3poke_walk.dat
3poke_walk_kusa_01	[~ 0]
popup_c01_center_south_npc019	來個冰淇淋如何？　▶
popup_c01_center_south_npc020	又甜又好吃喔～　▶
popup_c01_center_south_npc032	今天……　▶
popup_c01_center_south_npc031	在不同的地方！　▶
popup_c01_center_south_npc041	讓媽媽也玩一下～
popup_c01_center_south_npc042	得儲存一下才行。
popup_c01_center_south_npc044	在市街上的寶可夢……　▶
popup_c01_center_south_npc077	大概是愛吃豚吧～
popup_c01_center_south_npc078	布撥！布撥！
popup_c01_center_south_npc079	喜歡的寶可夢？
popup_c01_center_south_npc093	我的寶可夢！　▶
popup_c01_center_south_npc094	即使是相同的寶可夢……　▶
popup_c01_center_south_npc100	帕底亞的雨……　▶
popup_c01_center_north_npc001	鮮嫩多汁！　▶
popup_c01_center_north_npc002	不會讓你後悔的！　▶
popup_c01_center_north_npc003	嚐嚐熱呼呼的料理再走吧！　▶
popup_c01_center_north_npc004	現烤出爐又鬆又軟！　▶
popup_c01_center_north_npc019	我想要一副太陽眼鏡。
popup_c01_center_north_npc020	北側那裡好像有在賣喔。
popup_c01_center_north_npc033	我兒子……　▶
popup_c01_center_north_npc036	有在準備考試嗎？
popup_c01_center_north_npc037	完全沒有～
popup_c01_center_north_npc038	嘿嘿，我也是。
popup_c01_center_north_npc040	中央廣場的！　▶
popup_c01_center_north_npc041	其他的地區……　▶
popup_c01_center_north_npc054	上網買東西……　▶
popup_c01_center_north_npc070	去喫茶？
popup_c01_center_north_npc071	喫……？
popup_c01_center_north_npc076	體力變差了。
popup_c01_center_north_npc082	妳知道嗎？　▶
popup_c01_center_north_npc083	沒辦法帶上的……　▶
popup_c01_center_north_npc091	寶可夢的掉落物！　▶
popup_c01_center_north_npc094	啦啦啦～♪　▶
popup_c01_stairs_npc003	入口大廳……　▶
popup_c01_stairs_npc005	好厲害的地形。
popup_c01_stairs_npc006	景色真好～！
popup_c01_stairs_npc008	我是畢業生！　▶
popup_c01_stairs_npc011	吉尼亞老師他啊～
popup_c01_stairs_npc012	老師真是一點都沒變呢。
popup_c01_stairs_npc014	有好吃的甜點喔～　▶
popup_c01_stairs_npc022	學院！　▶
popup_c01_square_npc001	前面是西門。　▶
popup_c01_square_npc002	西門在那邊！　▶
popup_c01_square_npc003	死路！　▶
popup_c01_square_npc008	我太強了～？
popup_c01_square_npc010	再５分鐘～！
popup_c01_square_npc011	差不多該走了。
popup_c01_square_npc014	做準備！　▶
popup_c01_square_npc015	有幾間店鋪……　▶
popup_c01_square_npc016	安心！　▶
popup_c01_square_npc017	去過１次……　▶
popup_c01_square_npc022	沒有啊……
popup_c01_square_npc023	去下一個地方看看吧！
popup_c01_square_npc026	只是看看……
popup_c01_square_npc027	就很有趣～！
popup_c01_southeast_npc001	地圖很方便！
popup_c01_southeast_npc002	手機洛托姆超棒的～
popup_c01_southeast_npc004	城鎮和城市……　▶
popup_c01_southeast_npc005	有３個！　▶
popup_c01_southeast_npc008	這附近……　▶
popup_c01_southeast_npc013	太可愛了。
popup_c01_southeast_npc017	好好吃～！　▶
popup_c01_southeast_npc018	呵呵呵……　▶
popup_c01_southeast_npc024	週末要去野餐！
popup_c01_southeast_npc025	媽媽會努力的！
popup_c01_southeast_npc026	便當～！
popup_c01_southeast_npc027	北邊…… 　▶
popup_c01_southeast_npc033	這還不算什麼。
popup_c01_southeast_npc034	好熱鬧啊。
popup_c01_southeast_npc040	帶著一起走…… 　▶
popup_c01_southeast_npc043	好吃！ 　▶
popup_c01_southeast_npc045	手機殼！ 　▶
popup_c01_southwest_npc001	有好吃的冰淇淋喔～！
popup_c01_southwest_npc006	等我捉到……！　▶
popup_c01_southwest_npc009	好想看對戰喔～
popup_c01_southwest_npc010	我需要刺激！
popup_c01_southwest_npc012	星型太陽眼鏡……　▶
popup_c01_southwest_npc014	我家的孩子啊～
popup_c01_southwest_npc015	哪裡哪裡，我家的孩子也是～
popup_c01_southwest_npc019	隨城鎮……　▶
popup_c01_southwest_npc021	寶可夢實在太可愛了。
popup_c01_southwest_npc022	真的很棒啊。
popup_c01_southwest_npc023	寶可夢中心的……　▶
popup_c01_southwest_npc029	在信使鳥包包……！　▶
popup_c01_southwest_npc031	先制之爪！　▶
popup_c01_southwest_npc032	地面軟綿綿的！
popup_c01_southwest_npc033	看起來真開心！
popup_c01_southwest_npc036	從西門……　▶
popup_c01_southwest_npc042	三明治！
popup_c01_southwest_npc043	我想吃的是……
popup_c01_southwest_npc047	我能感受到大地……
popup_c01_southwest_npc053	青銅鐘……　▶
popup_c01_southwest_npc056	肚子餓了！
popup_c01_southwest_npc057	要去吃飯嗎？
popup_c01_southwest_npc060	迷路了。　▶
popup_c01_southwest_npc061	蛋蛋力！　▶
popup_c01_northeast_npc001	真安靜……
popup_c01_northeast_npc002	真是讓人放鬆安心。
popup_c01_northeast_npc004	掉落物……　▶
popup_c01_northeast_npc008	最近的機器！　▶
popup_c01_northeast_npc009	帕奇利茲的特性！　▶
popup_c01_northeast_npc014	很期待去上學吧～
popup_c01_northeast_npc015	還不能去上學嗎～？
popup_c01_northeast_npc018	美乃滋用光了……
popup_c01_northeast_npc019	那可頭痛了。
popup_c01_northeast_npc023	自動販賣機！　▶
popup_c01_northeast_npc024	學校的樓梯……　▶
popup_c01_northeast_npc031	來玩捉迷藏吧！
popup_c01_northeast_npc032	我不會輸的！
popup_c01_northeast_npc033	就等這句話！
popup_c01_northeast_npc037	睡覺時！　▶
popup_c01_northeast_npc038	睡覺的模樣……　▶
popup_c01_northeast_npc047	校長……　▶
popup_c01_northeast_npc048	飽了！飽了！
popup_c01_northeast_npc049	我滿足了～
popup_c01_northeast_npc054	學生會長……　▶
popup_c01_northeast_npc056	口感清爽！　▶
popup_c01_northeast_npc057	甜滋滋喔！　▶
popup_c01_northeast_npc058	快來嚐嚐現做的！　▶
popup_c01_northeast_npc065	感覺真清涼啊～
popup_c01_northeast_npc066	真叫人放鬆。
popup_c01_northeast_npc071	優美的景色！　▶
popup_c01_northeast_npc073	來扮寶可夢吧！
popup_c01_northeast_npc074	啊～又玩那個啊～？
popup_c01_northeast_npc075	我是寶寶丁～
popup_c01_other_npc001	[VAR 1100(00FF,0101)]你妳也……？　▶
popup_c01_center_north_npc099	這間店～　▶
popup_c01_center_north_npc100	去美髮沙龍……　▶
popup_c01_center_north_npc101	髮型的名字……　▶
popup_c01_center_north_npc102	人生第一次戴眼鏡！　▶
popup_c01_center_north_npc103	時尚的帽子！　▶
popup_c01_center_north_npc104	厚襪子……　▶
popup_c01_square_npc028	有水果還有蔬菜……　▶
popup_c02_share_man_01	真想拍照～
popup_c02_share_man_02	這裡的商店真多～
popup_c02_share_man_03	今天的心情是……
popup_c02_share_man_04	用走的去～！
popup_c02_share_man_05	休息一下再走吧。
popup_c02_share_woman_01	嗯～商店……
popup_c02_share_woman_02	真是漂亮。
popup_c02_share_woman_03	哎呀，好可愛。
popup_c02_share_woman_04	我口渴了。
popup_c02_share_woman_05	就是好心情～♪
popup_c02_share_boy_01	我想騎寶可夢。
popup_c02_share_boy_02	寶可夢好可愛喔！
popup_c02_share_boy_03	去哪裡了？
popup_c02_share_boy_04	我要去玩了！
popup_c02_share_boy_05	我要出發了～
popup_c02_share_girl_01	上面？還是下面？
popup_c02_share_girl_02	不買不行。
popup_c02_share_girl_03	嘿咻！
popup_c02_share_girl_04	好有趣～
popup_c02_share_girl_05	進去吧～
popup_c02_share_talk_man_01	嘿呀～
popup_c02_share_talk_man_02	是學生啊。
popup_c02_share_talk_woman_01	那麼……
popup_c02_share_talk_woman_02	啊哈哈！
popup_c02_share_talk_girl_01	太棒了～！
popup_c02_share_talk_girl_02	去泳池吧！
popup_c02_bottom_npc001	多虧……　▶
popup_c02_bottom_npc002	寶可夢洗澡澡！　▶
popup_c02_bottom_npc005	去過玻瓶道館了嗎？
popup_c02_bottom_npc006	道館測驗難到不行。
popup_c02_bottom_npc007	電屬性的話就沒問題囉。
popup_c02_bottom_npc008	一直～一直……　▶
popup_c02_bottom_npc011	偶爾去野餐！
popup_c02_bottom_npc012	好主意～！
popup_c02_bottom_npc013	去捉寶可夢吧！
popup_c02_bottom_npc014	好冷。
popup_c02_bottom_npc015	好涼～
popup_c02_bottom_npc016	對戰場……　▶
popup_c02_bottom_npc018	想到上面去的話……　▶
popup_c02_bottom_npc019	再往前……　▶
popup_c02_bottom_npc020	漬沁鎮！　▶
popup_c02_bottom_npc024	市場怎麼樣？
popup_c02_bottom_npc025	新鮮活跳跳唷！
popup_c02_bottom_npc027	到沙漠一遊！
popup_c02_bottom_npc031	那是什麼！？　▶
popup_c02_bottom_npc034	呵～呵～呵～
popup_c02_bottom_npc035	爺爺～！
popup_c02_bottom_npc040	幫寶可夢……　▶
popup_c02_bottom_npc041	為什麼呢～？　▶
popup_c02_bottom_npc043	牠在游泳！
popup_c02_bottom_npc044	漂啊漂！
popup_c02_bottom_npc053	城鎮的牆壁！　▶
popup_c02_bottom_npc054	嚇了一大跳！　▶
popup_c02_bottom_npc058	不小心就買了。
popup_c02_bottom_npc059	新的？
popup_c02_bottom_npc060	瑪力露！　▶
popup_c02_bottom_npc065	電梯？
popup_c02_bottom_npc066	是升～降～機喔！
popup_c02_bottom_npc070	傷腦筋……　▶
popup_c02_bottom_npc074	有寶可夢耶～！
popup_c02_bottom_npc075	游來游去～！
popup_c02_center_npc002	稍微休息！　▶
popup_c02_center_npc003	玻瓶市！　▶
popup_c02_center_npc007	想看噴水池的人～！
popup_c02_center_npc008	我想吃冰淇淋！
popup_c02_center_npc009	我想坐在椅子上！
popup_c02_center_npc010	真是熱鬧啊。
popup_c02_center_npc011	是來觀光的嗎？
popup_c02_center_npc014	這座城市裡的餐廳！　▶
popup_c02_center_npc021	逛了不少地方了呢。
popup_c02_center_npc022	要回去了嗎？
popup_c02_center_npc029	趁著年輕……　▶
popup_c02_center_npc032	真是來對了！
popup_c02_center_npc033	會是一段美好的回憶。
popup_c02_center_npc034	以後還要再來喔。
popup_c02_center_npc045	有名的！　▶
popup_c02_center_npc046	我想去～！　▶
popup_c02_center_npc050	看地圖……　▶
popup_c02_center_npc051	地圖App上！　▶
popup_c02_center_npc059	口中又冰又涼！　▶
popup_c02_center_npc060	熱騰騰的料理！　▶
popup_c02_center_npc067	要多少錢呢？
popup_c02_center_npc068	玻瓶是……　▶
popup_c02_center_npc077	現烤現吃熱呼呼！　▶
popup_c02_center_npc085	通通都好吃。
popup_c02_center_npc086	小心吃到荷包都空了！
popup_c02_center_npc098	哎呀～……　▶
popup_c02_center_npc099	再來……！　▶
popup_c02_center_npc103	保證美味喔～　▶
popup_c02_center_npc111	水鄉澤國～♪　▶
popup_c02_center_npc116	等一下！
popup_c02_center_npc117	要輪流喔！
popup_c02_center_npc118	升降機……　▶
popup_c02_center_npc127	太晶珠……　▶
popup_c02_center_npc128	太晶化這東西！　▶
popup_c02_center_npc129	漬沁產的喔！
popup_c02_center_npc132	真幸福～！
popup_c02_center_npc133	我喜歡這個～！
popup_c02_center_npc138	……也好！
popup_c02_center_npc139	拍照留念吧。
popup_c02_center_npc140	好～厲害的水。
popup_c02_center_npc143	巨坑裡……　▶
popup_c02_center_npc146	好藍～
popup_c02_center_npc147	真藍啊～
popup_c02_center_npc151	歡迎光臨！　▶
popup_c02_center_npc152	都要流口水了……
popup_c02_center_npc153	評價真高。
popup_c02_center_npc165	玻瓶市的……　▶
popup_c02_center_npc166	我很想要，但是錢……
popup_c02_center_npc167	用ＬＰ買啊。
popup_c02_center_npc169	明年開始！　▶
popup_c02_center_npc170	宿舍生活！　▶
popup_c02_top_npc002	整座城市……　▶
popup_c02_top_npc005	讓我考慮一下。
popup_c02_top_npc006	海岱俱樂部呢？
popup_c02_top_npc007	夾飽堡♪　▶
popup_c02_top_npc008	大家一起吃吧。
popup_c02_top_npc009	不曉得媽媽要不要吃？
popup_c02_top_npc018	海岱在嗎～？
popup_c02_top_npc019	好想見見他啊。
popup_c02_top_npc022	玻瓶道館！　▶
popup_c02_top_npc023	海岱先生！　▶
popup_c02_top_npc031	在帕底亞……　▶
popup_c02_top_npc032	在其他地區……　▶
popup_c02_top_npc034	水聲真是悅耳啊。
popup_c02_top_npc035	感覺真是療癒～
popup_c02_top_npc036	我很努力……　▶
popup_c02_top_npc038	煥然一新！　▶
popup_c02_top_npc039	呃……　▶
popup_c02_top_npc040	真是物美價廉。
popup_c02_top_npc041	不知道該選哪個好～
popup_c03_share_man_01	我要加油！
popup_c03_share_man_02	真是高科技。
popup_c03_share_man_03	好厲害的城市。
popup_c03_share_man_04	肚子有點餓了。
popup_c03_share_man_05	最先進！
popup_c03_share_woman_01	不能錯過呢。
popup_c03_share_woman_02	回去吧～
popup_c03_share_woman_03	哼哼～
popup_c03_share_woman_04	我要加把勁！
popup_c03_share_woman_05	按地圖的話是這邊呢。
popup_c03_share_boy_01	好～大！
popup_c03_share_boy_02	走走～走走走～
popup_c03_share_boy_03	在哪裡來著？
popup_c03_share_boy_04	來搜尋看看。
popup_c03_share_boy_05	零用錢不夠！
popup_c03_share_girl_01	奇樹好可愛。
popup_c03_share_girl_02	是新的直播！
popup_c03_share_girl_03	立刻分享！
popup_c03_share_girl_04	閃亮亮～
popup_c03_share_girl_05	我喜歡寶可夢！
popup_c03_share_business_01	那麼，再見了。
popup_c03_share_business_02	原來如此。
popup_c03_share_ol_01	明白了！
popup_c03_share_ol_02	辛苦了！
popup_c03_share_talk_man_01	看起來好有趣！
popup_c03_share_talk_man_02	不愧是大城市。
popup_c03_share_talk_man_03	可不能錯過！
popup_c03_share_talk_woman_01	金碧輝煌！
popup_c03_share_talk_woman_02	真棒！
popup_c03_share_talk_woman_03	哈囉～
popup_c03_south_npc001	釀光市！　▶
popup_c03_south_npc003	熱騰騰的喔！　▶
popup_c03_south_npc004	選哪個好呢？
popup_c03_south_npc007	嘿！嘿！
popup_c03_south_npc009	走過路過不要錯過！　▶
popup_c03_south_npc013	從這裡往北……　▶
popup_c03_south_npc017	想來個新的～
popup_c03_south_npc018	買就對了！
popup_c03_south_npc027	下次的直播！
popup_c03_south_npc028	等不及了。
popup_c03_south_npc029	一定會爆紅的。
popup_c03_south_npc033	手機洛托姆啊～
popup_c03_south_npc034	真好～
popup_c03_south_npc037	襪子！　▶
popup_c03_south_npc038	包包！　▶
popup_c03_south_npc039	這裡……　▶
popup_c03_south_npc043	上次的！　▶
popup_c03_south_npc044	好可愛～！　▶
popup_c03_south_npc050	有空嗎？
popup_c03_south_npc051	到下個月為止有點難……
popup_c03_south_npc055	喂～？
popup_c03_south_npc056	在城鎮裡……　▶
popup_c03_south_npc057	釀光市……　▶
popup_c03_south_npc071	我都說出口了！
popup_c03_south_npc072	做得好～！
popup_c03_south_npc074	很抱歉我無法回答～
popup_c03_south_npc077	價格是多少來著？
popup_c03_south_npc079	我會把資料準備好。
popup_c03_south_npc080	我想去看看手機殼～
popup_c03_south_npc081	去信使鳥包包吧。
popup_c03_south_npc085	高級球！　▶
popup_c03_south_npc086	長大以後！　▶
popup_c03_south_npc087	世界上……　▶
popup_c03_south_npc092	現做的喔！
popup_c03_south_npc095	心滿意足！
popup_c03_south_npc096	多謝款待！
popup_c03_south_npc098	想去哪裡！？
popup_c03_south_npc099	我想去道館看看！
popup_c03_south_npc100	對戰場！
popup_c03_south_npc105	拿不定主意～！
popup_c03_south_npc106	吃了能長肌肉嗎？
popup_c03_south_npc108	歡迎來試試看～　▶
popup_c03_south_npc109	看起來好好吃！
popup_c03_south_npc121	分享一下吧。
popup_c03_south_npc122	處處都上相。
popup_c03_south_npc127	三明治……　▶
popup_c03_south_npc131	很甜喔～！　▶
popup_c03_south_npc132	本日最推薦～　▶
popup_c03_south_npc133	暢快！
popup_c03_south_npc134	解渴了！
popup_c03_south_npc137	我現在就過去。
popup_c03_south_npc142	該運動運動了。
popup_c03_south_npc147	我想吃！　▶
popup_c03_south_npc148	捕獲力！　▶
popup_c03_center_npc001	進展順利～
popup_c03_center_npc002	那件事怎麼樣了？
popup_c03_center_npc006	在海上……　▶
popup_c03_center_npc009	真的假的！
popup_c03_center_npc010	電子告示板！
popup_c03_center_npc011	好有未來感～！
popup_c03_center_npc017	稍後我會再打過來。
popup_c03_center_npc019	要抱抱嗎？
popup_c03_center_npc020	我走到累了～
popup_c03_center_npc028	我請客！
popup_c03_center_npc029	太厲害了～
popup_c03_center_npc030	有船！　▶
popup_c03_center_npc034	賺飽飽的啊！
popup_c03_center_npc035	很完美～
popup_c03_center_npc039	監視器……　▶
popup_c03_center_npc051	下個企劃案～　▶
popup_c03_center_npc055	要走路才行。
popup_c03_center_npc056	騎寶可夢啦～
popup_c03_center_npc065	寶可夢對戰……　▶
popup_c03_center_npc069	萊姆的新歌！　▶
popup_c03_center_npc070	限定版化妝品！　▶
popup_c03_center_npc073	未免也太高了！　▶
popup_c03_center_npc074	５棟都是！　▶
popup_c03_center_npc078	城市裡的電力……　▶
popup_c03_center_npc079	最推的偶像！　▶
popup_c03_center_npc088	透心涼喔～！　▶
popup_c03_center_npc089	要嚐嚐看嗎？　▶
popup_c03_center_npc090	擁有過一次……　▶
popup_c03_center_npc97	前輩～
popup_c03_center_npc98	放鬆一下吧。
popup_c03_center_npc099	衝浪……　▶
popup_c03_center_npc100	以前……　▶
popup_c03_center_npc101	承蒙關照。
popup_c03_center_npc110	釀光是……　▶
popup_c03_center_npc117	我確認一下。
popup_c03_center_npc122	又冰涼又美味！　▶
popup_c03_center_npc125	那麼稍後見了。
popup_c03_center_npc134	請多多指教。
popup_c03_north_npc003	好熱鬧啊。
popup_c03_north_npc004	真叫人期待！
popup_c03_north_npc005	先去買東西吧！
popup_c03_north_npc021	出名的博士……　▶
popup_c03_north_npc022	小匙鎮附近……　▶
popup_c03_north_npc026	等不及啦！
popup_c03_north_npc027	直播還沒開始嗎～
popup_c03_north_npc028	換個外觀……　▶
popup_c03_north_npc035	哦，你好！
popup_c03_north_npc036	上傳到社群網路上吧。
