3poke_walk.dat
3poke_walk_kusa_01	[~ 0]
popup_sch_class2g_npc_eve02	So nerve-racking... ▶
popup_sch_class2g_npc_eve03	A nice break! ▶
popup_sch_class2g_npc_eve05	He’s a student\nhere, right? ▶
popup_sch_class2g_npc_eve06	Suddenly—! ▶
popup_sch_class2g_npc_ni01	It’s still fun! ▶
popup_sch_office02_ni01	Ah, now where was\nmy next class...
popup_sch_office02_ni02	I’ve got to put that\ntest together soon...
popup_sch_office02_eve04	Ah, so that problem...
popup_sch_office02_eve05	I don’t get how to\nsolve this one here...
popup_sch_office02_ni06	N/A
popup_sch_office02_ni03	Just a bit more to go!
popup_sch_office02_ni04	OK, everything’s ready!
popup_sch_office02_npc_eve03	So colorful! ▶
popup_sch_office02_npc_ni01	Looking for\nMr. Jacq? ▶
popup_sch_office02_npc_ni05	Director Clavell... ▶
popup_sch_office03_eve05	That was a\ngood nap!
popup_sch_office03_eve06	Smells like\na hospital!
popup_sch_office03_eve08	N/A
popup_sch_office03_ni04	N/A
popup_sch_office03_ni05	N/A
popup_sch_office03_ni06	N/A
popup_sch_office03_npc_eve01	Didja know? ▶
popup_sch_office03_npc_eve04	Injured? ▶
popup_sch_office03_npc_eve07	Whenever I’m\nfeeling down— ▶
popup_sch_office03_npc_ni01	Mimi! ▶
popup_sch_office03_npc_ni03	Look! LOOK! ▶
popup_sch_room01_eve06	Mm! Delicious!
popup_sch_room01_eve07	I’m so full!
popup_sch_room01_eve08	Cooking’s\nthe best.
popup_sch_room01_ni01	N/A
popup_sch_room01_ni02	N/A
popup_sch_room01_ni05	We shouldn’t snack so late, but...
popup_sch_room01_ni06	Brrr! Feels like I’m being watched!
popup_sch_room01_npc_eve01	Shhh! ▶
popup_sch_room01_npc_eve03	Sure are a lot... ▶
popup_sch_room01_npc_ni03	A bit peckish... ▶
popup_sch_room01_npc_ni07	Love ’em! ▶
popup_sch_room02_ni01	So, to really be art...
popup_sch_room02_ni02	Nah, just scribble\nsomething down!
popup_sch_room02_ni03	It’s gotta\nbe good!
popup_sch_room02_ni05	N/A
popup_sch_room02_ni06	It’s beautiful!
popup_sch_room02_ni07	So bold!
popup_sch_room02_npc_eve01	My Muk... ▶
popup_sch_room02_npc_eve03	Photos! ▶
popup_sch_room02_npc_eve04	Drawings! ▶
popup_sch_room02_npc_eve05	Simply marvelous... ▶
popup_sch_room02_npc_ni04	Flabébé! ▶
popup_sch_room02_npc_ni08	It’s almost like— But...no... ▶
popup_sch_room03_npc_eve03	Wow, even though they’re\nthe same species! ▶
popup_sch_room03_npc_eve04	Let’s see... ▶
popup_sch_room03_npc_eve07	So! Cute! ▶
popup_sch_room03_npc_eve08	Folks say— ▶
popup_sch_room03_npc_ni02	That’s my partner! ▶
popup_sch_room03_npc_ni03	The Murkrow... ▶
popup_sch_cafe01_eve10	Mmm, delicious!
popup_sch_cafe01_eve11	*gulp gulp gulp*
popup_sch_cafe01_eve12	*munch munch munch*
popup_sch_cafe01_eve15	Gotta chew first!
popup_sch_cafe01_eve16	Should I get seconds?\nYeah, think I’ll get seconds!
popup_sch_cafe01_eve17	It’s full of nootrients!
popup_sch_cafe01_ni06	So juicy and fresh!
popup_sch_cafe01_ni07	Whoa, this is\nactually real good!
popup_sch_cafe01_ni08	I’m here to fill my\nstomach to bursting!
popup_sch_cafe01_npc_eve03	What do you get when ya mix\na Rotom with a microwave? ▶
popup_sch_cafe01_npc_eve05	This is...fruit, right? ▶
popup_sch_cafe01_npc_eve06	Meal Powers! ▶
popup_sch_cafe01_npc_eve07	I’m ready for seconds! ▶
popup_sch_cafe01_npc_eve13	Everything’s better together! ▶
popup_sch_cafe01_npc_eve14	Did you know they’re great\nin sandwiches, too? ▶
popup_sch_cafe01_npc_eve19	In far-off regions... ▶
popup_sch_cafe01_npc_ni01	Surprising, isn’t it? ▶
popup_sch_cafe01_npc_ni04	Good ol’ cafeteria! ▶
popup_sch_cafe01_npc_ni09	Teatime! ▶
popup_sch_cafe01_npc_ni10	A little nighttime tea break... ▶
popup_sch_shop01_eve02	N/A
popup_sch_shop01_eve04	I forgot what I\ncame to get...
popup_sch_shop01_eve05	OK! I’ve decided!\nI’m gonna get this one!
popup_sch_shop01_ni01	Hope I have\nenough cash...
popup_sch_shop01_ni08	N/A
popup_sch_shop01_ni09	N/A
popup_sch_shop01_npc_eve01	My darling! ▶
popup_sch_shop01_npc_eve03	So convenient! ▶
popup_sch_shop01_npc_eve06	Not this time! ▶
popup_sch_shop01_npc_eve08	Mmm, smells\ndelicious... ▶
popup_sch_shop01_npc_eve09	How about\nyou? ▶
popup_sch_shop01_npc_ni04	Let’s see... ▶
popup_sch_shop01_npc_ni05	Never too late. ▶
popup_sch_shop01_npc_ni06	N/A
popup_sch_shop01_npc_ni07	It’s the best! ▶
popup_t01_npc01	Welcome! ▶
popup_t01_npc02	The power of science! ▶
popup_t02_2a_npc01	Let’s take\nour time!
popup_t02_2a_pole	N/A
popup_t02_3a_npc01	What to do next...?
popup_t02_3a_poke	Mrow?
popup_t02_4a_npc01	Sure does take a lot of\nwalking to get around here.
popup_t02_npc01	A great spot! ▶
popup_t02_npc03	*gulk gulk gulk* ▶
popup_t02_npc05	Our desserts will\nmelt your heart! ▶
popup_t02_npc06	Fletchling! How cute!
popup_t02_npc09	My Paralyze Heals! ▶
popup_t02_npc10	The first one out... ▶
popup_t02_npc12	Oh! That uniform\nyou’ve got on... ▶
popup_t02_npc13	Oh, me? ▶
popup_t02_npc14	See, we locals— ▶
popup_t02_npc16	My followers are gonna love this!
popup_t02_npc18	My girl is so good\nat math, you know!
popup_t02_npc19	Oh, for mine,\nit’s battle studies!
popup_t02_npc20	Nothing like relaxing\non the grass...
popup_t02_npc21	You know about Pelipper? ▶
popup_t02_npc23	To school, is it? ▶
popup_t02_npc24	Welcome! ▶
popup_t02_npc29	Mmm, I want one!
popup_t02_npc30	Wish I had a\nPokémon...
popup_t02_npc31	Like a\nLechonk?
popup_c01poke_npc101	[~ 326]
popup_c01poke_npc102	That last move\nwas fantastic!
popup_c01poke_npc103	I taught it to my\nPokémon with a TM!
popup_c01poke_npc104	A stitch in time\nsaves nine! ▶
popup_t03_1a_npc01	Hehe!
popup_t03_1b_npc01	Just like an olive!
popup_t03_1b_npc02	It really is!
popup_t03_1c_npc01	I wanna go for\na long walk!
popup_t03_2a_npc01	It just goes on an’ on...
popup_t03_2b_npc01	Perfect weather for\nthe olive crop!
popup_t03_3a_npc01	[~ 336]
popup_t03_npc01	Your Pokémon hurt? ▶
popup_t03_npc03	This truck here— ▶
popup_t03_npc07	I recommend them all!
popup_t03_npc10	So hard to choose...
popup_t03_npc14	Everyone loves them! ▶
popup_t03_npc15	The Gym Leader... ▶
popup_t03_npc16	Welcome to Cortondo! ▶
popup_t03_npc17	Roll! Roll! ▶
popup_t03_npc20	Hey, kiddo! ▶
popup_t03_npc21	So relaxing...
popup_t03_npc23	Welcome! ▶
popup_t03_npc25	Anything we want!
popup_t03_npc26	What should we do?!
popup_t03_npc28	Vivillon, hm? ▶
popup_t03_npc31	Cómo estás?
popup_t03_npc32	Yaaay!
popup_t03_npc33	Grrrrawr!
popup_t03_npc35	So smooth!
popup_t03_npc36	Yup! This is the place for me!
popup_t03_npc39	This café’s the best. ▶
popup_t03_npc51	Let’s play battle!
popup_t03_npc52	I’m a Trainer!
popup_t03_npc53	And I’m a Poké Ball!
popup_t03_npc54	Dozed off for a sec there...
popup_t04_share_01	What a nice breeze.
popup_t04_share_02	Time to get\na bite to eat!
popup_t04_share_03	What’s next on\nthe ol’ schedule...
popup_t04_share_04	Ah, an academy kid.
popup_t04_share_05	What about\nthat one shop?
popup_t04_share_06	I could use a rest...
popup_t04_share_07	I wanna play\nwith Pokémon!
popup_t04_share_08	I wanna ride\non a Pokémon!
popup_t04_share_09	Ah! Pokémon!
popup_t04_share_10	There’s a\nwindmill here!
popup_t04_share_11	Qué bien...
popup_t04_share_12	Do your\nthing, wind!
popup_t04_share_13	Hehehe...
popup_t04_share_14	The Sunflora—!
popup_t04_npc01	Welcome! ▶
popup_t04_npc05	Ah, full\nbloom again...
popup_t04_npc06	Flowers sure\nare amazing.
popup_t04_npc07	The air—\nso crisp!
popup_t04_npc09	Just look at this Sunflora! ▶
popup_t04_npc12	This is where I said to meet! ▶
popup_t04_npc14	You children never seem to\nrun out of energy, do you?
popup_t04_npc16	Brassius is\nunbelievable, right?
popup_t04_npc17	Yeah, for sure!
popup_t04_npc18	The Sunflora look\ngood and cheery!
popup_t04_npc19	Rain or shine!
popup_t04_npc26	This is where he said\nto meet up, right...? ▶
popup_t04_npc28	Ice cream!\nHelado! ▶
popup_t04_npc29	Let’s take it\nslow, dear.
popup_t04_npc30	OK!
popup_t04_npc31	It’s one of Artazon’s\nfamed attractions! ▶
popup_t04_npc32	Maybe I’ll\ntry it out!
popup_t04_npc33	Looks tough...
popup_t04_npc36	Those spring winds... ▶
popup_t04_npc37	It’s so funny lookin’!
popup_t04_npc38	I think it looks...\nuneasy maybe?
popup_t04_npc39	What a nice town!
popup_t04_npc41	How about a crepe? ▶
popup_t04_npc49	What’d you\nbuy?
popup_t04_npc50	It’s a secret!
popup_t04_npc58	Hmm, yes... ▶
popup_t04_npc62	There’s something charming\nabout windmills, isn’t there?
popup_t04_npc64	So this is it! ▶
popup_t04_npc65	A dead end?! ▶
popup_t04_npc67	I can’t get out!
popup_t04_npc68	Maybe...that way?
popup_t04_npc69	Whoa! ▶
popup_t04_npc74	Feeling worn out? ▶
popup_t04_npc76	S-Sunkern?! ▶
popup_t04_npc81	Finally! A bit of a break...
popup_t04_npc85	A refreshing treat, for sure! ▶
popup_t04_npc86	This’ll hit the spot! ▶
popup_t04_npc87	Want to\ntake a dip?
popup_t04_npc88	I didn’t bring\na swimsuit!
popup_t04_npc94	What a weird Sunflora!
popup_t04_npc105	Check it out! ▶
popup_t04_npc107	Thanks for that!
popup_t04_npc108	Looks like I arrived early.
popup_t04_npc111	Is this...art?
popup_t04_npc112	So exciting!
popup_t04_npc115	This has to be! For sure! ▶
popup_t04_npc118	I love ’em! ▶
popup_t04_npc119	Watch yourself!\nThey’re piping hot! ▶
popup_t04_npc120	Smooth and delicious! ▶
popup_t04_npc121	Churros, sweet as a kiss! ▶
popup_t05_share_01	Feel that salty breeze\non your skin!
popup_t05_share_02	A boat\nmight be cool...
popup_t05_share_03	Swimming would be fun!
popup_t05_share_04	Beach time!
popup_t05_share_05	Um... Lemme see...
popup_t05_share_06	Nothing can bring\nme down today!
popup_t05_share_07	Oh, a student...
popup_t05_share_08	How convenient!
popup_t05_share_09	This town was\nmade just for me!
popup_t05_share_10	Should we buy something?
popup_t05_share_11	Guess we could\ngo by the market...
popup_t05_share_12	My, my...
popup_t05_share_13	That Pokémon!
popup_t05_share_14	Want to stop by?
popup_t05_share_15	I love it here!
popup_t05_share_16	Smells like the sea...
popup_t05_share_17	The wind’s salty!
popup_t05_share_18	The beach!
popup_t05_npc001	I’m beat! ▶
popup_t05_npc003	Welcome! ▶
popup_t05_npc004	When you\ncan’t decide...
popup_t05_npc005	Go with\nthe usual!
popup_t05_npc006	Bursting with life\naround here, isn’t it?
popup_t05_npc008	Stop on by! ▶
popup_t05_npc010	See, Marinada is really— ▶
popup_t05_npc011	Yum! ▶
popup_t05_npc028	[~ 451]
popup_t05_npc029	[~ 452]
popup_t05_npc030	[~ 453]
popup_t05_npc032	[~ 454]
popup_t05_npc033	[~ 455]
popup_t05_npc034	[~ 456]
popup_t05_npc035	[~ 457]
popup_t05_npc037	A battle court! ▶
popup_t05_npc038	’Fore I was\neven born... ▶
popup_t05_npc039	The auction... ▶
popup_t05_npc041	’Cause you\nbought too much!
popup_t05_npc042	Oof, this\nis heavy...
popup_t05_npc045	This right here is what\nyou need when it’s hot! ▶
popup_t05_npc046	How about it?\nWant some? ▶
popup_t05_npc047	Ahhhh! Perfection!
popup_t05_npc049	Poke! Poke! Poke!
popup_t05_npc050	So cute\nan’ poisony!
popup_t05_npc054	Next stop: the kitchen!
popup_t05_npc055	I got a great deal!
popup_t05_npc056	When night falls... ▶
popup_t05_npc064	Even if you sing that,\nI’m not buying you any!
popup_t05_npc065	I scream, you scream... ♪
popup_t05_npc066	A salty breeze... ▶
popup_t05_npc071	How about swinging\ndown to the beach?
popup_t05_npc072	Will we get to see\nany Pokémon?
popup_t05_npc073	So handy! ▶
popup_t05_npc075	I want to try an auction!
popup_t05_npc076	What? You sure?
popup_t05_npc082	Not again... ▶
popup_t05_npc083	These box things... ▶
popup_t05_npc085	Far-off regions! ▶
popup_t05_npc086	Those rocks... ▶
popup_t05_npc087	Yesss! ▶
popup_t05_npc088	Hey, so... ▶
popup_t05_npc089	Need that killer shot! ▶
popup_t05_npc093	That’s the sea.
popup_t05_npc094	What’s a “sea”?
popup_t05_npc095	Tried it yet? ▶
popup_t05_npc096	Ol’ man Kofu... ▶
popup_t05_npc097	Yes, those were the days... ▶
popup_t05_npc108	Look at this!
popup_t05_npc109	It’s a Pokémon!
popup_t05_npc121	Such a nice beach... ▶
popup_t06_share_men_01	I wonder...
popup_t06_share_men_02	Aha! I see!
popup_t06_share_women_01	I love it when\nthat happens!
popup_t06_share_women_02	Wait, did I\nforget to eat...?
popup_t06_share_boy_01	I wonder\nif it’s OK...
popup_t06_share_boy_02	Let’s check this out...
popup_t06_share_boy_03	Wow!
popup_t06_share_girl_01	*gulp gulp*
popup_t06_share_girl_02	I wanna play\nwith Pokémon!
popup_t06_share__talk_men_01	Hey there.
popup_t06_share__talk_men_02	I want to take a\nride on a Pokémon.
popup_t06_share__talk_women_01	Unbelievable!
popup_t06_share__talk_women_02	Seriously!
popup_t06_share__talk_boy_01	Delicious!
popup_t06_share__talk_boy_02	More! More!
popup_t06_share__talk_girl_01	I could go for a\nsnack right now!
popup_t06_share__talk_girl_02	Nothing like strolling\naround with a snack!
popup_t06_npc001	Welcome! ▶
popup_t06_npc003	I’m stuffed\nto my gills!
popup_t06_npc004	What a\nlucky day!
popup_t06_npc010	Have you been? ▶
popup_t06_npc011	Want\nsome?
popup_t06_npc012	Look,\ncrepes!
popup_t06_npc013	Sweet on churros?\nWe’ve got ’em! ▶
popup_t06_npc014	They’re\nnot spicy?
popup_t06_npc018	Best in all Paldea! ▶
popup_t06_npc019	[~ 520]
popup_t06_npc022	Oh, your Pokémon... ▶
popup_t06_npc023	Looks delicious!
popup_t06_npc026	Every dish is a masterpiece!
popup_t06_npc031	A...dress\ncode? ▶
popup_t06_npc032	Gotta\nsave up! ▶
popup_t06_npc034	Ready for some spice? ▶
popup_t06_npc039	Smells so good...
popup_t06_npc042	We’re currently open! ▶
popup_t06_npc046	This boss is so\ntough to beat!
popup_t06_npc055	Maybe I’ll just use LP...
popup_t06_npc059	There’s a\nbig gate... ▶
popup_t06_npc060	And past that\nbig gate... ▶
popup_t06_npc061	The famed Treasure Eatery! ▶
popup_t06_npc065	Tera Types, huh... ▶
popup_t06_npc079	How about it? ▶
popup_t06_npc080	Pokémon love it! ▶
popup_t06_npc081	Come try a bite! ▶
popup_t06_npc086	Yum-yum!
popup_t06_npc087	I’m stuffed!
popup_t06_npc094	Mmm, pancakes...
popup_t06_npc096	Do you need to heal\nup your Pokémon?
popup_t06_npc097	Of course!
popup_t06_npc101	First things first... ▶
popup_t06_npc103	At last!
popup_t06_npc104	Time for a good meal!
popup_t06_npc106	This town! ▶
popup_t06_npc107	My little Greedent... ▶
popup_t06_npc109	Off to Glaseado\nMountain, are you? ▶
popup_t06_npc113	The Medali Gym!
popup_t06_npc114	What’s the name of the\nGym Leader again?
popup_t06_npc115	This town... ▶
popup_t06_npc117	Right down these stairs... ▶
popup_t06_npc125	Skewers! We’ve got your\nskewers right here! ▶
popup_t06_npc126	Feel like cooling down? ▶
popup_t06_npc127	Now those look\nlike a real treat...
popup_t06_npc133	Look at you, young’un. ▶
popup_t07__share_man_01	Hola!
popup_t07__share_man_02	Here we go!
popup_t07__share_man_03	So that’s it...
popup_t07__share_woman_01	Are the chores done...?
popup_t07__share_woman_02	I’m going!
popup_t07__share_woman_03	Shouldn’t go overboard...
popup_t07__share_boy_01	Coly-coly. ♪
popup_t07__share_girl_01	Roly-roly. ♪
popup_t07__share_talk_man_01	Time to work!
popup_t07__share_talk_woman_01	Gonna put all I’ve\ngot into it today!
popup_t07_npc01	Welcome! ▶
popup_t07_npc03	I’ll be a Trainer!
popup_t07_npc04	I’m the teacher!
popup_t07_npc05	I’m Eevee!
popup_t07_npc06	Can’t discount this charm! ▶
popup_t07_npc07	Zapapico... ▶
popup_t07_npc09	Nothing like it! ▶
popup_t07_npc11	It was like a mountain! ▶
popup_t07_npc12	It was like a river! ▶
popup_t07_npc13	Treat yourself! ▶
popup_t07_npc14	They’re packed full\nof good things! ▶
popup_t07_npc15	I think I’ll have...\none of these!
popup_t07_npc16	Phanpy! ▶
popup_t07_npc18	Feeling tired? We’ve\ngot just the thing! ▶
popup_t07_npc19	Could you use a\nsweet pick-me-up? ▶
popup_t07_npc26	Just a short breather!
popup_t07_npc28	Let’s do it!
popup_t07_npc29	On to the next site!
popup_t07_npc31	After work, see... ▶
popup_t07_npc36	Gracias, Carkol! ▶
popup_t07_npc42	This one time... ▶
popup_t07_taxi	Take a ride\nwith Squawkabilly! ▶
popup_t08_share_girl_01	Oooh, it’s so chilly!
popup_t08_share_girl_02	Just lovely!
popup_t08_share_boy_01	Mmm, delish.
popup_t08_share_man_01	Qué pasa?
popup_t08_share_woman_01	Brrr! Cold!
popup_t08_share_woman_02	So beautiful...
popup_t08_npc01	Montenevera is— ▶
popup_t08_npc02	Fluttering, flickering delight! ▶
popup_t08_npc04	It’s terribly\ncold...
popup_t08_npc05	Sure\nis.
popup_t08_npc06	All the kids are doing it! ▶
popup_t08_npc08	Snorunt... ▶
popup_t08_npc15	So stiff!
popup_t08_npc16	So chilly!
popup_t08_npc17	So icy!
popup_t08_npc20	Brrr... ▶
popup_t08_npc22	Ultimate\nclass... ▶
popup_t08_npc23	Delicious! ▶
popup_t08_npc24	So warm!
popup_t08_npc26	The Gym Leader here... ▶
popup_t08_npc28	That Ryme... ▶
popup_t08_npc29	Those purple lights! ▶
popup_t08_npc30	Our wares will\nwarm you right up! ▶
popup_t09_share_men_01	What time’s it now?
popup_t09_share_men_02	Some things\nnever change...
popup_t09_share_women_01	All right, then!
popup_t09_share_girl_01	Pokémon!
popup_t09_share_girl_02	Such lovely dishes!
popup_t09_share_boy_01	I’m helping!
popup_t09_share_boy_02	Welcome!
popup_t09_share_talk_man_01	They’re very nice...
popup_t09_share_talk_man_02	Hola.
popup_t09_share_talk_woman_01	Glad you came by!
popup_t09_share_talk_woman_02	Perfect day\nfor a nice dish!
popup_t09_npc01	Welcome! ▶
popup_t09_npc02	My family’s great! ▶
popup_t09_npc03	Trickle, trickle... ▶
popup_t09_npc05	It’s huuuge! ▶
popup_t09_npc06	It’s really so\npopular! ▶
popup_t09_npc07	See, pottery is— ▶
popup_t09_npc11	Packed full\nof goodness!
popup_t09_npc14	Maybe we could\nuse that exercise...
popup_t09_npc15	I know\nI could!
popup_t09_npc19	The battle court here? ▶
popup_t09_npc21	I just want one glimpse...
popup_t09_npc23	Up ahead of here... ▶
popup_t09_npc24	You came all\nthis way? ▶
popup_t09_npc26	Time to take a rest!
popup_t09_npc27	Phew, that was\none long trip!
popup_t09_npc30	So inconvenient... ▶
popup_t09_npc32	Takin’ it slow!
popup_t09_npc33	So dopey!
popup_t09_npc34	So poky!
popup_t09_npc40	So cute! ▶
popup_t09_npc41	You see, the trick\nto a good glaze is—
popup_t09_npc42	I see what\nyou mean...
popup_t09_npc43	Those mosaics... ▶
popup_t09_npc48	Think you\ncan drink it?
popup_t09_npc49	So pretty!
popup_c01_share_schoolgirl_01	It’s that kid!
popup_c01_share_schoolgirl_02	I’ve gotta get\na new notebook.
popup_c01_share_schoolgirl_03	Preparation is the\nkey to success!
popup_c01_share_schoolgirl_04	Better do a bit\nmore review...
popup_c01_share_schoolgirl_05	I’m so sleepy...
popup_c01_share_schoolboy_01	Finally out of class!
popup_c01_share_schoolboy_02	It’s tough being a kid!
popup_c01_share_schoolboy_03	Pokémon are so cool!
popup_c01_share_schoolboy_04	Time to\nstudy hard!
popup_c01_share_schoolboy_05	I wanna go home...
popup_c01_share_girl_01	Hehehe!
popup_c01_share_girl_02	Shoot, I’m\ngonna be late!
popup_c01_share_girl_03	No way!\nImpossible!
popup_c01_share_girl_04	Lots goin’ on today!
popup_c01_share_girl_05	So cool...
popup_c01_share_boy_01	Uniforms\nare so cool!
popup_c01_share_boy_02	I think I’m\nhungry for...
popup_c01_share_boy_03	It’s so cute!
popup_c01_share_boy_04	Been a while...
popup_c01_share_boy_05	My tum-tum’s\nall grumbly...
popup_c01_share_man_01	I’d say it’s\nchow time!
popup_c01_share_man_02	Hasta luego!
popup_c01_share_man_03	So this is Mesagoza!
