Common\Reference.msbt
GameName_gm102_T0	Statues
RankingSmallerTeamSupport_02	{[0101|00cd]}
SysResult_00	WIN
SysResult_01	WIN
SysResult_02	LOSE
SysResult_03	DRAW
SysResult_04	Did Not Finish
TeamIcon_L_00	L
TeamIcon_R_00	R
CountDown_00	{[0100|00020000]}
NXMsg\System\nx_System.msbt
SystemOperationGuide_00	 Confirm
SystemOperationGuide_01	 Back
SystemOperationGuide_02	 Select
SystemOperationGuide_03	 Next
SystemOperationGuide_04	 Delete Stored Names
SystemOperationGuide_05	 Return to Mode Selection
SystemOperationGuide_06	 Fast Forward
SystemOperationGuide_07	 Scroll
SystemOperationGuide_08	 Cancel
SystemOperationGuide_09	 Delete Question
SystemOperationGuide_10	 Delete Set Contents
SystemOperationGuide_11	 Change Teams
SystemAttention_00	Be mindful of your surroundings\r\nand other people while playing.
SystemAttention_01	{color[0d0d0dff]}{size[5000]}Please hold your Joy-Con\r\n{size[6400]}{color[000000ff]}{color[3800ffff]}vertically{color[000000ff]}
SysPauseMenuButton_00	Restart Game
SysPauseMenuButton_01	Quit Game
SysPauseMenuButton_02	Return to Party Selection
SysPauseMenuButton_03	Return to Mode Selection
SysPauseMenuButton_04	Player Restrictions
SysPauseMenuButton_05	Return to Quiz Selection
SysPauseDialog_00	{[0101|00cd]}\r\n\r\nStart this game over?
SysPauseDialog_01	{[0101|00cd]}\r\n\r\nQuit this game?
SysPauseDialog_07	Go back to party selection?
SysPauseDialog_14	Go back to mode selection?
SysPauseDialog_09	End the party you're playing and\r\ngo back to party selection?
SysPauseDialog_10	You'll be able to change modes and players,\r\nbut your current settings will be lost.
SysPauseDialog_11	Go back to quiz selection?
SysParticipantsButton_04	Lock Room
SysParticipantsButton_05	Unlock
SysParticipantsButton_06	Remove Player
SysParticipation_00	{[0100|00020000]}
SysExitTheGame_00	Remove selected player from the room?
SysExitTheGameTitle_00	Remove Player
SysExitTheGameHeader_00	Select a player to remove.
SysExitTheGame_01	{color[ffffffff]}Remove this player from the room? Their details\r\nwill be visible until {color[000000ff]}{color[9dff07ff]}{[0101|00cd]} {color[000000ff]}{color[ffffffff]}has ended.{color[000000ff]}
SysParticipantsDialog_01	New players will be prevented from joining the\r\nroom during play.\r\n\r\nYou can allow new players to join again at any time\r\nfrom the in-game menu.
SysParticipantsDialog_02	New players will be prevented from\r\njoining during play.
SysParticipantsDialog_03	The room is now unlocked.
SysParticipantsDialog_04	The room is now locked.
SysParticipantsDialog_05	Lock the room?
SysParticipantsRestricted_00	Room locked.
SysDialogGameName_gm102_T0	Statues
SysDialogGameName_gm102_T1	Statues 2
SysDialogGameName_gm102_T2	Statues 3
SysDialogGameName_gm105_T0	Quiz Show
SysDialogGameName_gm105_T1	Quiz Show 2
SysDialogGameName_gm105_T2	Quiz Show 3
SysDialogGameName_gm105_T3	Quiz Show 4
SysDialogGameName_gm105_T4	Quiz Show 5
SysDialogGameName_gm105_MD	Combo Quiz
SysDialogGameName_gm105_E0	Custom Quiz
SysDialogGameName_gm105_E1	Spontaneous Quiz
SysDialogGameName_gm107_T0	Balloons
SysDialogGameName_gm107_T1	Balloons 2
SysDialogGameName_gm107_T2	Balloons 3
SysDialogGameName_gm107_T3	Balloons 4
SysDialogGameName_gm110_T0	Ice Cream Parlor
SysDialogGameName_gm110_T1	Ice Cream Parlor 2
SysDialogGameName_gm110_T2	Ice Cream Parlor 3
SysDialogGameName_gm110_T3	Ice Cream Parlor 4
SysDialogGameName_gm111_T0	Hip Bump
SysDialogGameName_gm111_T1	Hip Bump 2
SysDialogGameName_gm111_T2	Hip Bump 3
SysDialogGameName_gm112_T0	Ninjas
SysDialogGameName_gm112_T1	Ninjas 2
SysDialogGameName_gm113_T0	UFOs
SysDialogGameName_gm113_T1	UFOs 2
SysDialogGameName_gm115_T0	Relay Race
SysDialogGameName_gm115_T2	Relay Race 2
SysDialogGameName_gm116_T0	Jump Rope
SysDialogGameName_gm116_T1	Jump Rope 2
SysDialogGameName_gm121_T0	Color Shoot
SysDialogGameName_gm121_T2	Color Shoot 2
SysDialogGameName_gm124_T0	Samurai Sword Fight
SysDialogGameName_gm127_T0	Auction
SysDialogGameName_gm127_T1	Auction 2
SysDialogGameName_gm127_T2	Auction 3
SysDialogGameName_gm130_T0	Squats
SysDialogGameName_gm130_T1	Squats 2
SysDialogGameName_gm130_T2	Squats 3
SysDialogGameName_gm134_T0	Kitchen Timer
SysDialogGameName_gm134_T1	Kitchen Timer 2
SysDialogGameName_gm134_T2	Kitchen Timer 3
SysDialogGameName_gm134_T3	Kitchen Timer 4
SysDialogGameName_gm135_T0	Bingo
SysDialogGameName_gm135_T3	Bingo 2
SysDialogGameName_gm135_MD	Bingo Party
SysDialogGameName_gm136_T0	Joy-Con Hide & Seek
SysDialogGameName_gm139_T0	Musical Chairs
SysPauseWebQRDescription_00	Use your smart\r\ndevice to scan the\r\nQR Code.
SysPauseWebQRButtonGuide_00	Check here if you don't\r\nhave a QR Code reader.
SysPauseWebQRButtonGuide_01	{[0101|00cd]}
SysPauseWebQRJoinInGuide_00	Scan this to join mid-game!
SysPauseWebQRButton_00	View Details
SysPauseWebQRButton_01	Close
SysPauseWebQRGuideNum_00	{[0100|00010000]}
SysPauseWebQRReader_00	{color[ffffffff]}Access {color[9dff07ff]}{[0101|00cd]}\r\n{color[ffffffff]}with your browser.{color[000000ff]}
SysPauseWebQRReader_01	{color[ffffffff]}Press the\r\n{color[000000ff]}{color[9dff07ff]}Scan QR Code {color[000000ff]}{color[ffffffff]}button.{color[000000ff]}
SysPauseWebQRReader_02	Scan the QR Code on \r\nthe left of the screen.
SysPauseWebQRReader_03	{color[ffffffff]}Please make sure the URL does not contain any{color[000000ff]}{color[9dff07ff]} errors{color[000000ff]}{color[ffffffff]}.\r\nThis game does not require other apps to function properly,\r\nand will never ask for your {color[000000ff]}{color[9dff07ff]}personal details or password{color[000000ff]}{color[ffffffff]}.{color[000000ff]}
SysPauseWebQRCodeURL_01	{[0101|00cd]}
SysPauseWebQRCodeURL_02	{[0101|00cd]}
SysInternetReconnect_00	Reconnecting...
NXMsg\Title\nx_TitleCall.msbt
_MA_TitleCallEverybody_00_V	Everybody!
_MA_TitleCall_01_V	One
_MA_TitleCall_02_V	Two
_MA_TitleCall_03_V	Three
_MA_TitleCall_04_V	Four
_MA_TitleCall_05_V	Five
_MA_TitleCall_06_V	Six
_MA_TitleCall_07_V	Seven
_MA_TitleCall_08_V	Eight
_MA_TitleCall_09_V	Nine
_MA_TitleCall_10_V	Ten
_MA_TitleCall_11_V	Eleven
_MA_TitleCall_12_V	Twelve
_MA_TitleCall_13_V	Thirteen
_MA_TitleCall_14_V	Fourteen
_MA_TitleCall_15_V	Fifteen
_MA_TitleCall_16_V	Sixteen
_MA_TitleCall_17_V	Seventeen
_MA_TitleCall_18_V	Eighteen
_MA_TitleCall_19_V	Nineteen
_MA_TitleCall_20_V	Twenty
_MA_TitleCall_21_V	Twenty One
_MA_TitleCall_22_V	Twenty Two
_MA_TitleCall_23_V	Twenty Three
_MA_TitleCall_24_V	Twenty Four
_MA_TitleCall_25_V	Twenty Five
_MA_TitleCall_26_V	Twenty Six
_MA_TitleCall_27_V	Twenty Seven
_MA_TitleCall_28_V	Twenty Eight
_MA_TitleCall_29_V	Twenty Nine
_MA_TitleCall_30_V	Thirty
_MA_TitleCall_31_V	Thirty One
_MA_TitleCall_32_V	Thirty Two
_MA_TitleCall_33_V	Thirty Three
_MA_TitleCall_34_V	Thirty Four
_MA_TitleCall_35_V	Thirty Five
_MA_TitleCall_36_V	Thirty Six
_MA_TitleCall_37_V	Thirty Seven
_MA_TitleCall_38_V	Thirty Eight
_MA_TitleCall_39_V	Thirty Nine
_MA_TitleCall_40_V	Forty
_MA_TitleCall_41_V	Forty One
_MA_TitleCall_42_V	Forty Two
_MA_TitleCall_43_V	Forty Three
_MA_TitleCall_44_V	Forty Four
_MA_TitleCall_45_V	Forty Five
_MA_TitleCall_46_V	Forty Six
_MA_TitleCall_47_V	Forty Seven
_MA_TitleCall_48_V	Forty Eight
_MA_TitleCall_49_V	Forty Nine
_MA_TitleCall_50_V	Fifty
_MA_TitleCall_51_V	Fifty One
_MA_TitleCall_52_V	Fifty Two
_MA_TitleCall_53_V	Fifty Three
_MA_TitleCall_54_V	Fifty Four
_MA_TitleCall_55_V	Fifty Five
_MA_TitleCall_56_V	Fifty Six
_MA_TitleCall_57_V	Fifty Seven
_MA_TitleCall_58_V	Fifty Eight
_MA_TitleCall_59_V	Fifty Nine
_MA_TitleCall_60_V	Sixty
_MA_TitleCall_61_V	Sixty One
_MA_TitleCall_62_V	Sixty Two
_MA_TitleCall_63_V	Sixty Three
_MA_TitleCall_64_V	Sixty Four
_MA_TitleCall_65_V	Sixty Five
_MA_TitleCall_66_V	Sixty Six
_MA_TitleCall_67_V	Sixty Seven
_MA_TitleCall_68_V	Sixty Eight
_MA_TitleCall_69_V	Sixty Nine
_MA_TitleCall_70_V	Seventy
_MA_TitleCall_71_V	Seventy One
_MA_TitleCall_72_V	Seventy Two
_MA_TitleCall_73_V	Seventy Three
_MA_TitleCall_74_V	Seventy Four
_MA_TitleCall_75_V	Seventy Five
_MA_TitleCall_76_V	Seventy Six
_MA_TitleCall_77_V	Seventy Seven
_MA_TitleCall_78_V	Seventy Eight
_MA_TitleCall_79_V	Seventy Nine
_MA_TitleCall_80_V	Eighty
_MA_TitleCall_81_V	Eighty One
_MA_TitleCall_82_V	Eighty Two
_MA_TitleCall_83_V	Eighty Three
_MA_TitleCall_84_V	Eighty Four
_MA_TitleCall_85_V	Eighty Five
_MA_TitleCall_86_V	Eighty Six
_MA_TitleCall_87_V	Eighty Seven
_MA_TitleCall_88_V	Eighty Eight
_MA_TitleCall_89_V	Eighty Nine
_MA_TitleCall_90_V	Ninety
_MA_TitleCall_91_V	Ninety One
_MA_TitleCall_92_V	Ninety Two
_MA_TitleCall_93_V	Ninety Three
_MA_TitleCall_94_V	Ninety Four
_MA_TitleCall_95_V	Ninety Five
_MA_TitleCall_96_V	Ninety Six
_MA_TitleCall_97_V	Ninety Seven
_MA_TitleCall_98_V	Ninety Eight
_MA_TitleCall_99_V	Ninety Nine
_MA_TitleCall_100_V	Hundred
_MA_TitleCallSwitch_00_V	Switch!!
_MB_TitleCallEverybody_00_V	Everybody!
_MB_TitleCall_01_V	One
_MB_TitleCall_02_V	Two
_MB_TitleCall_03_V	Three
_MB_TitleCall_04_V	Four
_MB_TitleCall_05_V	Five
_MB_TitleCall_06_V	Six
_MB_TitleCall_07_V	Seven
_MB_TitleCall_08_V	Eight
_MB_TitleCall_09_V	Nine
_MB_TitleCall_10_V	Ten
_MB_TitleCall_11_V	Eleven
_MB_TitleCall_12_V	Twelve
_MB_TitleCall_13_V	Thirteen
_MB_TitleCall_14_V	Fourteen
_MB_TitleCall_15_V	Fifteen
_MB_TitleCall_16_V	Sixteen
_MB_TitleCall_17_V	Seventeen
_MB_TitleCall_18_V	Eighteen
_MB_TitleCall_19_V	Nineteen
_MB_TitleCall_20_V	Twenty
_MB_TitleCall_21_V	Twenty One
_MB_TitleCall_22_V	Twenty Two
_MB_TitleCall_23_V	Twenty Three
_MB_TitleCall_24_V	Twenty Four
_MB_TitleCall_25_V	Twenty Five
_MB_TitleCall_26_V	Twenty Six
_MB_TitleCall_27_V	Twenty Seven
_MB_TitleCall_28_V	Twenty Eight
_MB_TitleCall_29_V	Twenty Nine
_MB_TitleCall_30_V	Thirty
_MB_TitleCall_31_V	Thirty One
_MB_TitleCall_32_V	Thirty Two
_MB_TitleCall_33_V	Thirty Three
_MB_TitleCall_34_V	Thirty Four
_MB_TitleCall_35_V	Thirty Five
_MB_TitleCall_36_V	Thirty Six
_MB_TitleCall_37_V	Thirty Seven
_MB_TitleCall_38_V	Thirty Eight
_MB_TitleCall_39_V	Thirty Nine
_MB_TitleCall_40_V	Fourty
_MB_TitleCall_41_V	Fourty One
_MB_TitleCall_42_V	Fourty Two
_MB_TitleCall_43_V	Fourty Three
_MB_TitleCall_44_V	Fourty Four
_MB_TitleCall_45_V	Fourty Five
_MB_TitleCall_46_V	Fourty Six
_MB_TitleCall_47_V	Fourty Seven
_MB_TitleCall_48_V	Fourty Eight
_MB_TitleCall_49_V	Fourty Nine
_MB_TitleCall_50_V	Fifty
_MB_TitleCall_51_V	Fifty One
_MB_TitleCall_52_V	Fifty Two
_MB_TitleCall_53_V	Fifty Three
_MB_TitleCall_54_V	Fifty Four
_MB_TitleCall_55_V	Fifty Five
_MB_TitleCall_56_V	Fifty Six
_MB_TitleCall_57_V	Fifty Seven
_MB_TitleCall_58_V	Fifty Eight
_MB_TitleCall_59_V	Fifty Nine
_MB_TitleCall_60_V	Sixty
_MB_TitleCall_61_V	Sixty One
_MB_TitleCall_62_V	Sixty Two
_MB_TitleCall_63_V	Sixty Three
_MB_TitleCall_64_V	Sixty Four
_MB_TitleCall_65_V	Sixty Five
_MB_TitleCall_66_V	Sixty Six
_MB_TitleCall_67_V	Sixty Seven
_MB_TitleCall_68_V	Sixty Eight
_MB_TitleCall_69_V	Sixty Nine
_MB_TitleCall_70_V	Seventy
_MB_TitleCall_71_V	Seventy One
_MB_TitleCall_72_V	Seventy Two
_MB_TitleCall_73_V	Seventy Three
_MB_TitleCall_74_V	Seventy Four
_MB_TitleCall_75_V	Seventy Five
_MB_TitleCall_76_V	Seventy Six
_MB_TitleCall_77_V	Seventy Seven
_MB_TitleCall_78_V	Seventy Eight
_MB_TitleCall_79_V	Seventy Nine
_MB_TitleCall_80_V	Eighty
_MB_TitleCall_81_V	Eighty One
_MB_TitleCall_82_V	Eighty Two
_MB_TitleCall_83_V	Eighty Three
_MB_TitleCall_84_V	Eighty Four
_MB_TitleCall_85_V	Eighty Five
_MB_TitleCall_86_V	Eighty Six
_MB_TitleCall_87_V	Eighty Seven
_MB_TitleCall_88_V	Eighty Eight
_MB_TitleCall_89_V	Eighty Nine
_MB_TitleCall_90_V	Ninety
_MB_TitleCall_91_V	Ninety One
_MB_TitleCall_92_V	Ninety Two
_MB_TitleCall_93_V	Ninety Three
_MB_TitleCall_94_V	Ninety Four
_MB_TitleCall_95_V	Ninety Five
_MB_TitleCall_96_V	Ninety Six
_MB_TitleCall_97_V	Ninety Seven
_MB_TitleCall_98_V	Ninety Eight
_MB_TitleCall_99_V	Ninety Nine
_MB_TitleCall_100_V	Hundred
_MB_TitleCallSwitch_00_V	Switch!!
_MC_TitleCallEverybody_00_V	Everybody!
_MC_TitleCall_01_V	One
_MC_TitleCall_02_V	Two
_MC_TitleCall_03_V	Three
_MC_TitleCall_04_V	Four
_MC_TitleCall_05_V	Five
_MC_TitleCall_06_V	Six
_MC_TitleCall_07_V	Seven
_MC_TitleCall_08_V	Eight
_MC_TitleCall_09_V	Nine
_MC_TitleCall_10_V	Ten
_MC_TitleCall_11_V	Eleven
_MC_TitleCall_12_V	Twelve
_MC_TitleCall_13_V	Thirteen
_MC_TitleCall_14_V	Fourteen
_MC_TitleCall_15_V	Fifteen
_MC_TitleCall_16_V	Sixteen
_MC_TitleCall_17_V	Seventeen
_MC_TitleCall_18_V	Eighteen
_MC_TitleCall_19_V	Nineteen
_MC_TitleCall_20_V	Twenty
_MC_TitleCall_21_V	Twenty One
_MC_TitleCall_22_V	Twenty Two
_MC_TitleCall_23_V	Twenty Three
_MC_TitleCall_24_V	Twenty Four
_MC_TitleCall_25_V	Twenty Five
_MC_TitleCall_26_V	Twenty Six
_MC_TitleCall_27_V	Twenty Seven
_MC_TitleCall_28_V	Twenty Eight
_MC_TitleCall_29_V	Twenty Nine
_MC_TitleCall_30_V	Thirty
_MC_TitleCall_31_V	Thirty One
_MC_TitleCall_32_V	Thirty Two
_MC_TitleCall_33_V	Thirty Three
_MC_TitleCall_34_V	Thirty Four
_MC_TitleCall_35_V	Thirty Five
_MC_TitleCall_36_V	Thirty Six
_MC_TitleCall_37_V	Thirty Seven
_MC_TitleCall_38_V	Thirty Eight
_MC_TitleCall_39_V	Thirty Nine
_MC_TitleCall_40_V	Fourty
_MC_TitleCall_41_V	Fourty One
_MC_TitleCall_42_V	Fourty Two
_MC_TitleCall_43_V	Fourty Three
_MC_TitleCall_44_V	Fourty Four
_MC_TitleCall_45_V	Fourty Five
_MC_TitleCall_46_V	Fourty Six
_MC_TitleCall_47_V	Fourty Seven
_MC_TitleCall_48_V	Fourty Eight
_MC_TitleCall_49_V	Fourty Nine
_MC_TitleCall_50_V	Fifty
_MC_TitleCall_51_V	Fifty One
_MC_TitleCall_52_V	Fifty Two
_MC_TitleCall_53_V	Fifty Three
_MC_TitleCall_54_V	Fifty Four
_MC_TitleCall_55_V	Fifty Five
_MC_TitleCall_56_V	Fifty Six
_MC_TitleCall_57_V	Fifty Seven
_MC_TitleCall_58_V	Fifty Eight
_MC_TitleCall_59_V	Fifty Nine
_MC_TitleCall_60_V	Sixty
_MC_TitleCall_61_V	Sixty One
_MC_TitleCall_62_V	Sixty Two
_MC_TitleCall_63_V	Sixty Three
_MC_TitleCall_64_V	Sixty Four
_MC_TitleCall_65_V	Sixty Five
_MC_TitleCall_66_V	Sixty Six
_MC_TitleCall_67_V	Sixty Seven
_MC_TitleCall_68_V	Sixty Eight
_MC_TitleCall_69_V	Sixty Nine
_MC_TitleCall_70_V	Seventy
_MC_TitleCall_71_V	Seventy One
_MC_TitleCall_72_V	Seventy Two
_MC_TitleCall_73_V	Seventy Three
_MC_TitleCall_74_V	Seventy Four
_MC_TitleCall_75_V	Seventy Five
_MC_TitleCall_76_V	Seventy Six
_MC_TitleCall_77_V	Seventy Seven
_MC_TitleCall_78_V	Seventy Eight
_MC_TitleCall_79_V	Seventy Nine
_MC_TitleCall_80_V	Eighty
_MC_TitleCall_81_V	Eighty One
_MC_TitleCall_82_V	Eighty Two
_MC_TitleCall_83_V	Eighty Three
_MC_TitleCall_84_V	Eighty Four
_MC_TitleCall_85_V	Eighty Five
_MC_TitleCall_86_V	Eighty Six
_MC_TitleCall_87_V	Eighty Seven
_MC_TitleCall_88_V	Eighty Eight
_MC_TitleCall_89_V	Eighty Nine
_MC_TitleCall_90_V	Ninety
_MC_TitleCall_91_V	Ninety One
_MC_TitleCall_92_V	Ninety Two
_MC_TitleCall_93_V	Ninety Three
_MC_TitleCall_94_V	Ninety Four
_MC_TitleCall_95_V	Ninety Five
_MC_TitleCall_96_V	Ninety Six
_MC_TitleCall_97_V	Ninety Seven
_MC_TitleCall_98_V	Ninety Eight
_MC_TitleCall_99_V	Ninety Nine
_MC_TitleCall_100_V	Hundred
_MC_TitleCallSwitch_00_V	Switch!!
_MD_TitleCallEverybody_00_V	Everybody!
_MD_TitleCall_01_V	One
_MD_TitleCall_02_V	Two
_MD_TitleCall_03_V	Three
_MD_TitleCall_04_V	Four
_MD_TitleCall_05_V	Five
_MD_TitleCall_06_V	Six
_MD_TitleCall_07_V	Seven
_MD_TitleCall_08_V	Eight
_MD_TitleCall_09_V	Nine
_MD_TitleCall_10_V	Ten
_MD_TitleCall_11_V	Eleven
_MD_TitleCall_12_V	Twelve
_MD_TitleCall_13_V	Thirteen
_MD_TitleCall_14_V	Fourteen
_MD_TitleCall_15_V	Fifteen
_MD_TitleCall_16_V	Sixteen
_MD_TitleCall_17_V	Seventeen
_MD_TitleCall_18_V	Eighteen
_MD_TitleCall_19_V	Nineteen
_MD_TitleCall_20_V	Twenty
_MD_TitleCall_21_V	Twenty One
_MD_TitleCall_22_V	Twenty Two
_MD_TitleCall_23_V	Twenty Three
_MD_TitleCall_24_V	Twenty Four
_MD_TitleCall_25_V	Twenty Five
_MD_TitleCall_26_V	Twenty Six
_MD_TitleCall_27_V	Twenty Seven
_MD_TitleCall_28_V	Twenty Eight
_MD_TitleCall_29_V	Twenty Nine
_MD_TitleCall_30_V	Thirty
_MD_TitleCall_31_V	Thirty One
_MD_TitleCall_32_V	Thirty Two
_MD_TitleCall_33_V	Thirty Three
_MD_TitleCall_34_V	Thirty Four
_MD_TitleCall_35_V	Thirty Five
_MD_TitleCall_36_V	Thirty Six
_MD_TitleCall_37_V	Thirty Seven
_MD_TitleCall_38_V	Thirty Eight
_MD_TitleCall_39_V	Thirty Nine
_MD_TitleCall_40_V	Fourty
_MD_TitleCall_41_V	Fourty One
_MD_TitleCall_42_V	Fourty Two
_MD_TitleCall_43_V	Fourty Three
_MD_TitleCall_44_V	Fourty Four
_MD_TitleCall_45_V	Fourty Five
_MD_TitleCall_46_V	Fourty Six
_MD_TitleCall_47_V	Fourty Seven
_MD_TitleCall_48_V	Fourty Eight
_MD_TitleCall_49_V	Fourty Nine
_MD_TitleCall_50_V	Fifty
_MD_TitleCall_51_V	Fifty One
_MD_TitleCall_52_V	Fifty Two
_MD_TitleCall_53_V	Fifty Three
_MD_TitleCall_54_V	Fifty Four
_MD_TitleCall_55_V	Fifty Five
_MD_TitleCall_56_V	Fifty Six
_MD_TitleCall_57_V	Fifty Seven
_MD_TitleCall_58_V	Fifty Eight
_MD_TitleCall_59_V	Fifty Nine
_MD_TitleCall_60_V	Sixty
_MD_TitleCall_61_V	Sixty One
_MD_TitleCall_62_V	Sixty Two
_MD_TitleCall_63_V	Sixty Three
_MD_TitleCall_64_V	Sixty Four
_MD_TitleCall_65_V	Sixty Five
_MD_TitleCall_66_V	Sixty Six
_MD_TitleCall_67_V	Sixty Seven
_MD_TitleCall_68_V	Sixty Eight
_MD_TitleCall_69_V	Sixty Nine
_MD_TitleCall_70_V	Seventy
_MD_TitleCall_71_V	Seventy One
_MD_TitleCall_72_V	Seventy Two
_MD_TitleCall_73_V	Seventy Three
_MD_TitleCall_74_V	Seventy Four
_MD_TitleCall_75_V	Seventy Five
_MD_TitleCall_76_V	Seventy Six
_MD_TitleCall_77_V	Seventy Seven
_MD_TitleCall_78_V	Seventy Eight
_MD_TitleCall_79_V	Seventy Nine
_MD_TitleCall_80_V	Eighty
_MD_TitleCall_81_V	Eighty One
_MD_TitleCall_82_V	Eighty Two
_MD_TitleCall_83_V	Eighty Three
_MD_TitleCall_84_V	Eighty Four
_MD_TitleCall_85_V	Eighty Five
_MD_TitleCall_86_V	Eighty Six
_MD_TitleCall_87_V	Eighty Seven
_MD_TitleCall_88_V	Eighty Eight
_MD_TitleCall_89_V	Eighty Nine
_MD_TitleCall_90_V	Ninety
_MD_TitleCall_91_V	Ninety One
_MD_TitleCall_92_V	Ninety Two
_MD_TitleCall_93_V	Ninety Three
_MD_TitleCall_94_V	Ninety Four
_MD_TitleCall_95_V	Ninety Five
_MD_TitleCall_96_V	Ninety Six
