announce.msbt
AnnounceEmpty	暂无通知
W6C2_34	马力欧，你就在这\n精巧无比的折纸城堡里\n玩到尽兴吧。
W6C2_77	呵呵，\n已经走到这里来了啊。{[0004]}那我就再让你\n享受一些新的乐趣吧。
W6C2_83	什么——！？\n是谁把魔法阵给拿走了！？
W6C2_85	{[0302]}是马力欧！\n大家一起上！\x0f\x03\x02
W6C2_18	怎么又来了！\n别再给我添乱了。{[0004]}我建成折纸王国的理想\n还差一点就要实现了！
W6C2_17	什么！？\n接下来你还打算干什么！？{[0004]}不要再继续做坏事了！
W6C2_19	奥莉维亚，是我把你折出来的，\n你居然敢用这种口气跟我说话。{[0004]}我对你好言相劝那么久，\n你却还是不开窍，很遗憾，\n既然如此，就别怪我无情了。
W6C2_25	把他们干掉。
W6C2_26	马力欧！\n就是这个家伙！{[0004]}本王被这个家伙咬了一口，\n结果被折起来的身体\n就变不回来了！
W6C2_20	喂！\n本王感觉身上的束缚\n好像被解开了！
W6C2_21	马力欧！\n你现在敲一下试试，说不定\n被折起来的酷霸王可以复原了！
W6C2_22	马力欧！\n用你那把锤子把本王变回去！
W6C2_23	哇啊——！\n总算从那个憋屈的姿势里\n解脱出来啦！
W6C2_89	酷霸王！\n你又高又大，看起来好厉害！{[0004]}就是你的脸有点可怕……
W6C2_96	哇哈哈！\n毕竟连哭闹的小孩听到\n无敌酷霸王的大名都会闭嘴啊！{[0004]}好！马力欧，折纸小姑娘！\n鼓起劲来，给奥利点颜色看看，\n然后把桃花公主救出来！
W6C2_35	你要回去吗？\n那本王就在这等你。
W6C2_76	好，走吧！{[0100|c4090000]}
W6C2_104	喂！\n看样子这就是\n折纸城堡的最顶层了。{[0004]}奥利应该就在那扇门里面！\n好，走吧！
W6C2_107	我……\n我好害怕。{[0004]}没想到哥哥居然……\n会把那个恐怖的订书机放出来，\n完全不在意我的死活……{[0004]}哥哥这么冷酷无情，\n我怕我根本没办法阻止他……
W6C2_118	马力欧……\n谢谢你。{[0004]}我好像每次都在关键时刻退缩。
W6C2_127	但是……\n一路走来发生了那么多事……{[0004]}每次遇到困难，\n我总是会得到别人的帮助，\n马力欧、路易吉……{[0004]}卡美克、少爷、酷霸王、\n还有……炸弹彬……{[0004]}{size[4b00]}还、还有学者老师、比奥、德库爷爷、\n天空奇诺比奥、水手、泛舟船家、\n开商店的奇诺比奥、折纸工匠……{size[6400]}
W6C2_128	……总之我一直\n在单方面地接受\n这许许多多好心人的帮助……{[0004]}可是这回，\n我又要连累马力欧和酷霸王\n以身犯险……
W6C2_108	喂！\n折纸小姑娘！{[0004]}以身犯险？你太小瞧本王了！\n连哭闹的小孩听到\n本酷霸王的大名都会闭嘴啊！
W6C2_116	还真是这样。\n酷霸王的脸真的好可怕，\n我刚刚不由自主地闭嘴了。{[0004]}不过也对，\n我们好不容易才走到这一步，\n现在好像不应该再轻易退缩了！
W6C2_117	哎呀，\n我感觉我又打起精神了！{[0004]}马力欧也打起精神了吗？\n太好啦！
W6C2_119	好嘞～！\n我虽然力量有限，\n但也会有帮得上大家的时候！{[0004]}我要相信大家……\n相信同伴们的力量，\n和大家一起加油！
W6C2_105	呵呵呵……\n你们还是来到这里了啊。\n真不愧是马力欧。{[0004]}不过看来城堡里的陷阱和订书机\n成功地绊住了你们的脚步。\n你们还是晚来了一步啊。
W6C2_129	哥哥！\n你到底还有什么企图！？
W6C2_132	喂，奥利！\n你居然把所有东西\n都变成折纸了！{[0004]}就连本王也……\n嗯？\n桃花公主去哪了！？
W6C2_130	桃花公主？\n她不就在你眼前吗？
W6C2_86	我记得我说过了吧？\n我已经把桃花公主城堡的一切\n全都折成了折纸城堡的一部分。{[0004]}桃花公主能和\n曾经属于自己的城堡融为一体，\n想必也会觉得开心吧。
W6C2_47	连桃花公主也变成\n折纸城堡的一部分了！？\n太过分了！{[0004]}你已经做到这份上了，\n到底还……\n啊！
W6C2_87	这里有这么多纸鹤，\n难道……
W6C2_48	没错。{[0004]}只要折出１０００只纸鹤，\n无论什么样的愿望都能实现，\n这就是禁忌折纸——千纸鹤！{[0004]}我要用这千纸鹤的力量，\n把可恶的奇诺比奥一个不留\n全部变成白纸！
W6C2_49	什么！？\n如果被变成白纸，\n那就再也变不回来了。{[0004]}亏你想得出这个方法，\n连能让哭闹的小孩闭嘴的本王\n也颇为忌惮啊！
W6C2_50	哥哥！\n你到底为什么\n这么恨奇诺比奥呢？{[0004]}把哥哥折出来的折纸工匠\n也是奇诺比奥啊！？
W6C2_51	没错！\n就是那个可恶的奇诺比奥……{[0004]}要写字用什么纸不行？可那家伙\n偏偏把为折我而准备的纸……\n{[0100|f4010000]}{[0101]}当成了草稿纸！{[0004]}我可是折纸国王啊，\n居然被乱七八糟的笔记玷污了，\n这件事我绝对不会原谅！
W6C2_52	什么～！？\n就因为这种理由！？
W6C2_54	可是因为这种理由\n就要把奇诺比奥一个不留地\n全部变成白纸，也太过分了！
W6C2_53	别说了！说那么多也没用！\n要怪就怪奇诺比奥都长着同一张脸，\n所以每一个我都恨之入骨！{[0004]}只要把那些家伙变回白纸，\n我就不用再看见那张愚蠢的脸了。{[0004]}这就是我理想中的折纸王国！
W6C2_115	还有你，马力欧！\n你也一直在不停地妨碍我。{[0004]}不过你能做的也到此为止了。\n我已经折好了９９９只纸鹤。
W6C2_120	我要在这里打败你，\n{[0101]}最后１只纸鹤，我就用你来折吧！
W6C2_126	奥莉维亚……{[0004]}……多亏你用锤子\n给了我真心实意的一锤……\n我终于醒悟过来了。{[0004]}我太过执迷于\n追求折纸的骄傲，\n不知不觉连心都扭曲了起来……
W6C2_57	哥哥……\n对不起。\n让你变得这么破烂不堪……{[0004]}我可能有点……\n用力过猛了……
W6C2_58	……啊，\n这是？
W6C2_59	唔……\n这应该就是那个奇诺比奥\n在我的纸上写下的笔记了。{[0004]}不知道到底写了什么，\n不过一定和愚蠢的我很相配。\n你念给我听听，让我笑着离去吧。
W6C2_88	我念给你听。\n上面写的是……
W6C2_60	{[0103|00000000]}{[0200]}{color[7a44a9ff]}希望你成为一个英俊潇洒，{color[404040ff]}\x0f\x02\0\n{[0200]}{color[7a44a9ff]}宅心仁厚，气度非凡的王者。{color[404040ff]}\x0f\x02\0{[0100|b80b0000]}
W6C2_61	……这并不是什么笔记。{[0004]}折纸工匠把发自真心的寄语\n写在了这张纸上，\n然后用它折出了哥哥……
W6C2_62	呵……{[0004]}哈哈哈……\n气度非凡的王者……{[0004]}原来那位工匠……\n是怀着美好的愿望，\n倾注心血把我折出来的啊。
W6C2_131	我却懵然不知，\n还以德报怨，做了许多\n无法挽回的错事……{[0004]}把无辜的桃花公主和马力欧\n也牵扯了进来，实在是抱歉，\n我没有任何辩解的余地……
W6C2_124	奥莉维亚，\n我把我折的千纸鹤交给你了。{[0004]}你把我折成第１０００只纸鹤，\n这样千纸鹤就完成了。
W6C2_125	你是个心地善良的折纸……\n千纸鹤会帮你实现愿望的。{[0004]}就把这当作我的赎罪吧，\n恐怕这是我唯一能做的了……
W6C2_133	拜托你了，\n奥莉维亚……
W6C2_64	\n{[0200]}{size[9600]}哥哥——！{size[6400]}\x0f\x02\0
W6C2_65	马力欧，\n我……我……
W6C2_84	我不会折纸鹤！{[0004]}哥哥能折出我还有折纸城堡，\n对他来说折纸鹤肯定不在话下，\n可是对我来说实在太难了……
W6C2_66	大哥——！\n我把折纸工匠带来啦！{[0004]}工匠身为亲手折出奥利的人，\n应该能够说服他！\n……咦？
W6C2_82	这张安详的纸是……{[0004]}奥莉维亚，\n看来锤子的折法\n派上用场了啊。
W6C2_67	啊！\n这些难道是\n禁忌折纸——千纸鹤！？
W6C2_68	折纸工匠。\n请你教教我怎么折纸鹤。{[0004]}哥哥把千纸鹤托付给我，\n我想用我自己的双手完成它。
W6C2_69	好，我知道了。\n毕竟这场骚乱的罪魁祸首奥利\n是我折出来的。{[0004]}这次折完以后，\n我再也不会使用赋生折法了。\n来吧，奥莉维亚，要认真折哦。
W6C2_70	你折得很不错。\n这样一来千纸鹤就完成了。{[0004]}来，奥莉维亚，\n许下你想实现的愿望吧。
W6C2_71	好的。\n我的愿望是……
W6C2_79	千纸鹤，\n拜托你了……
W6C2_90	把哥哥折出来的所有折纸\n全都变回原样吧！
W6C2_72	咦，大哥你要去哪里啊？\n我就在这里等你哦。
W6C2_73	大哥，欢迎回来。\n好了，我们走吧。
W6C2_74	你是有什么要去的地方吗？\n本王在这等你。
W6C2_75	你回来啦！\n那好，快走吧！
W6C2_80	哎呀，这里本来有水管吗？\n会不会是通到外面去的呢？
W7C1.msbt
W7C1_106	呼——刚才真难受！\n现在终于不再卡纸了。{[0004]}这里是感应器研究所的\n{[0300|00000000]}分部。
W7C1_107	感应器研究所\n每天都在研究着\n对冒险有帮助的机器。{[0004]}说不定也有一些机器能够在\n马力欧的冒险旅途中派上用场。\n有空的话请务必去看看。
W7C1_120	要想去感应器研究所，\n方法非常简单！
W7C1_108	在每个分部，都配置着\n这样一台机器，请善加利用。{[0004]}只要使用这台机器，\n就能在一瞬间来往于\n分部与感应器研究所之间哦！
W7C1_49	事不宜迟，要去一趟\n感应器研究所吗？{[0104|0a007900650073006e006f000100000000000000]}
W7C1_48	要前往感应器研究所吗？{[0104|0a007900650073006e006f000100000000000000]}
W7C1_110	这里是感应器研究所的\n{[0300|00000000]}分部。{[0004]}如果要前往感应器研究所，\n请使用那台机器。
W7C1_118	如果离开江户园地，\n入国时使用的百姓通行证\n将会消失，你确定要离开吗？{[0104|0a007900650073006e006f000100000000000000]}
W7C1_85	哼哼哼，\n我早就感应到了\n马力欧你的到来哦。{[0004]}我每天都在这个感应器研究所里\n进行着研究。{[0004]}感应器是一种最前沿的技术，\n它能够感应到眼睛看不见的东西。\n可以说，现在是感应器的时代！
W7C1_86	我的第一样研究成果，\n是能够感应到隐藏奇诺比奥的\n“奇诺比奥雷达”。{[0004]}只要有了这个，\n就算想找到正在捉迷藏的\n奇诺比奥也轻而易举。
W7C1_113	我这回运用感应器技术\n开发了一件划时代的发明。{[0004]}不是用来感应其他事物，\n而是反过来使别人感应不到，\n这件发明名为“透明装”！{[0004]}只要使用了这个，\n你就不容易被敌人发现了。\n可以说，现在是感应器的时代！
W7C1_115	我的研究终于也将告一段落了。\n这件发明是我感应器技术的结晶，\n名为“隐藏砖块雷达”！{[0004]}只要有了这个，就算是隐藏砖块，\n也像普通砖块一样无处藏身！{[0004]}全世界的隐藏砖块\n都是马力欧你的囊中之物！\n可以说，现在是感应器的时代！
W7C1_89	{[0300|00000000]}的说明，\n将会在这根水管里面进行。\n请务必试试看！
W7C1_97	哼哼哼，\n怎么样，马力欧？现在是\n感应器的时代，我没说错吧？{[0004]}请你拿着这个奇诺比奥雷达，\n努力找到更多的奇诺比奥吧！
W7C1_98	哼哼哼，\n怎么样，马力欧？现在是\n感应器的时代，我没说错吧？{[0004]}……不过在对气息比较敏感的\n敌人，以及强大的敌人面前，\n可能会失效。还请多加注意哦。
W7C1_99	哼哼哼，\n怎么样，马力欧？现在是\n感应器的时代，我没说错吧？{[0004]}请你拿着这个隐藏砖块雷达，\n努力达成?砖块回收率\n１００％的目标吧！
W7C1_100	当电量有消耗时，\n可以使用后面的充电器\n进行充电。{[0004]}那是投入金币即可使用的\n自动充电器，请随意使用。
W7C1_6	今后我也会继续研究\n对冒险有帮助的东西哦。
W7C1_88	衷心希望我发明的感应器\n能够在你的冒险旅途中\n派上用场！
W7C1_116	要测试\n{[0300|00000000]}的功能吗？{[0104|0a007900650073006e006f000100000000000000]}
W7C1_117	要再测试一次\n{[0300|00000000]}的功能吗？{[0104|0a007900650073006e006f000100000000000000]}
W7C1_114	哼哼哼，马力欧，\n我感应到了哦。\n你想测试哪一件发明呢？{[0104|100057003700430031005f003100300039000300000000000000]}
W7C1_109	奇诺比奥雷达\n透明装\n隐藏砖块雷达\n退出
W7C1_96	咦？我的感应出错了吗……\n如果想测试哪件发明了，\n随时欢迎你来。
W7C1_102	充电１次{[0300|00000000]}金币。\n要充电吗？{[0104|0a007900650073006e006f000100000000000000]}
W7C1_112	金币不足。
W7C1_111	未装备感应器。
W7C1_101	已经充满了。
W7C1_66	开始充电——
W7C1_104	充电完毕。
W7C1_36	不知道为什么，这台机器不能启动。\n难道是卡纸了吗？
W7C1_119	要前往{[0300|00000000]}分部吗？{[0104|0a007900650073006e006f000100000000000000]}
W7C1_32	要前往哪一个分部呢？{[0104|0e0057003700430031005f00330033000600000000000000]}
W7C1_33	郊游之路\n枫叶山\n江户园地\n热沙大沙漠\n?岛\n天空水疗园地\n退出
W7C1_69	需要说明\n奇诺比奥雷达的用法吗？{[0104|0a007900650073006e006f000100000000000000]}
W7C1_121	需要说明\n透明装的用法吗？{[0104|0a007900650073006e006f000100000000000000]}
W7C1_122	需要说明\n隐藏砖块雷达的用法吗？{[0104|0a007900650073006e006f000100000000000000]}
W7C1_25	马力欧——\n听得到我说话吗——？{[0004]}下面我来说明一下\n奇诺比奥雷达的用法。
W7C1_26	看到在你头顶上\n滴溜溜地旋转着的机器了吗？\n那就是奇诺比奥雷达！
W7C1_27	雷达会在朝向\n有奇诺比奥的方向时给出反应……
W7C1_28	当你靠得越近，\n反应就越强烈。{[0004]}一旦发现了，\n就用锤子敲打，\n让奇诺比奥们恢复原来的样子吧！
W7C1_29	使用时会消耗电力。\n一旦电量耗尽，就会无法使用，\n请多加留意。
W7C1_30	说明到此结束！\n接下来，就在３个关卡里\n亲身感受一下效果吧。
W7C1_31	{[0200]}将隐藏的奇诺比奥找出来吧！\x0f\x02\0\n{[0200]}如果电量耗尽，测试将会结束！\x0f\x02\0
W7C1_3	好厉害！\n你通过了全部的关卡！
W7C1_4	电量耗尽！
W7C1_henkou_tutorial_01	下面我来说明一下\n透明装的用法。
W7C1_henkou_tutorial_02	怎么样？\n变成朦朦胧胧的透明状态了吧？\n这就是透明装的功能！{[0004]}变得透明后，\n就不容易被敌人发现了。
W7C1_henkou_tutorial_04	没有被发现呢！{[0004]}不过，\n要是触碰、敲打了敌人，\n就会被发现哦。{[0004]}还有，在对气息比较敏感的\n敌人面前，可能会失效，\n在那种情况下，就请不要使用了。
W7C1_henkou_tutorial_05	使用时会消耗电力。\n一旦电量耗尽，就会无法使用，\n请多加留意。
W7C1_henkou_tutorial_06	说明到此结束！\n接下来，就在３个关卡里\n亲身感受一下效果吧。
W7C1_henkou_tutorial_10	{[0200]}在不触碰到折纸兵的条件下，\x0f\x02\0\n{[0200]}到达旗帜所在的位置！\x0f\x02\0\n{[0200]}如果电量耗尽，测试将会结束！\x0f\x02\0
W7C1_henkou_tutorial_07	好厉害！\n你通过了全部的关卡！
W7C1_henkou_tutorial_08	透明装的功能\n只是不让折纸兵发现你而已。\n发生触碰就会失效哦！
W7C1_henkou_tutorial_09	电量耗尽！
W7C1_kakushi_tutorial_01	下面我来说明一下\n隐藏砖块雷达的用法。
W7C1_kakushi_tutorial_02	在你头顶上\n滴溜溜地旋转着的机器\n就是隐藏砖块雷达！{[0004]}和奇诺比奥雷达很相似呢。\n连用法也是一样的！
W7C1_kakushi_tutorial_03	雷达会在朝向\n有隐藏砖块的方向时给出反应……
W7C1_kakushi_tutorial_04	当你靠得越近，\n反应就越强烈。{[0004]}那么，\n你跳跃一下试试看。
W7C1_kakushi_tutorial_05	砖块出现了！{[0004]}只要像这样对着隐藏砖块\n使用跳跃或者锤子敲打，\n就能够让它现形。
W7C1_kakushi_tutorial_06	使用时会消耗电力。\n一旦电量耗尽，就会无法使用，\n请多加留意。
W7C1_kakushi_tutorial_07	说明到此结束！\n接下来，就在３个关卡里\n亲身感受一下效果吧。
W7C1_kakushi_tutorial_11	{[0200]}将隐藏砖块找出来吧！\x0f\x02\0\n{[0200]}如果电量耗尽，测试将会结束！\x0f\x02\0
