Enemy.msbt
enemy_name_MARIO	瑪利歐
kara_pict_04	親愛的朋友：\n身體雖然很冷，心情卻是雀躍萬分。\x0e\0\x04\0沉醉在充滿刺激的遊戲設施中，\n讓我忘卻了時間。\x0e\0\x04\0雖然門票有點貴，\n但卻讓我有如置身夢境般，\n非常值回票價。\x0e\0\x04\0好了，接下來要去未開發的國度。\n究竟有什麼樣的邂逅在等我呢？\x0e\0\x04\0我的旅行終於要進入高潮。\n先寫到這裡，我還會再來信。
kara_pict_05	親愛的朋友：\x0e\0\x04\0在這趟旅行中，\n我體會到受人幫助時的感激之情。\x0e\0\x04\0然後，我發現自己有個重要的使命。\x0e\0\x04\0就是得在暗中協助碧姬公主！\x0e\0\x04\0雖然不知道\n是否能趕上貼紙嘉年華的復活，\n總之我會盡快回去。\x0e\0\x04\0就寫到這裡，再見。
join_kinopio_return_house_00	瑪利歐先生！\n等您很久了。\x0e\0\x04\0雖然不是\n什麼大不了的禮物，\n希望您別介意，請收下！
join_kinopio_return_house_01	對了，說到我剛才\n迷路的時候邊走邊想的事情，\x0e\0\x04\0之前我在那附近聽到\n栗寶寶們重覆說著\n「救救我吧！救救我吧！」。\x0e\0\x04\0救救我吧？\n嗯～救救我吧？\n到底是什麼意思呢……？\x0e\0\x04\0……唉呀！糟糕！\n再這樣想下去的話，\n等一下又要迷路了。
join_kinopio_return_house_02	那時候栗寶寶們說的\n「救救我吧」到底是什麼意思呢？\x0e\0\x04\0救救我吧……吧……８？\n我不想再迷路了，\n所以還是乖乖待在家裡想。
join_kinopio_return_house_03	啊，瑪利歐先生！\n說到我當時邊走邊想的事情，\x0e\0\x04\0我突然想到了！\n說不定和那風車有關！\x0e\0\x04\0唉呀～居然有辦法聯想到這裡，\n我說不定是天才呢！
luigi_kino_00	{c[000000]}您好，瑪利歐先生。\x0e\0\x04\0\x0e\x02\x06\x04\0\0\t\0{s[150]}庫巴大鬧{c[000000]}\n貼紙嘉年華！！\x0e\0\x04\0{s[100]}{c[000000]}我用這個標題寫了一篇新聞後，\n心情變得很不好。{c[000000]}{s[150]}{c[000000]}{s[100]}{c[000000]}{c[f4f4f4]}{c[000000]}\x0e\0\x04\0我想寫的是能讓大家心跳加速、\n充滿期待，讓大家更有夢想的新聞。\x0e\0\x04\0只要有那樣的新聞，\n我隨時都願意去採訪{c[f4f4f4]}{c[000000]}！{c[f4f4f4]}{c[000000]}
luigi_kino_01	\x0e\x02\x06\x04\0\0\t\0{s[150]}庫巴大鬧\n貼紙嘉年華！！\x0e\0\x04\0{s[100]}我用這個標題寫了一篇新聞後，\n心情變得很不好。{s[150]}{s[100]}\x0e\0\x04\0我想寫的是能讓大家心跳加速、\n充滿期待，讓大家更有夢想的新聞。
newspaper_w1_first	\x0e\x02\x06\x04\0\0\x0c\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}栗寶寶{c[f4f4f4]}堡壘中的\n神秘綠衣人！？{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03{c[f4f4f4]}\x0e\0\x04\0有栗寶寶指出，他在栗寶寶的巢穴，\n也就是栗寶寶堡壘的城牆上目擊到\n神秘綠衣人。\x0e\0\x04\0根據目擊者栗寶寶表示：\n「反正他就是全身都穿綠色，\n而且啊～看起來超級無敵弱的。」\x0e\0\x04\0被最弱的栗寶寶說成是\n看起來很弱的綠衣人。\x0e\0\x04\0這究竟是真是假？\n真的有這個綠衣人存在嗎？{c[000000]}
newspaper_w1_mid	\x0e\x02\x06\x04\0\0\x0c\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}栗寶寶{c[f4f4f4]}堡壘中\n出現綠衣人！{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03{c[f4f4f4]}\x0e\0\x04\0有栗寶寶指出，他在栗寶寶的巢穴，\n也就是栗寶寶堡壘的城牆上，\n目擊到神秘綠衣人。\x0e\0\x04\0根據目擊者栗寶寶表示：\n「反正他就是全身都穿綠色，\n而且啊～看起來超級無敵弱的。」\x0e\0\x04\0被最弱的栗寶寶說成是\n看起來很弱的綠衣人。\x0e\0\x04\0傳說中，那個綠衣人極度膽小，\n為何會出現在栗寶寶堡壘這種栗寶寶潭\n栗寶寶穴的地方呢？這真是個謎。{c[000000]}
newspaper_w2_first	\x0e\x02\x06\x04\0\0\t\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}乾旱競技場{c[f4f4f4]}\n驚見神秘綠衣人！？{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03{c[f4f4f4]}\x0e\0\x04\0矗立在乾旱競技場的塔。\n本報記者追蹤了有人在塔上窗邊\n目擊到神秘綠衣人的情報。\x0e\0\x04\0據說那個綠衣人聽身旁嘿呵\n所演奏的吉他聽到出神。\x0e\0\x04\0只不過，\n也有人說他只是在打瞌睡。\x0e\0\x04\0這究竟是真是假？\n真的有這個綠衣人存在嗎？{c[000000]}
newspaper_w2_mid	\x0e\x02\x06\x04\0\0\x0c\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}驚悚{c[f4f4f4]}！\n窗中的綠色大頭！？{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03{c[f4f4f4]}\x0e\0\x04\0矗立在乾旱競技場的塔。\n本報記者追蹤了有人在塔上窗邊\n目擊到神祕綠衣人的情報。\x0e\0\x04\0據說那個綠色的大頭聽身旁嘿呵\n所演奏的吉他聽到出神。\x0e\0\x04\0只不過，\n也有人說他只是在打瞌睡，\n真相仍舊是個謎團。\n{c[000000]}
newspaper_w3_first	\x0e\x02\x06\x04\0\0\x0c\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}驚濤{c[f4f4f4]}海岸出現\n神秘綠衣人！？{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03{c[f4f4f4]}\x0e\0\x04\0有民眾在驚濤海岸的礁岩岸邊\n目擊到神秘綠衣人。\x0e\0\x04\0據說這個綠衣人把綠色的帽子\n壓得低低的，避開眾人，\n悄悄佇立在礁岩上。\x0e\0\x04\0目擊民眾一開始以為那是美人魚，\n但他的臉上居然有長鬍子。\x0e\0\x04\0這究竟是真是假？\n真的有這個綠衣人存在嗎？{c[000000]}
newspaper_w3_mid	\x0e\x02\x06\x04\0\0\x0c\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}驚濤{c[f4f4f4]}海岸出現\n綠色美人魚！{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03{c[f4f4f4]}\x0e\0\x04\0據說那隻美人魚把綠色的帽子\n壓得低低的，避開眾人，\n悄悄佇立在礁岩上。\x0e\0\x04\0聽到美人魚，\n大家通常會聯想到女性，\n但據說那隻人魚臉上居然有長鬍子。\x0e\0\x04\0或許美人魚跟那個綠衣人\n有什麼關係也說不定。\n這個謎團越來越不可解。{c[000000]}
newspaper_w4_first	\x0e\x02\x06\x04\0\0\t\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}白色山谷{c[f4f4f4]}\n出現神秘綠衣人！？{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03\x0e\0\x04\0{c[f4f4f4]}有民眾表示在重新開始營業的\n白色山谷吊椅上目擊到\n神秘綠衣人。\x0e\0\x04\0他好像很怕冷。據說他冷到牙齒\n劇烈地喀嗒喀嗒打顫，一副快要\n哭出來的表情一個人下了山。\x0e\0\x04\0這究竟是真是假？\n真的有這個綠衣人存在嗎？{c[000000]}
newspaper_w4_mid	\x0e\x02\x06\x04\0\0\x0c\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}吊椅{c[f4f4f4]}上的綠衣人！？{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03\x0e\0\x04\0{c[f4f4f4]}有民眾表示在重新開始營業的\n白色山谷吊椅上目擊到\n神秘綠衣人。\x0e\0\x04\0他好像很怕冷。據說他冷到牙齒\n劇烈地喀嗒喀嗒打顫，一副快要\n哭出來的表情一個人下了山。\x0e\0\x04\0如果那麼冷的話，\n乖乖待在家裡不就好了嗎？\n他究竟是要前往何處呢？{c[000000]}
newspaper_w5_first	\x0e\x02\x06\x04\0\0\t\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}崎嶇之路{c[f4f4f4]}\n出現神秘綠衣人！？{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03{c[f4f4f4]}\x0e\0\x04\0有民眾表示在崎嶇之路上那只有\n行家才知道的「隆隆天然溫泉」\n目擊到神秘綠衣人。\x0e\0\x04\0聽說他連泡溫泉時\n都把帽子壓得低低的，\n而那頂帽子上面畫了一個「Ｌ」。\x0e\0\x04\0此外，另有情報表示他離開時\n臉一點也不綠，反而是一臉紅通通，\n而且滿臉汗水。\x0e\0\x04\0這究竟是真是假？\n真的有這個綠衣人存在嗎？{c[000000]}
newspaper_w5_mid	\x0e\x02\x06\x04\0\0\x0c\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}秘湯事件\n{c[f4f4f4]}消失在迷濛煙霧中的Ｌ{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03{c[f4f4f4]}\x0e\0\x04\0有民眾表示在崎嶇之路上那只有\n行家才知道的「隆隆天然溫泉」\n目擊到神秘綠衣人。\x0e\0\x04\0聽說他連泡溫泉時\n都把帽子壓得低低的，\n而那頂帽子上面畫了一個「Ｌ」。\x0e\0\x04\0此外，另有情報表示他離開時\n臉一點也不綠，反而是一臉紅通通，\n而且滿臉汗水。\x0e\0\x04\0由於隆隆溫泉的水溫很高，\n紙要小心別泡太久。{c[000000]}
newspaper_sel	要閱讀之前的報導嗎？\x0e\x03\0*\0\0\xff\xff\0\0d\0 \0n\0e\0w\0s\0p\0a\0p\0e\0r\0_\0s\0e\0l\0_\0y\0n\0
newspaper_sel_yn	閱讀\n不讀
door_02_locked	唉呀，關著呢。
town_other.msbt
monoya_kino_00	嗨，您好。\x0e\0\x04\0貼紙嘉年華的事情真是可惜，\n但也不能總是沉浸在哀傷之中。\x0e\0\x04\0所以我想到了一個\n很好的點子。\x0e\0\x04\0瑪利歐先生，如果您在世界的某處\n發現了不可思議的「物品」時，\n請再過來這裡。\x0e\0\x04\0神奇的事情\n將會在您眼前發生。
monoya_kino_01	當您在世界的某處\n發現了不可思議的「物品」時，\n請再過來這邊。\x0e\0\x04\0神奇的事情\n將在您眼前發生。
monoya_kino_02	啊，您有不可思議的「物品」呢！\n我一看就知道了。\x0e\0\x04\0那麼，請站到那邊的台子上。
monoya_kino_03	那麼，請向著前面的板子\n用力投擲您的物品！
monoya_kino_04	感覺如何？\n現在開始，貼紙可以不是用撿的，\n而是用做的！\x0e\0\x04\0以後不管是什麼時候，\n只要您身上有物品，\n都可以到這裡把它變成貼紙。
monoya_kino_04_01	{s[075]}……不過，就算沒有物品，\n到時候還是可以商量……{s[100]}
monoya_kino_04_02	那麼，之後也請多多指教！
monoya_kino_05	歡迎光臨～。\n請別客氣，過來投擲物品吧。
monoya_kino_06	咦，瑪利歐先生，\n您身上沒有物品嗎？\n原來如此，原來如此。\x0e\0\x04\0唉呀～真是可惜呢。\n居然沒辦法做那麼好玩的事，\n想必您一定很不甘心吧。
monoya_kino_06_01	{s[075]}…………既然如此……那邊吧，\n就是裡面牆壁的那附近，\n……或許不錯。{s[100]}
monoya_kino_07	哦？不好意思，\n您的貼紙簿好像沒有空間了。\x0e\0\x04\0看是要用掉還是賣掉，\n減少一些貼紙之後，\n再過來吧。
monoya_kino_08	您用掉了所有物品呢。\n好了，開心時刻就到此結束。\n辛苦了～。
monoya_kino_09	辛苦了～。
monoya_kino_10	怎麼樣！？\n很神奇對吧！\x0e\0\x04\0只要在這裡投擲物品，\n物品就會變成貼紙。\n這就是物品貼紙！\x0e\0\x04\0可以體驗到那麼神奇的事情，\n瑪利歐先生，您真是幸運！
uraya_kino_00	{s[075]}是的。{s[100]}\x0e\0\x04\0{s[075]}有聽說了。\n想要對吧？\n有哦，很多種。{s[100]}
MONOSHOP_FIRST	{s[075]}是。{s[100]}\x0e\0\x04\0{s[075]}有聽說了。\n想要對吧？\n這裡有。{s[100]}
MONOSHOP_00	{s[075]}有的。{s[100]}
MONOSHOP_01	{s[075]}請選。{s[100]}
MONOSHOP_02	{s[075]}賣完了。{s[100]}
MONOSHOP_BUY_SELECT	『\x0e\x03\x01\n\x08\0i\0t\0e\0m\0』{s[075]}吧。{s[075]}\n要{s[075]}{s[100]}\x0e\x03\x02\x08\0\0\x04\0%\0D\0枚{s[075]}金幣{s[100]}{s[075]}。{s[100]}\x0e\x03\0(\0\0\xff\xff\0\0d\0\x1e\0S\0H\0O\0P\0_\0S\0E\0L\0E\0C\0T\0_\0B\0U\0Y\0
MONOSHOP_NO_COIN	{s[075]}金幣不夠。{s[100]}
MONOSHOP_THANKS	{s[075]}再會。{s[100]}
town_prologue.msbt
start_event_01	\x0e\x04\x04\x04,\x01\0\0{d}{s[075]}起來……{s[100]}{/d}\x0e\0\x04\0\x0e\x04\x04\x04,\x01\0\0{d}起來啦{/d}
start_event_01_01	\x0e\x04\x04\x04\x96\0\0\0{d}最好快點……{/d}
start_event_01_02	\x0e\x04\x03\x04\0\0\0\0{d}{s[200]}給我起來～！！{s[100]}{/d}\x0f\x04\x03\x0e\x01\x01\0
start_event_02	喂，我說你……\n可以過來這邊一下嗎？
start_event_03	這邊啦，這邊。
start_event_04	不是那邊啦！
start_event_05	快過來這邊！
start_event_06	不是那邊啦，是這邊！\n嗯～真是的，真叫人不耐煩！
start_event_07	你～最好快點……\n給我過來這邊！
start_event_08	拜託……\n到我這邊來……。
start_event_09	就像你看到的，\n我被黏住了，不能動。\n快幫我撕下來！\x0e\0\x04\0只要在我旁邊按住\x0e\x02\x02\x14\n\0m\0i\0c\0_\0a\0\x18\0\x06\0 \0 \0就行了。\n做得到吧？\x0e\0\x04\0{d}來，幫我撕下來！{/d}
start_event_09_01	你終於來了呢。\n雖然讓我等了一下……\n算了，沒關係。
start_event_09_02	哦，馬上就過來了呢。\n你的直覺還挺敏銳的嘛。
start_event_11	呼……\n真是糟透了。\x0e\0\x04\0我說你……究竟……
start_event_11_02	{d}{s[150]}在幹什麼啦～！！{s[100]}{/d}
start_event_11_01	剛才摸了貼紙彗星的人\n就是你吧！？\x0e\0\x04\0你沒聽過代代流傳的古訓嗎！\n不可以摸貼紙彗星！\x0e\0\x04\0聽好囉。\n乘載大家許多願望的\n貼紙彗星非常危險！\x0e\0\x04\0如果用那樣的髒手亂摸的話，當然\n會爆炸呀！而且因為爆炸的衝擊，\n連重要的皇家貼紙也不知飛哪去了！\x0e\0\x04\0全部都是你害的！既然這樣，\n我就要你負責到底！
start_event_11_07	咦？你說……\x0e\0\x04\0摸了貼紙彗星的人是「庫巴」，\n然後你是「瑪利歐」……？
start_event_11_08	{d}{s[150]}你說什麼～！？{s[100]}{/d}\x0e\0\x04\0居然還想把錯推給別人！\n這麼卑鄙的事都做得出來，\n你這樣還算是一張紙嗎！\x0e\0\x04\0看到淑女那麼煩惱，\n這種時候大名鼎鼎的瑪利歐\n該怎麼做呢？
start_event_11_09	啊，是嗎？\n你說你願意幫我。\n謝謝你！\x0e\0\x04\0那麼，我就來自我介紹一下。
start_event_11_10	{d}我叫「紙貼貼」！{/d}
start_event_12	我是為了在貼紙嘉年華裡\n實現大家的願望，\n而從遙遠的貼紙星來到這裡的。\x0e\0\x04\0{c[000000]}皇家貼紙{c[000000]}是\n藏有實現願望力量的強大貼紙。\x0e\0\x04\0身為負責人的我，\n如果不把飛走的６張貼紙都找回來，\n就回不了貼紙星了！\x0e\0\x04\0所以我希望你現在\n可以跟我一起去找皇家貼紙。\x0e\0\x04\0皇家貼紙好像飛到小鎮外面去了，\n我們先去找小鎮的出口吧！
kinoC__peel_01	瑪利歐先生！\n庫巴把我們到處亂貼後就走了！\x0e\0\x04\0就是為了這種時候，\n我身上一直帶著「那個」東西，\n請收下！
kinoC__peel_02	雖然外觀很普通，\n但其實是王國代代相傳，\n大有來頭的槌子。\x0e\0\x04\0相信如果是瑪利歐先生，\n一定能用\x0e\x02\x02\x14\n\0m\0i\0c\0_\0b\0\x18\0\x06\0 \0 \0發揮它的力量。\n接下來的事就拜託了！
kinoC__peel _03	唉呀，我說你，\n不僅會跳，\n還會使用那麼厲害的東西呢。\x0e\0\x04\0看到在意的東西時，\n就揮動槌子破壞、敲倒它，\n多多嘗試吧。
kinoC__standby__01	有好好用那個外觀很普通\n但其實是王國代代相傳，\n大有來頭的槌子嗎？
kinoD__peel _A_01	被貼在這麼隱密的角落……\n等到被救出來時已經是第\x0e\x03\x02\x08\0\0\x04\0%\0D\0個了……\n對，每次都這樣……
kinoD__peel _A_02	我很不起眼，\n這點我自己也知道～！
kinoD__standby__01	找東西的時候，\n請不要放過房間裡的\n任何一個角落。\x0e\0\x04\0還沒被找到的東西，\n一定在角落獨自哭泣著……。
kinoE__peel _A_01	風兒一吹，我的身體就輕飄飄，\n好像曬衣竿上的衣服一樣，\n真丟臉！\x0e\0\x04\0不過，\n把我貼到這麼高的地方的人，\n好像也很辛苦就是了。
kinoE__standby__01	風兒一吹，我的身體就輕飄飄，\n其實覺得有點好玩。
kinoF__peel _A_01	沒想到我會被折成這樣，\n貼在這種地方。\x0e\0\x04\0就算是再溫文儒雅的我，遇到這種事\n也會忍不住吐出一兩個髒字……
kinoF__peel _A_02	……但是，\n這不能讓瑪利歐先生聽到，\n所以我會忍耐。
kinoF__standby__01	此路不通，去不了廣場！？\n……嘖！\x0e\0\x04\0啊，連那麼有禮貌的我\n都忍不住嘖了一聲。\n真是不好意思。
rucy_talk_01	看來好像可以從一個\n叫「廣場」的地方通到小鎮外面去。
rucy_talk_02	唉呀！出現一條路呢！\n這樣就可以前進了。\n快去找小鎮的出口吧！
kinoG__peel _02	不弄破我的頭\n而把貼紙撕下來的技術\n真是太厲害了！
kinoG__standby__01	被撕下來的地方有點麻麻的。\n貼紙的黏性不容小覷啊。
rucy_seal_first_3	喂喂！\n撕下的貼紙\n要好好撿起來啊。
rucy_seal_first_4	對、就是這樣。\n好東西就要好好收起來。\x0e\0\x04\0對了！\n我就給你一本貼紙簿，\n可以把撿到的貼紙收到裡面。
kinoH__peel__01	原本以為您會更溫柔地把我撕下來，\n結果您卻使盡全身力量。\x0e\0\x04\0我應該沒有哪裡破掉吧？\n啊啊，沒破掉真是太好了。\n得救了。
kinoH__standby__01	您好不容易才救了我。\n就算被您如此用盡全力地撕下來，\n也不能喊痛。
rucy_talk_03	哦～這裡就是小鎮……\n比想像中安靜呢。\n好，出口在哪裡呢？
rucy_talk_04	我說……\n要救人也是可以，\n但要不要先走出小鎮看看？
kino_bush_back_01	我曾希望自己能像雜草一樣\n有強韌的生命力。\x0e\0\x04\0但再怎麼說\n也不是剛才那個樣子。
kino_256fold_00	{d}{s[075]}瑪利歐先生……做得好！{s[100]}{/d}
kino_256fold_01	噗哈～！\n真難受！\x0e\0\x04\0瑪利歐先生是被摺成８塊嗎？\n我可是被摺成２５６塊啊！\x0e\0\x04\0也就是說，\n我比您痛苦３２倍。
kino_mat_under_01	{d}\x0e\x04\x03\x04\0\0\0\0{c[000000]}{s[075]}好痛！{s[100]}{c[000000]}\x0f\x04\x03{/d}\x0e\x01\x01\0
kino_mat_under_02	{d}\x0e\x04\x03\x04\0\0\0\0{c[ff0000]}{s[150]}{c[000000]}好痛～！！{c[ff0000]}{s[100]}{c[000000]}\x0f\x04\x03{/d}\x0e\x01\x01\0\n
kino_mat_under_03	每天聽到\n「我出門了！」、「我回來了！」、\n「有人在嗎？」、「請進請進！」\x0e\0\x04\0就要被大家踩，\n光用想的就讓人直冒冷汗。\x0e\0\x04\0要我當什麼都好，\n就是不要當門口的地墊！
kino_house_back_01	啊啊……瑪利歐先生。\x0e\0\x04\0我本來已經做好就要在這\n沒有任何人發現的情況下，\n悄悄離開人世的心理準備了。\x0e\0\x04\0不過，既然被救出來了，\n我就必須在這個亂世中生存下去。\x0e\0\x04\0我會加油的！
kino_house_back_03	我會努力活下去！\n瑪利歐先生您也加油！
kino_closet_01	庫巴把我們綁成一疊後，\n還把邊邊對齊，\n收進櫃子裡。\x0e\0\x04\0沒想到庫巴做事還真細心呢。\n這一點我們也得好好學習。
kino_dustbox_01	被揉成一團弄得皺巴巴，\n膩了就丟進垃圾桶……\x0e\0\x04\0對紙而言\n沒有比這個更屈辱的事情了。\n去沖個澡趕快忘了吧……
kino_pictframe_A01	本來以為已經藏得很好了，\n結果一下子就被發現啦啦啦啦啦。\x0e\0\x04\0咦？庫巴已經走了？\n太好了～！\n我們回去吧吧吧吧吧吧～！
hum_tuto_00	你、你是誰？\n這裡什麼人都沒有唷。
