Enemy.msbt
enemy_name_MARIO	马力欧
kara_pict_02	亲爱的朋友，\n沙漠真的是很热，\n使人情绪高涨。哇！\x0e\0\x04\0吉他的声音也令人心情愉快，\n在海市蜃楼中摇曳的金字塔和\n斯芬克斯简直是梦幻的世界。\x0e\0\x04\0在途中，还请可怜的小朋友们\n吃了些冷饮。\n旅途中的相逢真是太棒了呢。\x0e\0\x04\0还想在这里多呆些时候，\n但是我还在旅途中。\n那么，下次再写信给你。
kara_pict_03	亲爱的朋友，\n仔细聆听，\n可以听到森林的声音。\x0e\0\x04\0对小镇的喧嚣感到厌倦\n而外出旅行的我，\n在森林里重新审视自己，\x0e\0\x04\0明白了要身心充实地生活，\n意识到了应当充分理解\n自己所处的位置，舍弃欲望。\x0e\0\x04\0即使中毒，也只要忍忍就好了。\n这个闪闪蘑菇贴纸\n就送给别人吧。\x0e\0\x04\0探寻自我的旅行\n还将继续下去。\n下次再写信给你。
kara_pict_04	亲爱的朋友，\n身体虽然感觉冷，\n但心却是温暖的。\x0e\0\x04\0令人愉快的游乐项目\n和娱乐活动数不胜数，\n连时间都忘了。\x0e\0\x04\0票价稍稍有些贵，\n但是让我见到了只有在那里\n才能见到的梦幻世界。\x0e\0\x04\0那么，下面就要到\n未开发之地了。将会有\n怎样的相逢在等着我呢。\x0e\0\x04\0我的旅行\n就要到最关键的时刻。\n下次再写信给你。
kara_pict_05	亲爱的朋友，\x0e\0\x04\0在这次旅行中，我知道自己\n得到了别人许多的帮助，\n对此非常感谢。\x0e\0\x04\0并且，我意识到了……\x0e\0\x04\0对于我来说，默默地\n保护并协助支持桃花公主，\n是我最重要的使命！\x0e\0\x04\0虽然还不知道能不能赶得上\n贴纸嘉年华的复活，\n但我一定会尽快赶回去的。\x0e\0\x04\0就此搁笔。
join_kinopio_return_house_00	马力欧先生！\n让您久等了。\x0e\0\x04\0虽然是到处都有的东西，\n但作为感谢的物品，\n还是请收下！
join_kinopio_return_house_01	对了，\n说起迷路时思考的问题，\x0e\0\x04\0之前在那附近，\n栗子小子们在反复说着\n“救救我吧！救救我吧！”呢。\x0e\0\x04\0救救我吧？\nJiu jiu wo ba吧……\n到底是什么东西呢……\x0e\0\x04\0……哎哟，这样可不行！\n再这样思考下去\n又要迷路了呢。
join_kinopio_return_house_02	那时候的栗子小子们\n所说的“救救我吧”\n到底是什么意思呢。\x0e\0\x04\0Jiu jiu wo ba……ba……８？\n如果再迷路的话可不行。\n所以还是安静地呆在家里思考。
join_kinopio_return_house_03	啊，马力欧先生！\n关于之前思考的那件事，\x0e\0\x04\0我突然有了灵感！\n或许，和那个风车有关喔！\x0e\0\x04\0呀，竟然能有这么离谱的想法，\n我或许是个天才。
luigi_kino_00	{c[000000]}初次见面，马力欧先生。\x0e\0\x04\0\x0e\x02\x06\x04\0\0\t\0{s[150]}贴纸嘉年华{c[000000]}\n酷霸王大暴乱！！\x0e\0\x04\0{s[100]}以这样的{c[000000]}标题写新闻报道，\n心情也变得灰暗了。{c[000000]}{s[150]}{c[000000]}{s[100]}{c[000000]}{c[f4f4f4]}{c[000000]}\x0e\0\x04\0其实我想写能让大家\n心跳不止的梦幻般的文章。\x0e\0\x04\0如果有这样的新闻爆出，\n无论何时我都会\n立刻飞奔去采访的{c[f4f4f4]}{c[000000]}！{c[f4f4f4]}{c[000000]}
luigi_kino_01	\x0e\x02\x06\x04\0\0\t\0{s[150]}贴纸嘉年华\n酷霸王大暴乱！！\x0e\0\x04\0{s[100]}以这样的标题写新闻报道，\n心情也变得灰暗了。{s[150]}{s[100]}\x0e\0\x04\0其实我想写能让大家\n心跳不止的梦幻般的文章。
newspaper_w1_first	\x0e\x02\x06\x04\0\0\x0c\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}栗子小子{c[f4f4f4]}堡垒里出现\n神秘的绿色人物！？{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03{c[f4f4f4]}\x0e\0\x04\0作为栗子小子们的藏身处而为人\n所知的栗子小子堡垒，在其城墙上\n被目击到有神秘的绿色人物。\x0e\0\x04\0栗子小子目击者的证词：\n“总而言之全身都是绿色，\n 没错儿～，好像有点虚弱。”\x0e\0\x04\0被最弱小的栗子小子\n说是感觉虚弱的绿色人物。\x0e\0\x04\0这真的是事实吗？\n真的有绿色人物存在吗？{c[000000]}
newspaper_w1_mid	\x0e\x02\x06\x04\0\0\x0c\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}栗子小子{c[f4f4f4]}堡垒里\n出现了绿色人物！{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03{c[f4f4f4]}\x0e\0\x04\0作为栗子小子们的藏身处而为人\n所知的栗子小子堡垒，在其城墙上\n被目击到有个神秘的绿色人物。\x0e\0\x04\0栗子小子目击者的证词：\n“总而言之全身都是绿色，\n没错儿～，好像有点虚弱。”\x0e\0\x04\0被最弱小的栗子小子\n说是感觉虚弱的绿色人物。\x0e\0\x04\0被谣传为极度怯懦的\n绿色人物为何会出现在栗子小子堡垒\n这样险恶的地方还是一个谜。{c[000000]}
newspaper_w2_first	\x0e\x02\x06\x04\0\0\t\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}干旱竞技场里{c[f4f4f4]}\n神秘的绿色人物！？{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03{c[f4f4f4]}\x0e\0\x04\0干旱竞技场里高耸入云的塔。\n追查到的消息，说是在那窗口\n可以看见神秘的绿色人物。\x0e\0\x04\0据说那个绿色人物\n听附近的嘿虎所弹奏的吉他，\n听到入迷了。\x0e\0\x04\0但是，那只是\n在闭目养神而已，\n也有这样的说法。\x0e\0\x04\0这真的是事实吗？\n真的有绿色人物存在吗？{c[000000]}
newspaper_w2_mid	\x0e\x02\x06\x04\0\0\x0c\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}奇怪{c[f4f4f4]}！从窗口\n看到了绿色的脸！？{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03{c[f4f4f4]}\x0e\0\x04\0干旱竞技场里高耸入云的塔。\n追查到的消息，说是在那窗口\n可以看见神秘的绿色的脸。\x0e\0\x04\0据说那张绿色的脸\n听附近的嘿虎所弹奏的吉他，\n听到入迷了。\x0e\0\x04\0但是，那只是在闭目养神而已，\n也有这样的说法，\n真相依旧是个谜。{c[000000]}
newspaper_w3_first	\x0e\x02\x06\x04\0\0\x0c\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}惊涛{c[f4f4f4]}海岸上的\n神秘的绿色人物！？{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03{c[f4f4f4]}\x0e\0\x04\0在惊涛海岸的石滩上，\n被目击到有个神秘的绿色人物。\x0e\0\x04\0听说这个绿色人物把绿色的帽子\n戴得低低的，尽量避开人们的\n视线，静静地伫立在石滩上。\x0e\0\x04\0最初觉得是人鱼，\n没想到那脸上竟然长满了胡子。\x0e\0\x04\0这真的是事实吗？\n真的有绿色人物存在吗？{c[000000]}
newspaper_w3_mid	\x0e\x02\x06\x04\0\0\x0c\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}惊涛{c[f4f4f4]}海岸上\n出现了绿色的人鱼！{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03{c[f4f4f4]}\x0e\0\x04\0那个人鱼把绿色的帽子\n戴得低低的，尽量避开人们的\n视线，静静地伫立在石滩上。\x0e\0\x04\0说到人鱼就会自然地联想到女性，\n没想到这个人鱼\n脸上竟然长满了胡子。\x0e\0\x04\0说不定和以前的绿色人物\n有一定关系。\n这个谜团深不见底。{c[000000]}
newspaper_w4_first	\x0e\x02\x06\x04\0\0\t\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}白色山谷里的{c[f4f4f4]}\n神秘的绿色人物！？{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03\x0e\0\x04\0{c[f4f4f4]}有目击消息说，\n神秘的绿色人物乘上了\n再度开始营业的白色山谷缆车。\x0e\0\x04\0据说，似乎不能忍受寒冷的地方，\n牙齿咯咯作响，一边凄厉地哀嚎着，\n一边哭丧着脸独自往下去了。\x0e\0\x04\0这真的是事实吗？\n真的有绿色人物存在吗？{c[000000]}
newspaper_w4_mid	\x0e\x02\x06\x04\0\0\x0c\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}缆车上{c[f4f4f4]}乘坐的\n绿色人物！？{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03\x0e\0\x04\0{c[f4f4f4]}有目击消息说，\n绿色人物乘上了\n再度开始营业的白色山谷缆车。\x0e\0\x04\0据说，似乎不能忍受寒冷的地方，\n牙齿咯咯作响，一边凄厉地哀嚎着，\n一边哭丧着脸独自往下去了。\x0e\0\x04\0如此寒冷的话，\n安安静静地呆在家里会比较好，\n他究竟要去哪儿呢。{c[000000]}
newspaper_w5_first	\x0e\x02\x06\x04\0\0\t\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}崎岖小径上的{c[f4f4f4]}\n神秘的绿色人物！？{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03{c[f4f4f4]}\x0e\0\x04\0崎岖小径上鲜为人知的极佳温泉\n“天然温泉　隆隆温泉”，\n被目击到有个神秘的绿色人物。\x0e\0\x04\0不知怎的，听说他泡温泉的时候\n竟然也把帽子戴得低低的，\n那上面画着一个“Ｌ”。\x0e\0\x04\0还有消息说，离去时那张脸\n不是绿色而是红色，\n完全被汗水浸透了。\x0e\0\x04\0这真的是事实吗？\n真的有绿色人物存在吗？{c[000000]}
newspaper_w5_mid	\x0e\x02\x06\x04\0\0\x0c\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}神秘温泉{c[f4f4f4]}秘闻\n消失于温泉雾气的Ｌ{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03{c[f4f4f4]}\x0e\0\x04\0崎岖小径上鲜为人知的极佳温泉\n“天然温泉　隆隆温泉”，\n被目击到有个绿色人物。\x0e\0\x04\0不知怎的，听说他泡温泉的时候\n竟然也把帽子戴得低低的，\n那上面画着一个“Ｌ”。\x0e\0\x04\0还有消息说，离去时那张脸\n不是绿色而是红色，\n完全被汗水浸透了。\x0e\0\x04\0隆隆温泉的温度很高，\n纸片在里面时间过久的话，\n要当心。{c[000000]}
newspaper_sel	　要查看之前的文章吗？\x0e\x03\0*\0\0\xff\xff\0\0d\0 \0n\0e\0w\0s\0p\0a\0p\0e\0r\0_\0s\0e\0l\0_\0y\0n\0
newspaper_sel_yn	查看\n不看
door_02_locked	呀，关上了。
town_other.msbt
monoya_kino_00	你好。\x0e\0\x04\0虽然贴纸嘉年华的事情\n非常遗憾，但是也不能\n一直这样消沉下去。\x0e\0\x04\0说到此我想起了一件\n很棒的事情。\x0e\0\x04\0马力欧先生，如果在世界的\n某个地方发现了不可思议的\n“物品”，请再到这里来吧。\x0e\0\x04\0会有令人惊讶的奇迹\n在等着你呢。
monoya_kino_01	如果在世界的某个地方\n发现了不可思议的“物品”，\n请再到这里来吧。\x0e\0\x04\0会有令人惊讶的奇迹\n在等着你呢。
monoya_kino_02	啊，\n带着不可思议的“物品”呀！\n我一看就知道了。\x0e\0\x04\0那么，请站到那个台上。
monoya_kino_03	那么，请把“那个”物品\n朝着前面的板\n使劲投过去吧！
monoya_kino_04	怎么样！\n从现在开始，贴纸变成不是\n捡来的，而是做出来的物品！\x0e\0\x04\0以后只要有物品，\n随时可以在这里变成贴纸。
monoya_kino_04_01	{s[075]}……嗯～没有物品的时候嘛，\n到那时候再商量……{s[100]}
monoya_kino_04_02	那么今后\n也请多多关照！
monoya_kino_05	欢迎光～临。\n请投物品吧。
monoya_kino_06	咦，马力欧先生，\n没带物品吗？\n这样啊，这样啊。\x0e\0\x04\0哎呀——真可惜。\n不能做那么有意思的事情，\n想必很不甘心吧。
monoya_kino_06_01	{s[075]}…………那么……那边的，\n里面的墙壁附近，\n……说不定会有点好事喔。{s[100]}
monoya_kino_07	哎呀？不好意思，\n贴纸收集册里的\n空间好像不够呀。\x0e\0\x04\0要么用掉要么卖掉，\n总之请减少贴纸之后\n再来吧。
monoya_kino_08	所有的物品都用光了。\n好了，开心时刻就到此为止。\n辛苦——了。
monoya_kino_09	辛苦——了。
monoya_kino_10	是吧！？\n怎么样，很神奇吧！\x0e\0\x04\0在这里投掷物品，\n竟然会变成贴纸。\n这个就是物品贴纸！\x0e\0\x04\0能有如此棒的体验，\n简直太幸运了，马力欧先生！
uraya_kino_00	{s[075]}嗯。{s[100]}\x0e\0\x04\0{s[075]}我听说了。\n想要吧？\n有各种各样的。{s[100]}
MONOSHOP_FIRST	{s[075]}嗯。{s[100]}\x0e\0\x04\0{s[075]}我听说了你的事。\n想要吧？\n有的。{s[100]}
MONOSHOP_00	{s[075]}有的呀。{s[100]}
MONOSHOP_01	{s[075]}选吧。{s[100]}
MONOSHOP_02	{s[075]}卖完了。{s[100]}
MONOSHOP_BUY_SELECT	“\x0e\x03\x01\n\x08\0i\0t\0e\0m\0”{s[075]}是吧。{s[100]}\n\x0e\x03\x02\x08\0\0\x04\0%\0D\0金币{s[075]}呀{s[100]}{s[075]}！{s[100]}\x0e\x03\0(\0\0\xff\xff\0\0d\0\x1e\0S\0H\0O\0P\0_\0S\0E\0L\0E\0C\0T\0_\0B\0U\0Y\0
MONOSHOP_NO_COIN	{s[075]}金币不够。{s[100]}
MONOSHOP_THANKS	{s[075]}再见。{s[100]}
town_prologue.msbt
start_event_01	\x0e\x04\x04\x04,\x01\0\0{d}{s[075]}起来……{s[100]}{/d}\x0e\0\x04\0\x0e\x04\x04\x04,\x01\0\0{d}起来呀！{/d}
start_event_01_01	\x0e\x04\x04\x04\x96\0\0\0{d}别太过～分……{/d}
start_event_01_02	\x0e\x04\x03\x04\0\0\0\0{d}{s[200]}快起来～啦！！{s[100]}{/d}\x0f\x04\x03\x0e\x01\x01\0
start_event_02	哎，你……\n能不能过来一下？
start_event_03	这里呀，这里。
start_event_04	不是那里啦！
start_event_05	快到这里来！
start_event_06	不是那里，是这里！\n哎呀，真叫人不耐烦！
start_event_07	别太过～分……\n到这里来！
start_event_08	拜托……\n到我这边来……
start_event_09	正如你所看到的，\n我被牢牢地粘住动弹不得啦。\n快点把我揭下来吧！\x0e\0\x04\0只要在我的旁边\n一直按住\x0e\x02\x02\x14\n\0m\0i\0c\0_\0a\0\x18\0\x06\0 \0 \0就可以啦。\n做得到吧？\x0e\0\x04\0{d}是的，揭下来！{/d}
start_event_09_01	终于来了。\n虽然等了一会儿……\n无所谓啦。
start_event_09_02	咦，这么快就来啦。\n很机灵嘛。
start_event_11	唉……\n好惨呀。\x0e\0\x04\0你，到底……
start_event_11_02	{d}{s[150]}在做什么～！！{s[100]}{/d}
start_event_11_01	是你吧！？\n刚才碰了贴纸彗星的！\x0e\0\x04\0绝对不能碰的，\n这是代代相传下来的规矩，\n你一定听说过的！\x0e\0\x04\0知道啦？\n承载着大家愿望的\n贴纸彗星是非常危险的！\x0e\0\x04\0用那么脏的手去胡乱碰它的话，\n那当然会爆炸的呀！\x0e\0\x04\0再加上受到刺激，\n重要的{c[000000]}皇家贴纸{c[000000]}\n也会不翼而飞的！\x0e\0\x04\0全都是你的错！\n既然这样，你要负全责！
start_event_11_07	咦？\x0e\0\x04\0碰了贴纸彗星的是\n“{c[000000]}酷霸王”，{c[000000]}\n而你是“马力欧”……？
start_event_11_08	{d}{s[150]}什～么～？！{s[100]}{/d}\x0e\0\x04\0把责任推在别人身上\n是一种很卑鄙的行为，\n根本不能算是纸！\x0e\0\x04\0女士正在为此困惑！\n这个时候传说中的马力欧\n会怎么做呀？
start_event_11_09	哎呀，是吗？\n你说你会帮助我？\n谢谢！\x0e\0\x04\0那么让我作一下自我介绍噢。
start_event_11_10	{d}我叫“智贴贴”！{/d}
start_event_12	我是为了在贴纸嘉年华上\n实现大家的愿望，\n从很远的贴纸星过来的。\x0e\0\x04\0还有，{c[bf0000]}{c[000000]}皇家贴纸{c[bf0000]}{c[000000]}\n蕴藏着能够实现愿望的力量，\n是非常强大的贴纸。\x0e\0\x04\0作为责任人，我如果收集不全\n散落在各地的６张贴纸，\n就不能回贴纸星了！\x0e\0\x04\0因为这样，所以想让你和我结伴\n去找皇家贴纸。\x0e\0\x04\0皇家贴纸好像飞到\n小镇的外面了，\n所以先找一下小镇的出口吧！
kinoC__peel_01	马力欧先生！\n酷霸王把我们到处乱贴一通！\x0e\0\x04\0为这种时候，\n我收藏了那个东西。\n请收下！
kinoC__peel_02	看上去虽然比较普通，\n却是在王国里代代相传的\n有来头的锤子。\x0e\0\x04\0马力欧先生按\x0e\x02\x02\x14\n\0m\0i\0c\0_\0b\0\x18\0\x06\0 \0 \0\n就一定会运用自如的。\n接下来就拜托了！
kinoC__peel _03	咦，你不只是会跳，\n还会用这么厉害的东西呀。\x0e\0\x04\0对感兴趣的东西\n敲坏也好敲倒也好，\n什么都试一下吧。
kinoC__standby__01	看上去虽然比较普通，\n却是王国里代代相传的\n有来头的锤子。在用吗？
kinoD__peel _A_01	在这种角落，\n像是躲在隐蔽处一样\n被贴起来的我……\x0e\0\x04\0如我所料，即使被救出来也是\n第\x0e\x03\x02\x08\0\0\x04\0%\0D\0个……\n是的，总是这样子的……
kinoD__peel _A_02	没有存在感，\n我自己也知道的——！
kinoD__standby__01	找东西的时候\n请把房间的每一个角落\n都调查一下，不要有遗漏。\x0e\0\x04\0还没被找到的东西\n肯定会在某个角落里\n独自伤心地哭着……
kinoE__peel _A_01	每当刮风的时候飘来飘去的，\n看上去就像被晒的\n衣服一样，好丢脸呀！\x0e\0\x04\0但是把我贴在这么高的地方，\n那家伙自己也很累吧。
kinoE__standby__01	每当刮风的时候飘来飘去的，\n其实还有点挺好玩的感觉。
kinoF__peel _A_01	竟然被折起来贴在这种地方，\n简直是……再怎么方方正正的\n我也会蹦出一两句脏话……
kinoF__peel _A_02	……但是这不能让\n马力欧先生听到，\n所以在这种情况下要忍着。
kinoF__standby__01	不经过这里，\n就去不了广场！？\n……切！\x0e\0\x04\0啊，虽然我是一个方方正正之人，\n也不禁发出啧的声音。失礼！
rucy_talk_01	好像从“广场”那里\n可以走出小镇。
rucy_talk_02	咦，是条路呀！\n这样就可以前进了。\n快点找到小镇的出口吧。
kinoG__peel _02	没有弄破我的头，\n揭下贴纸的手艺\n真是太棒了！
kinoG__standby__01	被揭下的地方有点火辣辣的。\n不能小看贴纸的粘贴力。
rucy_seal_first_3	等等！等等！\n揭下的贴纸\n要好好捡起来！
rucy_seal_first_4	对、对。\n因为是好东西，\n所以要好好珍惜呀。\x0e\0\x04\0对啦！我给你一本保管\n贴纸的收集册吧。
kinoH__peel__01	我还以为能被轻轻地揭下，\n没想到要用这么大的力气。\x0e\0\x04\0我，哪儿都没有破吧？\n啊～那就好。\n得救啦。
kinoH__standby__01	好不容易把我救了。当然不会\n说诸如“因为力气太大，\n揭下来也很疼！”之类的话。
rucy_talk_03	嗯～，这里就是小镇……\n比想象中的还安静。\n那～，出口在哪里呢。
rucy_talk_04	呃……\n救人固然是好的，\n但不先走出小镇吗？
kino_bush_back_01	确实是盼望自己\n能像杂草一样顽强地活着。\x0e\0\x04\0但是我想那也不是\n现在这种样子啊。
