Enemy.msbt
enemy_name_MARIO	Mario
rucy_seal_first_3	Hey, you should ALWAYS pick up a\nsticker once you've peeled it.
rucy_seal_first_4	That's right--those things are precious!\x0e\0\x04\0Oh, I know! I'll give you an album where\nyou can keep the stickers you've found\nsince me.
kinoH__peel__01	I, uh, was kinda hoping you'd be a little\ngentler with the whole peeling process.\nA little delicacy, y'know?\x0e\0\x04\0I mean, I'm not ripped anywhere, am I?\nNo? Good. Thanks for your help!
kinoH__standby__01	Hey, seriously, thanks for saving me.\nI mean, the peeling process wasn't\nexactly unpainful, but what are you\ngonna do?
rucy_talk_03	Hmm. So this is the town proper...\nQuieter than I thought it would be.\nWell, whatever... Where's that exit?
rucy_talk_04	Hey, listen, saving people is noble and\nall, but how about you focus on getting\nus out of town first?
kino_bush_back_01	Y'know, I always thought I should try\nto thrive in the sun and grow strong\nand hearty, like a weed.\x0e\0\x04\0But I don't think being taped to the\nback of a bush really qualifies.
kino_256fold_00	{d}Mario... Do that again!{/d}
kino_256fold_01	Yow! That was ROUGH!\x0e\0\x04\0So, Mario, you got folded eight times? \nWell, I got folded 256 times!\x0e\0\x04\0I'm not such a math guy, but I think\nthat means I had it 32 times rougher\nthan you!
kino_mat_under_01	{d}\x0e\x04\x03\x04\0\0\0\0OW!\x0f\x04\x03{/d}\x0e\x01\x01\0
kino_mat_under_02	{d}\x0e\x04\x03\x04\0\0\0\0OUCH!\x0f\x04\x03{/d}\x0e\x01\x01\0
kino_mat_under_03	All day, every day... It was endless!\n"I'll be back!" "Anyone home?" "Bye!"\n"Welcome!" "I'm home!"\x0e\0\x04\0And I got stomped on every time!\nMakes me terrified just reliving it!\nI never wanna be a doormat again!
kino_house_back_01	Phew... Mario.\x0e\0\x04\0I was mentally prepared to quietly \nwhile away the rest of my days on that\nwall without anyone ever finding me.\x0e\0\x04\0But now that you've saved me, I must \nsally forth once more and brave the\nuncertainties of this cruel world.\x0e\0\x04\0{d}Super!{/d}
kino_house_back_03	I'm gonna live life to the fullest!\nMario, you should too!
kino_closet_01	Check this out: after Bowser stacked\nus, he carefully lined up our edges \nbefore stuffing us into the cabinet. \x0e\0\x04\0The guy is surprisingly meticulous. \nPretty impressive attention to detail\nfor a rampaging monster!
kino_dustbox_01	Crumpled, balled up, then flicked into\nthe trash without a second thought... \x0e\0\x04\0Pretty much the peak of humiliation for\npaper. I'm going to go grab a shower\nand forget this ever happened...
kino_pictframe_A01	Oh. Hey. I thought I hid pretty well,\nbut you found me easily, didn't you?\nHeh heh.\x0e\0\x04\0Wait. Who's on the what, now? \nBowser's gone? YESSSS, DUDES! \nLet's go home!
hum_tuto_00	Who... Who's that? There's...\nThere's no one here.
hum_tuto_01	Yo, Mario, you're blowing my cover. \nI'm waiting to ambush Bowser.\x0e\0\x04\0C'mere, Mr. Big Bowser Guy. \n"King of the Koopas"? Don't make me\nchortle. Vengeance will be MINE!
hum_tuto_02	Whaaaat? My camouflage bush!\nAll that hiding for nothing! My sweet\nambush is a no go...\x0e\0\x04\0All right, Dr. Big Bowser Pants...\nYou narrowly escaped this day!\nAnyway, see you later, Mario!
kino_leader_00	Oh wow! This place is really rolled up\ntight! That what's-his-Bowser guy\ndid quite a number on the town.
kino_leader_01	Aw, wouldja lookit this? What a pickle! \nPlaza's all rolled up like a burrito.\nCan't get out of town 'cause of this\nfine how-do-you-do, no, sir.\x0e\0\x04\0I ain't gonna lie to you--this looks bad.\nBut maybe if we get all the Toads in\ntown to help, we can de-burrito it.\x0e\0\x04\0Mario, the town Toads are probably\nall over the place after that Sticker\nFest carnage, so track 'em all down\nand see if they can help!
kino_leader_01_01	What?! Did he just say that the way\nout of town is through this plaza?\nOK, we need to get this place back to\nnormal, fast. \x0e\0\x04\0Mario, I say we round up those Toads!\nLet's get hunting!
kino_leader_02	Ain't this just a big ol' foofaraw?\nPlaza's all burritoed up, and we can't\nget out of town.\x0e\0\x04\0But I'll tell you, Mario...if all the Toads\nin town worked together, we might just\nwin the day.
kino_leader_04_pre	Good deal! Thanks to you, we got all\nthe Toads together!\x0e\0\x04\0That's our Mario--a Toad-saving pro! \nNow, let's get to it!
kino_leader_04	OK. Ready to un-burrito this bad boy?
kino_leader_05	{d}PUSH!{/d}
kino_leader_06	{d}PUUUUUUUUUUUUSH!{/d}
kino_leader_07	Wooooo-HOOOOOOOOOOOOOOO!\nWe did it! Thanks, Mario!\x0e\0\x04\0The plaza's back to normal, so now we\ncan leave town!\x0e\0\x04\0You've probably got some Princess\nPeach saving to do, huh? Go to it!
kino_leader_08	We still ain't got enough Toadpower...\nGotta have all the Toads in town.\x0e\0\x04\0Mario, hook us up!
kino_leader_09	Looks like about half the Toads in town,\nbut it ain't near enough.\x0e\0\x04\0Keep it up! Find those Toads!
kino_leader_10	We got almost all the Toads. Just a\ncouple of stragglers, I'm thinking.\x0e\0\x04\0Ain't that many nooks and crannies in\ntown... Search 'em all! Find those last\nleftover Toads!
kino_wating_hint_01	So there's nobody left on the Sticker\nFest grounds?
kino_wating_hint_02	There's no one left on the Sticker Fest\ngrounds? You sure?\x0e\0\x04\0They might not all be out in the open.\nLook in the shadows, behind stuff,\nabove stuff...near stuff. Stuff.
kino_wating_hint_03	A Toad's gotta wonder if you've found\neveryone on the Sticker Fest grounds...
kino_wating_hint_04	I can't shake the feeling that there\nmight still be someone on the Sticker\nFest grounds...
kino_wating_hint_14	My Toadly intuition says you haven't\nfound everyone on the Sticker Fest\ngrounds yet...
kino_wating_hint_15	How's that hammer holding up? \nDid you know you can knock down\nbushes and stuff with it?
kino_wating_hint_16	As a general rule, be careful about\ntossing crumpled-up paper in the trash.\nIt might be a Toad!
kino_wating_hint_06	You oughta search every nook and\ncranny of the houses. Some Toads\nmight be stashed somewhere.
kino_wating_hint_07	How's that hammer treating you?\nEver knock down any shrubs with it?\nSeems like a fun way to spend an\nafternoon.
kino_wating_hint_08	Don't overlook any little detail. \nAll the way to the very edge of town,\nmake sure your eyes are razor sharp!\x0e\0\x04\0You never know... There might be Toads\ntrying as hard as they can to get your\nattention.
kino_wating_hint_10	Word is some Toads found a perfect\nhiding place when Bowser went nuts.\nCheck it out: they hid inside a painting!\nLike they were painted in a painting!
kino_wating_hint_11	How's your relationship with that \nhammer? You guys buds? Well, ask your\nbud if he's ever flipped anything over\nby whacking the ground.
kino_wating_hint_12	Somebody said they heard Bowser yell\nsomething about "going out back" as\nhe dragged a Toad off...\x0e\0\x04\0Why would he want to hide a Toad\nin some secluded spot? I tell you, \nBowser sure is scary!
town_square.msbt
sealshop_npc_05	I really don't know what's up with that \nsticker shop set up out back of town...\nSeems pretty shady, if you ask me.\x0e\0\x04\0Rest assured, MY stickers are the \ngenuine, 100% real deal! Guaranteed to\nhave fallen from the Sticker Comet! 
sealshop_npc_03	Hmm... So those are the current coin\nrates for buying stickers, huh?\x0e\0\x04\0I wonder what I'd fetch... I'm way too\nshiny to go for cheap!
shop_kino_04	Stickers... Apparently those who can't\nfind 'em make 'em! That's what the \nword on the street is, anyway.\x0e\0\x04\0But no homemade stickers here, no!\nMy stickers are the real deal, freshly\nfallen from the Sticker Comet!\x0e\0\x04\0So, welcome! Welcome to Toad's Official\nSticker Shop!
shop_kino_05	Welcome to Toad's Official Sticker Shop!
tutorial_start_event_00	{d}HOLD UP OVER THERE!{/d}
tutorial_start_event_01	Heh... Where ya headed, Mario? \nWhy don'tcha play with us for a while?
tutorial_start_event_02	Excuse me! What are you thinking,\nyou flimsy, little ingrates? \nYou are IN THE WAY. \x0e\0\x04\0But that's fine, because it'll give us a\nchance to use some sticker power\nand turn you into paper scraps. \nPrepare to be shredded!
tutorial_start_event_03	OK, they're all yours, Mario. \nI'm far too delicate a lady for a\nbrouhaha. Protecting me is your duty!
tutorial_start_event_04	So you think we're flimsy, huh?\nAnd you're going to "shred" us, huh?\nWell, we'll just see about that!
tutorial_event_battle_00	Heh heh! Yeah, we aren't the same old\nGoombas you're used to stomping, pal!\x0e\0\x04\0Bowser's got our backs!
tutorial_event_battle_01	Huh? Well, this is unexpected...\nThey looked like the usual little\nstompable minions, but...\x0e\0\x04\0I'm sensing...sticker power!
tutorial_event_battle_01_2	Well, we've got sticker power too!\nMario, pull out your stickers!
tutorial_event_battle_02	...WHAT?! You don't have ANY?!\nWhy didn't you say so?!\x0e\0\x04\0Oh well, too late to collect any now. \nHere. As a special favor, you can have\nsome of mine.
tutorial_event_battle_03	That's all you've got? Mmmmm.\nNope, might not be enough. Here. As a\nspecial favor, have some of mine.
tutorial_event_battle_04	Mario got stickers from Kersti!
tutorial_event_battle_05	OK, first, look over here!\x0e\0\x04\0Choose the sticker you want to use,\nand stick it right here!
tutorial_event_battle_06	On the bottom screen, touch the \nsticker you want to use, or just use \n\x0e\x02\x02\x16\x0c\0m\0i\0c\0_\0s\0t\0\x12\0\x05\0\x18\0\x18\0 to line up the cursor and confirm\nwith \x0e\x02\x02\x14\n\0m\0i\0c\0_\0a\0\x12\0\x05\0\x18\0\x18\0.\x0e\0\x04\0Now...let the sticker battle BEGIN!
tutorial_event_battle_after_attack	Nice! Keep it up!
tutorial_event_battle_hp_low	You're kinda getting whupped... \nIf your HP hits 0, the game is over!\nBe careful!
tutorial_event_battle_use_kinoko	That sticker makes you feel better by\nrestoring your HP. Use it as needed!
tutorial_event_battle_after_event_00	He shredded us! We really ARE flimsy!
tutorial_event_battle_after_event_01	Phew... There was definitely something\noff about those Goombas. I'm sure their\nbehavior has something to do with the\nRoyal Stickers getting scattered.\x0e\0\x04\0With sketchy Goombas all over, it might\nbe a good idea to prepare for the worst\nby buying stickers from the town's \nsticker shop.\x0e\0\x04\0But that's your call. Now, let's go find\nthe Royal Stickers!
lucie_after_roll	We did it! Now we can take that exit\nto get outside of town.\x0e\0\x04\0Finally, we can set out to find the\nRoyal Stickers! FINALLY!\x0e\0\x04\0Oh yeah, I almost forgot to mention...\nIf you ever want to talk to me, just\npress \x0e\x02\x02\x14\n\0m\0i\0c\0_\0l\0\x12\0\x05\0\x18\0\x18\0.\x0e\0\x04\0If you get stuck, or lost, or maybe just \nlonely, I might be able to give you a\nlittle advice.
join_kinopio_return_town_00	You did it! You got me back to town!\nOh, thank you so much. I'm almost \ncrying with joy!\x0e\0\x04\0I've got a little something to thank you\nwith, so come by my house.\x0e\0\x04\0It's the middle house in the group of\nthree up ahead. I'll wait for you there!
kino_leader_12	{d}{s[075]}...Un-burritoing is dangerous...{s[100]}{/d}\x0e\0\x04\0{d}{s[075]}...Thanks for the help...{s[100]}{/d}
kinoA_talk_01	So a bunch of Toads went off together\nto go sticker hunting on the Warm\nFuzzy Plains... \x0e\0\x04\0I'm sure you know this, but picking up\nfallen stickers during this season is\nbasically the leisure activity of choice.
kinoA_talk_02	Have you ever seen the famous\nwaterfall on Water's Edge Way?\x0e\0\x04\0This one Toad just headed out that way\nfor a solo stroll... He's probably going\nto check it out.
kinoA_talk_03	That Toad who went for a walk on \nWater's Edge Way hasn't come back...\x0e\0\x04\0I'm just picturing him gazing in wonder\nat the waterfall and then losing his\nfooting and falling into it or something.\nI hope he's OK!
kinoB_talk_01	{s[075]}{d}"Help"?{/d}\x0e\0\x04\0{s[100]}Nah, I'm hearing things. All in my head.\nResisting the urge to freak out.
kinoB_talk_02	The fountain's gone! I'm freaking out!
kinoB_talk_03	Fountain's back! I'm not freaking out!
kinoC_talk_01	Bowser really went off on the Sticker\nFest grounds, and now looking at them\nis almost too much to bear.\x0e\0\x04\0You could probably bear it, though.\nYou look like you can bear a thing or\ntwo. The grounds are that-a-way.
kinoC_talk_02	I helped out on the cleanup of the \nruined Sticker Fest grounds, and it was\nreally depressing. I mean, it looked like\nsome kind of sticky wasteland.\x0e\0\x04\0I was so bummed, I tried decorating\nthe grounds with stickers, but...
kinoC_talk_03	I hope the Sticker Fest will open again.\nIs that crazy? I guess that's crazy.\x0e\0\x04\0I don't care. I'm putting up stickers to\nmaybe make it look like there's a \nchance, but I have a LONG way to go.
kinoC_talk_04	If you keep your ears open, you'll hear\npeople starting to raise a stink about\nSticker Fest reopening.\x0e\0\x04\0But it's just not that simple, is it?
kinoC_talk_05	Did you see the Sticker Fest grounds?!\nOh my GOODNESS!
kinoC_talk_06	Not a single Toad in the kingdom doubts\nthat Sticker Fest will reopen!\x0e\0\x04\0That includes me, of course!
kinoC_talk_07	It's happening! The festival is \nreopening at last!\x0e\0\x04\0{d}STICKER FEST FOR LIFE!{/d}
kinoD_talk_01	You know what would make a great \nsouvenir of your time in Decalburg?\nA sticker!\x0e\0\x04\0I mean, Bowser DID kind of rampage all\nover the place, and so we DON'T really\nhave much variety in our inventory, but\nthe plan is to get more stock soon.\x0e\0\x04\0Anyway, go ahead and have a look \naround the shop. You won't regret it!
kinoD_talk_02	Y'know what? I bet the sticker shop on\nWhammino Mountain would also \nappreciate your patronage.
kinoD_talk_03	I'd be remiss if I didn't put a plug in for\nthe sticker shop at Outlook Point...\nGreat place to do some purchasing!
kinoD_talk_04	Here's a hot tip: the sticker shop at\nRumble Volcano could use your business.
kinoD_talk_05	The best Decalburg souvenirs are\nstickers... Have a look around the shop!
kinoD_talk_06	The shop got in some new stickers!\nYou should check 'em out.
kinoD_talk_07	It's true! I swear it! I saw a moving \nshadow in the sky out over the forest!\x0e\0\x04\0And it wasn't small, like a Paratroopa\nor a Paragoomba! It was BIG!
kinoD_talk_08	It's true! I swear it! This time I saw \nsomething flying out toward Gate Cliff!\nI am NOT kidding!\x0e\0\x04\0And what's more, I'm POSITIVE there\nwas something clinging to its head!
kinoI_talk_01	So a new shop opened over there, \nright? And it looks like super fun! 
kinoI_talk_02	So at that new shop over there, you\ncan make your own stickers, right?\nSuper fun!\x0e\0\x04\0But I don't have any of these "things"\nyou need, so I can't make any stickers.\nSuper bummer!
kinoI_talk_03	Mario, you've got some super-cool\nthings, right?\x0e\0\x04\0Like, I heard you got some amazing \nthing in Bouquet Gardens, or something.\x0e\0\x04\0So if you turn that thing into a sticker?\nIt'll be even more super cool. 
kinoI_talk_04	Wow, you've got a fan sticker, right?\nSuper cool! And you're a sticker fan!\nSuper mind blowing!
kinoI_talk_05	I'd like to make my own stickers too, \nright? But I don't have any "things." \nTalk about a super bummer!\x0e\0\x04\0I wish there was some guy somewhere\nthat would hook me up with a few\nspecial things for some coins...
kinoI_talk_06	...Too expensive for me. I mean, I can't\nafford that, right? Super lame. 
door_01_locked	It won't open. Looks like it's locked.
kinoK_talk_01	Welcome back, Mario! Great job being all\nepic on that epic journey!\x0e\0\x04\0Huh? You don't have Princess Peach \nyet? What's wrong with you?
worldmap.msbt
WM_AP_X00	Decalburg
WM_AP_X01	Surfshine Harbor
WM_AP_X02	Decal Channel
WM_AP_A01	Warm Fuzzy Plains
WM_AP_A02	Bouquet Gardens
WM_AP_A03	Water's Edge Way
WM_AP_A04	Hither Thither Hill
WM_AP_A05	Whammino Mountain
WM_AP_A06	Goomba Fortress
WM_AP_B01	Drybake Desert
WM_AP_B02	Yoshi Sphinx
WM_AP_B03	Sandshifter Ruins
WM_AP_B04	Damp Oasis
WM_AP_B05	Drybake Stadium
WM_AP_C01	Leaflitter Path
WM_AP_C03	The Bafflewood
WM_AP_C06	Wiggler's Tree House
WM_AP_C05	Strike Lake
WM_AP_C02	Loop Loop River
WM_AP_C11	Outlook Point
WM_AP_C07	Rustle Burrow
WM_AP_C04	Tree Branch Trail
WM_AP_C09	Gauntlet Pond
WM_AP_C10	Stump Glade
WM_AP_C08	Holey Thicket
WM_AP_C12	Whitecap Beach
WM_AP_D01	Snow Rise
WM_AP_D02	Ice Flow
WM_AP_D03	The Enigmansion
WM_AP_D06	Shaved-Ice Cave
WM_AP_D04	Whiteout Valley
WM_AP_D05	Bowser's Snow Fort
WM_AP_E01	Shy Guy Jungle
WM_AP_E02	Jungle Rapids
WM_AP_E03	Long Fall Falls
WM_AP_E04	Chomp Ruins
WM_AP_E05	Rugged Road
WM_AP_E06	Rumble Volcano
WM_AP_F01	Gate Cliff
WM_AP_F02	Bowser Jr.'s Flotilla
WM_AP_F03	Bowser's Sky Castle
join_kinopio_worldmap_00	Uh, Mario, this isn't the town.
hana_Search01A_3_5_08	Hey! The Wiggler segment ran away!\x0e\0\x04\0Ugh! Well, this is pretty annoying.\nWe'd better go catch it.
