Enemy.msbt
enemy_name_MARIO	マリオ
newspaper_w3_first	\x0e\x02\x06\x04\0\0\x0c\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}アラナミ{c[f4f4f4]}\x0e\0\0\x0c\x04\0\x08\0K0D0L0\x930海岸に\nなぞの　みどりの\x0e\0\0\x08\x02\0\x04\0r0h0人！？{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03{c[f4f4f4]}\x0e\0\x04\0アラナミ\x0e\0\0\x0c\x04\0\x08\0K0D0L0\x930海岸の　\x0e\0\0\n\x04\0\x06\0D0\x8f0p0岩場にて、\nなぞの　みどりの\x0e\0\0\x08\x02\0\x04\0r0h0人が　\x0e\0\0\x0c\x04\0\x08\0\x820O0R0M0目撃された。\x0e\0\x04\0この　みどりの\x0e\0\0\x08\x02\0\x04\0r0h0人は　みどりのぼうしを\n\x0e\0\0\x08\x02\0\x04\0u0K0深くかぶり、\x0e\0\0\n\x04\0\x06\0r0h0\x810人目をさけるようにして\n\x0e\0\0\n\x04\0\x06\0D0\x8f0p0岩場にひっそりと　たたずんでいたらしい。\x0e\0\x04\0\x0e\0\0\x0c\x04\0\x08\0U0D0W0\x870最初は　\x0e\0\0\x0c\x04\0\x08\0k0\x930N0\x870人魚だと　\x0e\0\0\x08\x02\0\x04\0J0\x820思われていたが、\nなんと　その\x0e\0\0\x08\x02\0\x04\0K0J0顔に\nひげを　たくわえていたという。\x0e\0\x04\0はたして　これは　\x0e\0\0\x0c\x04\0\x08\0W0\x930X0d0真実か？\n\x0e\0\0\x0c\x04\0\x08\0\{0\x930h0F0本当に　みどりの\x0e\0\0\x08\x02\0\x04\0r0h0人は　いるのだろうか？{c[000000]}
newspaper_w3_mid	\x0e\x02\x06\x04\0\0\x0c\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}アラナミ{c[f4f4f4]}\x0e\0\0\x0c\x04\0\x08\0K0D0L0\x930海岸に\nみどりの\x0e\0\0\x0c\x04\0\x08\0k0\x930N0\x870人魚　あらわる！{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03{c[f4f4f4]}\x0e\0\x04\0その\x0e\0\0\x0c\x04\0\x08\0k0\x930N0\x870人魚は　みどりのぼうしを\n\x0e\0\0\x08\x02\0\x04\0u0K0深くかぶり、\x0e\0\0\n\x04\0\x06\0r0h0\x810人目をさけるようにして\n\x0e\0\0\n\x04\0\x06\0D0\x8f0p0岩場にひっそりと　たたずんでいたらしい。\x0e\0\x04\0\x0e\0\0\x0c\x04\0\x08\0k0\x930N0\x870人魚というと　\x0e\0\0\x0c\x04\0\x08\0X0\x870[0D0女性を\x0e\0\0\x08\x02\0\x04\0J0\x820思いうかべるが、\nこの\x0e\0\0\x0c\x04\0\x08\0k0\x930N0\x870人魚は　なんと　その\x0e\0\0\x08\x02\0\x04\0K0J0顔に\nひげを　たくわえていたという。\x0e\0\x04\0\x0e\0\0\x08\x02\0\x04\0\x8c0D0例の　みどりの\x0e\0\0\x08\x02\0\x04\0r0h0人と　\x0e\0\0\x10\x06\0\x0c\0K0\x930\x8c0\x930[0D0関連性が\nあるかもしれない。\nなぞは　\x0e\0\0\x08\x02\0\x04\0u0K0深まる　ばかりである。{c[000000]}
newspaper_w4_first	\x0e\x02\x06\x04\0\0\t\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}ホワイトバレーに{c[f4f4f4]}\nなぞの　みどりの\x0e\0\0\x08\x02\0\x04\0r0h0人！？{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03\x0e\0\x04\0{c[f4f4f4]}\x0e\0\0\x0e\x04\0\n\0H0D0N0\x870F0営業を\x0e\0\0\x0c\x04\0\x08\0U0D0K0D0再開した　ホワイトバレーリフトに\nなぞの　みどりの\x0e\0\0\x08\x02\0\x04\0r0h0人が　\x0e\0\0\x06\x02\0\x02\0n0乗っていたという\n\x0e\0\0\x16\x08\0\x12\0\x820O0R0M0X0\x870F0\{0F0目撃情報があった。\x0e\0\x04\0\x0e\0\0\x08\x02\0\x04\0U0\x800寒いところは\x0e\0\0\n\x04\0\x06\0k0L0f0苦手らしく、\x0e\0\0\x06\x02\0\x02\0o0歯をガチガチと\nはげしく\x0e\0\0\x06\x02\0\x02\0j0鳴らしながら、\x0e\0\0\x06\x02\0\x02\0j0泣きそうな\x0e\0\0\x08\x02\0\x04\0K0J0顔で\nひとり　\x0e\0\0\x08\x02\0\x04\0O0`0下って\x0e\0\0\x06\x02\0\x02\0D0行ったそうである。\x0e\0\x04\0はたして　これは　\x0e\0\0\x0c\x04\0\x08\0W0\x930X0d0真実か？\n\x0e\0\0\x0c\x04\0\x08\0\{0\x930h0F0本当に　みどりの\x0e\0\0\x08\x02\0\x04\0r0h0人は　いるのだろうか？{c[000000]}
newspaper_w4_mid	\x0e\x02\x06\x04\0\0\x0c\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}リフトに{c[f4f4f4]}\x0e\0\0\x06\x02\0\x02\0n0乗った\nみどりの\x0e\0\0\x08\x02\0\x04\0r0h0人！？{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03\x0e\0\x04\0{c[f4f4f4]}\x0e\0\0\x0e\x04\0\n\0H0D0N0\x870F0営業を\x0e\0\0\x0c\x04\0\x08\0U0D0K0D0再開した　ホワイトバレーリフトに\nみどりの\x0e\0\0\x08\x02\0\x04\0r0h0人が　\x0e\0\0\x06\x02\0\x02\0n0乗っていたという\n\x0e\0\0\x16\x08\0\x12\0\x820O0R0M0X0\x870F0\{0F0目撃情報があった。\x0e\0\x04\0\x0e\0\0\x08\x02\0\x04\0U0\x800寒いところは\x0e\0\0\n\x04\0\x06\0k0L0f0苦手らしく、\x0e\0\0\x06\x02\0\x02\0o0歯をガチガチと\nはげしく\x0e\0\0\x06\x02\0\x02\0j0鳴らしながら、\x0e\0\0\x06\x02\0\x02\0j0泣きそうな\x0e\0\0\x08\x02\0\x04\0K0J0顔で\nひとり　\x0e\0\0\x08\x02\0\x04\0O0`0下って\x0e\0\0\x06\x02\0\x02\0D0行ったそうである。\x0e\0\x04\0そんなに\x0e\0\0\x08\x02\0\x04\0U0\x800寒いなら　\x0e\0\0\x08\x02\0\x04\0D0H0家でおとなしく\nしていればよいものを、\x0e\0\0\x08\x02\0\x04\0K0\x8c0彼はいったい\nどこへ\x0e\0\0\x06\x02\0\x02\0\x800向かおうと　しているのだろう。{c[000000]}
newspaper_w5_first	\x0e\x02\x06\x04\0\0\t\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}ゴツゴツロードに{c[f4f4f4]}\nなぞの　みどりの\x0e\0\0\x08\x02\0\x04\0r0h0人！？{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03{c[f4f4f4]}\x0e\0\x04\0ゴツゴツロードの　\x0e\0\0\x06\x02\0\x02\0W0知る\x0e\0\0\x08\x02\0\x04\0r0h0人ぞ\x0e\0\0\x06\x02\0\x02\0W0知る\x0e\0\0\x0c\x04\0\x08\0\x810D0h0F0名湯\n「\x0e\0\0\x14\x08\0\x10\0f0\x930m0\x930J0\x930[0\x930天然温泉　グラグラの\x0e\0\0\x06\x02\0\x02\0\x860湯」で、\nなぞの　みどりの\x0e\0\0\x08\x02\0\x04\0r0h0人が　\x0e\0\0\x0c\x04\0\x08\0\x820O0R0M0目撃された。\x0e\0\x04\0なんと\x0e\0\0\x08\x02\0\x04\0K0\x8c0彼は　\x0e\0\0\x0c\x04\0\x08\0J0\x930[0\x930温泉に\x0e\0\0\x08\x02\0\x04\0o0D0入っているときも\nぼうしを　\x0e\0\0\x08\x02\0\x04\0u0K0深くかぶっており、\nそこには「\x0e\0\0\x08\x02\0\x04\0\xa80\xeb0Ｌ」と\x0e\0\0\x06\x02\0\x02\0K0描かれていたという。\x0e\0\x04\0また　\x0e\0\0\x06\x02\0\x02\0U0去りぎわの　その\x0e\0\0\x08\x02\0\x04\0K0J0顔は\nみどりではなく　まっ\x0e\0\0\x06\x02\0\x02\0K0赤で、\n\x0e\0\0\x08\x02\0\x04\0B0[0汗びっしょりだった　という\x0e\0\0\x0e\x04\0\n\0X0\x870F0\{0F0情報もある。\x0e\0\x04\0はたして　これは　\x0e\0\0\x0c\x04\0\x08\0W0\x930X0d0真実か？\n\x0e\0\0\x0c\x04\0\x08\0\{0\x930h0F0本当に　みどりの\x0e\0\0\x08\x02\0\x04\0r0h0人は　いるのだろうか？{c[000000]}
newspaper_w5_mid	\x0e\x02\x06\x04\0\0\x0c\0\x0e\x04\x03\x04\0\0\0\0{c[f4f4f4]}{s[150]}\x0e\0\0\n\x04\0\x06\0r0h0F0秘湯{c[f4f4f4]}ミステリー\n\x0e\0\0\x06\x02\0\x02\0\x860湯けむりに\x0e\0\0\x06\x02\0\x02\0M0消えた\x0e\0\0\x08\x02\0\x04\0\xa80\xeb0Ｌ{c[f4f4f4]}{s[100]}{c[000000]}\x0f\x04\x03{c[f4f4f4]}\x0e\0\x04\0ゴツゴツロードの　\x0e\0\0\x06\x02\0\x02\0W0知る\x0e\0\0\x08\x02\0\x04\0r0h0人ぞ\x0e\0\0\x06\x02\0\x02\0W0知る\x0e\0\0\x0c\x04\0\x08\0\x810D0h0F0名湯\n「\x0e\0\0\x14\x08\0\x10\0f0\x930m0\x930J0\x930[0\x930天然温泉　グラグラの\x0e\0\0\x06\x02\0\x02\0\x860湯」で、\nみどりの\x0e\0\0\x08\x02\0\x04\0r0h0人が　\x0e\0\0\x0c\x04\0\x08\0\x820O0R0M0目撃された。\x0e\0\x04\0なんと\x0e\0\0\x08\x02\0\x04\0K0\x8c0彼は　\x0e\0\0\x0c\x04\0\x08\0J0\x930[0\x930温泉に\x0e\0\0\x08\x02\0\x04\0o0D0入っているときも\nぼうしを　\x0e\0\0\x08\x02\0\x04\0u0K0深くかぶっており、\nそこには「\x0e\0\0\x08\x02\0\x04\0\xa80\xeb0Ｌ」と\x0e\0\0\x06\x02\0\x02\0K0描かれていたという。\x0e\0\x04\0また　\x0e\0\0\x06\x02\0\x02\0U0去りぎわの　その\x0e\0\0\x08\x02\0\x04\0K0J0顔は\nみどりではなく　まっ\x0e\0\0\x06\x02\0\x02\0K0赤で、\n\x0e\0\0\x08\x02\0\x04\0B0[0汗びっしょりだった　という\x0e\0\0\x0e\x04\0\n\0X0\x870F0\{0F0情報もある。\x0e\0\x04\0グラグラの\x0e\0\0\x06\x02\0\x02\0\x860湯は　\x0e\0\0\n\x04\0\x06\0J0\x930i0温度が\x0e\0\0\x08\x02\0\x04\0_0K0高いため、\n\x0e\0\0\x08\x02\0\x04\0K00紙の\x0e\0\0\x08\x02\0\x04\0o0D0入りすぎは　\x0e\0\0\x0c\x04\0\x08\0a0\x850F0D0注意が\x0e\0\0\x0c\x04\0\x08\0r0d0\x880F0必要である。{c[000000]}
newspaper_sel	かこの　\x0e\0\0\x08\x04\0\x04\0M0X0記事を　よみますか？\x0e\x03\0*\0\0\xff\xff\0\0d\0 \0n\0e\0w\0s\0p\0a\0p\0e\0r\0_\0s\0e\0l\0_\0y\0n\0
newspaper_sel_yn	よむ\nよまない
door_02_locked	あら、\x0e\0\0\x06\x02\0\x02\0W0閉まってる。
town_other.msbt
monoya_kino_00	はい　こんにちは。\x0e\0\x04\0シールフェスタは　ざんねんなことに\nなってしまいましたが、\nいつまでも　おちこんでは　いられません。\x0e\0\x04\0そこで　わたし、すごいことを\nおもいついて　しまいました。\x0e\0\x04\0マリオさん、せかいの　どこかで\nふしぎな「モノ」を　みつけたら\nまた　ここに　きてください。\x0e\0\x04\0あっと　おどろく　ミラクルが\nあなたを　まっています。
monoya_kino_01	せかいの　どこかで\nふしぎな「モノ」を　みつけたら\nまた　ここに　きてください。\x0e\0\x04\0あっと　おどろく　ミラクルが\nあなたを　まっています。
monoya_kino_02	あっ、\nふしぎな「モノ」　もってますね！\nわたしには　わかります。\x0e\0\x04\0では　そこの\x0e\0\0\x08\x02\0\x04\0`0D0台の\x0e\0\0\x08\x02\0\x04\0F0H0上に\nお\x0e\0\0\x06\x02\0\x02\0_0立ちください。
monoya_kino_03	では　れいの　モノを\n\x0e\0\0\x08\x02\0\x04\0~0H0前の　ボードにむかって\n\x0e\0\0\x08\x02\0\x04\0J0\x820思いきり　\x0e\0\0\x06\x02\0\x02\0j0投げつけてください！
monoya_kino_04	どうです！\nこれからは、シールは\n\x0e\0\0\x08\x02\0\x04\0r0\x8d0拾うものではなく　\x0e\0\0\x08\x02\0\x04\0d0O0作るモノ！\x0e\0\x04\0これからは　いつでも\nモノ　さえあれば\nここで　シールにできますよ。
monoya_kino_04_01	{s[075]}…まあ　モノが　ないときも\nそのときは　また\nそうだんに　のりますんで…{s[100]}
monoya_kino_04_02	それでは　こんごとも\nよろしく　おねがいします！
monoya_kino_05	いらっしゃーい。\nさあ　どうぞ、モノを　お\x0e\0\0\x06\x02\0\x02\0j0投げください。
monoya_kino_06	あれ　マリオさん、\nモノ　もってないんですか。\nなるほど　なるほど。\x0e\0\x04\0いやー　ざんねんですね。\nあんなに　\x0e\0\0\x08\x02\0\x04\0_0n0楽しいことが　できないなんて、\nさぞかし　くやしいでしょうねえ。
monoya_kino_06_01	{s[075]}…{s[075]}…それなら{s[075]}…あ{s[075]}{s[075]}っちのね、\nおくのほうの　かべの　あたりね、\n…ちょっと　いいかも　しれません。{s[100]}
monoya_kino_07	おや？　すみません、\nシールアルバムに　スペースが\nのこっていない　ようですよ。\x0e\0\x04\0\x0e\0\0\x08\x02\0\x04\0d0K0使うか　\x0e\0\0\x06\x02\0\x02\0F0売るかして、\nシールを　へらしてから\nまた　きてくださいね。
monoya_kino_08	すべての　モノを　\x0e\0\0\x08\x02\0\x04\0d0K0使っちゃいましたね。\nはい、お\x0e\0\0\x08\x02\0\x04\0_0n0楽しみは　ここまでです。\nおつかれさまでーす。
monoya_kino_09	おつかれさまでーす。
monoya_kino_10	ねっ！？\nどうです　この　ミラクル！\x0e\0\x04\0なんと、ここで　モノを　\x0e\0\0\x06\x02\0\x02\0j0投げれば\nシールに　なるんです。\nこれぞ　モノシール！\x0e\0\x04\0こんな　すごい\x0e\0\0\x0c\x04\0\x08\0_0D0Q0\x930体験が　できるなんて\nラッキーですよ　マリオさん！
uraya_kino_00	{s[075]}はい。{s[100]}\x0e\0\x04\0{s[075]}きいてるよ。\nほしいんだよね？\nあるよ　いろいろ。{s[100]}
MONOSHOP_FIRST	{s[075]}はい。{s[100]}\x0e\0\x04\0{s[075]}はなしは　きいてます。\nほしいんですよね？\nあります。{s[100]}
MONOSHOP_00	{s[075]}ありますよ。{s[100]}
MONOSHOP_01	{s[075]}えらんで。{s[100]}
MONOSHOP_02	{s[075]}しなぎれ。{s[100]}
MONOSHOP_BUY_SELECT	『\x0e\x03\x01\n\x08\0i\0t\0e\0m\0』{s[075]}ね。{s[100]}\n\x0e\x03\x02\x08\0\0\x04\0%\0D\0コイン　{s[075]}ですよ{s[100]}{s[075]}。{s[100]}\n\x0e\x03\0(\0\0\xff\xff\0\0d\0\x1e\0S\0H\0O\0P\0_\0S\0E\0L\0E\0C\0T\0_\0B\0U\0Y\0
MONOSHOP_NO_COIN	{s[075]}コイン　たりない。{s[100]}
MONOSHOP_THANKS	{s[075]}では。{s[100]}
town_prologue.msbt
start_event_01	\x0e\x04\x04\x04,\x01\0\0\n{d}{s[075]}おきて…{s[100]}{/d}\x0e\0\x04\0\x0e\x04\x04\x04,\x01\0\0\n{d}おきてよ{/d}
start_event_01_01	\x0e\x04\x04\x04\x96\0\0\0\n{d}い～かげんに…{/d}
start_event_01_02	\x0e\x04\x03\x04\0\0\0\0\n{d}{s[200]}おきなさ～い！！{s[100]}{/d}\x0f\x04\x03\x0e\x01\x01\0
start_event_02	ねえ　あなた…\nちょっと　こっちに　\x0e\0\0\x06\x02\0\x02\0M0来てくださらない？
start_event_03	こっちよ　こっち。
start_event_04	そっちじゃ　なくてよ！
start_event_05	はやく　こっちに　いらっしゃい！
start_event_06	そっちじゃなくて、こっち！\nう～ん　もう　じれったいわね！
start_event_07	い～かげんに…\nこっちに　\x0e\0\0\x06\x02\0\x02\0M0来なさい！
start_event_08	おねがい…\nわたくしの　もとへ…
start_event_09	ごらんのとおり、\nひっついちゃって　うごけないの。\nはやく　はがしてちょうだい！\x0e\0\x04\0わたくしの　ちかくで　\x0e\x02\x02\x14\n\0m\0i\0c\0_\0a\0\x18\0\x06\0 \0 \0を\nおしつづければ　いいのよ。\nできるわね？\x0e\0\x04\0\n{d}ハイ、はがして！{/d}
start_event_09_01	やっと　\x0e\0\0\x06\x02\0\x02\0M0来てくれたわね。\nちょっと　\x0e\0\0\x06\x02\0\x02\0~0待たされたけど…\nまあ　いいわ。
start_event_09_02	あら、すぐに　\x0e\0\0\x06\x02\0\x02\0M0来てくれたわね。\nなかなか　いいカン　してるじゃない。
start_event_11	ふう…\nまったく　ひどいめに　あったわ。\x0e\0\x04\0あなた、いったい…
start_event_11_02	\n{d}{s[150]}なにやってんのよ～っ！！{s[100]}{/d}
start_event_11_01	あなたでしょ！？\nさっき　シールコメットに　さわったの！\x0e\0\x04\0ぜったいに　さわっちゃ　ダメって、\nむかしから　さんざん　\x0e\0\0\x06\x02\0\x02\0D0言いつたえで\n\x0e\0\0\x06\x02\0\x02\0M0聞かされて　きたでしょ！　\x0e\0\x04\0いいこと？\nみんなの\x0e\0\0\x08\x02\0\x04\0m0L0願いが　いっぱい　つまった\nシールコメットは　とても\x0e\0\0\n\x04\0\x06\0M0Q0\x930危険なの！\x0e\0\x04\0それを　あんな　きたない\x0e\0\0\x06\x02\0\x02\0f0手で\nらんぼうに　さわったら、\nそりゃ　\x0e\0\0\x0c\x04\0\x08\0p0O0o0d0爆発もするわよ！\x0e\0\x04\0しかも　そのショックで、\n\x0e\0\0\n\x04\0\x06\0`0D0X0大事な　{c[000000]}ロイヤルシール{c[000000]}　まで\nどこかへ　\x0e\0\0\x06\x02\0\x02\0h0飛んでいっちゃうし！\x0e\0\x04\0ぜんぶ　あなたのせいね！\nこうなったら　キッチリと\nせきにんとって　いただくわよ！
start_event_11_07	えっ？\x0e\0\x04\0シールコメットに　さわったのは\n「{c[000000]}クッパ」で、{c[000000]}\nあなたは　「マリオ」…？
start_event_11_08	\n{d}{s[150]}なんですって～っ？！{s[100]}{/d}\x0e\0\x04\0ほかの\x0e\0\0\x08\x02\0\x04\0r0h0人のせいに　するなんて\nひきょうなまね、\x0e\0\0\x08\x02\0\x04\0K00紙らしくないわよ！\x0e\0\x04\0レディーが　これだけ　\x0e\0\0\x08\x02\0\x04\0S0~0困ってるの！\nこんなとき、うわさの　マリオなら\nどうするのかしら？
start_event_11_09	あら　そう？\nてつだってくれるのね。\nありがとう！\x0e\0\x04\0それじゃ　じこしょうかいよ
start_event_11_10	\n{d}わたくし　「ルーシー」！{/d}
start_event_12	わたくしは、シールフェスタで\nみんなの\x0e\0\0\x08\x02\0\x04\0m0L0願いを　かなえるために、\nとおい　シール\x0e\0\0\x08\x02\0\x04\0|0W0星から　やってきたの。\x0e\0\x04\0そして　{c[bf0000]}{c[000000]}ロイヤルシール{c[bf0000]}　{c[000000]}は、\nその　\x0e\0\0\x08\x02\0\x04\0m0L0願いをかなえる　\x0e\0\0\n\x02\0\x06\0a0K0\x890力を\x0e\0\0\x06\x02\0\x02\0r0秘めた\nとてつもなく　\x0e\0\0\x10\x04\0\x0c\0M0\x870F0\x8a0\x870O0強力な　シールなのよ。\x0e\0\x04\0せきにん\x0e\0\0\x08\x02\0\x04\0W0\x830者の　わたくしとしては、\n\x0e\0\0\x06\x02\0\x02\0a0散らばった　６\x0e\0\0\x08\x02\0\x04\0~0D0枚　すべてを　\x0e\0\0\x08\x02\0\x04\0B0d0集めないと\nシール\x0e\0\0\x08\x02\0\x04\0|0W0星に　\x0e\0\0\x08\x02\0\x04\0K0H0帰れないわ！\x0e\0\x04\0そういうわけで、さっそく　その\nロイヤルシール　さがしに\nつきあって　いただきたいの。\x0e\0\x04\0タウンの\x0e\0\0\x08\x02\0\x04\0]0h0外へ　とんでいった　みたいだから\nまずは　タウンの\x0e\0\0\n\x04\0\x06\0g0P0a0出口を　さがしましょう！
kinoC__peel_01	マリオさん！\nクッパが　わたしたちを　あちこちに\n\x0e\0\0\x06\x02\0\x02\0o0貼りつけて　いったんです！\x0e\0\x04\0こんなときのために　わたし、\nれいのものを　あずかっています。\nはい　どうぞ！
kinoC__peel_02	みためは　じみですが、\nおうこくに　だいだい　つたわる\nゆいしょある　ハンマーです。\x0e\0\x04\0マリオさんなら　きっと\n\x0e\x02\x02\x14\n\0m\0i\0c\0_\0b\0\x18\0\x06\0 \0 \0で　つかいこなせます。\nあとは　よろしくです！
kinoC__peel _03	あら　あなた、\nジャンプ　だけじゃなくて\nすごいもの　\x0e\0\0\x08\x02\0\x04\0d0K0使えるのね。\x0e\0\x04\0\x0e\0\0\x06\x02\0\x02\0M0気になるものを\nこわしたり、たおしたり、\nいろいろ　ためしてみましょうよ。
kinoC__standby__01	みためは　じみですが、\nおうこくに　だいだい　つたわる\nゆいしょある　ハンマー、つかってますか？
kinoD__peel _A_01	こんな　すみっこで\nものかげに　かくれるように\n\x0e\0\0\x06\x02\0\x02\0o0貼られた　わたし…\x0e\0\x04\0あんのじょう　たすけてもらえたのも\n\x0e\x03\x02\x08\0\0\x04\0%\0D\0ばんめ…\nそう、いつも　そうなんです…
kinoD__peel _A_02	そんざいかん　うすいってこと、\nじぶんでも　しってますーっ！
kinoD__standby__01	さがしものを　するときは\nへやの　すみっこまで　くまなく\nしらべてください。\x0e\0\x04\0さがしものは　きっと　ものかげで\nひとり　さびしく　ないています…
kinoE__peel _A_01	かぜが　ふくたび　ヒラヒラと、\nまるで　せんたくもの　みたいで\nはずかしかったです！\x0e\0\x04\0でも　こんな　たかいところに\n\x0e\0\0\x06\x02\0\x02\0o0貼るほうも　たいへんそうでした。
kinoE__standby__01	かぜが　ふくたび　ヒラヒラと、\nじつは　ちょっとだけ\nたのしくも　ありました。
kinoF__peel _A_01	こんなところに　\x0e\0\0\x06\x02\0\x02\0J0折りまげて　\x0e\0\0\x06\x02\0\x02\0o0貼るとは、\nいくら　\x0e\0\0\x06\x02\0\x02\0J0折り\x0e\0\0\x06\x02\0\x02\0\x810目ただしい　わたしでも\nきたない　ことばの　ひとつやふたつ…
kinoF__peel _A_02	…しかし　それを　マリオさんに\nおきかせする　わけにも　いかないので、\nここは　ぐっと　がまんします。
kinoF__standby__01	ここが　とおれず　\x0e\0\0\n\x04\0\x06\0r0\x8d0p0広場に\x0e\0\0\x06\x02\0\x02\0D0行けない！？\n・・・チッ！\x0e\0\x04\0あっ、\x0e\0\0\x06\x02\0\x02\0J0折り\x0e\0\0\x06\x02\0\x02\0\x810目ただしい　わたしなのに\nおもわず　したうちが　でてしまいました。\nしつれい。
rucy_talk_01	どうやら　「\x0e\0\0\n\x04\0\x06\0r0\x8d0p0広場」ってところから\nタウンの\x0e\0\0\x08\x02\0\x04\0]0h0外へ　\x0e\0\0\x06\x02\0\x02\0g0出られるみたいね。
rucy_talk_02	あら、\x0e\0\0\x08\x02\0\x04\00a0道だわ！\nこれで　\x0e\0\0\x08\x02\0\x04\0U0M0先にすすめるわね。\n\x0e\0\0\x08\x02\0\x04\0o0\x840早く　タウンの\x0e\0\0\n\x04\0\x06\0g0P0a0出口を　さがしましょう。
