FlowchartMsg_CNzh_szs\ActivityAchievements.msbt
Conjunction00	此外……！
T_Contents_00+M_IKADA_04	\x0e\x0b\0\0\n打倒了出现在宝库中的\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ魔兽！\n放在宝库中的\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0光球\x0e\0\x03\x02ÿÿ，就是灵环\n被夺走的其中一个能力“\x0e\0\x03\x02\0\0渡河的能力\x0e\0\x03\x02ÿÿ”。\n这下终于能够渡过\x0e\0\x03\x02\0\0巨大的河流\x0e\0\x03\x02ÿÿ了！
T_Contents_00+M_IKADA_05	利用\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ灵环的“\x0e\0\x03\x02\0\0渡河的能力\x0e\0\x03\x02ÿÿ”，\n\x0e\x0b\0\0\n成功渡过了\x0e\0\x03\x02\0\0巨大的河流\x0e\0\x03\x02ÿÿ！\n朝\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ迈进吧！
T_Contents_00+M_IKADA_D	\x0e\x0b\0\0成功击败了\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ！\n但却又让他逃到下个国家去了。\n虽然不清楚\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ留下的“\x0e\0\x03\x02\0\0巩固防御\x0e\0\x03\x02ÿÿ”\n这句话指的是什么……？\n但总算让斯波达人重拾笑颜！
T_Contents_00+M_Master4_01	在这个国家\n有名为\x0e\0\x03\x02\0\0四大师\x0e\0\x03\x02ÿÿ的传奇教练们。\n或许他们知道\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ的事。\n前去寻找\x0e\0\x03\x02\0\0四大师\x0e\0\x03\x02ÿÿ吧！
T_Contents_00+M_Master4_02	\x0e\x0b\0\0\n成功见到腿部大师\x0e\0\x03\x02\0\0\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ足莉娜\x0e\0\x03\x02ÿÿ。\n但她为了与其他大师\n商量\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ的事而离开。\n去追上\x0e\0\x03\x02\0\0足莉娜\x0e\0\x03\x02ÿÿ吧！
T_Contents_00+M_Master4_03	\x0e\x0b\0\0\n成功获得\x0e\0\x03\x02\0\0四大师\x0e\0\x03\x02ÿÿ之一的\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0足莉娜\x0e\0\x03\x02ÿÿ认可，\n但前方好像还有\n“手臂”大师\x0e\0\x03\x02\0\0强腕\x0e\0\x03\x02ÿÿ在等着。\n去接受磨练吧！
T_Contents_00+M_Master4_04	\x0e\x0b\0\0见到四大师之一的\n“手臂”大师\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0强腕\x0e\0\x03\x02ÿÿ了。\n\x0e\0\x03\x02\0\0强腕\x0e\0\x03\x02ÿÿ是个与外表如出一辙的热血男子。\n接受更困难的考验，以获得他的认可吧！
T_Contents_00+M_Master4_05	\x0e\x0b\0\0通过了\n\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0强腕\x0e\0\x03\x02ÿÿ的考验！\n但四大师之一的\x0e\0\x03\x02\0\0强腕\x0e\0\x03\x02ÿÿ生性多疑，\n仍不愿认可\x0e\x0b\0\0……\n好了，去接受最后的考验吧！
T_Contents_00+M_Master4_06	历经漫长的考验， \x0e\x0b\0\0\n终于获得了\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0强腕\x0e\0\x03\x02ÿÿ的认可。\n继\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0足莉娜\x0e\0\x03\x02ÿÿ、\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0强腕\x0e\0\x03\x02ÿÿ之后，\n接着是腹肌大师\x0e\0\x03\x02\0\0腹肌利\x0e\0\x03\x02ÿÿ！\n他究竟是个什么样的人呢……？
T_Contents_00+M_Master4_07	因为落石而无法通行……\n为了帮助因落石而苦恼的青年，\n\x0e\x0b\0\0将所有岩石破坏掉了。\n结果青年随后就不见身影了。\n总之先去寻找\x0e\0\x03\x02\0\0腹肌利\x0e\0\x03\x02ÿÿ吧！
T_Contents_00+M_Master4_08	因落石而苦恼的青年，\n原来就是腹肌大师\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0腹肌利\x0e\0\x03\x02ÿÿ！\n\x0e\x0b\0\0通过了\n\x0e\0\x03\x02\0\0腹肌利\x0e\0\x03\x02ÿÿ给予的考验，\n接着前去最后的\x0e\0\x03\x02\0\0四大师\x0e\0\x03\x02ÿÿ·\x0e\0\x03\x02\0\0欧婆婆\x0e\0\x03\x02ÿÿ那吧！
T_Contents_00+M_Master4_09	\x0e\x0b\0\0战胜了\n\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0欧婆婆\x0e\0\x03\x02ÿÿ的宠物\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ小玉，\n获得了\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0四大师\x0e\0\x03\x02ÿÿ全员的认可！\n\x0e\0\x03\x02\0\0四大师\x0e\0\x03\x02ÿÿ随后前往了\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ的所在地。\n赶快追上他们吧！
T_Contents_00+M_Master4_D	虽然在与\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ的战斗中获胜，\n但\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0四大师\n\x0e\0\x03\x02ÿÿ好像全都被\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ掳走了！\n堕拉攻是打算利用他们吗？\n必须赶快救出他们！
T_Contents_00+M_ElDorago_01	\x0e\x0b\0\0来到的这个国家\n已经完全被\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ的\x0e\0\x03\x02\0\0黑暗气息\x0e\0\x03\x02ÿÿ掌控了。\n连\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0四大师\x0e\0\x03\x02ÿÿ也被\x0e\0\x03\x02\0\0黑暗气息\x0e\0\x03\x02ÿÿ给……！？\n不能放着\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ不管。\n但现在要先救出\x0e\0\x03\x02\0\0四大师\x0e\0\x03\x02ÿÿ！
T_Contents_00+M_ElDorago_02	\x0e\x0b\0\0\n虽然成功与\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0足莉娜\x0e\0\x03\x02ÿÿ重逢，\n但她却完全被\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ的\x0e\0\x03\x02\0\0黑暗气息\x0e\0\x03\x02ÿÿ\n给控制了……！
T_Contents_00+M_ElDorago_03	\x0e\x0b\0\0\n虽然成功与\x0e\0\x03\x02\0\0\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ强腕\x0e\0\x03\x02ÿÿ重逢，\n但\x0e\0\x03\x02\0\0强腕\x0e\0\x03\x02ÿÿ却完全被\x0e\0\x03\x02\0\0\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ堕拉攻\x0e\0\x03\x02ÿÿ的\x0e\0\x03\x02\0\0黑暗气息\x0e\0\x03\x02ÿÿ\n给控制了……！
T_Contents_00+M_ElDorago_04	\x0e\x0b\0\0\n虽然成功与\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0腹肌利\x0e\0\x03\x02ÿÿ重逢，\n但\x0e\0\x03\x02\0\0腹肌利\x0e\0\x03\x02ÿÿ却完全被\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ的\x0e\0\x03\x02\0\0黑暗气息\x0e\0\x03\x02ÿÿ\n给控制了……！
T_Contents_00+M_ElDorago_05	\x0e\x0b\0\0\n虽然成功与\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0欧婆婆\x0e\0\x03\x02ÿÿ重逢……\n如同\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ足莉娜、\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ强腕、\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ腹肌利，\n就连\x0e\0\x03\x02\0\0欧婆婆\x0e\0\x03\x02ÿÿ都成为\x0e\0\x03\x02\0\0黑暗气息\x0e\0\x03\x02ÿÿ的傀儡了……
T_Contents_00+M_ElDorago_D	\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ又飞走了，\n而\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0四大师\n\x0e\0\x03\x02ÿÿ仍受到黑暗气息的控制。\n为了拯救\x0e\0\x03\x02\0\0四大师\x0e\0\x03\x02ÿÿ……\n赶快追上堕拉攻吧！
T_Contents_00+M_RunningBeauty_01	没能在\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ城镇里\n获得\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0足莉娜\x0e\0\x03\x02ÿÿ的情报。\n但好像别名为\x0e\0\x03\x02\0\0奔驰的森之美女\x0e\0\x03\x02ÿÿ的\n\x0e\0\x03\x02\0\0哈席丽娜\x0e\0\x03\x02ÿÿ知道些什么。\n前去她所在的“\x0e\0\x03\x02\0\0小桥林道\x0e\0\x03\x02ÿÿ”看看吧！
T_Contents_00+M_RunningBeauty_02	有着“\x0e\0\x03\x02\0\0奔驰的森之美女\x0e\0\x03\x02ÿÿ”之称的\n\x0e\0\x03\x02\0\0哈席丽娜\x0e\0\x03\x02ÿÿ通过跑步常保青春。\n但她现在好像因为\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0魔兽\x0e\0\x03\x02ÿÿ的增多\n而无法尽情奔跑。\n赶快追上\x0e\0\x03\x02\0\0哈席丽娜\x0e\0\x03\x02ÿÿ，\n打听\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0足莉娜\x0e\0\x03\x02ÿÿ的情报吧！
T_Contents_00+M_RunningBeauty_03	原来过去\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0足莉娜\x0e\0\x03\x02ÿÿ与\x0e\0\x03\x02\0\0哈席丽娜\x0e\0\x03\x02ÿÿ曾经是师徒关系！\n\x0e\0\x03\x02\0\0足莉娜\x0e\0\x03\x02ÿÿ想藉由阻碍\x0e\0\x03\x02\0\0哈席丽娜\x0e\0\x03\x02ÿÿ跑步……\n来让自己成为首席跑者。\n\x0e\x0b\0\0是否能救出因黑暗气息\n而迷失自我的\x0e\0\x03\x02\0\0足莉娜\x0e\0\x03\x02ÿÿ呢！？
T_Contents_00+M_RunningBeauty_D	师父\x0e\0\x03\x02\0\0哈席丽娜\x0e\0\x03\x02ÿÿ选择相信\n并守护爱徒\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0足莉娜\x0e\0\x03\x02ÿÿ。\n但是否能将\x0e\0\x03\x02\0\0足莉娜\x0e\0\x03\x02ÿÿ的“欲望”\n转变成“梦想”呢……？\n\x0e\x0b\0\0前往下一个国家！
T_Contents_00+M_Amaterasu_01	人们苦恼于名为\n“\x0e\0\x03\x02\0\0天雨大神之泪\x0e\0\x03\x02ÿÿ”的\x0e\0\x03\x02\0\0大雨\x0e\0\x03\x02ÿÿ。\n为了平息雨患，\n人们努力祈求\x0e\0\x03\x02\0\0天雨大神\x0e\0\x03\x02ÿÿ……\n但很遗憾，好像没什么效果。
T_Contents_00+M_Amaterasu_02	人们苦恼于名为“\x0e\0\x03\x02\0\0天雨大神之泪\x0e\0\x03\x02ÿÿ”的大雨。\n只要前去\x0e\0\x03\x02\0\0天雨大神\x0e\0\x03\x02ÿÿ的神社，\n就能平息雨患……\n据说只有侍奉神明的\x0e\0\x03\x02\0\0巫女\n\x0e\0\x03\x02ÿÿ知道前往神社的道路。\n前去与\x0e\0\x03\x02\0\0巫女\x0e\0\x03\x02ÿÿ见面吧！
T_Contents_00+M_Amaterasu_03	从侍奉\x0e\0\x03\x02\0\0天雨大神\x0e\0\x03\x02ÿÿ的\x0e\0\x03\x02\0\0巫女\x0e\0\x03\x02ÿÿ那里\n得知了前往神社的\x0e\0\x03\x02\0\0秘密通道\x0e\0\x03\x02ÿÿ。\n但青年要求收集的\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ雨滴\n却没有任何用处。\n那位青年究竟是何方神圣……？
T_Contents_00+M_Amaterasu_04	在前往\x0e\0\x03\x02\0\0天雨大神\x0e\0\x03\x02ÿÿ的神社途中，\n\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0腹肌利\x0e\0\x03\x02ÿÿ阻挡了去路！\n原来指示收集\x0e\0\x03\x02\0\0雨滴\x0e\0\x03\x02ÿÿ的青年\n是他所乔装的。\n\x0e\0\x03\x02\0\0腹肌利\x0e\0\x03\x02ÿÿ似乎很熟悉这个国家……
T_Contents_00+M_Amaterasu_D	原来侍奉\x0e\0\x03\x02\0\0天雨大神\x0e\0\x03\x02ÿÿ的\x0e\0\x03\x02\0\0巫女\n\x0e\0\x03\x02ÿÿ就是\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0腹肌利\x0e\0\x03\x02ÿÿ的\x0e\0\x03\x02\0\0母亲\x0e\0\x03\x02ÿÿ！\n\x0e\0\x03\x02\0\0腹肌利\x0e\0\x03\x02ÿÿ寂寥地离开母亲身边。\n另一方面，\x0e\0\x03\x02\0\0天雨大神\x0e\0\x03\x02ÿÿ的\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0光球\x0e\0\x03\x02ÿÿ被\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ夺走了。\n从\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ身上取回\x0e\0\x03\x02\0\0光球\x0e\0\x03\x02ÿÿ吧！
T_Contents_00+M_Dojo_01	据说\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ将\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0光球\n\x0e\0\x03\x02ÿÿ交给了\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0强腕\x0e\0\x03\x02ÿÿ。\n而这里是\x0e\0\x03\x02\0\0强腕\x0e\0\x03\x02ÿÿ打造的\x0e\0\x03\x02\0\0塔尔曼道总本山\x0e\0\x03\x02ÿÿ，\n也是\x0e\0\x03\x02\0\0强腕\x0e\0\x03\x02ÿÿ的主场。\n看来要从他手中取回\x0e\0\x03\x02\0\0光球\x0e\0\x03\x02ÿÿ好像很困难！
T_Contents_00+M_Dojo_04	\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ灵环取回了“\x0e\0\x03\x02\0\0高度跳跃的能力\x0e\0\x03\x02ÿÿ”！\n但\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0强腕\x0e\0\x03\x02ÿÿ将\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0光球\x0e\0\x03\x02ÿÿ还给灵环的举动\n激怒了\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ！\n随后他将\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ魔兽放到强腕的训练场中。\n\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ对自己的手下也丝毫不留情……\n果然不能坐视不管！
T_Contents_00+M_Dojo_D	取回了“\x0e\0\x03\x02\0\0高度跳跃的能力\x0e\0\x03\x02ÿÿ”的\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ灵环，\n只剩下\x0e\0\x03\x02\0\01项\x0e\0\x03\x02ÿÿ能力就能凑齐所有\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ能力了！\n要先取回最后的能力……？\n还是先去阻止\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ……？
T_Contents_00+M_GameLand_Special	这里是小孩子的乐园“\x0e\0\x03\x02\0\0游戏天地\x0e\0\x03\x02ÿÿ”\n为了前去讨伐\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ，\n必须在游戏中战胜\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0欧婆婆\n\x0e\0\x03\x02ÿÿ所栽培的\x0e\0\x03\x02\0\0所有超能儿童\x0e\0\x03\x02ÿÿ。
T_Contents_00+M_GameLand_Special2	\x0e\x0b\0\0在战胜所有超能儿童后，\n紧接着与\x0e\0\x03\x02\0\0\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ欧婆婆\x0e\0\x03\x02ÿÿ的战斗也获胜了。\n就这样一鼓作气打败\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ吧！
T_Contents_00+M_GameLand_D	虽然\x0e\x0b\0\0战胜了\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ，\n但最终还是被他逃掉了。\n深信自己是世界霸主的\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ\n宣告必将取得最后的胜利后，\n便前往了下一个国家。
T_Contents_00+M_OZ_01	据说能实现任何愿望的\n“\x0e\0\x03\x02\0\0祈愿之谷\x0e\0\x03\x02ÿÿ”就在附近。\n只要前去该处或许就能拯救\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ。\n然而该处是梦幻之地。\n根据占卜所言，\n“\x0e\0\x03\x02\0\0三位友人\x0e\0\x03\x02ÿÿ”好像是关键……
T_Contents_00+M_OZ_02	前去“\x0e\0\x03\x02\0\0祈愿之谷\x0e\0\x03\x02ÿÿ”的关键是“\x0e\0\x03\x02\0\0三位友人\x0e\0\x03\x02ÿÿ”。\n\x0e\x0b\0\0遇见了\x0e\0\x03\x02\0\0斗艾斯\x0e\0\x03\x02ÿÿ，\n并一起行动……\n但\x0e\0\x03\x02\0\0斗艾斯\x0e\0\x03\x02ÿÿ高傲至极的性格有点让人吃不消。\n究竟是否该称她为朋友……？
T_Contents_00+M_OZ_03	前去“\x0e\0\x03\x02\0\0祈愿之谷\x0e\0\x03\x02ÿÿ”的关键是“\x0e\0\x03\x02\0\0三位友人\x0e\0\x03\x02ÿÿ”。\n与斗艾斯一同旅行的\x0e\x0b\0\0\n遇见了一位\x0e\0\x03\x02\0\0强壮的青年\x0e\0\x03\x02ÿÿ。\n虽然遵照斗艾斯的指示去追那名青年，\n但却让他吓得逃掉了。
T_Contents_00+M_OZ_04	前去“\x0e\0\x03\x02\0\0祈愿之谷\x0e\0\x03\x02ÿÿ”的关键是“\x0e\0\x03\x02\0\0三位友人\x0e\0\x03\x02ÿÿ”。\n继斗艾斯之后，强壮的青年\x0e\0\x03\x02\0\0比比利姆\n\x0e\0\x03\x02ÿÿ也加入了进来。\n\x0e\0\x03\x02\0\0比比利姆\x0e\0\x03\x02ÿÿ好像胆子很小。\n这下子有\x0e\0\x03\x02\0\0两位\x0e\0\x03\x02ÿÿ“朋友”了……吧？
T_Contents_00+M_OZ_05	前去“\x0e\0\x03\x02\0\0祈愿之谷\x0e\0\x03\x02ÿÿ”的关键是“\x0e\0\x03\x02\0\0三位友人\x0e\0\x03\x02ÿÿ”。\n在傲慢的斗艾斯、\n胆小的比比利姆之后，\n加入的是异常开朗的\x0e\0\x03\x02\0\0查拉基\x0e\0\x03\x02ÿÿ。\n这下子“\x0e\0\x03\x02\0\0三位友人\x0e\0\x03\x02ÿÿ”总算……凑齐了！
T_Contents_00+M_OZ_06	为了实现拯救\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ的愿望，\n\x0e\x0b\0\0\n与傲慢的斗艾斯、胆小的比比利姆，\n以及轻佻的查拉基持续展开\n“\x0e\0\x03\x02\0\0三位友人\x0e\0\x03\x02ÿÿ？”之旅。\n终于开启了前往“\x0e\0\x03\x02\0\0祈愿之谷\x0e\0\x03\x02ÿÿ”的道路！
T_Contents_00+M_OZ_D	没想到斗艾斯、比比利姆、查拉基的真面目\n竟然是\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0足莉娜 \x0e\0\x03\x02ÿÿ、\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0强腕\x0e\0\x03\x02ÿÿ与\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0腹肌利\x0e\0\x03\x02ÿÿ！\n为了要给\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ争取恢复的时间，\n他们合力演了一出戏，\n但其中却唯独不见\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0欧婆婆\x0e\0\x03\x02ÿÿ的身影。\n看来还不能大意。
T_Contents_00+M_Wing_01	\x0e\x0b\0\0\n被断崖绝壁阻挡了去路。\n凭现在\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ灵环的\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0能力\x0e\0\x03\x02ÿÿ似乎无法跨越。\n但或许制造村村长\x0e\0\x03\x02\0\0制客罗斯\n\x0e\0\x03\x02ÿÿ能给予帮助。
T_Contents_00+M_Wing_02	制造村村长\x0e\0\x03\x02\0\0制客罗斯\x0e\0\x03\x02ÿÿ。\n完成了\x0e\0\x03\x02\0\0飞船的设计图\x0e\0\x03\x02ÿÿ！\n但却被\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0魔兽\x0e\0\x03\x02ÿÿ夺走\x0e\0\x03\x02\0\0工具\n\x0e\0\x03\x02ÿÿ而无法着手作业。\n从魔兽那夺回工具吧！
T_Contents_00+M_Wing_02_1	制造村村长\x0e\0\x03\x02\0\0制客罗斯\x0e\0\x03\x02ÿÿ。\n完成了\x0e\0\x03\x02\0\0飞船的设计图\x0e\0\x03\x02ÿÿ！\n被\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ魔兽抢走的\x0e\0\x03\x02\0\0工具\x0e\0\x03\x02ÿÿ也顺利取回，\n\x0e\0\x03\x02\0\0制客罗斯\x0e\0\x03\x02ÿÿ立刻着手制作\x0e\0\x03\x02\0\0飞船\x0e\0\x03\x02ÿÿ！
T_Contents_00+M_Wing_03	\x0e\x0b\0\0\n在\x0e\0\x03\x02\0\0Battle Gym\x0e\0\x03\x02ÿÿ取得\x0e\0\x03\x02\0\0飞空螺帽\x0e\0\x03\x02ÿÿ后，\n交给\x0e\0\x03\x02\0\0制客罗斯\x0e\0\x03\x02ÿÿ。\n这么一来\x0e\0\x03\x02\0\0飞船\x0e\0\x03\x02ÿÿ的开发就能继续进行啰！\n先去\x0e\0\x03\x02\0\0提臀工坊\x0e\0\x03\x02ÿÿ看看吧！
T_Contents_00+M_Wing_03_0	制客罗斯开始着手制作\x0e\0\x03\x02\0\0飞船\x0e\0\x03\x02ÿÿ，\n但好像缺少了“\x0e\0\x03\x02\0\0飞空螺帽\x0e\0\x03\x02ÿÿ”这个零件。\n而这好像是只能通过\x0e\0\x03\x02\0\0Battle Gym\x0e\0\x03\x02ÿÿ的奖品\n才能得手的\x0e\0\x03\x02\0\0稀有零件\x0e\0\x03\x02ÿÿ。
T_Contents_00+M_Wing_04	虽然飞船遭到破坏，\n但从制客罗斯那打听到了\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0光球\x0e\0\x03\x02ÿÿ的情报。\n证实是\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ灵环被夺走的能力“\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0翅膀的能力\x0e\0\x03\x02ÿÿ”。\n赶快前往拥有\x0e\0\x03\x02\0\0光球\x0e\0\x03\x02ÿÿ的\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ魔兽那里吧！
T_Contents_00+M_Wing_04_5	打倒\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ魔兽，成功取回\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0光球\x0e\0\x03\x02ÿÿ，\n拿回了\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ灵环被夺走的“\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0翅膀的能力\x0e\0\x03\x02ÿÿ”！\n这下子终于能够跨越那片断崖绝壁了！\n再次前往\x0e\0\x03\x02\0\0无惧雪山\x0e\0\x03\x02ÿÿ吧！
T_Contents_00+M_Wing_05	\x0e\x0b\0\0利用“\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0翅膀的能力\x0e\0\x03\x02ÿÿ”，\n跨越了\x0e\0\x03\x02\0\0无惧雪山\x0e\0\x03\x02ÿÿ的断崖绝壁！\n取回所有能力的\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ灵环也处在绝佳状况！\n利用源源不断的力量，击败\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ吧！
