FlowchartMsg_TWzh_szs\ActivityAchievements.msbt
Conjunction00	此外……！
L_SkillInfo_00-T_Name_00+Name_00	\x0e\x06\x01\x02\0\0
L_SkillInfo_00-T_Name_00+Blank_00	---
L_SkillInfo_00-T_Exp_00+Blank_00	---
L_SkillInfo_00-T_Area_00+Blank_00	---
L_SkillInfo_00-T_Money_00+Money_00	\x0eú\x04\x04\0\0\0Í
L_SkillInfo_00-T_AttackNum_00+Num_00	\x0eú\x02\x04\0\0\0Í
L_SkillInfo_00-T_AttackNum_00+Blank_00	---
L_SkillInfo_00-T_Exp_01+Blank_00	---
L_Passive_00-T_Num_00+Num_00	+\x0eú\x01\x04\0\0\0Í
LayoutMsgRef_TWzh_szs\SkillPoint00Ref.msbt
L_SkillPoint_00-T_NmbPoint_00+Point_00	+\x0eú\x05\x04\0\0\0Í
L_SkillPoint_00-T_NmbPoint_00+Point_01	-\x0eú\x05\x04\0\0\0Í
LayoutMsgRef_TWzh_szs\SkillTree00Ref.msbt
L_Point_00-L_Passive_00-T_Num_00+Num_00	+\x0eú\x01\x04\0\0\0Í
LayoutMsgRef_TWzh_szs\SkillTreeGet00Ref.msbt
L_Btn_01-T_Title_00+Title_00	退出
L_Btn_00-T_Title_00+Title_00	學習
L_Passive_00-T_Num_00+Num_00	+\x0eú\x01\x04\0\0\0Í
L_SkillInfo_00-T_TurnNum_00+Num_00	\x0eú\x01\x04\0\0\0Í
L_SkillInfo_00-T_SkillPoint_00+SkillPoint_00	\x0eú\x04\x04\0\0\0Í
L_SkillInfo_00-T_Name_00+Name_00	\x0e\x06\x01\x02\0\0
L_SkillInfo_00-T_Money_00+Money_00	\x0eú\x04\x04\0\0\0Í
L_SkillInfo_00-T_AttackNum_00+Num_00	\x0eú\x02\x04\0\0\0Í
LayoutMsgRef_TWzh_szs\StaffRollName00Ref.msbt
T_Name_00+Null	 
T_Name_00+Name_0000	Director
T_Name_00+Name_0001	Hiroshi Matsunaga
T_Name_00+Name_0100	Sub Director
T_Name_00+Name_0101	Shinji Kitahara
T_Name_00+Name_0200	Program Director
T_Name_00+Name_0201	Shinji Okane
T_Name_00+Name_0300	Art Director
T_Name_00+Name_0301	Takafumi Kiuchi
T_Name_00+Name_0400	Sound Director
T_Name_00+Name_0401	Masato Mizuta
T_Name_00+Name_0500	Project Management
T_Name_00+Name_0501	Shohei Mizutani
T_Name_00+Name_0600	Lead Game Design - Game System
T_Name_00+Name_0601	Naoya Yamamoto
T_Name_00+Name_0700	Lead Game Design - Battle
T_Name_00+Name_0701	Ryosuke Suzuki
T_Name_00+Name_0800	Lead Game Design - Minigame 
T_Name_00+Name_0801	Yuichi Iwasa
T_Name_00+Name_0900	Level Design - Course
T_Name_00+Name_0901	Eisaku Nakae
T_Name_00+Name_0902	Satoshi Harayama
T_Name_00+Name_0903	Ryutaro Kanno
T_Name_00+Name_1000	Game Design - Sequence
T_Name_00+Name_1001	Sota Omiya
T_Name_00+Name_1100	Game Design - Minigame
T_Name_00+Name_1101	Ojiro Fumoto
T_Name_00+Name_1200	Scenario & Script
T_Name_00+Name_1201	Mari Shirakawa
T_Name_00+Name_1300	Script
T_Name_00+Name_1301	Yuichiro Ito
T_Name_00+Name_1400	Script Support
T_Name_00+Name_1401	Noriko Kitamura
T_Name_00+Name_1402	Nozomi Isoda
T_Name_00+Name_1500	Lead Programmers
T_Name_00+Name_1501	Masaki Wada
T_Name_00+Name_1502	Atsushi Yamazaki
T_Name_00+Name_1503	Yuichi Kurata
T_Name_00+Name_1600	Environment & Tool Program
T_Name_00+Name_1601	Sho Inaba
T_Name_00+Name_1602	Atsushi Ueno
T_Name_00+Name_1603	Sohei Hirai
T_Name_00+Name_1700	UI Program
T_Name_00+Name_1701	Takashi Yoshimi
T_Name_00+Name_1702	Yukari Mori
T_Name_00+Name_1703	Masaru Nii
T_Name_00+Name_1704	Kiyoshi Koda
T_Name_00+Name_1705	Arisa Kitani
T_Name_00+Name_1800	Graphics Program
T_Name_00+Name_1801	Kazuhiro Nakari
T_Name_00+Name_1802	Tatsuya Shinada
T_Name_00+Name_1900	System Program
T_Name_00+Name_1901	Kazuhiro Wabe
T_Name_00+Name_1902	Kunihiro Komatsu
T_Name_00+Name_1903	Naonari Fukumoto
T_Name_00+Name_2000	Event Program
T_Name_00+Name_2001	Masanori Unno
T_Name_00+Name_2002	Koh Nishide
T_Name_00+Name_2003	Shinya Yano
T_Name_00+Name_2004	Hiroki Hamaue
T_Name_00+Name_2100	Field Program
T_Name_00+Name_2101	Yosuke Sakooka
T_Name_00+Name_2102	Ryu Shinomiya
T_Name_00+Name_2103	Naoto Katsura
T_Name_00+Name_2104	Takuma Fukui
T_Name_00+Name_2200	Battle Program
T_Name_00+Name_2201	Toshihiro Taguchi
T_Name_00+Name_2202	Ayano Masaki
T_Name_00+Name_2300	Minigame Program
T_Name_00+Name_2301	Shota Shimada
T_Name_00+Name_2302	Wataru Mikami
T_Name_00+Name_2303	Tohru Yoshio
T_Name_00+Name_2304	Tomonori Hiraishi
T_Name_00+Name_2400	Lead Artist - NPC / Item
T_Name_00+Name_2401	Daisuke Kageyama
T_Name_00+Name_2500	Lead Artist - Landscape / Minigame
T_Name_00+Name_2501	Shunichi Shirai
T_Name_00+Name_2600	Lead Artist - Dungeon
T_Name_00+Name_2601	Yasutomo Nishibe
T_Name_00+Name_2700	Lead Artist - Character Action
T_Name_00+Name_2701	Kazunori Fujii
T_Name_00+Name_2800	Lead Artist - Player / Item
T_Name_00+Name_2801	Manabu Hiraoka
T_Name_00+Name_2900	Lead Artist - Player Action
T_Name_00+Name_2901	Mizuki Okunaka
T_Name_00+Name_3000	Lead Artist - Enemy
T_Name_00+Name_3001	Yuki Hamada
T_Name_00+Name_3100	Lead Artist - UI
T_Name_00+Name_3101	Koji Sonoyama
T_Name_00+Name_3200	Lead Artist - VFX
T_Name_00+Name_3201	Keisuke Nishikawa
T_Name_00+Name_3300	Lead Artist - Minigame Landscape
T_Name_00+Name_3301	Takashi Abe
T_Name_00+Name_3400	Lead Artist - Minigame Action
T_Name_00+Name_3401	Masayuki Kawakita
T_Name_00+Name_3500	NPC Art
T_Name_00+Name_3501	Akiko Hirono
T_Name_00+Name_3502	Yuki Kaneko
T_Name_00+Name_3503	Hiromi Sugimoto
T_Name_00+Name_3504	Akane Yoshida
T_Name_00+Name_3600	Enemy Art 
T_Name_00+Name_3601	Satomi Usui
T_Name_00+Name_3602	Akane Usami
T_Name_00+Name_3700	Character Art
T_Name_00+Name_3701	Kouki Sasaki
T_Name_00+Name_3702	Kyoko Kawasaki
T_Name_00+Name_3703	Haruka Seko
T_Name_00+Name_3704	Teppei Kamata
T_Name_00+Name_3800	Character Action
T_Name_00+Name_3801	Sosuke Honda
T_Name_00+Name_3802	Mayumi Watanabe
T_Name_00+Name_3900	Dungeon Art
T_Name_00+Name_3901	Youngseok Kong
T_Name_00+Name_3902	Shintaro Kashiwagi
T_Name_00+Name_4000	Dungeon / Object Art
T_Name_00+Name_4001	Jun Tanaka
T_Name_00+Name_4002	Mareki Hosokawa
T_Name_00+Name_4003	Kanae Hamagishi
T_Name_00+Name_4100	Landscape Art
T_Name_00+Name_4101	Hanako Hisada
T_Name_00+Name_4102	Ryo Hamada
T_Name_00+Name_4103	Saki Kaneko
T_Name_00+Name_4104	Yoko Maruta
T_Name_00+Name_4105	Kazuyuki Endo
T_Name_00+Name_4106	Hirotada Miyatake
T_Name_00+Name_4107	Asami Inoue
T_Name_00+Name_4108	Naoya Nihei
T_Name_00+Name_4109	Koji Aoyama
T_Name_00+Name_4110	Risa Sugimoto
T_Name_00+Name_4111	Midori Takaya
T_Name_00+Name_4112	Rina Nishijima
T_Name_00+Name_4113	Nobuaki Kuroda
T_Name_00+Name_4114	Yujiro Mori
T_Name_00+Name_4200	UI Design
T_Name_00+Name_4201	Mariko Tachibana
T_Name_00+Name_4202	Mai Yamamoto
T_Name_00+Name_4203	Rina Matsunami
T_Name_00+Name_4300	VFX Art
T_Name_00+Name_4301	Junya Hiramatsu
T_Name_00+Name_4302	Koshi Watamura
T_Name_00+Name_4400	Cinematic Directors
T_Name_00+Name_4401	Shigeki Yoshida
T_Name_00+Name_4402	Tomoe Aratani
T_Name_00+Name_4500	Cutscene - Support
T_Name_00+Name_4501	Kaho Sawada
T_Name_00+Name_4600	Cutscene - Motion
T_Name_00+Name_4601	Takahiro Uchida
T_Name_00+Name_4602	Masahito Nishiura
T_Name_00+Name_4603	Daisuke Ogura
T_Name_00+Name_4604	Kyoka Tanehashi
T_Name_00+Name_4605	Atsushi Yamane
T_Name_00+Name_4606	Hajime Saito
T_Name_00+Name_4607	Erina Nishikawa
T_Name_00+Name_4608	Haruka Kimura
T_Name_00+Name_4700	Cutscene - Engineering
T_Name_00+Name_4701	Yuji Arai
T_Name_00+Name_4800	Technical Artist
T_Name_00+Name_4801	Tomohito Hashiguchi
T_Name_00+Name_4900	Sound Design
T_Name_00+Name_4901	Yohei Miyagawa
T_Name_00+Name_4902	Natsuko Yokoyama
T_Name_00+Name_4903	Nobuyoshi Suzuki
T_Name_00+Name_4904	Pedro Avelar Gontijo
T_Name_00+Name_4905	Mitsutoshi Kodama
T_Name_00+Name_4906	Taro Bando
T_Name_00+Name_5000	Music
T_Name_00+Name_5001	Shinji Ushiroda
T_Name_00+Name_5002	Maasa Miyoshi
T_Name_00+Name_5003	Shiho Fujii
T_Name_00+Name_5004	Asuka Hayazaki
T_Name_00+Name_5100	Hardware System
T_Name_00+Name_5101	Ring-Con & Leg Strap Development Team
T_Name_00+Name_5102	Heart Rate Measurement Development Team
T_Name_00+Name_5200	Debug Support
T_Name_00+Name_5201	Kazuki Tsukuda
T_Name_00+Name_5300	Testing - Mario Club
T_Name_00+Name_5301	Daiki Moriyama
T_Name_00+Name_5302	Daisuke Fujita
T_Name_00+Name_5303	Daiki Yokouchi
T_Name_00+Name_5304	Emi Kashiuda
T_Name_00+Name_5305	Masakazu Takahashi
T_Name_00+Name_5306	Mayumi Ito
T_Name_00+Name_5307	Yuichi Shimoda
T_Name_00+Name_5308	Ao Masuda
T_Name_00+Name_5309	Rina Watanabe
T_Name_00+Name_5310	Mami Koguchi
T_Name_00+Name_5400	Testing - NOA Product Testing
T_Name_00+Name_5401	Kentaro Nishimura
T_Name_00+Name_5402	Kirk Buchanan
T_Name_00+Name_5403	Q Dequina
T_Name_00+Name_5404	Tomoko Mikami
T_Name_00+Name_5405	Ryan Dean
T_Name_00+Name_5406	Josh Yagi-Stanton
T_Name_00+Name_5407	Makiko Szolas
T_Name_00+Name_5408	Jesse Olaguez
T_Name_00+Name_5409	Craig So
T_Name_00+Name_5410	Andrew Von Arx
T_Name_00+Name_5411	Warland Wight
T_Name_00+Name_5412	Product Testing Technicians
T_Name_00+Name_5500	Testing - NOE Quality Assurance
T_Name_00+Name_5501	Stefania Montagnese
T_Name_00+Name_5502	NOE Quality Assurance Team
T_Name_00+Name_5600	Testing - NOK Quality Assurance
T_Name_00+Name_5601	Kyoungim Na
T_Name_00+Name_5602	Kiung Seoung
T_Name_00+Name_5603	Pole To Win Korea Co., Ltd.
T_Name_00+Name_5700	Testing - iQue Product Testing
T_Name_00+Name_5701	Xu Ming
T_Name_00+Name_5702	Zhang Jiong
T_Name_00+Name_5800	NOA Management
T_Name_00+Name_5801	Nate Bihldorff 
T_Name_00+Name_5802	Reiko Ninomiya 
T_Name_00+Name_5803	Rich Amtower 
T_Name_00+Name_5804	Ann Lin 
T_Name_00+Name_5805	Tim O'Leary 
T_Name_00+Name_5806	Dan Owsen 
T_Name_00+Name_5807	Scot Ritchey 
T_Name_00+Name_5900	NOA Localization
T_Name_00+Name_5901	Sam AbouHarb 
T_Name_00+Name_5902	Ana Celeste Ascanio
T_Name_00+Name_5903	Michael Benedetto 
T_Name_00+Name_5904	Rich Comegys 
T_Name_00+Name_5905	Ron DelVillano 
T_Name_00+Name_5906	Marjolaine Drouin 
T_Name_00+Name_5907	Robert Heiret 
T_Name_00+Name_5908	Dutch Hixenbaugh 
T_Name_00+Name_5909	Galia Rodríguez Hornedo
T_Name_00+Name_5910	Ryan Kelley 
T_Name_00+Name_5911	Ryan Kindel 
T_Name_00+Name_5912	Brandon Kraemer 
T_Name_00+Name_5913	Nich Maragos 
T_Name_00+Name_5914	Kendra Nastalski 
T_Name_00+Name_5915	Kento Oiwa 
T_Name_00+Name_5916	Ayaka Osakabe
T_Name_00+Name_5917	Brian Reed 
T_Name_00+Name_5918	Yanett Cepeda Valor
T_Name_00+Name_5919	Scott Willson 
T_Name_00+Name_5920	Thaddée Wiseur
T_Name_00+Name_5921	Alex Zarza
T_Name_00+Name_6000	NOE Localisation Producers
T_Name_00+Name_6001	Naiara Ordorika Ibarguengoitia
T_Name_00+Name_6002	Kevin Murray
T_Name_00+Name_6003	Ryoko Sawabe
T_Name_00+Name_6100	NOE Translation
T_Name_00+Name_6101	Araceli Mazón Figueroa
T_Name_00+Name_6102	Eren Baykal
T_Name_00+Name_6103	Matthew Fosbrook
T_Name_00+Name_6104	Claire Stalter
T_Name_00+Name_6105	Jean-Paul Hausmann
T_Name_00+Name_6106	Laurent Godinot
T_Name_00+Name_6107	Alessandro Tardito
T_Name_00+Name_6108	Fabio Costantino
T_Name_00+Name_6109	Giacomo Iacumin
T_Name_00+Name_6110	Kent Robello
T_Name_00+Name_6111	Gunnar Friedrich
T_Name_00+Name_6112	Michael Hussinger
T_Name_00+Name_6113	Sven Pötzl
T_Name_00+Name_6114	Alfonso Díaz Jiménez
T_Name_00+Name_6115	Alicia Vega Lamela
T_Name_00+Name_6116	Pedro José Moreno Villar
T_Name_00+Name_6117	Sara Sainz Nieto
T_Name_00+Name_6118	Carsten Harmans
T_Name_00+Name_6119	Christian Buter
T_Name_00+Name_6120	Suzanne Turgeon
T_Name_00+Name_6121	Thomas den Haan
T_Name_00+Name_6200	NHL Localization Coordinator
T_Name_00+Name_6201	Claudia Chan
T_Name_00+Name_6300	NHL Localization
T_Name_00+Name_6301	Iven Lin
T_Name_00+Name_6302	Pole To Win Taiwan
T_Name_00+Name_6400	iQue Localization Coordinator
T_Name_00+Name_6401	Keisuke Fukushima
T_Name_00+Name_6500	iQue Translation
T_Name_00+Name_6501	Yuan Jun
T_Name_00+Name_6600	iQue Artwork
T_Name_00+Name_6601	Peng Yi
T_Name_00+Name_6700	NOK Localization Management
T_Name_00+Name_6701	Hyokjin Jung
T_Name_00+Name_6800	NOK Translation
T_Name_00+Name_6801	Jihyuen Yoo
T_Name_00+Name_6802	Dongyeon Kim
T_Name_00+Name_6900	NOK Artwork
T_Name_00+Name_6901	Inseon Song
T_Name_00+Name_7000	Japanese Voice
T_Name_00+Name_7001	Yuuki Shin
T_Name_00+Name_7002	Aya Saito
T_Name_00+Name_7100	Voice
T_Name_00+Name_7101	Yasutaka Azuma
T_Name_00+Name_7102	Kazuya Kuwahara
T_Name_00+Name_7103	Rui Yamasaki
T_Name_00+Name_7104	Asami Kakio
T_Name_00+Name_7200	NOA English Voice
T_Name_00+Name_7201	Nicole Santora
T_Name_00+Name_7202	Tyler Scowcroft
T_Name_00+Name_7300	NOA Spanish Voice Director
T_Name_00+Name_7301	Jessica Ángeles
T_Name_00+Name_7400	NOA Spanish Voice
T_Name_00+Name_7401	Marisol Romero
T_Name_00+Name_7402	Emilio Treviño
T_Name_00+Name_7500	NOE French Voice Director
T_Name_00+Name_7501	Mathieu Richer
T_Name_00+Name_7600	NOE French Voice
T_Name_00+Name_7601	Mathias Casartelli
T_Name_00+Name_7602	Cécile Combes
T_Name_00+Name_7700	NOE Italian Voice Director
T_Name_00+Name_7701	Alessandro Ricci
T_Name_00+Name_7800	NOE Italian Voice
T_Name_00+Name_7801	Andrea Oldani
T_Name_00+Name_7802	Chiara Francese
T_Name_00+Name_7900	NOE German Voice Director
T_Name_00+Name_7901	Ilja Köster
T_Name_00+Name_8000	NOE German Voice
T_Name_00+Name_8001	Florian Hoffmann
T_Name_00+Name_8002	Anja Welzel
T_Name_00+Name_8100	NOE Spanish Voice Director
T_Name_00+Name_8101	Guillermo Reinlein
T_Name_00+Name_8200	NOE Spanish Voice
T_Name_00+Name_8201	Sergio Mesa
T_Name_00+Name_8202	Joël Mulachs
T_Name_00+Name_8300	NOE Dutch Voice Director
T_Name_00+Name_8301	Michiel de Jong
T_Name_00+Name_8400	NOE Dutch Voice
T_Name_00+Name_8401	Pim Veth
T_Name_00+Name_8402	Chantal Evers
T_Name_00+Name_8500	Chinese Voice Director
T_Name_00+Name_8501	Zhang Yu
T_Name_00+Name_8600	Chinese Voice
T_Name_00+Name_8601	Tong Yin
T_Name_00+Name_8602	Ye Zhi Qiu
T_Name_00+Name_8700	Korean Voice Director
T_Name_00+Name_8701	Yi In-Wook
T_Name_00+Name_8800	Korean Voice
T_Name_00+Name_8801	Nam Do Hyung
T_Name_00+Name_8802	Lee Myung Hee
T_Name_00+Name_8900	Illustration
T_Name_00+Name_8901	Shingo Hosokawa
T_Name_00+Name_8902	Shigehisa Nakaue
T_Name_00+Name_8903	Kazuma Norisada
T_Name_00+Name_9000	Minigame Support
T_Name_00+Name_9001	Futoshi Shirai
T_Name_00+Name_9002	Kiyoshi Takeuchi
T_Name_00+Name_9003	Kazunori Hashimoto
T_Name_00+Name_9004	Katsuyasu Ando
T_Name_00+Name_9100	Program Support
T_Name_00+Name_9101	Yuji Sawatani
T_Name_00+Name_9102	Momoko Shibutani
T_Name_00+Name_9103	Shuhei Maekawa
T_Name_00+Name_9104	Masahiro Matsumura
T_Name_00+Name_9105	Takuma Teramoto
T_Name_00+Name_9200	Engineering Support
T_Name_00+Name_9201	Takuhiro Dohta
T_Name_00+Name_9202	Yuichiro Okamura
T_Name_00+Name_9203	Shigetoshi Kitayama
T_Name_00+Name_9204	Tomohisa Saito
T_Name_00+Name_9205	Nao Ueda
T_Name_00+Name_9206	Takanori Nishino
T_Name_00+Name_9207	Eiichi Shirakawa
T_Name_00+Name_9208	Yoshiyuki Sawada
T_Name_00+Name_9209	Takashi Yoneyama
T_Name_00+Name_9210	Ryota Maruko
T_Name_00+Name_9211	Toyoki Kataoka
T_Name_00+Name_9212	Hitoshi Kanetani
T_Name_00+Name_9213	Yoji Okudera
T_Name_00+Name_9300	Art Support
T_Name_00+Name_9301	Makoto Yonezu
T_Name_00+Name_9400	Special Adviser
T_Name_00+Name_9401	Toshihiko Nakago
T_Name_00+Name_9402	Kazuaki Morita
T_Name_00+Name_9500	Adviser
T_Name_00+Name_9501	Kaoru Matsui
T_Name_00+Name_9502	Mika Saiki
T_Name_00+Name_9600	Special Thanks
T_Name_00+Name_9601	Junji Morii
T_Name_00+Name_9602	Ryo Kataoka
T_Name_00+Name_9603	Takahiro Nishigaki
T_Name_00+Name_9604	Yasuhiro Takao
T_Name_00+Name_9605	Atsushi Yamaguchi
T_Name_00+Name_9606	Daisuke Watanabe
T_Name_00+Name_9607	Yoshikazu Hosoda
T_Name_00+Name_9608	Shigeru Yoshida
T_Name_00+Name_9609	Nobusada Takahashi
T_Name_00+Name_9610	Michiyo Hamada
T_Name_00+Name_9611	Gen Kadoi
T_Name_00+Name_9612	Jeff Miller
T_Name_00+Name_9613	Yoshiaki Koizumi
T_Name_00+Name_9614	Shigeru Miyamoto
T_Name_00+Name_9615	SRD Co., Ltd.
T_Name_00+Name_9616	1-UP Studio Inc.
T_Name_00+Name_9617	Digital Media Lab., Inc.
T_Name_00+Name_9618	Kenproduction Co., Ltd.
T_Name_00+Name_9619	Mio Creation Co.,Ltd.
T_Name_00+Name_9620	SIDE UK
T_Name_00+Name_9621	SmileBoom Co.Ltd.
T_Name_00+Name_9622	Nintendo European Research and Development
T_Name_00+Name_9700	Co-Producer
T_Name_00+Name_9701	Takayuki Shimamura
T_Name_00+Name_9800	Producer
T_Name_00+Name_9801	Kouichi Kawamoto
T_Name_00+Name_9900	General Producer
T_Name_00+Name_9901	Shinya Takahashi
T_Name_00+Name_10000	Executive Producer
T_Name_00+Name_10001	Shuntaro Furukawa
LayoutMsgRef_TWzh_szs\StatusInfo00Ref.msbt
L_Money_00-T_NmbMoney_00+NmbMoney_00	+\x0eú\x05\x04\0\0\0Í
L_Money_00-T_NmbMoney_00+NmbMoney_01	-\x0eú\x05\x04\0\0\0Í
LayoutMsgRef_TWzh_szs\TitleAccountSelect00Ref.msbt
L_BtnBig_00-T_LevelNum_00+Num_00	\x0eú\x02\x04\0\0\0Í
L_BtnBig_00-T_NumUpdate_00+Num_00	\x0eú\x02\x04\0\0\0Í
L_BtnSmall_00-T_Name_00+Name_00	\x0e\x0b\x01\x02\0\0
T_Num_00+Num_00	\x0eú\x02\x04\0\0\0Í{s[055]}次/\x0eú\x02\x04\x01\0\0Í次{s[100]}
L_BtnBig_00-T_Progress_00+Lap_00	世界 \x0eú\x01\x04\0\0\0Í
L_BtnBig_00-T_Trophy_00+Title_00	\x0e\x12\0\x02\0\0
L_BtnBig_00-T_AccountName_00+Name_00	\x0e\x0b\x01\x02\0\0
L_BtnBig_00-T_NumTime_00+TotalExerciseTime_00	\x0eú\x03\x04\0\0\0Í:\x0eú\t\x04\x01\0\0Í:\x0eú\t\x04\x02\0\0Í
L_BtnBig_00-T_NumCalory_00+TotalCalories_00	\x0eû\x08\x04\0\0\0Íkcal
L_BtnBig_00-T_NumDistance_00+TotalDistance_00	\x0eû\x08\x04\0\0\0Í\x0e\x10\0\0
L_BtnBig_00-T_NumStrength_00+ExerciseLevel_00	\x0eú\x01\x04\0\0\0Í
L_BtnBig_00-T_TitleAct_00+Activity_00	\x0e\x08\x06\x02\0\0
L_BtnBig_00-T_NumAct_00+ActivityTryNum_00	\x0eú\x03\x04\0\0\0Í次
L_BtnSmall_00-T_TitleNumSend_00+Num_00	\x0eú\x02\x04\0\0\0Í次
L_BtnSmall_00-T_TitleNumGet_00+Num_00	\x0eú\x02\x04\0\0\0Í次
T_Explain_03+UpdateRanking_00	請選擇用戶。\n{s[075]}連接網路以更新輕鬆模式的線上排名。{s[100]}
T_Explain_03+UpdateRanking_01	以此用戶更新排名。\n{s[075]}連接網路以更新輕鬆模式的線上排名。{s[100]}
T_Explain_03+UpdateRanking_02	請選擇用戶\n{s[075]}連接網路以更新節奏遊戲的線上排名。{s[100]}
T_Explain_03+UpdateRanking_03	以此用戶更新排名\n{s[075]}連接網路以更新節奏遊戲的線上排名。{s[100]}
LayoutMsgRef_TWzh_szs\TitleAccountSelectStandAlonePresent00Ref.msbt
T_Num_00+Num_00	\x0eú\x02\x04\0\0\0Í次
L_ScrollBtn_00-L_BtnSmall_00-T_NumUpdate_00+Num_00	\x0eú\x02\x04\0\0\0Í
L_ScrollBtn_00-L_BtnSmall_00-T_TitleNumSend_00+Num_00	\x0eú\x02\x04\0\0\0Í次
L_ScrollBtn_00-L_BtnSmall_00-T_TitleNumGet_00+Num_00	\x0eú\x02\x04\0\0\0Í次
LayoutMsgRef_TWzh_szs\TitleAlarmSet00Ref.msbt
L_ScrollBtn_00-L_Alarm_00-L_BtnAlarm_00-T_Title_00+NewMake_00	新建
L_ScrollBtn_00-L_Alarm_00-L_Btn_00-T_AmPm_00+AM_00	AM
L_ScrollBtn_00-L_Alarm_00-L_Btn_00-T_AmPm_00+PM_00	PM
L_ScrollBtn_00-L_Alarm_00-L_Btn_01-T_Time_00+Time_00	\x0eú\t\x04\0\0\0Í:\x0eú\t\x04\x01\0\0Í
L_ScrollBtn_00-L_Alarm_00-L_Btn_01-T_Time_00+Invalid_00	-
T_Day_00+Sunday_00	日
T_Day_00+Monday_00	一
T_Day_00+Tuesday_00	二
T_Day_00+Wednesday_00	三
T_Day_00+Thursday_00	四
T_Day_00+Friday_00	五
T_Day_00+Saturday_00	六
L_BtnGuide_01-T_Exp_00+ChangeUser_00	更改用戶
L_BtnGuide_01-T_Exp_00+SetCollectively_00	無論星期幾都設定為同一時刻
L_BtnGuide_03-T_Exp_00+Valid_00	開啟此鬧鐘
L_BtnGuide_03-T_Exp_00+Invalid_00	關閉此鬧鐘
L_BtnGuide_03-T_Exp_00+SetAlarmTime_00	設定時間
LayoutMsgRef_TWzh_szs\TitleAlarmTimeSet00Ref.msbt
T_AmPm_00+AM_00	AM
T_AmPm_00+PM_00	PM
L_BtnNum_00-T_Num_00+Hour_00	\x0eú\t\x04\0\0\0Í
L_BtnNum_00-T_Num_00+Minute_00	\x0eú\t\x04\0\0\0Í
LayoutMsgRef_TWzh_szs\TitleAttention00Ref.msbt
L_BtnGuide_00-T_Exp_00+Exp_00	下一步
LayoutMsgRef_TWzh_szs\TitleDocumentList00Ref.msbt
L_ScrollBtn_00-L_Btn_00-T_Title_00+Unknown_00	？？？
LayoutMsgRef_TWzh_szs\TitleExplainStandAlone00Ref.msbt
L_BtnGuide_00-T_Exp_00+Exp_00	下一步
L_BtnGuide_00-T_Exp_00+Exp_01	關閉
LayoutMsgRef_TWzh_szs\TitleModeSelect00Ref.msbt
L_StandAlone_00-T_Num_00+Num_00	\x0eú\x02\x04\0\0\0Í
L_Back_00-T_Exp_00+Back_00	返回
L_Decide_00-T_Exp_00+Decide_00	確定
L_Move_00-T_Exp_00+Move_00	選擇
LayoutMsgRef_TWzh_szs\TitlePlaylist00Ref.msbt
L_BtnList_00-L_ToolBtn_00-T_Lv_00+Level_00	初級
L_BtnList_00-L_ToolBtn_00-T_Lv_00+Level_01	上級
L_BtnList_00-L_ToolBtn_00-T_Lv_00+ActivityNumWithUnit_00	\x0eú\x01\x04\0\0\0Í次
L_BtnList_00-L_ToolBtn_00-T_Lv_00+Morning_00	早上
L_BtnList_00-L_ToolBtn_00-T_Lv_00+Daytime_00	中午
L_BtnList_00-L_ToolBtn_00-T_Lv_00+Evening_00	傍晚
L_BtnList_00-L_ToolBtn_00-T_Lv_00+Night_00	晚上
L_BtnList_00-L_ToolBtn_00-T_Lv_00+DifficultEasy_00	初級
L_BtnList_00-L_ToolBtn_00-T_Lv_00+DifficultNormal_00	高級
L_BtnList_00-L_ToolBtn_00-T_Lv_00+DifficultHard_00	超高級
L_BtnList_00-L_ToolBtn_00-T_Lv_00+DifficultExHard_00	極高級
L_BtnList_00-T_Title_00+List_00	健身清單\x0e\r\0\x02\0\0
L_BtnList_00-L_ToolBtn_00-T_Mode_00+Mode_00	手臂+腿部
L_BtnList_00-L_ToolBtn_00-T_Mode_00+Mode_01	腹部+腿部
LayoutMsgRef_TWzh_szs\TitlePosition00Ref.msbt
L_BtnGuide_00-T_Exp_00+Exp_00	下一步
LayoutMsgRef_TWzh_szs\TitleTopScreen00Ref.msbt
L_Leg_00-T_Num_00+Speed_00	\x0eú\x01\x04\0\0\0Í{s[055]}.\x0eú\t\x04\x01\0\0Í\x0e\x10\x02\0{s[100]}
L_Leg_00-T_Title_00+Title_00	時速
L_Ring_00-T_Num_00+Strength_00	\x0eú\x02\x04\0\0\0Í{s[055]}.\x0eú\t\x04\x01\0\0Í%{s[100]}
L_Ring_00-T_Title_00+Title_00	強度
LayoutMsg_TWzh_szs\ActInstruct00.msbt
T_LastSpurt_00	加快速度！！
LayoutMsg_TWzh_szs\AdventureCaption00.msbt
LayoutMsg_TWzh_szs\AdventureCaptionMapClear00.msbt
L_List_00-T_Percent_00	Complete
L_List_00-T_CourseClear_00	過關
L_List_00-T_CourseClear_01	城鎮任務
LayoutMsg_TWzh_szs\BtlAttentionIcon00.msbt
LayoutMsg_TWzh_szs\BtlBalloonTalk00.msbt
LayoutMsg_TWzh_szs\BtlBarHpEnemy.msbt
T_Relate_00	有利！
LayoutMsg_TWzh_szs\BtlBarHpEnemyBoss.msbt
T_Relate_00	有利！
T_Boss_00	BOSS
LayoutMsg_TWzh_szs\BtlDamage00.msbt
T_Best_00	BEST！！
T_Lucky_00	Lucky！！
