bag
SS_bag_000	おこづかい
WAZAINFO_592	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_593	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_594	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_595	口から　吐きだす　特別\n熱い　炎で　攻撃する。\n相手の　特攻を　さげる。
WAZAINFO_596	相手の　攻撃を　防ぐと\n同時に　触れた　相手の\n体力を　削って　しまう。
WAZAINFO_597	不思議な　アロマの　香りによって\n味方の　特防を　あげる。
WAZAINFO_598	体から　かいでんぱを　放ち\n相手に　浴びせる　ことによって\n特攻を　がくっと　さげる。
WAZAINFO_599	特殊な　毒液を　浴びせかける。\n毒状態の　相手は\n攻撃　特攻　素早さが　さがる。
WAZAINFO_600	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_601	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_602	磁場を　操作　することによって\n特性　プラスと　マイナスの\n防御　特防が　あがる。
WAZAINFO_603	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_604	５ターンの　間　エレキフィールドにする。\n地面にいる　ポケモンは　眠らない。\nでんきタイプの　威力が　あがる。
WAZAINFO_605	強力な　光を　放ち\n相手に　ダメージを　与える。
WAZAINFO_606	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_607	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_608	つぶらなひとみで　相手を　みつめて\n攻撃を　さげる。\n必ず　先制攻撃　できる。
WAZAINFO_609	電気を　帯びた　ほっぺを\nすりつけて　攻撃。\n相手を　まひ状態に　する。
WAZAINFO_610	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_611	４ー５ターンの　間　相手に\nまとわりついて　攻撃する。\nそのあいだ　相手は　逃げられない。
WAZAINFO_612	繰り返し　打つことで\nだんだん　こぶしが　固くなる。\n相手に　当てると　攻撃が　あがる。
WAZAINFO_613	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_614	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_615	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_616	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_617	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_618	青白く　輝く　無数の　光線で\n相手を　攻撃する。
WAZAINFO_619	大地の　力を　刃に　変えて\n相手を　攻撃する。
WAZAINFO_620	大空から　急速落下　して\n相手を　攻撃する。\n自分の　防御と　特防が　さがる。
WAZAINFO_621	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_622	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_623	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_624	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_625	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_626	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_627	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_628	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_629	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_630	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_631	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_632	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_633	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_634	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_635	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_636	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_637	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_638	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_639	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_640	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_641	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_642	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_643	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_644	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_645	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_646	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_647	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_648	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_649	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_650	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_651	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_652	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_653	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_654	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
WAZAINFO_655	この技は　使えません\n思い出すことが　できなくなりますが\n技を　忘れることを　おすすめします
