bag
SS_bag_000	おこづかい
TOKUSEIINFO_167	どんな　きのみでも\nたべると　ＨＰも　かいふくする。
TOKUSEIINFO_168	じぶんが　だす　わざと\nおなじ　タイプに　へんかする。
TOKUSEIINFO_169	あいてから　うける　ぶつりわざの\nダメージが　はんぶんに　なる。
TOKUSEIINFO_170	わざを　あてた　あいての\nどうぐを　うばってしまう。
TOKUSEIINFO_171	あいての　たまや　ばくだんなどの\nわざを　ふせぐことが　できる。
TOKUSEIINFO_172	のうりょくを　さげられると\nとくこうが　ぐーんと　あがる。
TOKUSEIINFO_173	あごが　がんじょうで\nかむ　わざの　いりょくが\nたかくなる。
TOKUSEIINFO_174	ノーマルタイプの　わざが\nこおりタイプになる。\nいりょくが　すこし　あがる。
TOKUSEIINFO_175	みかたの　ポケモンは\nねむらなくなる。
TOKUSEIINFO_176	こうげきわざを　だすと　ブレードフォルムに\nわざ　キングシールドを　だすと\nシールドフォルムに　へんかする。
TOKUSEIINFO_177	ＨＰが　まんたん　だと\nひこうタイプの　わざを\nせんせいで　だすことが　できる。
TOKUSEIINFO_178	はどうの　わざの\nいりょくが　たかくなる。
TOKUSEIINFO_179	グラスフィールドのとき\nぼうぎょが　あがる。
TOKUSEIINFO_180	みかたが　どうぐを　つかうと\nじぶんの　もっている　どうぐを\nみかたに　わたす。
TOKUSEIINFO_181	あいてに　せっしょくする　わざの\nいりょくが　たかくなる。
TOKUSEIINFO_182	ノーマルタイプの　わざが\nフェアリータイプになる。\nいりょくが　すこし　あがる。
TOKUSEIINFO_183	こうげきで　じぶんに　ふれた　あいての\nすばやさを　さげる。
TOKUSEIINFO_184	ノーマルタイプの　わざが\nひこうタイプになる。\nいりょくが　すこし　あがる。
TOKUSEIINFO_185	おやこ　２ひきで　２かい\nこうげきする　ことが　できる。
TOKUSEIINFO_186	ぜんいんの　あくタイプの\nわざが　つよくなる。
TOKUSEIINFO_187	ぜんいんの　フェアリータイプの\nわざが　つよくなる。
TOKUSEIINFO_188	オーラの　こうかを　ぎゃくてんさせて\nいりょくを　さげる。
TOKUSEIINFO_189	ほのおタイプの　こうげきを\nうけない　てんきにする。
TOKUSEIINFO_190	みずタイプの　こうげきを\nうけない　てんきにする。
TOKUSEIINFO_191	ひこうタイプの　じゃくてんが\nなくなる　てんきにする。
TOKUSEIINFO_192	こうげきを　うけると\nぼうぎょが　あがる。
TOKUSEIINFO_193	ＨＰが　はんぶんに　なると\nあわてて　にげだして\nてもちに　ひっこんで　しまう。
TOKUSEIINFO_194	ＨＰが　はんぶんに　なると\nきけんを　かいひするため\nてもちに　ひっこんで　しまう。
TOKUSEIINFO_195	みずタイプの　わざを　うけると\nぼうぎょが　ぐーんと　あがる。
TOKUSEIINFO_196	どく　じょうたいの\nあいてを　こうげきすると\nかならず　きゅうしょに　あたる。
TOKUSEIINFO_197	ＨＰが　はんぶんに　なると\nからが　こわれて\nこうげきてきに　なる。
TOKUSEIINFO_198	こうたいで　でてきた　あいてに\n２ばいの　ダメージで　こうげき　できる。
TOKUSEIINFO_199	じぶんに　たいする　ほのおタイプの\nわざの　いりょくを　さげる。\nやけど　しない。
TOKUSEIINFO_200	はがねタイプの　わざの\nいりょくが　あがる。
TOKUSEIINFO_201	あいての　こうげきで\nＨＰが　はんぶんに　なると\nとくこうが　あがる。
TOKUSEIINFO_202	てんきが　あられ　のとき\nすばやさが　あがる。
TOKUSEIINFO_203	すべての　わざを\nあいてに　せっしょく　しないで\nだすことが　できる。
TOKUSEIINFO_204	すべての　おとわざが\nみずタイプに　なる。
TOKUSEIINFO_205	かいふくわざを　せんせいで\nだすことが　できる。
TOKUSEIINFO_206	ノーマルタイプの　わざが\nでんきタイプになる。\nいりょくが　すこし　あがる。
TOKUSEIINFO_207	エレキフィールド　のとき\nすばやさが　２ばいに　なる。
TOKUSEIINFO_208	ＨＰが　おおいときは　むれて　つよくなる。\nＨＰの　のこりが　すくなくなると\nむれは　ちりぢりに　なってしまう。
TOKUSEIINFO_209	からだを　おおう　ばけのかわで\n１かい　こうげきを　ふせぐことが　できる。
TOKUSEIINFO_210	あいてを　たおすと　トレーナーとの\nきずなが　ふかまり　サトシゲッコウガに\nへんげする。みずしゅりけんが　つよくなる。
TOKUSEIINFO_211	ＨＰが　はんぶんに　なると\nセルたちが　おうえんに　かけつけ\nパーフェクトフォルムに　すがたを　かえる。
TOKUSEIINFO_212	はがねタイプや　どくタイプも\nどく　じょうたいに　することが　できる。
TOKUSEIINFO_213	つねに　ゆめうつつの　じょうたいで\nぜったいに　めざめない。\nねむったまま　こうげきが　できる。
TOKUSEIINFO_214	あいてに　いあつかんを　あたえ\nこちらに　むかって　せんせいわざを\nだせない　ようにする。
TOKUSEIINFO_215	あいてに　たおされたとき\nＨＰの　のこりの　ぶんだけ\nあいてに　ダメージを　あたえる。
TOKUSEIINFO_216	だれかが　おどりわざを　つかうと\nじぶんも　それに　つづいて\nおどりわざを　だすことが　できる。
TOKUSEIINFO_217	みかたの　とくしゅわざの\nいりょくを　あげる。
TOKUSEIINFO_218	あいてから　うけた　せっしょくする　わざの\nダメージを　はんげんするが　ほのおタイプの\nわざの　ダメージは　２ばいになる。
TOKUSEIINFO_219	あいてを　びっくり　させて\nこちらに　むかって　せんせいわざを\nだせない　ようにする。
TOKUSEIINFO_220	ポケモンが　ひんしに　なるたびに\nとくこうが　あがる。
TOKUSEIINFO_221	こうげきで　じぶんに　ふれた　あいての\nすばやさを　さげる。
TOKUSEIINFO_222	たおされた　みかたの　とくせいを\nうけついで　おなじ　とくせいに　なる。
TOKUSEIINFO_223	たおされた　みかたの　とくせいを　うけつぎ\nおなじ　とくせいに　かわる。
TOKUSEIINFO_224	あいてを　たおしたとき\nじぶんの　いちばん　たかい\nのうりょくが　あがる。
TOKUSEIINFO_225	もっている　メモリで\nじぶんの　タイプが　かわる。
TOKUSEIINFO_226	とうじょう　したときに\nエレキフィールドを　はりめぐらせる。
TOKUSEIINFO_227	とうじょう　したときに\nサイコフィールドを　はりめぐらせる。
TOKUSEIINFO_228	とうじょう　したときに\nミストフィールドを　はりめぐらせる。
TOKUSEIINFO_229	とうじょう　したときに\nグラスフィールドを　はりめぐらせる。
TOKUSEIINFO_230	あいての　わざや　とくせいで\nのうりょくを　さげられない。
TOKUSEIINFO_231	ＨＰが　まんたんの　ときに\nうける　ダメージが　すくなくなる。
TOKUSEIINFO_232	こうかばつぐんに　なってしまう\nこうげきの　いりょくを\nよわめる　ことが　できる。
TOKUSEIINFO_233	こうかばつぐんの　こうげきで\nいりょくが　さらに　あがる。
TOKUSEIINFO_234	とうじょう　したときに\nこうげきが　あがる。
TOKUSEIINFO_235	とうじょう　したときに\nぼうぎょが　あがる。
TOKUSEIINFO_236	じぶんが　だす　わざと\nおなじ　タイプに　へんかする。
TOKUSEIINFO_237	どうぐを　もっていない　ばあい\n１かいめに　なげて　しっぱい　した\nモンスターボールを　ひろってくる。
TOKUSEIINFO_238	こうげきを　うけると　わたげを　ばらまいて\nじぶんいがいの　ポケモン　すべての\nすばやさを　さげる。
TOKUSEIINFO_239	あいての　わざを　ひきうける\nとくせいや　わざの\nえいきょうを　むし　できる。
TOKUSEIINFO_240	じぶんが　うけた\nのうりょく　ダウンの\nこうか　だけを　はねかえす。
TOKUSEIINFO_241	なみのりか　ダイビングを　すると\nえものを　くわえてくる。　ダメージを\nうけると　えものを　はきだして　こうげき。
TOKUSEIINFO_242	あいての　わざを　ひきうける\nとくせいや　わざの\nえいきょうを　むし　できる。
TOKUSEIINFO_243	みずタイプ　ほのおタイプの\nわざを　うけると\nすばやさが　ぐぐーんと　あがる。
TOKUSEIINFO_244	おとわざの　いりょくが　あがる。\nうけた　おとわざの\nダメージは　はんぶんに　なる。
TOKUSEIINFO_245	こうげきを　うけると\nすなあらしを　おこす。
TOKUSEIINFO_246	こおりのりんぷんに　まもられて\nとくしゅこうげきで　うける\nダメージが　はんげん　する。
TOKUSEIINFO_247	じゅくせい　させることで\nきのみの　こうかが\nばいに　なる。
TOKUSEIINFO_248	ぶつりこうげきは　あたまの　こおりが\nみがわりに　なるが　すがたも　かわる。\nこおりは　あられが　ふると　もとにもどる。
TOKUSEIINFO_249	となりに　いるだけで\nわざの　いりょくが　あがる。
TOKUSEIINFO_250	フィールドの　じょうたいに　あわせて\nポケモンの　タイプが　かわる。
TOKUSEIINFO_251	とうじょう　したときに　てきと　みかたの\nひかりのかべ　リフレクター\nオーロラベールの　こうかが　きえる。
TOKUSEIINFO_252	みかたの　はがねタイプの\nこうげきの　いりょくが　あがる。
TOKUSEIINFO_253	せっしょくする　わざを　うけると\nおたがい　３ターン　たつと　ひんしになる。\nこうたいすると　こうかは　なくなる。
TOKUSEIINFO_254	せっしょくする　わざで\nこうげき　してきた　ポケモンと\nとくせいを　いれかえる。
TOKUSEIINFO_255	こうげきは　あがるが\nさいしょに　えらんだ\nわざしか　だせなくなる。
TOKUSEIINFO_256	かがくへんかガスの　ポケモンが　ばにいると\nすべての　ポケモンの　とくせいの\nこうかが　きえたり　はつどう　しなくなる。
TOKUSEIINFO_257	じぶんも　みかたも\nどくの　じょうたいいじょうを\nうけなくなる。
TOKUSEIINFO_258	ターンの　おわりに　まんぷくもよう\nはらぺこもよう　まんぷくもよう……と\nこうごに　すがたを　かえる。
TOKUSEIINFO_259	あいてより　さきに\nこうどう　できることが　ある。
TOKUSEIINFO_260	あいてに　せっしょくする　わざなら\nまもりの　こうかを\nむしして　こうげき　することが　できる。
TOKUSEIINFO_261	とうじょう　したときに\nかいがらから　くすりを　ふりまいて\nみかたの　のうりょくへんかを　もとにもどす。
TOKUSEIINFO_262	でんきタイプの　わざの\nいりょくが　あがる。
TOKUSEIINFO_263	ドラゴンタイプの　わざの\nいりょくが　あがる。
TOKUSEIINFO_264	あいてを　たおすと\nつめたい　こえで　いなないて\nこうげきが　あがる。
TOKUSEIINFO_265	あいてを　たおすと\nおそろしい　こえで　いなないて\nとくこうが　あがる。
TOKUSEIINFO_266	バドレックスの　きんちょうかんと\nブリザポスの　しろのいななきの\nふたつの　とくせいを　あわせもつ。
TOKUSEIINFO_267	バドレックスの　きんちょうかんと\nレイスポスの　くろのいななきの\nふたつの　とくせいを　あわせもつ。
trainermemo
SS_trainermemo_001	[VAR FF00(0001)]がんばりや[VAR FF00(0000)]な　せいかく。
SS_trainermemo_002	[VAR FF00(0001)]さみしがり[VAR FF00(0000)]な　せいかく。
SS_trainermemo_003	[VAR FF00(0001)]ゆうかん[VAR FF00(0000)]な　せいかく。
SS_trainermemo_004	[VAR FF00(0001)]いじっぱり[VAR FF00(0000)]な　せいかく。
SS_trainermemo_005	[VAR FF00(0001)]やんちゃ[VAR FF00(0000)]な　せいかく。
SS_trainermemo_006	[VAR FF00(0001)]ずぶとい[VAR FF00(0000)]　せいかく。
SS_trainermemo_007	[VAR FF00(0001)]すなお[VAR FF00(0000)]な　せいかく。
SS_trainermemo_008	[VAR FF00(0001)]のんき[VAR FF00(0000)]な　せいかく。
SS_trainermemo_009	[VAR FF00(0001)]わんぱく[VAR FF00(0000)]な　せいかく。
SS_trainermemo_010	[VAR FF00(0001)]のうてんき[VAR FF00(0000)]な　せいかく。
SS_trainermemo_011	[VAR FF00(0001)]おくびょう[VAR FF00(0000)]な　せいかく。
SS_trainermemo_012	[VAR FF00(0001)]せっかち[VAR FF00(0000)]な　せいかく。
SS_trainermemo_013	[VAR FF00(0001)]まじめ[VAR FF00(0000)]な　せいかく。
SS_trainermemo_014	[VAR FF00(0001)]ようき[VAR FF00(0000)]な　せいかく。
SS_trainermemo_015	[VAR FF00(0001)]むじゃき[VAR FF00(0000)]な　せいかく。
SS_trainermemo_016	[VAR FF00(0001)]ひかえめ[VAR FF00(0000)]な　せいかく。
SS_trainermemo_017	[VAR FF00(0001)]おっとり[VAR FF00(0000)]した　せいかく。
SS_trainermemo_018	[VAR FF00(0001)]れいせい[VAR FF00(0000)]な　せいかく。
