MiscData.pak\TEXT_RequiredEntries.msbt
GEN_Inventory_Numbers	0123456789
EXT_CGBot4	{color[89d6ffff]}ENVIRONMENT ARTIST\n{color[000000ff]}Guillermo Ballón Villagrá | Héctor Daniel Del Río Medina | Eduardo Enrique Yassin Álvarez\nFelipe Chamorro Soancatl | Carlos Enrique Raygadas | Ana Karina Martínez\nNestor Osvaldo Cabriales López | Miguel Angel Quiroga Franco | Krista Naomi Aguiñaga Gómez\nGustavo Burgos González | Isidro Rojas González | Edwin Jesús Barrera Villareal\nFelipe Landero Hernández | Luis Carlos García García | Miguel Ivan Islas Cruz\nKevin Omar Cruz Colin | Erick Rolando Vásquez Quiroga | Jorge Alberto Luz Flores\nJorge Alberto Ángel Manzano | José Daniel Hernández Cárdenas | Servando García Guajardo\n\n{color[89d6ffff]}HEAD LIGHTING ARTIST\n{color[000000ff]}Erick Javier Herrera Loredo\n\n{color[89d6ffff]}LIGHTING ARTIST\n{color[000000ff]}Alejandro Ramos Monroy | José Everardo Hernández Díaz | Ernesto Quiroz Martínez
TitleGamesim	GAMESIM, INC.
EXT_Gamesim	{color[89d6ffff]}STUDIO HEAD{color[000000ff]}\nMax Acree\n\n{color[89d6ffff]}ENVIRONMENT ARTIST{color[000000ff]}\nAmy Chen\nMichael Goode\nJoel Perez\nBrett McPadden\nAnthony Garcelleno
TitleIronGalaxy	IRON GALAXY STUDIOS, LLC
EXT_IronGalaxy	{color[89d6ffff]}PROJECT MANAGER{color[000000ff]} \nKraig Kujawa \n\n{color[89d6ffff]}LEAD PRODUCER{color[000000ff]}\nAlex Chatfield \n\n{color[89d6ffff]}PRODUCER{color[000000ff]}\nChris LaCalamita \n\n{color[89d6ffff]}ART DIRECTOR\n{color[000000ff]}Chad Newhouse \n\n{color[89d6ffff]}ART LEAD\n{color[000000ff]}Jason Flanagan
EXT_IronGalaxy2	{color[89d6ffff]}LEAD 3D ARTIST{color[000000ff]}\nTom Angus\nMiguel Espinoza\nJoe Grant\nEvrerado Acosta\n\n{color[89d6ffff]}3D ARTIST{color[000000ff]}\nDiana Benocilla\nDaniel Diaz\nJesus Diaz\nEmilio Escamilla\nNathanael Gulbranson\nPaxton Klotz\nLauren Quinn\nChristian Vasquez\nMatt Young\nVladyslav Zadniprovskyi\n\n{color[89d6ffff]}ART QA{color[000000ff]}\nMario Gomez 
TitleLiquid	LIQUID DEVELOPMENT
EXT_Liquid1	{color[89d6ffff]}STUDIO DIRECTOR\n{color[000000ff]}Darren Bartlett\n\n{color[89d6ffff]}PRODUCTION DIRECTOR\n{color[000000ff]}Chuck Byas\n\n{color[89d6ffff]}BUSINESS MANAGER\n{color[000000ff]}Heather Dyer\n\n{color[89d6ffff]}IT DIRECTOR\n{color[000000ff]}Tony Brinlee\n\n{color[89d6ffff]}PROJECT MANAGER\n{color[000000ff]}Tien Tam\nSherry Kuchera\n\n{color[89d6ffff]}ART DIRECTOR\n{color[000000ff]}Josh Sturgis\n\n{color[89d6ffff]}LEAD ENVIRONMENT ARTIST\n{color[000000ff]}Tony Clark
EXT_Liquid2	{color[89d6ffff]}ENVIRONMENT ARTIST\n{color[000000ff]}Joshua Harvey | Joe Thiel | Alex Marcinowski | Colton Wagoner\nJen Dang | Michael Fuller | Dan Bingham | Sean Parkin | Vicente Castillo\nMatt Brown | Max Bennett | Kelly Odonnell | Simon Mills | Yaniv Dekel\n\n{color[89d6ffff]}CONCEPT ARTIST\n{color[000000ff]}Sean Keenan | Isiah Sherman\n\n{color[89d6ffff]}LEAD CHARACTER ARTIST\n{color[000000ff]}Jeremy Bolz\n\n{color[89d6ffff]}CHARACTER ARTIST\n{color[000000ff]}Manuel Noyola | Sarah Francian | Jessica Clark | Danill Spivak\n\n{color[89d6ffff]}PRODUCTION SUPPORT\n{color[000000ff]}Royal Sybrandt | Ryan Gibson | Mark Van Borstel
TitleOriginalForce	ORIGINAL FORCE LTD.
EXT_OriginalForce	{color[89d6ffff]}GLOBAL BUSINESS DEVELOPMENT DIRECTOR{color[000000ff]}\nShirley Tang\n\n{color[89d6ffff]}PROJECT MANAGER{color[000000ff]}\nAgnes Wang\n\n{color[89d6ffff]}PRODUCTION TEAM LEAD{color[000000ff]}\nEason Xu\n\n{color[89d6ffff]}PROJECT LEAD{color[000000ff]}\nLin Wu\n\n{color[89d6ffff]}ARTIST{color[000000ff]}\nXin Zhang | Xuyang Li | Xigang Ni | Jing Nian | Ruyi Wu\nXiaohan Xie | Fei Zhou | Shaojie Chen | Jianliang Gao\nYuanzheng Yue | Chao Lei | Jianxin He
TitleMineloader	SHANGHAI MINELOADER DIGITAL TECHNOLOGY CO., LTD. 
EXT_Mineloader1	{color[89d6ffff]}DIRECTOR OF ART PRODUCTION{color[000000ff]}\nXu Zhen\n\n{color[89d6ffff]}PRODUCTION MANAGER{color[000000ff]}\nWang Wei\n\n{color[89d6ffff]}ART PRODUCER\n{color[000000ff]}Zhang Yang\n\n{color[89d6ffff]}PROJECT MANAGER\n{color[000000ff]}Wu Qiu Ting | Zhang Meng\n\n{color[89d6ffff]}ART DIRECTOR\n{color[000000ff]}Cui Zhi Ming\n\n{color[89d6ffff]}TECHNICAL SUPPORT\n{color[000000ff]}Lv Wei Wei
EXT_Mineloader2	{color[89d6ffff]}TECHNICAL ARTIST{color[000000ff]}\nChang Ji Xiang\n\n{color[89d6ffff]}TRANSLATOR{color[000000ff]}\nHu Hai Jiang | Li Hao\n\n{color[89d6ffff]}LEAD ARTIST{color[000000ff]}\nGong Yan | Zhu Dun Bo | Chen Yan Dong | Xie Xue Wei\n\n{color[89d6ffff]}3D ARTIST\n{color[000000ff]}Guo Jing | Han Yue Xin | Zhang Bin | Xiong Li | Wang Yi Hui\nYu Wan | Cui Zheng | Li Zi Ran | Kang Kai | Tang Guo Xu | Teng Zhen Yi\nChen Ting Ting | Shan Bing Yao | Lou Qian Cheng | Yao Kun Cheng\nDong Zhao He | Ma Ruo Bin | Sun Zhan Wei | Li Hao Yu | Ma Yan Fei
TitleZombot	ZOMBOT STUDIO, INC.
EXT_Zombot	{color[89d6ffff]}CREATIVE DIRECTOR\n{color[000000ff]}Alex Chin-Yu Chu\n\n{color[89d6ffff]}PROJECT MANAGER\n{color[000000ff]}Meghan Pin-Yuan Huang\nMay Tsai-Hsuan Han\n\n{color[89d6ffff]}ARTIST{color[000000ff]}\nTri Nguyen\n\n{color[89d6ffff]}CONCEPT ARTIST\n{color[000000ff]}John Wei-Chen Liu\nYurev Stanislav
Retro_SpecialThanksList	{color[89d6ffff]}SPECIAL THANKS{color[000000ff]}\nOmar Amador\nJoree Dolin\nAdam Fenton\nRisa Hinokuma\nAshley Rochelle\nSylvia Rowland\nChase Shields\nBilly Spears\nDaniel Valey\nBryan Venzen\nKyle Woodall\nGAME ON! Recruiting, Inc.
TitleNintendo	NINTENDO
NintendoTeam1	{color[89d6ffff]}PRODUCER{color[000000ff]}\nKensuke Tanabe\n\n{color[89d6ffff]}ASSISTANT PRODUCER\n{color[000000ff]}Risa Tabata\n\n{color[89d6ffff]}TRANSLATION / INTERPRETATION / COORDINATION\n{color[000000ff]}Shunsuke Matsushita\n\n{color[89d6ffff]}VISUAL PRODUCER\n{color[000000ff]}Takayoshi Sato\n\n{color[89d6ffff]}VFX SUPERVISOR\n{color[000000ff]}Keijiro Inoue\nMakoto Ota
NintendoTeam2	{color[89d6ffff]}SAMUS MODEL SUPERVISION\n{color[000000ff]}Takayasu Morisawa\nTakashi Ito\n\n{color[89d6ffff]}ART PROGRESS MANAGEMENT\n{color[000000ff]}Kosei Kitamura\nHitoshi Kobayashi\nYoshiyuki Oyama\n\n{color[89d6ffff]}MUSIC PRODUCER\n{color[000000ff]}Kenji Yamamoto\n\n{color[89d6ffff]}ENGINEERING SUPERVISOR\n{color[000000ff]}Takuhiro Dohta\nKenji Yamamoto\n\n{color[89d6ffff]}COORDINATION{color[000000ff]}\nMasashi Okamoto
NintendoTeam3	{color[89d6ffff]}PACKAGE DESIGN / ILLUSTRATION{color[000000ff]}\nYuki Ijiri\nYu Yamamoto\n\n{color[89d6ffff]}TECHNICAL SUPPORT\n{color[000000ff]}Toru Inage\nYuta Ogawa\nShotaro Iwanaga\n\n{color[89d6ffff]}QUALITY ASSURANCE\n{color[000000ff]}Takeshi Saigo\nShoichiro Takeyoshi\nYuko Kaneko\nMario Club Co., Ltd.\nPole To Win Co., Ltd.
NintendoTeam4	{color[89d6ffff]}SPECIAL THANKS\n{color[000000ff]}Yoshio Sakamoto\nKiyohiko Ando\nSoma Omori\n\n{color[89d6ffff]}PROJECT MANAGEMENT\n{color[000000ff]}Masakazu Miyazaki\n\n{color[89d6ffff]}GENERAL PRODUCER\n{color[000000ff]}Shinya Takahashi\n\n{color[89d6ffff]}EXECUTIVE PRODUCER\n{color[000000ff]}Shuntaro Furukawa
TitleNOA	NINTENDO OF AMERICA
NOATeam	{color[89d6ffff]}LOCALIZATION MANAGEMENT\n{color[000000ff]}Reiko Ninomiya\nRich Amtower\nAnn Lin\nScot Ritchey\nÁlex Zarza\n\n{color[89d6ffff]}LOCALIZATION{color[000000ff]}\nSam AbouHarb\nBilly Carroll\nYanett Cepeda Valor\nDutch Hixenbaugh\nRyan Kelley\nNich Maragos\nErin Peterson\nLauren Wells
NOATeamB	{color[89d6ffff]}QUALITY ASSURANCE\n{color[000000ff]}Stephen Ward\nCorey Beedle\nManna Yamasaki\nAlison JeuDevine\nMicah Kenworthy\nSpencer Stoddard\nNOA Product Testing\n\n{color[89d6ffff]}SPECIAL THANKS\n{color[000000ff]}Howard Lincoln\nDevon Pritchard\nJeff Miller\nMike Nichols\nJill Whitney
TitleNOE	NINTENDO OF EUROPE
NOETeam	{color[89d6ffff]}LOCALISATION PRODUCER{color[000000ff]}\nYingyu Nan\nVeronika Hoffmann\n\n{color[89d6ffff]}LOCALISATION{color[000000ff]}\nDaniel Idoine-Shirai\nGrace Yon\nDavid Caussèque\nLaurent Godinot\nÁlex Hernández-Puertas\nJónatan Marcos Millán\n\n\n{color[89d6ffff]}QUALITY ASSURANCE{color[000000ff]}\nDaniele Alibrandi\nMathieu Springinsfeld\nLaura Soto Toral
TitleNOK	<SKIP>
NOKTeam	<SKIP>
TitleNHK	<SKIP>
NHKTeam	<SKIP>
TitleIQUE	<SKIP>
IQUETeam	<SKIP>
Disclaimers	{color[89d6ffff]}BASED ON THE WORK OF{color[000000ff]}\nMetroid Prime\n(Original NINTENDO GAMECUBE and Wii Versions)\nDevelopment Staff
Preload\MPR1\GuiSysMP1.pak\TEXT_Subtitles.msbt
[1DBE57D6]_000	{size[4600]}The cosmos...{size[6400]}
[D6E28473]_000	{size[3c00]}In the vast universe, the history of humanity\nis but a flash of light from a lone star.{size[6400]}
[5076F6DD]_000	{size[3c00]}The life of a single person should be lost in space and time...{size[6400]}
[9B2A2578]_000	{size[3c00]}But among the stars, there is one light\nthat burns brighter than all others...{size[6400]}
[862F15C0]_000	{size[3c00]}the light of Samus Aran.{size[6400]}
[4D73C665]_000	{size[3c00]}Her battles extend beyond her life and etch themselves into history.{size[6400]}
[CBE7B4CB]_000	{size[3c00]}Here, another chapter of that history will be written.{size[6400]}
[3F3D9C95]_000	{size[3c00]}The Chozo's faith in Samus has been well rewarded...{size[6400]}
[F4614F30]_000	{size[3c00]}and now a new star shines in the universe.{size[6400]}
[72F53D9E]_000	{size[3c00]}The bounty hunter, Samus Aran...what future and fate await her?{size[6400]}
Preload\MPR1\GuiSysMP1.pak\TEXT_TutorialText.msbt
[BFF94180]_000	Press and hold {[0100|0bcd]} to lock\non to targets.
[69B4FEED]_000	The next set of Force Field controls\nare offline.
[3F4EDB33]_000	Scan the central pillar to\nactivate them.
[6BA6A287]_000	Use {[0100|10cd]} to switch to the Scan Visor.
[F34571B7]_000	Scannable objects appear as standard {[0100|3acd]} or critical {[0100|3bcd]} Scan Targets.
[75577B26]_000	Press and hold {[0100|12cd]} to scan a target.
[86B2A6B9]_000	Use {[0101|220054005800540052005f004c0053007400690063006b0052006f0074006100740065000800]} while pressing {[0100|2fcd]} to shoot\nhigh targets.
[CF18B6D3]_000	Use Gyro while pressing {[0100|2fcd]} to shoot\nhigh targets.
[657E3425]_000	Tap {[0100|05cd]} to jump.
[3E1F6F37]_000	Use {[0100|11cd]} or {[0100|30cd]} to return to the\nCombat Visor.
[9A907276]_000	Use the Beam {[0100|30cd]} to open doors.
[7052DB05]_000	Once shot, doors will open when you approach them.
[0B961270]_000	Door cannot be opened until room is repressurized.
[61D63A7D]_000	Room is depressurizing.
[D2065FE2]_000	Depressurization complete.
[770089F8]_000	Use the Scan Visor {[0100|10cd]} to gather more data.
[4A45EB12]_000	Press and hold {[0100|0bcd]} to lock\non to enemies.
[8E24AFEC]_000	Press {[0100|1ecd]} to access the map screen.
[26694105]_000	Use your Charge Beam to destroy\nthe rubble.
[F2374317]_000	Press and hold {[0100|30cd]} to charge. Release to fire.
[8999CBAD]_000	Fire Missiles with {[0100|06cd]}.
[74F5DDD1]_000	Use the Scan Visor {[0100|10cd]} to activate certain objects.
[9F3B062F]_000	Step into the hologram to activate\nthe elevator.
[D0BA7522]_000	Use the Morph Ball to get through\nsmall areas.
[136653D6]_000	Press {[0100|13cd]} to turn into the Morph Ball.
[5173D682]_000	Use {[0101|320054005800540052005f004c0053007400690063006b004c00650066007400520069006700680074005f0041006e0069006d000800]} while holding {[0100|0bcd]} to strafe\naround enemies.
[CB65253D]_000	Use the Scan Visor {[0100|10cd]} to gather data in this area.
[C2BD11CE]_000	You have received an Energy Tank.
[923CDF67]_000	The Charge Beam can be used to draw\nin pickups.
[B24B4024]_000	Press and hold {[0100|30cd]} to draw\nin pickups.
[81FE6A8B]_000	Use {[0101|320054005800540052005f004c0053007400690063006b004c00650066007400520069006700680074005f0041006e0069006d000800]} and tap {[0100|05cd]} to dash while locked on.
[FB8BA805]_000	Lock on with {[0100|0bcd]},\nuse {[0101|320054005800540052005f004c0053007400690063006b004c00650066007400520069006700680074005f0041006e0069006d000800]} and tap {[0100|05cd]} to dash.
[A9D2D0D9]_000	Scan this enemy to find its weak spot.
[E9849F11]_000	To Grapple, use {[0100|0bcd]} when the\n{[0101|220054005800540052005f0047006c00790070006800470072006100700070006c0065000100]} icon appears.
[A13EA3E8]_000	You have downloaded the map for this area.
[4DC36A77]_000	Press {[0100|1ecd]} to access the map.
[9B64CA6B]_000	Step into the hologram to download\nthe map.
[6BDA183B]_000	You have downloaded the map for this area.
[78CEAC42]_000	Press {[0100|1ecd]} to access the map. Press {[0100|1ecd]} again to resume play.
[FAE43EE1]_000	{color[ff0a0aff]}Heat level critical. \nLife support failing.{color[000000ff]}
[8F86A7A1]_000	{color[ffaf00ff]}This room has been sealed! \nKill enemies to unlock doors.{color[000000ff]}
[0C476789]_000	The doors have been unlocked.
[4C6760D1]_000	Energy fully replenished.
[8074B290]_000	Game has been saved. Energy fully replenished.
[CD381B34]_000	Game was not saved. Energy fully replenished.
[8DD044F6]_000	Energy and ammunition fully replenished.
[564D3EAE]_000	Game has been saved. Energy and ammunition fully replenished.
[1B01970A]_000	Game was not saved. Energy and ammunition fully replenished.
[1BA91238]_000	Game has been saved.
[56E5BB9C]_000	Game was not saved.
[FE705B00]_000	Channels now open at the base.
[AB25D085]_000	Missiles fully replenished.
[6B01D75C]_000	Door cannot be opened with\nthat weapon.
[275D4B6F]_000	Progress hindered by liquid environment.
[A1C939C1]_000	Power Suit augmentation required\nto advance.
[BAC48F63]_000	Progress requires Morph Ball augmentation.
[3C50FDCD]_000	Boost Ball upgrade required.
[A94416AA]_000	Use the Morph Ball to explore compact spaces.
[A14F415F]_000	Unable to access magnetic\nrail system.
[27DB33F1]_000	Spider Ball augmentation required.
[720B9CDC]_000	Intense heat readings detected behind this door.
[012AD876]_000	{color[ff0a0aff]}Varia Suit malfunction.{color[000000ff]}
[87BEAAD8]_000	{color[ff0a0aff]}Morph Ball malfunction.{color[000000ff]}
[4CE2797D]_000	{color[ff0a0aff]}Missile malfunction.{color[000000ff]}
[51E749C5]_000	{color[ff0a0aff]}Charge Beam malfunction.{color[000000ff]}
[9ABB9A60]_000	{color[ff0a0aff]}Grapple Beam malfunction.{color[000000ff]}
[520AFCC0]_000	Use the Boost Ball to gain momentum on a half-pipe.
[D49E8E6E]_000	Press and hold {[0100|31cd]} to charge, release to Boost.
[12BC220B]_000	A new path has been opened.
[9632CB68]_000	A rock slide has blocked off\nthis passage.
[10A6B9C6]_000	Analysis indicates traces\nof {color[ff0a0aff]}Bendezium{color[000000ff]}.
[E4A7B18B]_000	Use the Thermal Visor to detect enemies in dark areas.
[6233C325]_000	Use {[0100|0fcd]} to activate the\nThermal Visor.
[A3965981]_000	{color[ff0a0aff]}Intense radiation detected.{color[000000ff]}
Preload\MPR1\GuiSysMP1.pak\TEXT_WorldNames.msbt
[F7AB6449]_000	Space Pirate Frigate
[F7AB6449]_001	{color[ffffffff]}Space Pirate Frigate{color[000000ff]}
[F7AB6449]_003	Space Pirate Frigate
[1A626AAC]_000	Chozo Ruins
[1A626AAC]_001	{color[ffffffff]}Chozo Ruins{color[000000ff]}
[1A626AAC]_003	Chozo Ruins
[973EEE29]_000	Phendrana Drifts
[973EEE29]_001	{color[ffffffff]}Phendrana Drifts{color[000000ff]}
[973EEE29]_003	Phendrana Drifts
[42C9296F]_000	Tallon Overworld
[42C9296F]_001	{color[ffffffff]}Tallon Overworld{color[000000ff]}
[42C9296F]_003	Tallon Overworld
[4A2E3969]_000	Phazon Mines
[4A2E3969]_001	{color[ffffffff]}Phazon Mines{color[000000ff]}
[4A2E3969]_003	Phazon Mines
[BB4E31F0]_000	Magmoor Caverns
[BB4E31F0]_001	{color[ffffffff]}Magmoor Caverns{color[000000ff]}
[BB4E31F0]_003	Magmoor Caverns
[03166AF8]_000	Impact Crater
[03166AF8]_001	{color[ffffffff]}Impact Crater{color[000000ff]}
[03166AF8]_003	Impact Crater
Preload\MPR1\PreloadMP1.pak\RequiredEntries.msbt
GEN_Inventory_Numbers	0123456789
GEN_SingleParam	\{0}
GEN_Versions	code:\{0} data:\{1}
Preload\MPRT\PreloadFrontEndMPT.pak\TEXT_MPT_FrontEnd.msbt
GEN_Unknown	???
FE_NintendoPresents1	Nintendo® and Retro Studios™
FE_NintendoPresents2	present
FE_Copyright	©Nintendo
FE_PressStart	PRESS {[0100|3dcd]} TO START
FE_SaveInfo	Saving in progress. Please do\nnot touch the POWER Button.
FE_MainMenuTitle	MAIN MENU
FE_SelectSlotTitle	SELECT SAVE SLOT
FE_NewGame	New Game
FE_Restart	Select to start a new game.
FE_Slots	PLAY
FE_Options	OPTIONS
FE_Extras	EXTRAS
FE_Yes	Yes
FE_No	No
FE_On	On
FE_Off	Off
FE_CompletedGame	Mission Complete
FE_DifficultyTitle	DIFFICULTY
FE_Difficulty_Easy	Casual
FE_Difficulty_Medium	Normal
FE_Difficulty_Hard	Hard
FE_Slot_Easy	Difficulty: [{color[8e1d0bff]}CASUAL{color[000000ff]}]
FE_Slot_Medium	Difficulty: [{color[8e1d0bff]}NORMAL{color[000000ff]}]
FE_Slot_Hard	Difficulty: [{color[8e1d0bff]}HARD{color[000000ff]}]
FE_HardModeUnlocked1	Hard Mode Unlocked!
FE_HardModeUnlocked2	You can now access this difficulty setting when \nstarting a new game.
FE_Continue	{[0100|3dcd]} Continue
FE_Energy	ENERGY
FE_Progress	Completion [{color[8e1d0bff]}\{0}%{color[000000ff]}]\nTime [{color[8e1d0bff]}\{1}:\{2}{color[000000ff]}]
FE_DialogCopy	Copy Slot \{0} to \{1}?
FE_DialogErase	Erase Slot \{0}?
FE_OptionsTitle	OPTIONS
FE_Controls	Controls
FE_Display	Display
FE_Sound	Sound
FE_ControllerOptionsTitle	CONTROLS
FE_ControllerScheme	Control Scheme
FE_DualStick	Dual Stick
FE_Pointer	Pointer
FE_Hybrid	Hybrid
FE_Classic	Classic
FE_DisplayOptionsTitle	DISPLAY
FE_VisorOpacity	HUD Opacity
FE_HelmetVisibility	Helmet Visibility
FE_HUDLag	HUD Lag
FE_HintSystem	Hint System
FE_SoundOptionsTitle	SOUND
FE_SFX	SFX
FE_Music	Music
FE_RestoreAllOptions	Restore all options to default?
FE_RestoreControllerOptions	Restore control options to default?
FE_RestoreDisplayOptions	Restore display options to default?
FE_RestoreSoundOptions	Restore sound options to default?
FE_ConceptGallery	Concept Gallery
FE_BonusGallery	Character Gallery
FE_SoundtrackGallery	Soundtrack Gallery
FE_SoundtrackGalleryTitle	SOUNDTRACK GALLERY
FE_ConceptGalleryTitle	CONCEPT GALLERY
FE_MP1_UnlockStats	\{0} / \{1} items unlocked
FE_MP1WorldGallery	World
FE_MP1WorldHDGallery	World - Remastered
FE_MP1BiologyGallery	Biology
FE_MP1BiologyHDGallery	Biology - Remastered
FE_ExtrasTitle	EXTRAS
FE_MP1_MUS_MainTheme	Metroid Prime Titles
FE_MP1_MUS_ParasiteQueen	Parasite Queen
FE_MP1_MUS_Overworld	Tallon Overworld
FE_MP1_MUS_ChozoShrine	Chozo Shrine
FE_MP1_MUS_Ruins	Chozo Ruins
FE_MP1_MUS_Flaahgra	Flaahgra
FE_MP1_MUS_Magmoor	Magmoor Caverns
FE_MP1_MUS_PhenDrifts	Phendrana Drifts
FE_MP1_MUS_PhenBattle	Phendrana Battle
FE_MP1_MUS_CrashedShip	Crashed Ship
FE_MP1_MUS_Mines	Phazon Mines
FE_MP1_MUS_SpacePirates	Space Pirates
FE_MP1_MUS_OmegaPirate	Omega Pirate
FE_MP1_MUS_MetaRidley	Meta Ridley
FE_MP1_MUS_MPBattle2	Metroid Prime (Core) Battle
FE_MP1_MUS_Credits	Credits
FE_MP1_MUS_IntroCinema	Samus Arrives
FE_MP1_MUS_PirateFrigate	Pirate Frigate
FE_MP1_MUS_MPBattle	Metroid Prime Battle
FE_MP1_MUS_Battle1	Battle 1
FE_MP1_MUS_Battle2	Battle 2
FE_MP1_MUS_PhenShorelines	Phendrana Secrets
FE_MP1_MUS_Thardus	Thardus
FE_MP1_MUS_Magmoor2	Magmoor Caverns Entrance
FE_MP1_MUS_Overworld2	Tallon Overworld Revisited
FE_MP1_MUS_HiveTotem	Hive Mecha Battle
FE_MP1_MUS_Ruins2	Chozo Ruins Depths
FE_MP1_MUS_WinGame	Victory
FE_MP1_MUS_IntroStinger	Samus Appears
FE_MenuSelect	{[0100|3dcd]} Select
FE_MenuCancel	{[0100|3ecd]} Back
FE_MenuBack	{[0100|3ecd]} Cancel
FE_MenuRestore	{[0100|42cd]} Restore defaults
FE_CopySlot	{[0100|3fcd]} Copy
FE_EraseSlot	{[0100|40cd]} Erase
FE_ChangeItem	{[0101|1a0054005800540052005f004400500061006400490064006c0065000100]} Change Item
FE_Zoom	{[0101|0a00620074006e005f004c000100]}{[0101|0a00620074006e005f0052000100]} Zoom
FE_Move	{[0101|1e0054005800540052005f00520053007400690063006b00490064006c0065000100]} Move
FE_Rotate	{[0101|1e0054005800540052005f004c0053007400690063006b00490064006c0065000100]} Rotate
FE_Reset	{[0100|42cd]} Reset
FE_PlayMusic	{[0100|3dcd]} Play
FE_StopMusic	{[0100|3dcd]} Stop
FE_MP1_CHR_Ship	Gunship
FE_MP1_CHR_ParasiteQueen	Parasite Queen
FE_MP1_CHR_Parasites	Parasites
FE_MP1_CHR_Turret	Auto Turret
FE_MP1_CHR_InjuredPirates	Injured Space Pirates
FE_MP1_CHR_SamusPowerSuit	Power Suit
FE_MP1_CHR_HiveTotem	Hive Mecha
FE_MP1_CHR_IncineratorDrone	Incinerator Drone
FE_MP1_CHR_PlatedBeetle	Plated Beetle
FE_MP1_CHR_SamusMorphball	Morph Ball
FE_MP1_CHR_Flaahgra	Flaahgra
FE_MP1_CHR_SamusVariaSuit	Varia Suit
FE_MP1_CHR_Geemer	Geemer
FE_MP1_CHR_BabySheegoth	Baby Sheegoth
FE_MP1_CHR_Sheegoth	Sheegoth
FE_MP1_CHR_Thardus	Thardus
FE_MP1_CHR_SamusSpiderBall	Spider Ball
FE_MP1_CHR_ChozoGhost	Chozo Ghost
FE_MP1_CHR_SamusGravitySuit	Gravity Suit
FE_MP1_CHR_AquaPirate	Aqua Pirate
FE_MP1_CHR_FlyingPirate	Flying Pirate
FE_MP1_CHR_ElitePirate	Elite Pirate
FE_MP1_CHR_MegaTurret	Mega Turret
FE_MP1_CHR_OmegaPirate	Omega Pirate
FE_MP1_CHR_SamusPhazonSuit	Phazon Suit
FE_MP1_CHR_Ridley	Meta Ridley
FE_MP1_CHR_MetroidPrime	Metroid Prime
FE_MP1_CHR_Beetle	Beetle
