A0.asset
A0_1023_PIKACHU_100_1000	钢铠鸦那家伙，\n把我的宝贝帽子给拿走了！
A5_2125_PIKACHU_100_6000	他们好像进了某个房间，\n进房间时要小心。
A5_21250_GARDIE_100_1000	（要不我也来帮忙？）
A5_21250_PIKACHU_100_1000	现在还不用你帮忙。
A5_21260_GHIHIDARUMA_100_1000	（我们接下来要做什么？）
A5_21260_PIKACHU_100_1000	我们正要拜托伦琴猫\n帮忙调查房间内部。
A5_21260_GHIHIDARUMA_100_2000	（这样啊，我明白了！\n　我只要破坏门就行了吧？）
A5_21260_RENTORAR_100_1000	（别这样……你要是这么做了，\n　那我调查也没意义了。）
A5_21270_GHIHIDARUMA_100_1000	（我们接下来要做什么？）
A5_21270_PIKACHU_100_1000	我们正要拜托伦琴猫\n帮忙调查房间内部。
A5_21280_GORONDA_100_1000	（我只要在这里等着就行了吗？）
A5_21280_PIKACHU_100_1000	没错。
A5_21280_PIKACHU_100_2000	接下来就拜托伦琴猫\n去调查房间了。
A5_21280_RENTORAR_100_1000	（要是有敌人过来，\n　就麻烦你和达摩狒狒去对付了。）
A5_21280_GORONDA_100_2000	（好，我明白了。）
A5_21290_GORONDA_100_1000	（我只要在这里等着就行了吗？）
A5_21290_PIKACHU_100_1000	没错。
A5_21290_RENTORAR_100_1000	（要是有敌人过来，\n　就麻烦你和达摩狒狒去对付了。）
A5_2130_PIKACHU_100_1000	要去地下５楼对吧，\n去调查一下楼梯和电梯吧。
A5_21300_RENTORAR_100_1000	（你要去哪里？\n　现在应该调查这里吧。）
A5_21300_PIKACHU_100_1000	说得对。
A5_21310_PIKACHU_100_1000	电梯没在运转啊。
A5_21310_RENTORAR_100_1000	（找找别的路吧。）
A5_21315_RENTORAR_100_1000	（这扇门后面有楼梯。）
A5_21315_PIKACHU_100_1000	嗯，但现在用不了，\n得去找密码。
A5_21320_PIKACHU_100_1000	想打开这扇门，需要输入密码。
A5_21320_RENTORAR_100_1000	（警察局里也有这种东西。）
A5_21330_PIKACHU_100_1000	我重新看了一眼地图……
A5_21330_PIKACHU_100_2000	看来只能从楼梯下楼了。
A5_21355_RENTORAR_100_1000	（喂，现在该调查房间里面的情况吧。）
A5_21355_PIKACHU_100_1000	啊，前面已经没有房间了。
A5_21360_RENTORAR_100_1000	（这个房间里有顽皮雷弹，\n　还有两个人类。）
A5_21360_RENTORAR_100_2000	（那两个人类是刚刚在走廊的\n　穿着白衣服的家伙。）
A5_21360_PIKACHU_100_1000	顽皮雷弹是什么状况呢？
A5_21360_RENTORAR_100_3000	（看上去很放松，\n　正悠闲地待在房间角落。）
A5_21360_PIKACHU_100_2000	它不是被优尼塔斯抓来的？
A5_21360_PIKACHU_100_3000	不过，估计是没法\n进这个房间调查了。
A5_21360_RENTORAR_100_4000	（嗯，\n　得想个办法才能进去。）
A5_21370_RENTORAR_100_1000	（这是……！）
A5_21370_PIKACHU_100_1000	伦琴猫，怎么了？
A5_21370_RENTORAR_100_2000	（有宝可梦晕倒在这个房间里。）
A5_21370_PIKACHU_100_2000	什么？\n能跟我说说详细情况吗！
A5_21372_RENTORAR_100_1000	（门好像上锁了。）
A5_21372_PIKACHU_100_1000	既然如此，\n只有用一个办法才能进去了。
A5_21372_PIKACHU_100_2000	伦琴猫，这个房间的通风管\n通往哪里？
A5_21372_RENTORAR_100_2000	（不知道。从这个角度看的话，\n　墙挡住视线了。）
A5_21372_PIKACHU_100_3000	这样啊……
A5_21372_PIKACHU_300_1000	这个楼层的某处应该有通风管，\n不知道能不能爬进去？
A5_21372_PIKACHU_300_2000	伦琴猫，\n我们一起去调查吧。
A5_21372_PIKACHU_400_1000	有没有通往那个房间的\n通风管呢？
A5_21372_PIKACHU_400_2000	只能一起在这个楼层找找了，\n伦琴猫，我们走。
A5_21380_RENTORAR_100_1000	（我刚刚和你说过这个房间的情况了吧。）
A5_21380_PIKACHU_100_1000	嗯，我知道。\n去调查一下其他地方吧。
A5_21390_RENTORAR_100_1000	（有宝可梦晕倒在这个房间里。）
A5_21390_PIKACHU_100_1000	得想办法帮帮它……
A5_2140_TIM_100_1000	电梯停在了地下５楼。
A5_2140_PIKACHU_100_1000	刚刚那群家伙说要去地下５楼。
A5_2140_TIM_100_2000	……我按过按钮，但电梯没有动。
A5_2140_PIKACHU_100_2000	看来需要用钥匙卡。
A5_2140_TIM_100_3000	钥匙卡啊。\n要是能找到就好了……
A5_2140_TIM_200_1000	电梯停在地下５楼了，\n没有钥匙卡就无法运转。
A5_21400_RENTORAR_100_1000	（上面写着什么？）
A5_21400_PIKACHU_100_1000	内容和方块有关，\n现在不用管它。
A5_21410_PIKACHU_100_1000	现在不用管这张告示。
A5_21410_RENTORAR_100_1000	（这样啊……）
A5_21420_PIKACHU_100_1000	现在不用管这张告示。
A5_21420_RENTORAR_100_1000	（这样啊……）
A5_21427_RENTORAR_100_1000	（从这里的话勉强能看见，\n　这个通风管能通往隔壁的房间。）
A5_21427_PIKACHU_100_1000	从这里应该\n能去救那只宝可梦。
A5_21430_PIKACHU_100_1000	现在不用去调查饮水机。
A5_21430_RENTORAR_100_1000	（需要我看哪里？）
A5_21440_RENTORAR_100_1000	（接下来要做什么？）
A5_21440_PIKACHU_100_1000	总之先回蒂姆那边吧。
A5_21440_PIKACHU_100_2000	我想告诉蒂姆，\n有只晕倒的宝可梦。
A5_21440_RENTORAR_100_2000	（好的，我要加速了。\n　小心别被我甩下去。）
A5_21450_TIM_100_1000	要从伦琴猫身上下来吗？
A5_21450_SEL_0_1000	下来
A5_21450_SEL_0_2000	再等等
A5_21450_TIM_300_1000	我扶你，你下来的时候小心些。
A5_21450_PIKACHU_300_1000	你担心过头了，蒂姆。
A5_21450_TIM_400_1000	要下来的话就和我说一声吧。
A5_2150_TIM_100_1000	是这栋设施的地图。
A5_2150_PIKACHU_100_1000	每层旁边都写着什么。
A5_2150_TIM_100_2000	“地下１楼　管理组\n地下２楼　执行组”
A5_2150_TIM_100_3000	“地下３楼　执行组\n地下４楼　研究组”
A5_2150_TIM_100_4000	“地下５楼　研究组”
A5_2150_PIKACHU_100_2000	管理、执行、研究……
A5_2150_PIKACHU_100_3000	看来优尼塔斯\n是由这３个组组成的。
A5_2150_TIM_100_5000	也有这层楼的地图。
A5_2150_PIKACHU_100_4000	我们在地下１楼，\n是优尼塔斯管理组所在的楼层。
A5_2150_TIM_100_6000	这层似乎有两个房间。
A5_2150_PIKACHU_100_5000	想下楼的话，\n最好用电梯或者楼梯……
A5_2150_TIM_100_7000	我们能悄悄下楼不被发现吗？
A5_2150_PIKACHU_100_6000	……总之，先调查看看吧。
A5_2150_TIM_200_1000	是这栋设施的地图。
A5_2150_PIKACHU_200_1000	看来优尼塔斯\n是由这３个组组成的。
A5_2160_PIKACHU_100_1000	我们想下楼，\n却用不了电梯。
A5_2160_TIM_100_1000	只能走楼梯了，\n但需要密码对吧？
A5_2160_PIKACHU_100_2000	嗯，是４位数字。
A5_2160_TIM_100_2000	那就只能去找密码了，\n仔细调查一下这层吧。
A5_2160_PIKACHU_100_3000	是啊，说不定会有\n写着数字的便条或者文件。
A5_2160_PIKACHU_100_4000	不过要多加小心啊，蒂姆，\n万一被优尼塔斯发现就全完了。
A5_2160_TIM_100_3000	我明白，谨慎前进吧。
A5_21610_PIKACHU_100_1000	这下就有路可走了，\n谢谢你，霸道熊猫。
A5_21610_GORONDA_100_1000	（不客气。）
A5_21610_PIKACHU_100_2000	前面似乎有个大房间，\n还是叫蒂姆他们过来吧。
A5_2170_TIM_100_1000	……我听不太清楚内容，\n但门那边确实有说话声。
A5_2170_PIKACHU_100_1000	应该是刚刚那群人吧，\n没法调查这个房间了。
A5_2180_PIKACHU_100_1000	我们不能进这里。
A5_2190_PIKACHU_100_1000	那个房间里传来了声响。\n是什么声音……？
A5_2190_TIM_100_1000	我是想进去看看，\n但贸然行动可能会被优尼塔斯发现……
A5_2190_PIKACHU_100_2000	……真头疼。
A5_21905_SECRETDORYUZU_100_1000	龙头头头头头！
A5_21905_PIKACHU_100_1000	哇！\n龙头地鼠还在发狂。
A5_21905_RENTORAR_100_1000	（我用透视看看房间里面吧。）
A5_21920_RENTORAR_100_1000	（发狂的龙头地鼠背上\n　装着一个四方形机器。）
A5_21920_RENTORAR_100_2000	（就是当时在警察局\n　装在我们身上的那个机器。）
A5_21920_PIKACHU_100_1000	是方块。\n龙头地鼠真可怜。
A5_21920_RENTORAR_100_3000	（也就是说，是人类\n　让龙头地鼠发狂的？）
A5_21920_PIKACHU_100_2000	不是的，是因为古月鸟\n吞下了方块的控制器。
A5_21920_PIKACHU_100_3000	所以无法控制龙头地鼠，\n只好放任它一直发狂。
A5_21920_RENTORAR_100_4000	（那个机器果然不是什么好东西。）
A5_21920_PIKACHU_100_4000	只要取下龙头地鼠背上的方块，\n是不是就能制止它发狂了呢……
A5_21920_DORYUZU_100_1000	龙头头头头头！
A5_21920_PIKACHU_100_5000	……贸然接近它是很危险的。
A5_21920_PIKACHU_100_6000	先去找古月鸟吧。
A5_21940_TIM_100_1000	找到古月鸟了吗？
A5_21940_PIKACHU_100_1000	还没找到，\n再等我一下！
A5_21950_RACHEL_100_1000	皮卡丘、伦琴猫，\n希望你们能找到古月鸟。
A5_21950_PIKACHU_100_1000	嗯，交给我们吧。
A5_21960_GARDIE_100_1000	（小心别被这里的人类发现了。）
A5_21960_PIKACHU_100_1000	嗯，我明白。\n伦琴猫也知道的吧？
A5_21960_RENTORAR_100_1000	（都走到这一步了，\n　事到如今不用你提醒我。）
A5_21970_GARDIE_100_1000	（小心别被这里的人类发现了。）
A5_21980_GHIHIDARUMA_100_1000	（只要安静地等着就行了对吧！\n　我明白了！）
A5_21980_RENTORAR_100_1000	（喂，达摩狒狒，\n　不要发出声音。）
A5_21980_PIKACHU_100_1000	真是的……\n太有精神也挺头疼的。
A5_21990_GHIHIDARUMA_100_1000	（我会在这里安静地等着！\n　就拜托你们了！）
A5_2200_TIM_100_1000	有一台饮水机。
A5_2200_PIKACHU_100_1000	优尼塔斯的人应该会来喝水吧。
A5_2200_TIM_100_2000	……待太久的话，\n说不定会被发现。
A5_22000_GORONDA_100_1000	（我可以帮忙找古月鸟吗？）
A5_22000_PIKACHU_100_1000	霸道熊猫，你的好意我心领了，\n但古月鸟看见你可能会转身就逃。
A5_22000_RENTORAR_100_1000	（就交给我们吧，霸道熊猫。）
A5_22010_GORONDA_100_1000	（我只要在这里等着就行了吗？）
A5_22020_RENTORAR_100_1000	（你要去哪里？\n　古月鸟在楼上吗？）
A5_22020_PIKACHU_100_1000	……不，根据那些家伙的说法，\n它很有可能就在这层。
A5_22020_RENTORAR_100_2000	（那就没必要回楼上了。）
A5_22030_PIKACHU_100_1000	发狂的龙头地鼠就在\n这扇门后……
A5_22030_RENTORAR_100_1000	（我们还是不要贸然靠近了。）
A5_22040_PIKACHU_100_1000	电梯还是停在地下５楼啊。
A5_22040_RENTORAR_100_1000	（古月鸟就在这层吧？\n　先调查这一层吧。）
A5_22045_RENTORAR_100_1000	（这个楼梯现在也没法用。）
A5_22045_PIKACHU_100_1000	嗯，必须先去找密码。
A5_22050_PIKACHU_100_1000	要用这个楼梯，\n必须先输入密码。
A5_22050_PIKACHU_100_2000	密码刚刚好像被改掉了，\n不知道有没有什么办法……
A5_22060_PIKACHU_100_1000	想要下楼，只能坐电梯，\n或者走楼梯……
A5_22060_RENTORAR_100_1000	（要先在这层找到古月鸟吧？\n　不然也做不了别的事。）
A5_22075_PIKACHU_100_1000	快追上古月鸟！
A5_22075_RENTORAR_100_1000	（嗯。\n　但这个仓库里有人在。）
A5_22075_PIKACHU_100_2000	只能注意那些人的动向\n迂回前进了。
A5_22075_PIKACHU_100_3000	幸好那家伙在逃跑时\n有掉落羽毛。
A5_22075_PIKACHU_100_4000	只要顺着羽毛前进，\n应该就能找到古月鸟。
A5_22075_PIKACHU_100_5000	伦琴猫，\n小心别被人类发现了！
A5_22075_RENTORAR_100_2000	（嗯，我知道。\n　交给我吧。）
A5_22090_RENTORAR_100_1000	（我太大意了，居然会被人发现。）
A5_22090_PIKACHU_100_1000	再来一次。\n这次小心别被发现了。
A5_22095_RENTORAR_100_1000	（……我用透视看了一下，\n　古月鸟在这里面。）
A5_22095_PIKACHU_100_1000	真的吗！\n我来看看……
A5_2210_TIM_100_1000	“每晚会检查\n方块是否发生异常。”
A5_2210_TIM_100_2000	“维护人员将前往各房间查看，\n请各位配合。”
A5_2210_TIM_100_3000	也就是说，<color=#F39800FF>到了晚上，\n维护人员就会出房间</color>……
A5_2210_PIKACHU_100_1000	每天都要检查，\n还挺辛苦的。
A5_2210_TIM_200_1000	“每晚会检查\n方块是否发生异常。”
A5_2210_TIM_200_2000	“维护人员将前往各房间查看，\n请各位配合。”
A5_2210_TIM_200_3000	也就是说，到了晚上\n维护人员就会出房间……
A5_22110_PIKACHU_100_1000	既然找到古月鸟了，\n就先回蒂姆那里一趟吧。
A5_22110_RENTORAR_100_1000	（嗯，是啊，\n　还有那个机器的事……）
A5_22110_PIKACHU_100_2000	只要用这个方块的控制器，\n就能阻止龙头地鼠了。
A5_22110_RENTORAR_100_2000	（那就太好了。宝可梦被人操纵，\n　我实在是看不下去。）
A5_22110_UU_100_1000	（我说啊，\n　要怎么做才能从这里出去啊。）
A5_22110_PIKACHU_100_3000	古月鸟也跟我们一起来吧。\n注意别被优尼塔斯的人发现了。
A5_22110_UU_100_2000	（你愿意带我去出口吗？\n　谢谢你。）
A5_22110_RENTORAR_100_3000	（……真的可以吗？皮卡丘？\n　我们不是要去地下５楼吗？）
A5_22110_PIKACHU_100_4000	……没事，总有办法的。
A5_2220_TIM_100_1000	“楼梯间的密码每月一换。”
A5_2220_TIM_100_2000	“请于等候室获取密码。”
A5_2220_PIKACHU_100_1000	<color=#F39800FF>只要去等候室就能知道密码了！\n</color>这可是一条重要线索。
A5_2220_TIM_100_3000	这一层有两个房间，\n哪一个才是等候室呢？
A5_2220_PIKACHU_100_2000	唔，要是两个房间都能调查，\n那就能顺利多了。
A5_2220_TIM_200_1000	“楼梯间的密码每月一换。”
A5_2220_TIM_200_2000	“请于等候室获取密码。”
A5_2220_PIKACHU_400_1000	以防万一，也看看别的告示吧。
A5_22210_TIM_100_1000	卡蒂狗它没事吧？
A5_22210_PIKACHU_100_1000	我很理解你的心情，\n但现在没空去思考这些。
A5_22210_PIKACHU_100_2000	对吧，蒂姆。
A5_22210_TIM_100_2000	……是啊，我们得赶紧前进了，\n这也是为了卡蒂狗！
A5_22220_TIM_100_1000	卡蒂狗……
A5_22220_PIKACHU_100_1000	我知道你很担心，\n但还是先前进吧，蒂姆。
A5_22230_RACHEL_100_1000	对不起，卡蒂狗……
A5_22230_RACHEL_100_2000	我们一定会来接你的。
A5_22240_RACHEL_100_1000	对不起，卡蒂狗……
A5_22250_RENTORAR_100_1000	（那只卡蒂狗年纪还小，但很能干啊，\n　居然比我的反应还快。）
A5_22250_RENTORAR_100_2000	（皮卡丘，我们抓紧时间吧。\n　不能辜负了它的心意！）
A5_22250_PIKACHU_100_1000	嗯，当然！
A5_22260_RENTORAR_100_1000	（那只卡蒂狗……）
A5_22260_RENTORAR_100_2000	（我一直以为它不过是个孩子，\n　这下不得不承认它的能力了。）
A5_22270_GORONDA_100_1000	（再磨蹭下去，\n　可就辜负它的一片心意了。）
A5_22270_GORONDA_100_2000	（赶快前进吧。）
A5_22280_GORONDA_100_1000	（不能辜负了它的一片心意，\n　前进吧。）
A5_22290_PIKACHU_100_1000	我还是不太放心卡蒂狗……\n但现在必须前进！
A5_2230_TIM_100_1000	“过去曾发生过\n宝可梦逃逸事故。”
A5_2230_TIM_100_2000	“请多加留意宝可梦的动向。”
A5_2230_TIM_100_3000	“如有宝可梦逃逸，\n请立即使用内线电话联系各个房间。”
A5_2230_TIM_100_4000	“若发生上述情况，\n请尽全力捕捉逃逸的宝可梦。”
A5_2230_PIKACHU_100_1000	他们把抓来的宝可梦\n关在了这里啊。
A5_2230_TIM_100_5000	看来是这样。<color=#F39800FF>这张告示\n在提醒成员当心宝可梦逃逸。</color>
A5_2230_PIKACHU_100_2000	曾经有宝可梦逃逸，所以提高了警惕……\n听起来还挺难对付的。
A5_2230_TIM_200_1000	“过去曾发生过\n宝可梦逃逸事故。”
A5_2230_TIM_200_2000	“请多加留意宝可梦的动向。”
A5_2230_TIM_200_3000	“如有宝可梦逃逸，\n请立即使用内线电话联系各个房间。”
A5_2230_TIM_200_4000	“若发生上述情况，\n请尽全力捕捉逃逸的宝可梦。”
A5_22300_PIKACHU_100_1000	好，出来了！
A5_22300_PIKACHU_100_2000	只要沿着这条路一直走，\n应该就能抵达电梯！
A5_22301_TIM_100_1000	电梯就在这条路前方对吧？
A5_22301_PIKACHU_100_1000	嗯，应该是的。我们快走吧！
A5_22302_TIM_100_1000	赶快前往电梯吧！
A5_22303_RACHEL_100_1000	谢谢你，达摩狒狒！\n你这一身力气太可靠了。
A5_22303_GHIHIDARUMA_100_1000	（她是在夸我吧？）
A5_22303_PIKACHU_100_1000	没错，\n但现在还不能掉以轻心。
A5_22304_RACHEL_100_1000	达摩狒狒的力气真是可靠。
A5_22305_RENTORAR_100_1000	（不愧是达摩狒狒，\n　身上有用不完的力气啊。）
A5_22305_GHIHIDARUMA_100_1000	（我就擅长这个，\n　所以铆足了劲呢。）
A5_22305_PIKACHU_100_1000	谢谢你啦，达摩狒狒。
A5_22306_RENTORAR_100_1000	（不愧是达摩狒狒，好大的力气。）
A5_22307_GORONDA_100_1000	（达摩狒狒，你这一拳\n　真是气势十足。）
A5_22307_GHIHIDARUMA_100_1000	（谢谢。\n　很高兴能得到你的夸奖。）
A5_22307_GORONDA_100_2000	（看着你的表现，我都想试试了。\n　我也不能输给你啊。）
A5_22308_GORONDA_100_1000	（达摩狒狒，你这一拳真不错。）
A5_22310_RACHEL_100_1000	这扇门打不开！
A5_22310_RENTORAR_100_1000	（那些家伙已经到附近了，\n　没时间了。）
A5_22310_GHIHIDARUMA_100_1000	（这扇门太坚固了，\n　连我也破坏不了……！）
A5_22310_PIKACHU_100_1000	有没有什么开门的办法啊！？
A5_22310_TIM_100_1000	皮卡丘！\n这个配电箱呢……！？
A5_22310_PIKACHU_100_2000	我知道了，这种配电箱只要通了电，\n门说不定就会打开！
A5_22310_RENTORAR_100_2000	（那就轮到我出场了。）
A5_22310_PIKACHU_100_3000	伦琴猫……？
A5_22330_PIKACHU_100_1000	抱歉，伦琴猫……！
A5_22330_GHIHIDARUMA_100_1000	（皮卡丘，我们走吧！）
A5_22330_PIKACHU_100_2000	嗯，等解决了所有事之后，\n我们一定会回来接你的！
A5_22330_PIKACHU_100_3000	你们俩一定要平安无事啊！
A5_22340_TIM_100_1000	就连伦琴猫也……
A5_22340_TIM_100_2000	不行，现在可不该气馁，\n我们得继续前进。
A5_2235_PIKACHU_100_1000	这是个通风管。
