Battle\COMMON.msbt
NOT_MOVE	正在观察情况……
main5_9	阿树！你给我听好！为了琪姬小姐！\n你要给我做牛做马勤奋工作！
main5_10	阿树！别再拖拖拉拉了！
main5_11	赶快把事件解决掉，\n把巨蛋恢复原样！
main5_13	对了，阿树，\n真守还好吗？
main5_14	她性格认真过头了。\n你在她身边\n要好好支援她啊……
main5_15	不过我可没有叫你和她装熟！\n这方面你可要自重啊！
main5_16	话说回来，\n为什么宇宙级巨蛋\n会发生这种事！
main5_17	而且还是在这种时候！\n娱乐王国简直就像是为此而举办的一样！
main5_19	呵呵……那么我就破例\n告诉你我在后乐园英勇地\n让孩子们避难的传说吧。
main5_20	在地震发生之前我就有预感，\n觉得那个会场会发生什么事……\n我那敏锐的第六感是这样告诉我的。
main5_21	然后，那个预感就真的成真了！\n要是置之不理的话会发生怎样的悲剧啊……\n不过，我绝不允许这种事发生！
main5_22	所以我就大叫了“危险！”，\n有一位少女因地震剧烈的摇晃差点跌倒\n不过我紧紧地抱住了那个孩子！
main5_23	为了让浑身颤抖的少女安心下来\n我告诉他“别怕，有我陪你”\n之后地震就慢慢地停下来了……
main5_24	脸颊染上红晕的少女对我说：\n“谢谢你，叔叔”。\n啊！我真是一个罪恶的男人！
main5_25	然后我大声通知周围的人：\n“这里很危险，赶快去避难！”……\n所有人都不安地看向我。
main5_26	Ｂｕｔ，那马上就变成了\n信赖的目光……！
main5_27	就像是带领着害怕的他们一样！\n我用安静却强而有力的脚步\n横越了会场！
main5_28	……Ｈｅｙ，阿树。\n你在认真看我的英勇事迹吗？
main6_0	Ｈｅｙ，阿树！\n你真的要去琪姬小姐\n制造出来的伊多拉领域吗？
main6_1	不公平！好羡慕啊！\n我也想在琪姬小姐的\n伊多拉领域漫步！
main6_3	哟呵～～～～～～～～！！\n我的真守被古代的英雄认可了！\n太厉害了！不愧是真守！
main6_4	等一切都结束之后，\n我可以破例让你一起参加伊吕波的活动！\n你一定要成功啊！
main6_5	还是老样子，\n娱乐王国的热闹气氛席卷了整个东京。
main6_6	希望可以在人们察觉到\n正在发生的事之前，\n将暗黑龙打败……
main6_7	然后，\n得尽快让后乐园的伊吕波活动重新开始，\n加入这股热闹的气氛之中！
main5_30	Ｈｅｙ，阿树！\n你去过单卡拉比了吗？\n有新商品ＮＯＷ　ＯＮ　ＳＡＬＥ哦！
main5_32	来吧，现在马上送给真守！\n你要记得帮真守打扮\n是你身为领主的义务啊。
Chat4_1	在伊多拉领域心跳不已的真守\n超可爱！
Chat4_3	在ＴＯＰＩＣ和真守聊天\n超开心！
Chat4_4	呜……\n真守……
Chat5_1	呼……话说回来，\n我好无聊啊，阿树……
Chat5_3	前阵子，真守来找过我。\n我之前就想象过她会说什么，\n应该是像“离开东京吧”之类的话吧。
Chat5_4	不过，真守却对我说：\n“请你帮我进行训练”……\n这句话对我来说是救赎。
Chat5_5	她竟然愿意把我这个没有力量的人\n当作不可或缺的伙伴……\n所以我也要奋战到底。
Chat7_1	今天在１０６也有真守的演唱会！\n娱乐王国最棒了！
Chat7_3	因此，我正在准备出击，\n荧光棒的存量也是Ｐｅｒｆｅｃｔ！\n随时都没问题！
TOPIC\TopicUsers06.msbt
TITLE	弓弦 艾莉欧诺拉
PROF0	弓弦艾莉欧诺拉。\n是来自琦玉\n目标进军好莱坞的女人哦！
PROF1	恋爱好难。\n我和《爱河蒲公英。》\n都在修习爱情学分！
PROF2	你知道有部连续剧里面有个\n很努力的女生跟我很像吗？\n《安洁》好评热播中！
PROF3	我要去好莱坞了。\n所以，\n拜拜啦日本。
Ts1006_b_01_001	诶，阿树。\n我有事情想拜托你。
Ts1006_b_01_002	我在涩谷站前等你。\n你给我赶快过来！
Ts1006_b_01_003	你要让我等多久！\n我在涩谷站前等你！\n赶快过来！知道吗！？
Ts1006_a_01_001	谢谢你之前陪我练习。\n也说不上是谢礼啦，但要一起去看电影吗？\n我请客哦。
Ts1006_a_01_002	刚好现在摄影工作告一段落，\n方便的话来找我吧。
Ts1006_a_01_003	到高中的教室布景来吧。
Ts1006_a_01_004	我请客哦～\n快点过来啦！\n我在高中的教室布景等你！
Ts1006_s_01_001	诶，阿树……\n方便见面谈谈吗？\n我有事情想找你商量……
Ts1006_s_01_002	我在老地方\n教室的拍摄布景等你……要来哦。
Ts1006_s_01_003	我有话想跟阿树你说……\n我在教室的拍摄布景等你……
main3_1	好了，完成登录！\n这是阿树的ＩＤ对吧？\n话说回来……
main3_2	为什么会在这个时机发生事件啊！\n明明想在第一句的ＴＯＰＩＣ\n表现得更好莱坞一些的……
main3_4	虽然还差巴里，但真守平安无事。\n就是暂时可以松口气了吧？
main3_5	话说回来……\n巴里和以前一样完全没变。\n明明已经不能战斗了……
main3_6	就算保护了真守，\n自己被抓走，也没有任何意义。\n不是吗？
main3_7	要去帮助耍帅失败的巴里！\n必须像好莱坞一样，一秒钟也不能浪费！
main3_8	剑弥代……身为年轻演员ＮＯ．１\n架子可真不小，很有好莱坞的风格嘛。
main3_9	算了，那种程度的家伙，\n好莱坞到处都有……\n我可不能就这样退缩，嗯！
main3_10	要赶快达到相同的境界……\n然后马上超越\n那家伙的演技！
main4_1	对了……你没忘记约定吧？\n说好要陪我一起练习的不是吗？
main4_2	我在乌头目演艺培训班等你哦。\n……不过，要是在单卡拉比买些什么给我，\n迟到一下可以不跟你计较！
main4_4	真是够了……\n幻影就只会找麻烦！
main4_5	明明想借此机会，\n让我尊敬的鳕知乃导演认同我的！
main4_6	就是这么一回事，阿树。\n这种事件赶快把它解决掉！
main4_7	斗马还蛮厉害的嘛！\n才一阵子不见就进步了呢……\n我不会输的！
main4_8	能让小翼冷静下来真是太好了\n导演可不会让没有自信的演技过关呢\n他才没有这么容易应付。
main4_9	我也一样想要拯救彩羽。\n所以，就让我来把小翼的演技\n磨练得出神入化吧。
main4_10	要是有什么事物可以作为契机就好了……\n先暂时回公司想想吧。
main4_11	一定没问题的，\n小翼一旦掌握角色，之后就会全心投入。
main4_12	这可是由我保证哦！
main4_13	小翼的演技超出我的想象。\n那时的小翼毫无疑问就是魔帆本人\n说不定小翼在未来会……
main4_14	不，没事！\n打倒附身在导演身上的幻影，\n赶快继续拍摄吧。
SSStart	◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆\n有新的支线剧情可以游玩！\n◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆
main5_0	啊～真是忙得不得了！\n因为舞台剧是没有机会重来的，\n练习一点都不能松懈。
main5_2	我会让你看到最棒的表演！\n这个舞台，会成为观众们\n永生难忘的回忆！
main5_3	虽然我不太清楚，\n不过宇宙级巨蛋\n就是刚才地震的原因吧？
main5_4	我也很在意奇怪的冒牌弥代，\n但那边说他在大东电视台……\n究竟是怎么一回事？
main5_5	那些幻影\n打算拿琪姬的龙石做什么！
main5_6	我有舞台演出，\n所以可是很忙的！\n要是让我看到了，绝对饶不了那些幻影！
main5_8	好，终于要冲进大东电视台了！
main5_9	盛大的最终乐章！\n现在站在舞台上的是我啊！
main5_10	好了，阿树，来担任我的护卫吧！
main5_11	或许剑弥代确实是个天才，\n但以为亮点只有他可是天大的错误哦。
main5_12	亮点还有一人！\n那就是我！艾莉欧诺拉大人！
main6_0	竟然想考验我艾莉欧诺拉大人！\n真是够了，我可是很忙的。
main6_2	但既然决定要做，\n就一定要通过那个试炼！\n明白吧，阿树？
main6_3	连古代的英雄也认同我的活跃表现！\n阿树也看到了吗？\n准备好之后就进入下一个试炼吧！
main6_4	旗中说：\n“暗黑龙的复活是一项娱乐”，\n但我才不会认同那种事呢。
main6_5	可是也不能放着不管，\n虽然感觉像正中他的下怀，很让人不悦，\n但只能由我们来解决了。
main6_7	可能是因为梅迪乌斯的问题还没解决，\n即使回来这边\n也总觉得平静不下来呢。
main6_8	准备好之后，\n我们再去伊多拉领域吧。
main4_15	对了，阿树，你听我说！\n之前我去了单卡拉比，\n那里进了一批新的饰品哦！
main4_16	或许你现在因第一件工作而忙得不可开交。\n但你好歹也算是个艺人，\n不论何时都要注意穿着打扮啊！
Chat3_1	因为这阵子都很忙，\n偶尔能这样\n悠闲一下也不错呢。
Chat3_3	不过呢，\n马上又会变得忙碌了。\n这就是当红人物辛苦的地方哦！
Chat4_1	事实上，哈啾刑警的反响非常大哦。
Chat4_2	虽然以Ｆｅｅｌ出道的时候\n似乎就很厉害了。\n但说不定还会有什么事情发生哦……
Chat4_3	……不过，好好看着吧！\n福图娜里最先进军好莱坞的人\n会是我！
Chat5_2	好忙啊！忙死人了！\n要一一回应粉丝真是不轻松。\n不过这也是受欢迎的人的义务吧？
Chat5_3	真想再次参与\n这种能大闹一番，祭典般的活动呢……\n为了这一点，我们一定要赢！
Chat7_1	刚才结束舞台表演，现在正在休息\n但我不能离开大东电视台\n真是忙到不行呢。
Chat7_3	不过，\n其他人的舞台表演还是百看不腻，\n戏剧的世界真是深不可测呢。
TOPIC\TopicUsers07.msbt
TITLE	源 真守
PROF0	我是源真守。\n请大家多多支持\n《微波料理偶像\xb7小守》哦。
PROF1	源真守\xb7翻唱歌曲《雨声的\nＭｅｍｏｒｙ》热卖中！\n歌唱跟料理节目我都会加油的！
PROF2	小短剧也开始了！\n将您的心加热！
PROF3	非常感谢大家的支持！\n我将参加年底的\n《金银歌唱大赛》！！
Ts1007_b_01_001	阿树先生！那个……\n舞子小姐与叔叔\n正在为了我的事情吵架……
Ts1007_b_01_002	我在台场珍珠，\n请快来帮我！
Ts1007_b_01_003	阿树先生！\n请你快来台场珍珠～
Ts1007_a_01_001	那个……阿树先生，\n我有点事情想找你商量……\n我在台场珍珠等你。
Ts1007_a_01_002	阿树先生，\n我在台场珍珠等你哦……
Ts1007_s_01_001	阿树先生～\n可以请你来台场珍珠吗？\n我碰到一些困难了……
Ts1007_s_01_002	阿树先生，我碰到一些困难了……\n可以找你商量吗……\n我在台场珍珠等你哦……
main4_1	你好，我是真守。\n小翼小姐告诉我，\n你们也在使用ＴＯＰＩＣ。
main4_2	小女子不才，还请多多指教。\n希望你能常常传ＴＯＰＩＣ给我。
main4_4	如果发生事件，\n你们会用ＴＯＰＩＣ联络彼此吧。
main4_5	在习惯之前，\n只要一收到ＴＯＰＩＣ的讯息就会吓一跳吧。
main4_6	小翼小姐这次要出演\n连续剧的主角呢。
main4_7	明明刚出道没多久，\n不但能唱歌，还能演戏，\n我好尊敬她！
main4_9	在伊多拉领域探险\n果然还是有一点紧张。
main4_11	如果我有什么做得不好的地方，\n请务必告诉我哦。
main4_12	动作戏真的好有气势哦！\n小翼小姐真是帅气呢！
main4_14	彩羽小姐非常温柔，\n她经常陪着我一起去摄影棚呢。
main4_15	明明她一直这么照顾我，\n我却帮不了她，真的很不甘心。\n有什么我能帮的上忙的，请尽管跟我说！
main4_17	被当作人质的彩羽小姐竟然是幻影，\n我完全没看出来。
main4_18	原来伊多拉领域，\n还会发生那种事呢。
SSStart	◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆\n有新的支线剧情可以游玩！\n◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆
main5_0	你好，我是真守。\n刚才真的非常感谢你。
main5_1	因为人很多让我有点紧张，\n但看到阿树先生的脸，\n就放心下来了。
main5_3	大东电视台又发生事件了！\n究竟发生什么事情了呢？
main5_4	弥代先生的海报真是恐怖……\n但那个人并不是弥代先生本人吧？\n不知道是谁呢……？
main5_6	阿树先生……\n幻影为什么要做这种事呢？
main5_7	坏人真的只有加内夫而已吗？\n嗯……
main5_9	那个……阿树先生。\n我有帮上大家的忙吗？
main5_10	我会更加努力的，\n请多让我和你们一起战斗吧。
main5_12	娱乐王国没问题吧？\n活动不会取消吧？
main5_13	大家享受着歌唱及戏剧，\n却被利用来做坏事，\n真的很过分。
main5_14	巴里叔叔说的话有时候很难理解，\n我有点困扰……
main6_0	那个……阿树先生，一起加油吧！\n不论是什么样的试炼我都会一一克服！
main6_2	第二道试炼我也会努力帮忙的！\n接着是战马骑士\n还是飞马骑士的试炼呢？
main6_3	福图娜的各位、东京、\n还有现在的工作，我都最喜欢了！\n所以我要从暗黑龙手中保护大家！
main6_4	刚才弥代先生问我\n关于一个叫做艾克赛莱的幻影的事。
main6_5	然后就说“过去的事就别在意了”……\n弥代先生真是成熟呢。
main6_7	刚刚我去可一趟训练教室，\n巴里叔叔非常担心我\n是不是太累了。
main6_8	我跟他说，\n阿树先生总是陪在我身边\n所以没问题的！
Chat4_1	我是第一次和学校朋友\n以及家人以外的人传ＴＯＰＩＣ。
Chat4_2	通过ＴＯＰＩＣ\n和各式各样的人聊天很开心
Chat5_1	阿树先生，请听我说！\n我学到可以运用在舞台上的\n全新舞蹈动作了！
Chat5_3	学习新事物真的非常开心。\n就算是在伊多拉领域，我也会加油的！
Chat7_1	时装秀真的好精彩哦！\n我现在正偷偷地在Ｄｉｖｅｒ摄影棚观摩。
Chat7_3	要是能穿着漂亮的和服，\n在这么棒的舞台表演就太好了呢。
TOPIC\TopicUsers08.msbt
TITLE	剑　弥代
PROF0	福图娜娱乐\n旗下艺人　剑弥代
PROF1	福图娜娱乐\n旗下艺人　剑弥代\n微波料理就是魔法。
PROF2	与未知的遭遇\n会给人带来变化……\n无关是否是外星人。
PROF3	播放中的《蒙面武者》\n是成为我人生转折点的作品。\n用心观赏吧！
Ts1008_b_01_001	苍井树，立刻来公司一趟。
Ts1008_b_01_002	你还想再让我等吗？\n立刻来公司一趟。
Ts1008_a_01_001	苍井树，来训练教室一趟。
Ts1008_a_01_002	还没好吗？\n来训练教室一趟。
Ts1008_s_01_001	苍井树，有事要跟你谈谈。\n立刻来咖啡厅一趟。
Ts1008_s_01_003	还没好吗？\n立刻来咖啡厅一趟。
SSStart	◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆\n有新的支线剧情可以游玩！\n◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆
