ActorType\ArmorHead.msbt
Armor_015_Head_Name	海利亚兜帽
Rest_00	\x0e\x03\x01\x02\0\0我是纳顿！\x0e\x05\x02\0\n有个名叫波尔顿的兄弟鼓咯！\n他现在正在\x0e\0\x03\x02\x02\0奥尔汀街道\x0e\0\x03\x02ÿÿ旅行哦鼓咯！
Rest_01	\x0e\x03\x01\x02\x05\x10天气真差呢鼓咯……\x0e\x05\x02\0\n还是别勉强出去走动比较好哦鼓咯！
Rest_02	\x0e\x03\x01\x02\x05\x10鼓咯鼓咯鼓咯……！\n\n不是我啊鼓咯！\x0e\x05\0\0是天空的雷鸣鼓咯……！
EventFlowMsg\Npc_Road_043.msbt
Talk04	\x0e\x03\x01\x02\0\x01\x0e\x04\x01\x02\x19Í沙沃塔！
Talk05	\x0e\x03\x01\x02\0\x01\x0e\x04\x01\x02\x1aÍ沙瓦库！
Talk06	\x0e\x03\x01\x02\0\x01\x0e\x04\x01\x02\x1bÍ沙瓦沙巴！
SavedLv1_00	\x0e\x03\x01\x02\x01\x0b托小弟的福才得救了啊！\x0e\x05\x01\0\n谢谢你！
SavedLv1_01	\x0e\x03\x01\x02\x01\x0b小弟，你出乎意料地强悍呢！\x0e\x05\0\0\n托你的福才得救了啊！
SavedLv2_00	\x0e\x03\x01\x02\x01\x0b小弟你帮了我一把呢！\x0e\x05\x01\0\n真的是！\x0e\x05\0\0得救了啊！
SavedLv2_01	\x0e\x03\x01\x02\x01\x0b小弟！\x0e\x05\0\0谢谢你救了我！\x0e\x05\x01\0
SavedLv3_00	\x0e\x03\x01\x02\x01\x0b小弟你是我的救命恩人啊！\x0e\x05\x01\0
SavedLv3_01	\x0e\x03\x01\x02\x01\x0b我对小弟真是非常敬佩啊！
Failed00	\x0e\x03\x01\x02\x01\x0b我差点就成了怪物的食物了！\x0e\x05\x01\0\n谢谢你救了我！
Failed01	\x0e\x03\x01\x02\x03 痛痛痛……\x0e\x05\x01\0身为格鲁德族，我真是太没用了……\x0e\x05\x01\0\n我实在拿怪物没辙啊。
Atacked00	\x0e\x03\x01\x02\x03*呼……\x0e\x05\0\0好危险……
Atacked01	\x0e\x03\x01\x02\x03*紧张得肚子痛了起来……
Guardian00	\x0e\x03\x01\x02\x04\x16快逃啊！\x0e\x05\x01\0\x0e\0\x03\x02\x02\0守护者\x0e\0\x03\x02ÿÿ要来了！
Thanks00	\x0e\x03\x01\x02\x01\x0b这是我一点感激的心意哦！
Near00	海利亚人真不错啊……
Near01	鼓隆族真不错啊……
Near02	旅行者真不错啊……
Near03	厨师真不错啊……
Near04	下雨啦……
MSG_Akka_00	\x0e\x03\x01\x02\0\x02嗨～小弟！\x0e\x05\x01\0\n你身上有地图吗？\x0e\x05\x01\0\n旅行时最好先明确定出目的地，\n再依靠地图移动哦。\n\x0e\x03\x01\x02\x01\t我是为了找到美好的伴侣而踏上旅途！\x0e\x05\x01\0\n所以小弟，你也要加油啊！
MSG_Akka_00_1	\x0e\x03\x01\x02\0\x02旅行时最好先明确定出目的地，\x0e\x05\0\0\n再依靠地图移动！
MSG_Akka_01	\x0e\x03\x01\x02\0\x02我正在西南方的\x0e\0\x03\x02\x02\0格鲁德沙漠\x0e\0\x03\x02ÿÿ与\x0e\0\x03\x02\x02\0阿卡莱地区\x0e\0\x03\x02ÿÿ之间，\x0e\x05\0\0\n进行着寻找伴侣之旅。\n能和其他种族的人相遇，感觉非常刺激，\x0e\x05\0\0\n也会接触到很多新的想法哦！\n\x0e\x03\x01\x02\x01\t小弟你也好好环游世界，\n多经历些充满刺激的相遇吧！
MSG_Akka_01_1	\x0e\x03\x01\x02\0\x02我正在西南方的\x0e\0\x03\x02\x02\0格鲁德沙漠\x0e\0\x03\x02ÿÿ与\x0e\0\x03\x02\x02\0阿卡莱地区\x0e\0\x03\x02ÿÿ之间，\x0e\x05\0\0\n享受着寻找伴侣之旅。\n能和其他种族的人相遇，感觉非常刺激，\x0e\x05\0\0\n也会接触到很多新的想法哦！
MSG_Akka_02	\x0e\x03\x01\x02\0\x10我在旅行途中曾听说……\x0e\x05\x01\0\n在\x0e\0\x03\x02\x02\0海拉鲁城堡\x0e\0\x03\x02ÿÿ深处，似乎有珍奇的箭。\n若小弟磨练了本领，哪天打算前往城堡的话，\x0e\x05\0\0\n可要想起这珍奇的箭啊。
MSG_Akka_02_1	\x0e\x03\x01\x02\0\x02若小弟磨练了本领，哪天打算前往城堡的话，\x0e\x05\0\0\n可要想起城堡里藏的珍奇的箭啊。
MSG_Akka_03	\x0e\x03\x01\x02\0\x02小弟，你用弓的本领如何啊？\n\n要用弓箭打败怪物时，原则就是瞄准头部。\n若对手是守护者，就瞄准眼睛吧。\n\x0e\x03\x01\x02\x01\t平常就要勤于练习……\n才能射中帅气异性的心……\n\x0e\x03\x01\x02\0\x01不对不对，我是说射中怪物哦。
MSG_Akka_03_1	\x0e\x03\x01\x02\0\x02以弓箭打败怪物时，原则就是瞄准头部。\n若对手是守护者，就瞄准眼睛吧。
MSG_Akka_04	\x0e\x03\x01\x02\0\x02嗨～小弟！\x0e\x05\0\0\n小弟你曾遇过巨大的敌人吗？\n要战斗？还是要逃？\x0e\x05\0\0\n若不知如何判断，就以武器的状态来决定吧。\n\x0e\x03\x01\x02\x05\x10毕竟战斗中若是箭用尽了，或武器坏了……\x0e\x05\x01\0\n下场可会变得相当凄惨啊。
MSG_Akka_04_1	\x0e\x03\x01\x02\0\x02要战斗？还是要逃？\x0e\x05\0\0\n若不知如何判断，就以武器的状态来决定吧。\n毕竟战斗中若是箭用尽了，或武器坏了……\x0e\x05\x01\0\n下场可会变得相当凄惨啊。
RetMSG_Akka_00	\x0e\x03\x01\x02\0\x02嗨～小弟！\x0e\x05\0\0\n你知道\x0e\0\x03\x02\0\0怪物商人\x0e\0\x03\x02ÿÿ吗？\n身上有地图的话，就看一下吧。\x0e\x05\x01\0\n北方有座看起来像骷髅的池塘对吧？\n只要晚上去那座池塘，\x0e\x05\0\0\n据说就能遇到所谓的\x0e\0\x03\x02\0\0怪物商人\x0e\0\x03\x02ÿÿ。
RetMSG_Akka_00_1	\x0e\x03\x01\x02\0\x02身上有地图的话，就看一下吧。\x0e\x05\x01\0\n北方有座看起来像骷髅的池塘对吧？\n只要晚上去那座池塘，\x0e\x05\0\0\n据说就能遇到所谓的\x0e\0\x03\x02\0\0怪物商人\x0e\0\x03\x02ÿÿ。
RetMSG_Akka_01	\x0e\x03\x01\x02\0\x02嗨～！\x0e\x05\0\0海利亚人的小弟！\n\n其他还有卓拉、鼓隆、格鲁德、利特……\x0e\x05\x01\0\n在阿卡莱，能和各式各样的种族相遇。\n若小弟你是大地的冒险家，\x0e\x05\0\0\n我则想试着自称是恋爱的冒险家呢。\n\x0e\x03\x01\x02\x01\t当然，对我来说小弟你太年轻了。\x0e\x05\x01\0\n这点你倒可以放心。
RetMSG_Akka_01_1	\x0e\x03\x01\x02\0\x02海利亚、卓拉、鼓隆、格鲁德、利特……\x0e\x05\x01\0\n在阿卡莱，能和各式各样的种族相遇。\n若小弟你是大地的冒险家，\x0e\x05\0\0\n我则想试着自称是恋爱的冒险家呢……
RetMSG_Akka_02	\x0e\x03\x01\x02\0\x02嗨～小弟！\x0e\x05\0\0\n\n除了箭的种类和数量外，\n弓的状况，你是否也会不时确认呢？\n为避免弓在危急时刻“啪”地一声断掉，\x0e\x05\0\0\n最好多准备一些结实的弓。\n\x0e\x03\x01\x02\x01\t我则是得小心，别让射出恋之箭的弓断掉，\x0e\x05\x01\0\n也就是，常葆一颗不屈不挠的心……
RetMSG_Akka_02_1	\x0e\x03\x01\x02\0\x02为避免弓在危急时刻“啪”地一声断掉，\x0e\x05\0\0\n最好多准备一些结实的弓哦。
RetMSG_Akka_03	\x0e\x03\x01\x02\0\0嗨～小弟！\x0e\x05\0\0\n\n就算带着一大堆好弓，\n实际往敌人射去的，毕竟还是箭哦。\n\x0e\x03\x01\x02\x05\x12恋爱契机，还有战斗的危机，\n总是会随时突然降临……\n\x0e\x03\x01\x02\0\x01为了避免紧要关头无箭可用，\x0e\x05\0\0\n箭的数量是越多越好啊。
RetMSG_Akka_03_1	\x0e\x03\x01\x02\x05\x12恋爱契机，还有战斗的危机，\n总是会随时突然降临……\n\x0e\x03\x01\x02\0\x01为了避免紧要关头无箭可用，\x0e\x05\0\0\n箭的数量是越多越好啊。
RetMSG_Akka_04	\x0e\x03\x01\x02\0\x02嗨，沃伊！\x0e\x05\0\0\n\n说是沃伊，\x0e\x05\0\0\n但你对我来说还是个小弟呢。\n\x0e\x03\x01\x02\x01\t来往于这条街道的所有沃伊，\n全都是我的恋爱目标。\n\x0e\x03\x01\x02\0\x01他们的种族年龄各有不同，\x0e\x05\0\0\n让我看得目不暇给，虽然这样显得有点可疑……
RetMSG_Akka_04_1	\x0e\x03\x01\x02\x01\t来往于这条街道的所有沃伊，\n全都是我的恋爱目标。\n\x0e\x03\x01\x02\0\x01他们的种族年龄各有不同，\x0e\x05\0\0\n让我看得目不暇给，虽然这样显得有点可疑……
Rest_00	\x0e\x03\x01\x02\0\x02我来自遥远西南方的\x0e\0\x03\x02\x02\0格鲁德沙漠\x0e\0\x03\x02ÿÿ，\n为了游猎沃伊之旅而来到这里。\n我想既然要做，就要多看多挑多选吧，\x0e\x05\0\0\n所以就选了阿卡莱地区这里。
Rest_01	\x0e\x03\x01\x02\0\x02因为内心一片晴朗，才能将这场雨\x0e\x05\0\0\n当作美好的演出，欣然接受啰。
Rest_02	\x0e\x03\x01\x02\0\x02雨能让我过于炙热的情感冷却下来。\x0e\x05\0\0\n我倒是很感谢它。
EventFlowMsg\Npc_Road_044.msbt
Talk01	\x0e\x03\x01\x02\0\x01话说啊，来看看我收集的食材吧！\x0e\x05\x01\0\n每个都很新鲜哦！\x0e\x01\x05\x08\0\0\x01\0\x02\0\0\x02
Talk02	\x0e\x03\x01\x02\0\x01还有其他的吗？\x0e\x01\x05\x08\0\0\x01\0\x02\0\0\x02
0000	买
0001	卖
0002	再见
GoodBye00	\x0e\x03\x01\x02\0\x04我是流浪厨师！\x0e\x05\x01\0你可要记好啦！
SavedLv1_00	\x0e\x03\x01\x02\x01\x12哎呀～\x0e\x05\0\0得救啦！
SavedLv1_01	\x0e\x03\x01\x02\x01\x0b谢谢你救了我！
SavedLv2_00	\x0e\x03\x01\x02\x07\0哎呀～\x0e\x05\0\0得救啦！\x0e\x05\x01\0\n真是太感谢你了！
SavedLv2_01	\x0e\x03\x01\x02\x01\x12怪物真是可怕啊！\x0e\x05\x01\0\n谢谢你救了我！
SavedLv3_00	\x0e\x03\x01\x02\x07\0总算是保住性命了！
SavedLv3_01	\x0e\x03\x01\x02\0\x10怪物这家伙，竟敢觊觎我的食材……\x0e\x05\x01\0\n托你的福，我跟我的食材都得救了！
Failed00	\x0e\x03\x01\x02\t\0喂……\x0e\x05\0\0你没事吧？\x0e\x05\x01\0\n我可是走了一趟鬼门关啊……
Failed01	\x0e\x03\x01\x02\t\0我怕得都快哭了啊，\x0e\x05\0\0真是的！
Atacked00	\x0e\x03\x01\x02\0 ……呼哈，\x0e\x05\x01\0\n憋气久了，就好难受啊……
Atacked01	\x0e\x03\x01\x02\x02\x0e混账怪物，可恶……\x0e\x05\x01\0\n拿个坚硬的食材砸下去好了……
Guardian00	\x0e\x03\x01\x02\x04\x16那个要来了！\x0e\x05\0\0快跑啊！
Thanks00	\x0e\x03\x01\x02\x01\x01这是一点感谢的心意，\x0e\x05\0\0别客气。
Near00	\x0e\x04\x01\x02\x18Í蘑菇增添香气……
Near01	\x0e\x04\x01\x02\x18Í肉增强体力……
Near02	\x0e\x04\x01\x02\x18Í鱼增进健康……
Near03	\x0e\x04\x01\x02\x18Í水果要在饭后……
Near04	真不想淋湿啊……
Com_Talk_00	\x0e\x04\x01\x02\x02Í要卖哪个给我？
Com_Talk_01	嗯……\x0e\x05\0\0\x0e\0\x03\x02\x02\0\x0e\x02\x0b*&\0S\0h\0o\0p\0_\0S\0e\0l\0e\0c\0t\0I\0t\0e\0m\0N\0a\0m\0e\0\0\0\x0e\0\x03\x02ÿÿ的话，\x0e\x05\0\0\n是\x0e\0\x03\x02\0\0\x0e\x02\x12 \x1c\0S\0h\0o\0p\0T\0r\0a\0d\0e\0P\0r\0i\0c\0e\0\0\0卢比\x0e\0\x03\x02ÿÿ哦……\x0e\x01\x04\x06|\x15}\x15\0\x01
Com_Talk_02	\x0e\x04\x01\x02\tÍ谢啦！\x0e\x05\0\0\n还有什么其他的吗？
Com_Talk_02b	\x0e\x04\x01\x02\tÍ感谢惠顾，\x0e\x05\0\0谢啦！\x0e\x05\0\0\n其他的我也可以收购哦……
Com_Talk_02c	\x0e\x04\x01\x02\x02Í谢啦！\x0e\x05\0\0\n……我还能继续收购哦，如何？
Com_Talk_02d	\x0e\x04\x01\x02\x02Í你真是位好客人啊，\x0e\x05\0\0\n要是你还有其他想卖的东西……
Com_Talk_04	\x0e\x04\x01\x02\x11Í这样啊，知道了。
Com_Talk_05	我什么都收购哦……
Com_Talk_05b	要卖什么吗？
Com_Talk_05c	有没有什么想卖的？
Com_Talk_05d	我什么都收购哦……\x0e\x05\0\0真的……
Com_Talk_06	要买哪个？
Com_Talk_07	\x0e\x04\x01\x02\nÍ啊……\x0e\x05\0\0抱歉！\x0e\x05\0\0那东西现在卖完了{s[080]}……{s[100]}
Com_Talk_08	\x0e\x04\x01\x02\x04Í哎呀呀……？\x0e\x05\0\0卢比啊……\x0e\x05\0\0\n好像不够呢……
Com_Talk_09	\x0e\x04\x01\x02\x0eÍ看来袋子已经满啦？\x0e\x05\0\0\n得卖掉或丢掉里头的东西才行……
Com_Talk_10	\x0e\0\x03\x02\x02\0\x0e\x02\x0b*&\0S\0h\0o\0p\0_\0S\0e\0l\0e\0c\0t\0I\0t\0e\0m\0N\0a\0m\0e\0\0\0\x0e\0\x03\x02ÿÿ啊……\x0e\x05\0\0要买吗？\x0e\x01\x04\x06~\x15\x7f\x15\0\x01
Com_Talk_11	\x0e\x04\x01\x02\x02Í谢啦！
Com_Talk_11b	\x0e\x04\x01\x02\tÍ真是多谢啦！
Com_Talk_11c	\x0e\x04\x01\x02\tÍ谢啦！\x0e\x05\0\0真的感谢……
Com_Talk_11d	\x0e\x04\x01\x02\x02Í谢啦……
Com_Talk_12	\x0e\x04\x01\x02\tÍ慢慢挑慢慢看啊！\x0e\x05\x01\0\n每个商品都是一流的哦！
Com_Talk_13	想卖\x0e\0\x03\x02\x02\0\x0e\x02\x0b*&\0S\0h\0o\0p\0_\0S\0e\0l\0e\0c\0t\0I\0t\0e\0m\0N\0a\0m\0e\0\0\0\x0e\0\x03\x02ÿÿ吗？\x0e\x05\x01\0\n要卖几个给我？\x0e\x01\x05\x08|\x15\x84\x15\x7f\x15\0\x02
Com_Talk_14	\x0e\x02\x0f&"\0S\0h\0o\0p\0_\0T\0r\0a\0d\0e\0I\0t\0e\0m\0N\0u\0m\0\0\0个\x0e\0\x03\x02\x02\0\x0e\x02\x0b*&\0S\0h\0o\0p\0_\0S\0e\0l\0e\0c\0t\0I\0t\0e\0m\0N\0a\0m\0e\0\0\0\x0e\0\x03\x02ÿÿ{s[080]}……\x0e\x05\x01\0{s[100]}\n总共是\x0e\0\x03\x02\0\0\x0e\x02\x12 \x1c\0S\0h\0o\0p\0T\0r\0a\0d\0e\0P\0r\0i\0c\0e\0\0\0卢比\x0e\0\x03\x02ÿÿ，如何？\x0e\x01\x04\x06|\x15}\x15\0\x01
Com_Talk_15	\x0e\x04\x01\x02\nÍ啊，这个啊……\x0e\x05\x01\0\n我这不能收购哦。
Com_Talk_16	\x0e\x04\x01\x02\nÍ要卖衣服是可以啦，\n但总不能还穿在身上……
Com_Talk_20	\x0e\x04\x01\x02\tÍ天气不好时，我就会贩卖压箱宝……\x0e\x05\x01\0\n\x0e\0\x03\x02\0\0鼓隆的调味粉\x0e\0\x03\x02ÿÿ可是很珍贵的哦！
Com_Talk_30	\x0e\x02\x0f&"\0S\0h\0o\0p\0_\0T\0r\0a\0d\0e\0I\0t\0e\0m\0N\0u\0m\0\0\0个\x0e\0\x03\x02\x02\0\x0e\x02\x0b*&\0S\0h\0o\0p\0_\0S\0e\0l\0e\0c\0t\0I\0t\0e\0m\0N\0a\0m\0e\0\0\0\x0e\0\x03\x02ÿÿ……\x0e\x05\x01\0\n嗯……是\x0e\0\x03\x02\0\0\x0e\x02\x12 \x1c\0S\0h\0o\0p\0T\0r\0a\0d\0e\0P\0r\0i\0c\0e\0\0\0卢比\x0e\0\x03\x02ÿÿ吧……？\x0e\x01\x04\x06~\x15\x7f\x15\0\x01
Com_Talk_31	要买\x0e\0\x03\x02\x02\0\x0e\x02\x0b*&\0S\0h\0o\0p\0_\0S\0e\0l\0e\0c\0t\0I\0t\0e\0m\0N\0a\0m\0e\0\0\0\x0e\0\x03\x02ÿÿ吗？\x0e\x05\x01\0\n需要几个？\x0e\x01\x05\x08~\x15\x83\x15\x7f\x15\0\x02
Com_Talk_33	只卖1个\x0e\0\x03\x02\x02\0\x0e\x02\x0b*&\0S\0h\0o\0p\0_\0S\0e\0l\0e\0c\0t\0I\0t\0e\0m\0N\0a\0m\0e\0\0\0\x0e\0\x03\x02ÿÿ？\x0e\x05\0\0\nOK～算你\x0e\0\x03\x02\0\0\x0e\x02\x12 \x1c\0S\0h\0o\0p\0T\0r\0a\0d\0e\0P\0r\0i\0c\0e\0\0\0卢比\x0e\0\x03\x02ÿÿ如何？\x0e\x01\x04\x06|\x15}\x15\0\x01
Com_Talk_34	要将\x0e\0\x03\x02\x02\0\x0e\x02\x0b*&\0S\0h\0o\0p\0_\0S\0e\0l\0e\0c\0t\0I\0t\0e\0m\0N\0a\0m\0e\0\0\0\x0e\0\x03\x02ÿÿ全买下吗！？\x0e\x05\x02\0OK～\x0e\x05\0\0\n\x0e\x02\x0f&"\0S\0h\0o\0p\0_\0T\0r\0a\0d\0e\0I\0t\0e\0m\0N\0u\0m\0\0\0个，总共是\x0e\0\x03\x02\0\0\x0e\x02\x12 \x1c\0S\0h\0o\0p\0T\0r\0a\0d\0e\0P\0r\0i\0c\0e\0\0\0卢比\x0e\0\x03\x02ÿÿ哦？\x0e\x01\x04\x06|\x15}\x15\0\x01
Com_Talk_35	要将\x0e\0\x03\x02\x02\0\x0e\x02\x0b*&\0S\0h\0o\0p\0_\0S\0e\0l\0e\0c\0t\0I\0t\0e\0m\0N\0a\0m\0e\0\0\0\x0e\0\x03\x02ÿÿ全卖掉吗！？\x0e\x05\x02\0\n你身上有\x0e\x02\x0f&"\0S\0h\0o\0p\0_\0T\0r\0a\0d\0e\0I\0t\0e\0m\0N\0u\0m\0\0\0个，那我用\x0e\0\x03\x02\0\0\x0e\x02\x12 \x1c\0S\0h\0o\0p\0T\0r\0a\0d\0e\0P\0r\0i\0c\0e\0\0\0卢比\x0e\0\x03\x02ÿÿ跟你买！\x0e\x01\x04\x06|\x15}\x15\0\x01
Com_Talk_36	\x0e\x04\x01\x02\tÍ哦哦，都卖完啦！\x0e\x05\x02\0\n看来你很中意我的食材啊！
Com_Talk_37	\x0e\x04\x01\x02\nÍ抱歉啊！\x0e\x05\0\0今天已经打烊了！\x0e\x05\x02\0\n不过倒是可以看看我还在寻找的食材清单……\x0e\x01\x04\x06|\x15}\x15\0\x01
Com_Talk_56	只买1个\x0e\0\x03\x02\x02\0\x0e\x02\x0b*&\0S\0h\0o\0p\0_\0S\0e\0l\0e\0c\0t\0I\0t\0e\0m\0N\0a\0m\0e\0\0\0\x0e\0\x03\x02ÿÿ啊？\x0e\x05\0\0\n这样是\x0e\0\x03\x02\0\0\x0e\x02\x12 \x1c\0S\0h\0o\0p\0T\0r\0a\0d\0e\0P\0r\0i\0c\0e\0\0\0卢比\x0e\0\x03\x02ÿÿ！\x0e\x01\x04\x06~\x15\x7f\x15\0\x01
5500	好
5501	不好
5502	买
5503	还是算了
5507	全买了
5508	全卖了
MSG_Ichika_00	\x0e\x03\x01\x02\0\0你在找流浪厨师麦茨？\x0e\x05\x01\0\n那就是我啊，你可找到了呢，\x0e\x05\x01\0哈哈哈！\n我正在\x0e\0\x03\x02\x02\0南阿卡莱驿站\x0e\0\x03\x02ÿÿ和\x0e\0\x03\x02\x02\0一始村\x0e\0\x03\x02ÿÿ之间\x0e\x05\0\0\n进行探索食材之旅。
MSG_Ichika_00_1	\x0e\x03\x01\x02\0\0我正在\x0e\0\x03\x02\x02\0南阿卡莱驿站\x0e\0\x03\x02ÿÿ和\x0e\0\x03\x02\x02\0一始村\x0e\0\x03\x02ÿÿ之间来回旅行，\x0e\x05\0\0\n寻找顶尖的食材。
MSG_Ichika_01	\x0e\x03\x01\x02\0\x10是谁呼唤我这流浪厨师……\x0e\x05\x01\0\n啊，是我在呼唤自己吗？\x0e\x05\x01\0哈哈哈。\n说到料理啊，思考食材的组合\n真是既开心又有意义啊。\n比方说，想要消除四肢疲劳时，\n就用精力蜂的蜂蜜和苹果……\x0e\x05\x01\0之类的。
MSG_Ichika_01_1	\x0e\x03\x01\x02\0\0比方说，想要消除四肢疲劳时，\n就用精力蜂的蜂蜜和苹果哦。
MSG_Ichika_02	\x0e\x03\x01\x02\0\0我是流浪厨师麦茨。\n\n肉料理对回复体力有极佳效果，\x0e\x05\x01\0\n而鱼料理本来就附有特殊能力。\n活用食材各自的优点，\n制作出自己的身体当下渴求的料理吧。
MSG_Ichika_02_1	\x0e\x03\x01\x02\0\0肉料理能回复体力！\x0e\x05\x01\0鱼料理有特殊能力！\x0e\x05\x02\0\n好好记住吧！
MSG_Ichika_03	\x0e\x03\x01\x02\0\0你是冒险家吧？\x0e\x05\x01\0\n那么补给营养就很重要了。\n毕竟秘境里可没有贩卖食材的店，\x0e\x05\0\0\n也没有专属的厨师陪伴在侧。\n我要是你的双亲，\n大概会很担心你的饮食吧。
MSG_Ichika_03_1	\x0e\x03\x01\x02\0\0我要是你的双亲，可会担心你的饮食啊，\x0e\x05\0\0\n只要看你的气色，就能大概明白了。\n你现在做得还可以，\x0e\x05\x02\0\n不过应该还能做得更好才对。
MSG_Ichika_04	\x0e\x03\x01\x02\0\0我是流浪厨师麦茨。\x0e\x05\x01\0\n听起来有点伟大，\x0e\x05\x01\0没办法，因为真的有点伟大。\n常言道，空腹就是最好的调味料，\x0e\x05\0\0\n但如此一来，我们厨师不就赢不了饥饿了吗？\n\x0e\x03\x01\x02\x02\x0e可恶，我可不会认输！\x0e\x05\x01\0我自己是这么想的啦。
MSG_Ichika_04_1	\x0e\x03\x01\x02\0\x10常言道，空腹就是最好的调味料，\x0e\x05\0\0\n或说料理就是爱情……\n就算如此，我还是会以厨师的身份努力。\n我要让他们知道，那些都敌不过麦茨的料理啊！
RetMSG_Ichika_00	\x0e\x03\x01\x02\0\0我是流浪厨师麦茨。\n\n顺道一提，在这个世界，\x0e\x05\0\0\n昆虫不是拿来制作料理，而是制作药材。\n所以厨师和昆虫几乎无缘啊。\x0e\x05\x02\0\n对讨厌昆虫的我来说反倒正好，\x0e\x05\0\0\x0e\x04\x01\x02\x07Í哈哈哈。
RetMSG_Ichika_00_1	\x0e\x03\x01\x02\0\0在这个世界，\x0e\x05\0\0\n昆虫不是拿来制作料理，而是制作药材。\n所以厨师和昆虫几乎无缘啊，\x0e\x05\x02\0\n这对讨厌昆虫的我来说，反倒正好。
RetMSG_Ichika_01	\x0e\x03\x01\x02\x01\x0b在这街道以南，\n一整面都是\x0e\0\x03\x02\x02\0阿卡莱湖\x0e\0\x03\x02ÿÿ，实在太棒了！\n\x0e\x03\x01\x02\0\x01不不不，\x0e\x05\0\0我不是说景色，\x0e\x05\0\0\n而是在说那些在湖里游泳的食材。\n毕竟景色可不能吃吧？\x0e\x05\x01\0\x0e\x04\x01\x02\x07Í哈哈哈。
RetMSG_Ichika_01_1	\x0e\x03\x01\x02\0\0\x0e\0\x03\x02\x02\0阿卡莱湖\x0e\0\x03\x02ÿÿ里，上好的食材\n正看起来很美味地游着泳。\n食材长出来、掉下来、天上飞……\x0e\x05\x01\0\n这片土地对我来说，就像是市场啊。
RetMSG_Ichika_02	\x0e\x03\x01\x02\x0b\x10我虽是个流浪厨师，\x0e\x05\0\0\n偶尔也会想要偷懒一下，\n所以不妨就在\x0e\0\x03\x02\x02\0阿卡莱湖\x0e\0\x03\x02ÿÿ悠闲地小睡片刻……\n\n\x0e\x03\x01\x02\0\x01想是这么想，\x0e\x05\0\0但我那些饥饿的客人\n已经在\x0e\0\x03\x02\x02\0南阿卡莱驿站\x0e\0\x03\x02ÿÿ等着我了。\x0e\x05\x01\0\x0e\x04\x01\x02\x07Í哈哈哈。
RetMSG_Ichika_02_1	\x0e\x03\x01\x02\0\0今天我要从东边的\x0e\0\x03\x02\x02\0阿卡莱湖\x0e\0\x03\x02ÿÿ\x0e\x05\0\0\n流浪到西边的\x0e\0\x03\x02\x02\0南阿卡莱驿站\x0e\0\x03\x02ÿÿ！\n没错，我就是流浪厨师啊！
RetMSG_Ichika_03	\x0e\x03\x01\x02\0\0我是流浪厨师麦茨。\n\n所谓的料理不只能享受味道，\n当然也能回复体力与精神力……\n\x0e\x03\x01\x02\x07\x0b还能耐暑、耐寒、耐电、耐火，兼抗噪音！\n\n\x0e\x03\x01\x02\0\x01正因为有料理，旅行才能继续下去啊。
RetMSG_Ichika_03_1	\x0e\x03\x01\x02\0\0烦恼的时候，总之就吃吧！\x0e\x05\0\0\n肚子饿的时候，总之就吃吧！\n除了必能回复体力与精神力外，\x0e\x05\0\0\n还能耐暑、耐寒、耐电、耐火……兼抗噪音！\n\x0e\x03\x01\x02\x01\x0b哎呀～这世界的料理实在太棒了！
RetMSG_Ichika_04	\x0e\x03\x01\x02\0\0我是流浪厨师麦茨哦。\n\n我正自\x0e\0\x03\x02\x02\0阿卡莱湖\x0e\0\x03\x02ÿÿ的北边，到\x0e\0\x03\x02\x02\0南阿卡莱驿站\x0e\0\x03\x02ÿÿ之间，\x0e\x05\0\0\n专注地进行探索食材之旅。
RetMSG_Ichika_04_1	\x0e\x03\x01\x02\0\0为寻求最棒的食材，我正自\x0e\0\x03\x02\x02\0阿卡莱湖\x0e\0\x03\x02ÿÿ的北边，\n到\x0e\0\x03\x02\x02\0南阿卡莱驿站\x0e\0\x03\x02ÿÿ之间来回往返。
Rest_00	\x0e\x03\x01\x02\0\0为了寻找能作出顶尖料理的食材，\x0e\x05\0\0\n我正在\x0e\0\x03\x02\x02\0南阿卡莱驿站\x0e\0\x03\x02ÿÿ与\x0e\0\x03\x02\x02\0一始村\x0e\0\x03\x02ÿÿ之间来回往返哦。\n只要跟我打声招呼，我也会贩卖东西给你哦！
Rest_01	\x0e\x03\x01\x02\0\x04雨水滋养大地，大地滋养动物。\x0e\x05\x01\0\n我的料理滋养人，吃料理的人花钱滋养我。\n\x0e\x03\x01\x02\x01\n就是这么回事，哈哈哈！
Rest_02	\x0e\x03\x01\x02\x0b\x10真不想让雨淋湿食材啊……\x0e\x05\x02\0\n暂时留在这躲雨吧。
EventFlowMsg\Npc_Road_045.msbt
SavedLv1_00	\x0e\x03\x01\x02\x07\x0b得救了呢！
SavedLv1_01	\x0e\x03\x01\x02\x05\x12要是没有你在，不知道会怎么样……
SavedLv2_00	\x0e\x03\x01\x02\x07\x0b真是承蒙你相助了！\x0e\x05\x01\0\n这也算是旅途中的相遇呢！
SavedLv2_01	\x0e\x03\x01\x02\x07\x0b真是感激不尽！\x0e\x05\x01\0\n有你在真是太幸运了！
SavedLv3_00	\x0e\x03\x01\x02\x05\x12我的旅行差点就结束在今天了……
SavedLv3_01	\x0e\x03\x01\x02\x05\x12虽然能近距离看到怪物让我很兴奋……\x0e\x05\0\0\n不过幸好有你相助……
