glossary.msbt
gl_799	Bowser Cake
im_mn_achieve042_details	Win and collect 50 or more  coins\r\nduring a playthrough
im_mn_achieve044_details	Get 600 points in Mario's Puzzle Party
im_mn_achieve045_details	Reach level 99 in Block Star
im_mn_achieve046_details	Reach level 99 in Stick and Spin
im_mn_achieve047_details	Play Mario Party mode 50 times
im_mn_achieve048_details	Collect a total of 1,000  coins
im_mn_achieve049_details	Win a total of 100 minigames
im_mn_achieve050_details	Earn a skill grade of S in a minigame
im_mn_achieve051_details	Earn a skill grade of A in a minigame
im_mn_achieve052_details	Win 10 times in a row
im_mn_achieve053_details	Win 5 times in a row
im_mn_achieve054_details	Get 3  Stars in a single pack
im_mn_achieve055_details	Earn 1,000th place or higher\r\nin a single minigame
im_mn_achieve056_details	Earn 10,000th place or higher\r\nin a single minigame
im_mn_achieve057_details	Earn 50,000th place or higher\r\nin a single minigame
im_mn_achieve058_details	Receive applause 5,000 times
im_mn_achieve059_details	Receive applause 1,000 times
im_mn_achieve060_details	Win and collect 100 or more  coins\r\nduring a playthrough
im_mn_achieve061_details	Get 300 points in Mario's Puzzle Party
im_mn_achieve062_details	Reach level 50 in Block Star
im_mn_achieve063_details	Reach level 50 in Stick and Spin
im_mn_achieve_mode00	Board Games
im_mn_achieve_mode01	General
im_mn_achieve_mode03	New Record Ranking
im_stamp.msbt
im_stPC000	Hi!
im_stPC001	Yes!
im_stPC002	Whaaat?!
im_st00000	Good game!
im_st00001	Thanks!
im_st00002	Sorry...
im_st00003	Wow!
im_st00004	Let's do this!
im_st00005	Lucky you!
im_st00006	BWAHAHA!
im_st00007	Ticktock!
im_st00008	All me!
im_st00009	Grrr...
im_st00010	But...why?
im_st00011	You wouldn't!
im_st00013	Congrats!
im_st00014	Nice!
im_st00015	Yay!
im_st00016	Close one!
im_st00017	Can't wait!
im_st00018	Bad luck!
im_st00019	Gehehheh!
im_st00020	Bring it!
im_st00021	Betrayal!
im_st00022	Gah!
im_st00023	Cut it out!
im_st00024	No way!
im_st00025	There it is!
im_st00026	Now!
im_st00027	You got this!
im_st00028	Next time!
im_st00029	Hit!
im_st00030	Miss!
im_st00031	Go, go!
im_st00032	You're on!
im_st00033	Fweet!
im_st00034	Ding-ding!
im_st00035	Lucky!
im_st00036	Ready\r\nfor this?
im_st00037	Waaah!
im_st00006_oneLine	BWAHAHA!
im_st00007_oneLine	Ticktock!
im_st00008_oneLine	All me!
im_st00009_oneLine	Grrr...
im_st00010_oneLine	But...why?
im_st00011_oneLine	You wouldn't!
im_st00015_oneLine	Yay!
im_st00016_oneLine	Close one!
im_st00017_oneLine	Can't wait!
im_st00018_oneLine	Bad luck!
im_st00019_oneLine	Gehehheh!
im_st00021_oneLine	Betrayal!
im_st00023_oneLine	Cut it out!
im_st00024_oneLine	No way!
im_st00025_oneLine	There it is!
im_st00026_oneLine	Now!
im_st00027_oneLine	You got this!
im_st00028_oneLine	Next time!
im_st00031_oneLine	Go, go!
im_st00032_oneLine	You're on!
im_st00033_oneLine	Fweet!
im_st00034_oneLine	Ding-ding!
im_st00035_oneLine	Lucky!
im_st00036_oneLine	Ready for this?
system.msbt
sys_ctrl_skip	/ Skip
sys_info_operatAccount	[0] is in control.
sys_mw_chaname	[0]
sys_mw_back	 Back
sys_pause_slct_resume	Return to Game
sys_pause_slct_restart	Start Over
sys_pause_mw_restart	Start [0] over\r\nfrom the beginning?
sys_pause_mw_restart_a0	Start Over
sys_pause_mw_restart_a1	Keep Playing
sys_pause_slct_mainM	To Village Square
sys_pause_mw_mainM	Return to the Village Square?
sys_pause_mw_mainM_bdM	Return to the Village Square?\r\n{size[4c00]}{color[4b465aff]}You can continue playing from\r\nthe beginning of the turn when\r\nyou come back.{color[000000ff]}{size[6400]}
sys_pause_slct_mgM_bdM	To Mt. Minigames
sys_pause_mw_mgM_bdM	Go to Mt. Minigames?\r\n{color[4b465aff]}{size[4c00]}When you come back, you can continue\r\nplay from the start of the current turn.{size[6400]}{color[000000ff]}
sys_pause_mw_mgM_bdM_a0	Yes
sys_pause_mw_mgM_bdM_a1	No
sys_pause_mw_mainM_a0	Go to Square
sys_pause_mw_mainM_a1	Keep Playing
sys_pause_slct_mgM	Select a New Course
sys_pause_slct_mgSlct	Choose Minigame
sys_pause_slct_turn	Add Turns
sys_pause_mw_turn00	How many total turns would you like?
sys_pause_mw_turn00_a0	15 Turns
sys_pause_mw_turn00_a1	20 Turns
sys_pause_mw_turn00_a2	25 Turns
sys_pause_mw_turn00_a3	30 Turns
sys_pause_mw_turn01	You can only make changes\r\nonce per game. Proceed?\r\n　[0]　→　[1]
sys_pause_mw_turn01_a0	Add Turns
sys_pause_mw_turn01_a1	Don't Add
sys_pause_mw_turn02	The number of turns has been\r\nchanged! You'll see the new\r\ntotal from the next turn onward.
sys_pause_mw_turn03	Add more turns to the game\r\nand play for longer?
sys_pause_mw_turn03_multi	Add more turns to the game\r\nand play for longer? Ask the\r\nother players and decide.
sys_pause_mw_turn03_a0	Add Turns
sys_pause_mw_turn03_a1	Don't Add
sys_pause_slct_mesSp	Text Speed
sys_pause_mw_mesSp	How quickly would you like\r\nmessages to display?
sys_pause_mw_mesSp_a0	Fast
sys_pause_mw_mesSp_a1	Normal
sys_pause_mw_mesSp_a2	Slow
sys_pause_playerName	[0]
sys_pause_modeName	[0]
sys_pause_mgName	[0]
sys_pause_mapName	[0]
sys_pause_mapDetails	[0]
sys_bdm_mw_save01	Once deleted, data cannot be\r\nrecovered. Are you sure?
sys_bdm_mw_save01_a0	Yes
sys_bdm_mw_save01_a1	No
sys_bdm_mw_save03	Select the progress data to overwrite.
sys_retry_slct_mapSlct	Change Board
sys_retry_slct_mainM	Return to the Square
sys_retry_slct_mgM01	Select a Course
sys_retry_slct_mgSlct	Choose a Minigame
sys_retry_slct_randomSlct	Random Minigame
sys_retry_slct_play	Play Again
sys_retry_slct_levelX	Start from Level [0]
sys_retry_slct_level1	Start from Level 1
sys_retry_fav_mg	Current Minigame
sys_retry_fav_mgName	[0]
sys_retry_fav_ctrl00	 Set as Favorite
sys_retry_fav_ctrl01	 Remove from Favorites
sys_retry_slct_bdM	Mario Party
sys_retry_slct_hsmmet	Mt. Minigames
sys_retry_mw_hsmmet	Go to Mt. Minigames?
sys_mgM_scoreCard_score	[0]
sys_reward_mp_level0	Mario Party Lv.
sys_reward_mp_level1	[0]
sys_reward_mp_next	[0] points until the next level
sys_reward_mp_titleName	[0]
sys_reward_mp_add	+[0]
sys_reward_mw_get	You earned {color[ffffffff]} {color[000000ff]}{color[110c1dff]}coins and\r\nMario Party Lv. points!{color[000000ff]}
sys_reward_mw_name	[0]
im_sys_modeName00	Mario Party
im_sys_modeName01	Mt. Minigames
sys_reward_mw_hsmn00	You earned {color[ffffffff]} {color[000000ff]}{color[110c1dff]}coins and\r\nMario Party Lv. points!{color[000000ff]}
sys_reward_info	[0]
sys_reward_info_mes00	At Mario Party Lv. 5, Toad's Shop gets new stickers!
sys_reward_info_mes01	At Mario Party Lv. 10, Toad's Shop gets new card designs!
sys_reward_info_mes02	At Mario Party Lv. 15, Toad's Shop gets new stickers!
sys_reward_info_mes03	At Mario Party Lv. 20, Toad's Shop gets new card designs!
sys_reward_info_mes04	At Mario Party Lv. 25, Toad's Shop gets new stickers!
sys_reward_info_mes05	At Mario Party Lv. 30, Toad's Shop gets new card designs!
sys_reward_info_mes06	At Mario Party Lv. 35, Toad's Shop gets new stickers!
sys_reward_info_mes07	At Mario Party Lv. 40, Toad's Shop gets new stickers!
sys_reward_info_mes08	At Mario Party Lv. 50, the Data House gets staff credits!
sys_reward_info_mes09	At Mario Party Lv. 60, Toad's Shop gets new encyclopedia pages!
sys_reward_info_mes10	At Mario Party Lv. 70, Toad's Shop gets new encyclopedia pages!
sys_reward_info_mes11	At Mario Party Lv. 80, Toad's Shop gets new encyclopedia pages!
sys_reward_info_mes12	At Mario Party Lv. 90, Toad's Shop gets new encyclopedia pages!
sys_reward_info_mes13	At Mario Party Lv. 99, Toad's Shop gets new encyclopedia pages!
sys_reward_ctrl_next	 Next
sys_reward_coin_have	[0]
sys_reward_coin_add	+[0]
sys_reward_coin_detailCoin	[0] 
sys_reward_coin_haveStar	 Stars: [0]
sys_reward_coin_handClap	Applause Bonus
sys_reward_coin_MG_streak	Win-Streak Bonus
sys_reward_coin_hsmm04_3win	Won 3 in a row
sys_reward_coin_hsmm04_5win	Won 5 in a row
sys_reward_coin_hsmm04_10win	Won 10 in a row
sys_reward_coin_hsmm05_stage1	Cleared Stage 1
sys_reward_coin_hsmm05_stage2	Cleared Stage 2
sys_reward_coin_hsmm05_stage3	Cleared Stage 3
sys_reward_coin_hsmm05_stage4	Cleared Stage 4
sys_reward_coin_hsmm05_stage5	Cleared Stage 5
sys_reward_coin_hsmm05_stage6	Cleared Stage 6
sys_reward_coin_hsmm02_rankUP	Skill grade increased
sys_reward_coin_bdm_bonus1	{color[ff3502ff]}Winner bonus{color[000000ff]}
sys_reward_coin_bdm_bonus_x	{color[ff3502ff]}×[0]{color[000000ff]}
sys_reward_exp_bdm_10_1st	Finish in 1st place after 10 turns
sys_reward_exp_bdm_10_2nd	Finish in 2nd place after 10 turns
sys_reward_exp_bdm_10_3rd	Finish in 3rd place after 10 turns
sys_reward_exp_bdm_10_4th	Finish in 4th place after 10 turns
sys_reward_exp_bdm_15_1st	Finish in 1st place after 15 turns
sys_reward_exp_bdm_15_2nd	Finish in 2nd place after 15 turns
sys_reward_exp_bdm_15_3rd	Finish in 3rd place after 15 turns
sys_reward_exp_bdm_15_4th	Finish in 4th place after 15 turns
sys_reward_exp_bdm_20_1st	Finish in 1st place after 20 turns
sys_reward_exp_bdm_20_2nd	Finish in 2nd place after 20 turns
sys_reward_exp_bdm_20_3rd	Finish in 3rd place after 20 turns
sys_reward_exp_bdm_20_4th	Finish in 4th place after 20 turns
sys_reward_exp_bdm_25_1st	Finish in 1st place after 25 turns
sys_reward_exp_bdm_25_2nd	Finish in 2nd place after 25 turns
sys_reward_exp_bdm_25_3rd	Finish in 3rd place after 25 turns
sys_reward_exp_bdm_25_4th	Finish in 4th place after 25 turns
sys_reward_exp_bdm_30_1st	Finish in 1st place after 30 turns
sys_reward_exp_bdm_30_2nd	Finish in 2nd place after 30 turns
sys_reward_exp_bdm_30_3rd	Finish in 3rd place after 30 turns
sys_reward_exp_bdm_30_4th	Finish in 4th place after 30 turns
sys_reward_exp_mgm_play	Played a minigame
sys_reward_exp_mgm_win	Won a minigame
sys_reward_exp_mgm_lose	Did not win a minigame
sys_reward_exp_mgm_master	Beat Master CPU
sys_reward_exp_hsmm02_hsmg501_win1	Won in Beach Volley Folly in a 7-point game
sys_reward_exp_hsmm02_hsmg501_win2	Won in Beach Volley Folly in a 14-point game
sys_reward_exp_hsmm02_hsmg501_win3	Won in Beach Volley Folly in a 21-point game
sys_reward_exp_hsmm02_hsmg501_lose1	Did not win in Beach Volley Folly in a 7-point game
sys_reward_exp_hsmm02_hsmg501_lose2	Did not win in Beach Volley Folly in a 14-point game
sys_reward_exp_hsmm02_hsmg501_lose3	Did not win in Beach Volley Folly in a 21-point game
sys_reward_exp_hsmm02_hsmg502_win1	Won in Ice Hockey in a 1-minute game
sys_reward_exp_hsmm02_hsmg502_win2	Won in Ice Hockey in a 3-minute game
sys_reward_exp_hsmm02_hsmg502_win3	Won in Ice Hockey in a 5-minute game
sys_reward_exp_hsmm02_hsmg502_lose1	Did not win in Ice Hockey in a 1-minute game
sys_reward_exp_hsmm02_hsmg502_lose2	Did not win in Ice Hockey in a 3-minute game
sys_reward_exp_hsmm02_hsmg502_lose3	Did not win in Ice Hockey in a 5-minute game
sys_reward_exp_hsmm02_rankC	Reached C-Rank skill grade
sys_reward_exp_hsmm02_rankB	Reached B-Rank skill grade
sys_reward_exp_hsmm02_rankA	Reached A-Rank skill grade
sys_reward_exp_hsmm02_rankS	Reached S-Rank skill grade
sys_reward_exp_hsmm02_rankMAX	Reached max skill-grade rank
sys_reward_exp_hsmm03_5_1st	Finish in 1st place after 5 rounds
sys_reward_exp_hsmm03_5_2nd	Finish in 2nd place after 5 rounds
sys_reward_exp_hsmm03_5_3rd	Finish in 3rd place after 5 rounds
sys_reward_exp_hsmm03_5_4th	Finish in 4th place after 5 rounds
sys_reward_exp_hsmm03_10_1st	Finish in 1st place after 10 rounds
sys_reward_exp_hsmm03_10_2nd	Finish in 2nd place after 10 rounds
sys_reward_exp_hsmm03_10_3rd	Finish in 3rd place after 10 rounds
sys_reward_exp_hsmm03_10_4th	Finish in 4th place after 10 rounds
sys_reward_exp_hsmm03_15_1st	Finish in 1st place after 15 rounds
sys_reward_exp_hsmm03_15_2nd	Finish in 2nd place after 15 rounds
sys_reward_exp_hsmm03_15_3rd	Finish in 3rd place after 15 rounds
sys_reward_exp_hsmm03_15_4th	Finish in 4th place after 15 rounds
sys_reward_exp_hsmm04_3_win	Won with the "3  Stars to win" rule active
sys_reward_exp_hsmm04_5_win	Won with the "5  Stars to win" rule active
sys_reward_exp_hsmm04_10_win	Won with the "10  Stars to win" rule active
sys_reward_exp_hsmm04_3_lose	Lost with the "3  Stars to win" rule active
sys_reward_exp_hsmm04_5_lose	Lost with the "5  Stars to win" rule active
sys_reward_exp_hsmm04_10_lose	Lost with the "10  Stars to win" rule active
sys_reward_exp_hsmm05_stg1	Cleared Stage 1
sys_reward_exp_hsmm05_stg2	Cleared Stage 2
sys_reward_exp_hsmm05_stg3	Cleared Stage 3
sys_reward_exp_hsmm05_stg4	Cleared Stage 4
sys_reward_exp_hsmm05_stg5	Cleared Stage 5
sys_reward_exp_hsmm05_stg6	Cleared Stage 6
sys_reward_exp_hsmm06_duel_win	Won a Duel Minigame
sys_reward_exp_hsmm06_duel_lose	Did not win a Duel Minigame
sys_reward_exp_bonus_friend	{color[ff3502ff]}Online bonus{color[000000ff]}
sys_reward_exp_takeout	Experience points earned
sys_reward_exp_bonus_x	{color[ff3502ff]}×[0]{color[000000ff]}
sys_unlock_mw_name	[0]
sys_unlock_mw_type00	The encyclopedia Board page for\r\n[0], along with\r\nmusic and a card design, were\r\nadded to Toad's Shop!
sys_unlock_mw_type01	[0] has been added to the\r\nCharacters section in the encyclopedia!
sys_unlock_mw_type02	[0] has been\r\nadded to Trio Challenge!
sys_unlock_mw_type03	New stickers were added\r\nto Toad's Shop!
sys_unlock_mw_type04	The staff credits have been unlocked!
sys_unlock_mw_type05	New card designs were added\r\nto Toad's Shop!
sys_unlock_mw_type06	New encyclopedia pages were added\r\nto Toad's Shop!
sys_rank_userName	[0]
sys_rank_bonus	[0]
sys_rank_bonus_plus	+[0]
sys_rank_bonus_minus	-[0]
sys_rank_rivalName	[0]
sys_rank_tier_s	S
sys_rank_tier_a	A
sys_rank_tier_b	B
sys_rank_tier_c	C
sys_rank_tier_d	D
sys_rank_hsmg000_bonus00	Win
sys_rank_hsmg000_bonus01	Underdog Win
sys_rank_hsmg000_bonus02	Loss
sys_rank_hsmg000_bonus03	Tie
sys_rank_hsmg501_bonus00	Spike Bonus
sys_rank_hsmg501_bonus01	Nice Block!
sys_rank_hsmg501_bonus02	Perfect!
sys_rank_hsmg502_bonus00	Goal Bonus
sys_rank_hsmg502_bonus01	Nice Check!
sys_rank_hsmg502_bonus02	Hat Trick
sys_rank_hsmg502_bonus03	Perfect!
sys_rank_hsmg503_bonus00	Goal Bonus
sys_rank_hsmg503_bonus01	Multigoal!
sys_rank_hsmg503_bonus02	Perfect Shot!
sys_rank_hsmg503_bonus03	Hat Trick
sys_rank_hsmg503_bonus04	Perfect!
sys_rank_hsmg601_bonus00	Combo Bonus
sys_rank_hsmg601_bonus01	Landslide Bonus
sys_rank_hsmg601_bonus02	Squeaker Bonus
sys_rank_hsmg602_bonus00	Combo Bonus
sys_rank_hsmg602_bonus01	Landslide Bonus
sys_rank_hsmg602_bonus02	Squeaker Bonus
sys_rank_hsmg603_bonus00	Combo Bonus
sys_rank_hsmg603_bonus01	Landslide Bonus
sys_rank_hsmg603_bonus02	Squeaker Bonus
sys_error_mw_B00	Communication was interrupted.\r\nSwitching to offline play.
sys_error_mw_B01	{size[8200]}{[0001|0400]}{color[ff3502ff]}[0]{color[000000ff]}{[0001|ffff]}{size[6400]} {color[110c1dff]}has disconnected.{color[000000ff]}
sys_error_mw_B02	{size[8200]}{[0001|0400]}{color[ff3502ff]}[0]{color[000000ff]}{[0001|ffff]}{size[6400]} {color[110c1dff]}has disconnected.\r\n{size[8200]}{[0001|0400]}{color[ff3502ff]}[1]{color[110c1dff]}{[0001|ffff]}{size[6400]} is now the host.{color[000000ff]}
sys_error_mw_B03	Communication was interrupted.\r\nEnding online mode.
sys_error_mw_B05	The connection has timed out.
sys_error_mw_B06	{size[8200]}{[0001|0400]}{color[ff3502ff]}[0]{color[000000ff]}{[0001|ffff]}{size[6400]} {color[110c1dff]}has disconnected.\r\nThe host is no longer here, so\r\nyou lead the adventure now!\r\nProgress data will be created at\r\nthe start of the turn.{color[000000ff]}
sys_error_mw_B07	Communication was interrupted.
sys_error_mw_B08	There are no other participants,\r\nso the game will end.
sys_error_mw_C00	Could not join room.
sys_error_mw_C02	The room is full. Please change\r\nthe number of players.
sys_error_mw_D00	No rooms can be found.
sys_error_mw_H01	No players were found.\r\nSearch again?
sys_error_mw_H01_a0	Search
sys_error_mw_H01_a2	Quit
sys_error_mw_I00	Failed to download ranking data.
sys_error_mw_J00	Linking this title to the\r\nNintendo Switch Online\r\napplication is necessary\r\nto start voice chat.
sys_error_mw_K00	Voice chat unavailable.
sys_retry_play_team	vs.
sys_retry_play_stage	Choose a stage.
sys_retry_play_start	Game Start!
sys_retry_play_normal	Normal Mode
sys_retry_play_endless	Endless Mode
sys_retry_play_next	Next
sys_pause_mgRank_header	Rank Requirements
sys_pause_mgRank_A	A
sys_pause_mgRank_B	B
sys_pause_mgRank_C	C
sys_pause_mgRank_D	D
sys_pause_mgRank_details	[0]
sys_mgRank_hsmg102_3_A	15 or more seconds left
sys_mgRank_hsmg102_3_B	10-14 seconds left
sys_mgRank_hsmg102_3_C	5-9 seconds left
sys_mgRank_hsmg102_3_D	1-4 seconds left
sys_mgRank_hsmg111_3_A	81-90 points\r\n(Points are for time remaining)
sys_mgRank_hsmg111_3_B	61-80 points
sys_mgRank_hsmg111_3_C	41-60 points
sys_mgRank_hsmg111_3_D	30-40 points
sys_mgRank_hsmg106_3_A	20 or more seconds left
sys_mgRank_hsmg106_3_B	13-19 seconds left
sys_mgRank_hsmg106_3_C	6-12 seconds left
sys_mgRank_hsmg106_3_D	1-5 seconds left
sys_mgRank_hsmg113_3_A	All 3 team members triumph
sys_mgRank_hsmg113_3_B	2 team members triumph
sys_mgRank_hsmg113_3_C	Only a non-CPU team\r\nmember triumphs
sys_mgRank_hsmg113_3_D	Only a CPU team\r\nmember triumphs
sys_mgRank_hsmg109_3_A	All 3 team members triumph
sys_mgRank_hsmg109_3_B	2 team members triumph
sys_mgRank_hsmg109_3_C	Only a non-CPU team\r\nmember triumphs
sys_mgRank_hsmg109_3_D	Only a CPU team\r\nmember triumphs
sys_mgRank_hsmg101_3_A	All 3 team members triumph
sys_mgRank_hsmg101_3_B	2 team members triumph
sys_mgRank_hsmg101_3_C	Only a non-CPU team\r\nmember triumphs
sys_mgRank_hsmg101_3_D	Only a CPU team\r\nmember triumphs
sys_mgRank_hsmg114_3_A	All 3 team members triumph
sys_mgRank_hsmg114_3_B	2 team members triumph
sys_mgRank_hsmg114_3_C	Only a non-CPU team\r\nmember triumphs
sys_mgRank_hsmg114_3_D	Only a CPU team\r\nmember triumphs
sys_mgRank_hsmg110_3_A	Player makes a tackle\r\nwithin 10 seconds
sys_mgRank_hsmg110_3_B	Player tackles within 20 secs.\r\nor CPU tackles within 10 secs.
sys_mgRank_hsmg110_3_C	Player tackles within time limit\r\nor CPU tackles within 20 secs.
sys_mgRank_hsmg110_3_D	Player wins within time limit\r\nor CPU tackles within time limit
sys_mgRank_hsmg115_3_A	All 3 team members triumph
sys_mgRank_hsmg115_3_B	2 team members triumph
sys_mgRank_hsmg115_3_C	Only a non-CPU team\r\nmember triumphs
sys_mgRank_hsmg115_3_D	Only a CPU team\r\nmember triumphs
sys_mgRank_hsmg103_3_A	Player scores a hit on rival\r\nwithin 10 seconds
sys_mgRank_hsmg103_3_B	Player hits within 20 seconds\r\nor CPU hits within 10 seconds
sys_mgRank_hsmg103_3_C	Player hits within time limit\r\nor CPU hits within 20 seconds
sys_mgRank_hsmg103_3_D	CPU scores a hit within\r\ntime limit
sys_mgRank_hsmg107_3_A	Player crushes rival within\r\n10 seconds
sys_mgRank_hsmg107_3_B	Player crushes rival in 20 secs.\r\nor CPU crushes in 10 secs.
sys_mgRank_hsmg107_3_C	Player crushes rival within time\r\nor CPU crushes in 20 secs.
sys_mgRank_hsmg107_3_D	CPU crushes rival within\r\nthe time limit
sys_mgRank_hsmg105_3_A	Win within 8 seconds
sys_mgRank_hsmg105_3_B	Win within 12 seconds
sys_mgRank_hsmg105_3_C	Win within 16 seconds
sys_mgRank_hsmg105_3_D	Win within the time limit
sys_mgRank_hsmg112_3_A	Win with 18-30 seconds left
sys_mgRank_hsmg112_3_B	Win with 11-17 seconds left
sys_mgRank_hsmg112_3_C	Win with 6-10 seconds left
sys_mgRank_hsmg112_3_D	Win with 1-5 seconds left\r\nor CPU scores all goals
sys_mgRank_hsmg108_3_A	All 3 team members triumph
sys_mgRank_hsmg108_3_B	2 team members triumph
sys_mgRank_hsmg108_3_C	Only a non-CPU team\r\nmember triumphs
sys_mgRank_hsmg108_3_D	Only a CPU team\r\nmember triumphs
sys_mgRank_hsmg104_3_A	Win within 38 seconds
sys_mgRank_hsmg104_3_B	Win within 43 seconds
sys_mgRank_hsmg104_3_C	Win within 48 seconds
sys_mgRank_hsmg104_3_D	Win after 48 seconds elapse
sys_mgRank_hsmg102_1_A	150%-300%\r\n(Team side's distance to goal)
sys_mgRank_hsmg102_1_B	100%-149%
sys_mgRank_hsmg102_1_C	50%-99%
sys_mgRank_hsmg102_1_D	1%-49%
sys_mgRank_hsmg111_1_A	Hit all targets with more than\r\n11 seconds left
sys_mgRank_hsmg111_1_B	Win with over 11 seconds left\r\nbut with targets remaining
sys_mgRank_hsmg111_1_C	5-10 seconds left
sys_mgRank_hsmg111_1_D	1-4 seconds left
sys_mgRank_hsmg106_1_A	Keep your head above water\r\nfor over 20 seconds
sys_mgRank_hsmg106_1_B	Keep your head above water\r\nfor 15-19 seconds
sys_mgRank_hsmg106_1_C	Keep your head above water\r\nfor 10-14 seconds
sys_mgRank_hsmg106_1_D	Keep your head above water\r\nfor 5-9 seconds
sys_mgRank_hsmg113_1_A	Win within 8 seconds
sys_mgRank_hsmg113_1_B	Win within 12 seconds
sys_mgRank_hsmg113_1_C	Win within 16 seconds
sys_mgRank_hsmg113_1_D	Win within the time limit
sys_mgRank_hsmg109_1_A	Win within 15 seconds
sys_mgRank_hsmg109_1_B	Win within 20 seconds
sys_mgRank_hsmg109_1_C	Win within 25 seconds
sys_mgRank_hsmg109_1_D	Win within the time limit
sys_mgRank_hsmg101_1_A	Win with 21-30 seconds left
sys_mgRank_hsmg101_1_B	Win with 11-20 seconds left
sys_mgRank_hsmg101_1_C	Win with 6-10 seconds left
sys_mgRank_hsmg101_1_D	Win with 1-5 seconds left
sys_mgRank_hsmg114_1_A	Find all rivals before Round 2
sys_mgRank_hsmg114_1_B	Find all rivals before Round 3
