AlbumSave_UI.msbt
AlbumSave_Top_Help	アルバムに保存したい写真を　選んでください
LT_Tips_029_Head	サウンド設定
LT_Tips_030_Head	その他設定
LT_Tips_031_Head	ネオワン号
LT_Tips_032_Head	リサーチカメラ
LT_Tips_033_Head	サーチ
LT_Tips_034_Head	ふわりんご
LT_Tips_035_Head	イルミナオーブ
LT_Tips_036_Head	メロディ
LT_Tips_037_Head	ターボ
LT_Tips_038_Head	イルミナ現象
LT_Tips_039_Head	イルミナポケモン
LT_Tips_040_Head	クリスタフラワー
LT_Tips_041_Head	古代遺跡
LT_Tips_042_Head	イルミナフォース
LT_Tips_043_Head	テルル隕石
LT_Tips_044_Head	2000年前の壁画
LT_Tips_045_Head	2000年前の壁画
LT_Tips_046_Head	レンティル冒険記
LT_Tips_047_Head	キャプテン・ビクトル
LT_Tips_048_Head	トオルのアドバイス「真ん中で1」
LT_Tips_049_Head	トオルのアドバイス「ベストタイミング」
LT_Tips_050_Head	トオルのアドバイス「こっちを見てるとき」
LT_Tips_051_Head	トオルのアドバイス「隠れないように」
LT_Tips_052_Head	トオルのアドバイス「なるべく大きく」
LT_Tips_053_Head	トオルのアドバイス「はみだし注意！」
LT_Tips_054_Head	トオルのアドバイス「ポケモンなしはスコアなし」
LT_Tips_055_Head	トオルのアドバイス「真ん中で2」
LT_Tips_056_Head	トオルのアドバイス「仲間と一緒」
LT_Tips_057_Head	トオルのアドバイス「バランスよく」
LT_Tips_058_Head	トオルのアドバイス「被らないように」
LT_Tips_059_Head	トオルのアドバイス「みんな大きく」
LT_Tips_060_Head	トオルのアドバイス「みんな決めポーズで」
LT_Tips_061_Head	トオルのアドバイス「特別な風景を1」
LT_Tips_062_Head	トオルのアドバイス「特別な風景を2」
LT_Tips_063_Head	ネオワン号の操作
LT_Tips_064_Head	サーチの使い方
LT_Tips_065_Head	ふわりんごの使い方
LT_Tips_066_Head	イルミナオーブの使い方
LT_Tips_067_Head	メロディの使い方
LT_Tips_068_Head	ターボの使い方
LT_Tips_069_Head	ポケモンフォト図鑑を埋めるコツ
LT_Tips_070_Head	調査レベルを上げるコツ
LT_Tips_071_Head	ルートスコアを上げるコツ
LT_Tips_072_Head	撮影できる枚数
LT_Tips_073_Head	写真のタイトル
LT_Tips_074_Head	Switchへの保存
LT_Tips_075_Head	ベースキャンプのポケモンたち
LT_Tips_076_Head	研究室にある写真
TipsLoading_Info.msbt
LT_Tips_001_Info	{color[0000]}レンティル地方{color[ffff]}で　活動する　{color[0000]}ポケモン博士{color[ffff]}。\n{color[0000]}イルミナ現象{color[ffff]}に関する　研究が　認められて\nレンティル全土で　調査を行う　許可を得た。
LT_Tips_002_Info	{color[0000]}くるんとした　ポニーテール{color[ffff]}が　トレードマーク。\nポケモンが大好きで　{color[0000]}カガミ博士{color[ffff]}の　研究を\n{color[0000]}助手{color[ffff]}として　手伝っている。
LT_Tips_003_Info	{color[0000]}ツンツンとした　ヘアスタイル{color[ffff]}が　トレードマーク。\n{color[0000]}トオル{color[ffff]}が撮った　ポケモンの写真に　感動して\n世界一の　{color[0000]}ポケモンカメラマン{color[ffff]}を　目指すようになった。
LT_Tips_004_Info	{color[0000]}カガミ博士{color[ffff]}の　古い友人で　{color[0000]}天才カメラマン{color[ffff]}。\n自然体のポケモンを　撮影するのが　モットー。\n昔　{color[0000]}とある博士{color[ffff]}に　頼まれて\nポケモン撮影に　協力したことがある。
LT_Tips_005_Info	{color[0000]}複数の島{color[ffff]}からなる　独自の　文化を持つ　地方。\n島によって　大きく　環境が異なり\n{color[0000]}ポケモン{color[ffff]}や　{color[0000]}花{color[ffff]}などが　{color[0000]}光を放つ現象{color[ffff]}が　確認されている。
LT_Tips_006_Info	{color[0000]}人{color[ffff]}と{color[0000]}ポケモン{color[ffff]}が　ともに　暮らしている\n{color[0000]}おだやかな気候{color[ffff]}の　島。\n保護された　自然の中に　{color[0000]}ポケモンを　研究する　施設{color[ffff]}がある。
LT_Tips_007_Info	{color[0000]}豊かな水{color[ffff]}と　{color[0000]}温暖な気候{color[ffff]}によって　育てられた\nさまざまな　植物が　生い茂る　{color[0000]}緑の島{color[ffff]}。\n自然の恵みが　ポケモンの暮らしを　支えている。
LT_Tips_008_Info	{color[0000]}レンティル地方{color[ffff]}の　海の　中央に　位置する　{color[0000]}小さな島々{color[ffff]}。\n食べ物が　豊富な　{color[0000]}あたたかな海{color[ffff]}は\n水辺に暮らす　ポケモンたちの　楽園。
LT_Tips_009_Info	{color[0000]}巨大な　火山{color[ffff]}がそびえる　{color[0000]}猛暑の島{color[ffff]}。\n乾燥や　強風　熱や　毒など　{color[0000]}過酷な環境{color[ffff]}で\nたくましく生きる　ポケモンたちが　暮らしている。
LT_Tips_010_Info	{color[0000]}冒険家ビクトル{color[ffff]}も　たどりつけなかった\n{color[0000]}雪と氷{color[ffff]}に　閉ざされた　{color[0000]}最果ての島{color[ffff]}。\n凍るような寒さと　共存する　ポケモンたちがいる。
LT_Tips_011_Info	{color[0000]}人々の　記憶から　消えた{color[ffff]}　小さな島。\nいにしえの昔　何が起きたのか\nそれを知るために　残された　{color[0000]}手がかり{color[ffff]}。
LT_Tips_012_Info	{color[0000]}レンティル ポケモン自然科学研究所{color[ffff]}の　{color[0000]}カガミ博士{color[ffff]}の　{color[0000]}研究室{color[ffff]}。\n{color[0000]}フォト図鑑{color[ffff]}や　{color[0000]}マイスペース{color[ffff]}など　調査したデータが　確認できる。\n「ベースキャンプ」　＞　「研究室」
LT_Tips_013_Info	{color[0000]}レンティル地方{color[ffff]}で行った　調査のデータが\n撮影した写真とともに　記録されている。\n{color[0000]}研究室{color[ffff]}で　いつでも　確認できる。\n「ベースキャンプ」　＞　「研究室」　＞　「フォト図鑑」
LT_Tips_014_Info	{color[0000]}ポケモンの写真{color[ffff]}や　{color[0000]}情報{color[ffff]}が　確認できる　{color[0000]}フォト図鑑{color[ffff]}。\n各ページ　{color[0000]}4枚の写真{color[ffff]}を埋めると　ページが完成する。\n「研究室」　＞　「フォト図鑑」　＞　「ポケモン」
LT_Tips_015_Info	調査した　{color[0000]}ポケモン{color[ffff]}や　{color[0000]}コレクション{color[ffff]}を\nルートごとに　確認できる　{color[0000]}フォト図鑑{color[ffff]}。\n「研究室」　＞　「フォト図鑑」　＞　「マップ」
LT_Tips_016_Info	{color[0000]}クリスタフラワー{color[ffff]}や　{color[0000]}古代遺跡{color[ffff]}の\n調査データが　確認できる　{color[0000]}フォト図鑑{color[ffff]}。\n「研究室」　＞　「フォト図鑑」　＞　「コレクション」
LT_Tips_017_Info	保存した写真の　確認や　加工ができる。\n{color[0000]}エクストラ撮影{color[ffff]}や　{color[0000]}加工した写真{color[ffff]}も　保存されている。\n「研究室」　＞　「マイスペース」　＞　「アルバム」
LT_Tips_018_Info	撮影した写真に　{color[0000]}スタンプなどを追加{color[ffff]}して　さらに楽しむ　機能。\n調査を進めると　使える素材が　増えていく。\n「アルバム」など　＞　写真選択　＞　「写真加工」
LT_Tips_019_Info	調査が終わったあと　撮影した写真の　{color[0000]}明るさ{color[ffff]}や　{color[0000]}向き{color[ffff]}などの\n設定を変更して　{color[0000]}もう一度　撮影できる{color[ffff]}　機能。\n「リトライメニュー」　＞　「アルバム保存」　＞　写真選択　＞　「エクストラ撮影」
LT_Tips_020_Info	調査に関する　さまざまな記録が　確認できる。\n「研究室」　＞　「マイスペース」　＞　「調査ログ」
LT_Tips_021_Info	調査の　進展によって　もらえる　{color[0000]}調査称号{color[ffff]}が　確認できる。\nそれぞれの　進み具合も　記録されている。\n「研究室」　＞　「マイスペース」　＞　「調査称号」
LT_Tips_022_Info	世界中にいる　たくさんの友だちが　{color[0000]}撮った写真{color[ffff]}や\n{color[0000]}ランキング{color[ffff]}が　確認できる。\n「ベースキャンプ」　＞　「研究室」　＞　「オンライン」
LT_Tips_023_Info	世界中にいる　たくさんの友だちが　撮った\n{color[0000]}りんごメダルの多い写真{color[ffff]}や　{color[0000]}注目のルートの写真{color[ffff]}が　確認できる。\n「研究室」　＞　「オンライン」　＞　「みんなの写真」
LT_Tips_024_Info	他の人が　撮った写真が　{color[0000]}気に入ったときに　贈ることができる{color[ffff]}　メダル。\n世界中にいる　たくさんの友だちと　贈り合おう！
LT_Tips_025_Info	世界中にいる　たくさんの友だちの\n{color[0000]}総合図鑑スコア{color[ffff]}や　{color[0000]}ルートスコア{color[ffff]}の　{color[0000]}ランキング{color[ffff]}が　確認できる。\n「研究室」　＞　「オンライン」　＞　「ランキング」
LT_Tips_026_Info	{color[0000]}ジャイロ{color[ffff]}の　ON/OFF　や　{color[0000]}コントローラの振動{color[ffff]}など\n{color[0000]}ゲーム{color[ffff]}に関する　設定が　変更できる。\n「ベースキャンプ」　＞　「設定」　＞　「ゲーム」
LT_Tips_027_Info	どのボタンで　どの操作をするか\n{color[0000]}操作方法{color[ffff]}に関する　設定が　変更できる。\n「ベースキャンプ」　＞　「設定」　＞　「ボタン」
LT_Tips_028_Info	{color[0000]}カメラ{color[ffff]}や　{color[0000]}ポインタの移動速度{color[ffff]}など\n{color[0000]}撮影{color[ffff]}に関する　設定が　変更できる。\n「ベースキャンプ」　＞　「設定」　＞　「カメラ」
LT_Tips_029_Info	{color[0000]}音楽{color[ffff]}や　{color[0000]}効果音{color[ffff]}の大きさ　{color[0000]}人物のボイス種類{color[ffff]}などの\n{color[0000]}サウンド{color[ffff]}に関する　設定が　変更できる。\n「ベースキャンプ」　＞　「設定」　＞　「サウンド」
LT_Tips_030_Info	{color[0000]}漢字{color[ffff]}と　{color[0000]}ひらがな{color[ffff]}の　切り替えや\n{color[0000]}オンラインの写真{color[ffff]}に関する　設定を　変更できる。\n「ベースキャンプ」　＞　「設定」　＞　「その他」
LT_Tips_031_Info	{color[0000]}カガミ博士{color[ffff]}が　開発した　{color[0000]}ポケモン調査{color[ffff]}専用の　マシン。\nどんな環境でも　快適な状態で　調査できる上\n自動で　ルートを判別するので　撮影に　集中できる。\n{color[0000]}とある博士{color[ffff]}が　開発した　{color[0000]}調査ポッド{color[ffff]}が　ベースになっている。
LT_Tips_032_Info	{color[0000]}カガミ博士{color[ffff]}が　開発した　{color[0000]}ポケモン調査{color[ffff]}専用の　カメラ。\n{color[0000]}ネオワン号{color[ffff]}と　連動しており　さまざまな機能を　使うことができる。\n{color[0000]}通信{color[ffff]}や　{color[0000]}分析{color[ffff]}のほか　個人のIDにもなっている。
LT_Tips_033_Info	{color[0000]}周囲を分析{color[ffff]}して　{color[0000]}カガミ博士{color[ffff]}の研究データから\n割り出した　{color[0000]}情報{color[ffff]}を　教えてくれる　機能。\nサーチ自体の　音や　電波に　{color[0000]}ポケモンが反応{color[ffff]}することもある。
