AlbumSave_UI.msbt
AlbumSave_Top_Help	请选择想要保存到相册的照片。
Mis_Stage009_155_01_Info2	对，对！\n啊！它可能是在告诉伙伴\n“大尾立逃走了～”吧？
Mis_Stage009_156_01_Head	心神不定的雪童子
Mis_Stage009_156_01_Info1	雪童子们看起来\n像是在担心着什么。\n是不是上面有什么东西啊？
Mis_Stage009_156_01_Info2	原来它们是在担心\n摇摇欲坠的冰柱啊！\n谢谢你特地去调查！
Mis_Stage009_157_01_Head	冰之铠甲
Mis_Stage009_157_01_Info1	冰鬼护有时会披着冰之铠甲。\n你要是见到了这种场面，\n一定要拍下来啊。
Mis_Stage009_157_01_Info2	哦！拍得漂亮！\n它就是这样通过\n冻住空气中的水分\n来保护自己的。
Mis_Stage009_158_01_Head	冰之游乐场
Mis_Stage009_158_01_Info1	这里不是有海豹球吗？\n然后……\n接下来就是秘密了！\n等你拍到了要告诉我啊～！
Mis_Stage009_158_01_Info2	哦！你看到啦！\n它竟然在颠球，\n真让人惊讶啊！
Mis_Stage009_159_01_Head	寻宝探险队
Mis_Stage009_159_01_Info1	嗯～这些波加曼\n窥探着水里，\n是在做什么呢？
Mis_Stage009_159_01_Info2	原来如此，是在找宝物！\n它们找到宝物后，\n看起来很开心啊。
Mis_Stage009_161_01_Head	一片白茫茫
Mis_Stage009_161_01_Info1	刚才明明还是晴天，\n现在却突然吹起暴风雪，\n眼前变得一片白茫茫！\n到底是怎么回事啊？
Mis_Stage009_161_01_Info2	原来是暴雪王造成的啊！\n谢谢你帮忙调查～！
Mis_Stage009_162_01_Head	伙伴留下的消息
Mis_Stage009_162_01_Info1	哦？这道痕迹是……\n说不定玛狃拉\n会知道上面写了什么。
Mis_Stage009_162_01_Info2	嗯！果然是这样！\n蓝蒂尔地区的玛狃拉\n也会通过在树上刻东西\n给伙伴传达信息啊。
Mis_Stage009_163_01_Head	雪壁的另一边
Mis_Stage009_163_01_Info1	下暴风雪时，\n有什么东西钻进了雪壁里！\n我想应该是某种宝可梦……
Mis_Stage009_163_01_Info2	原来是雪妖女啊！\n我还以为那里是过不去的呢，\n所以吓了一大跳！
Mis_Stage009_167_01_Head	加油啊，双倍多多冰！
Mis_Stage009_167_01_Info1	双倍多多冰被冰岩怪\n吓到然后逃走了。\n给它轻苹果的话，\n会不会打起精神来呢？
Mis_Stage009_167_01_Info2	啊！你给它轻苹果了啊！\n谢谢你～！
Mis_Stage009_168_01_Head	高傲的战士
Mis_Stage009_168_01_Info1	勇士雄鹰的性格很高傲，\n很难向人敞开心扉吧？\n是你的话会怎么办？
Mis_Stage009_168_01_Info2	这太让我震惊了！\n勇士雄鹰竟然吃了轻苹果。\n嗯嗯，你果然厉害！
Mis_Stage009_170_01_Head	冰雪巨龙的心情色彩
Mis_Stage009_170_01_Info1	冰雪巨龙的鳍的颜色\n会根据感情而变化。\n仔细观察一下\n它什么时候会变色吧。
Mis_Stage009_170_01_Info2	哦！你拍到啦！\n除了这个颜色以外，\n它的鳍还会变成其他颜色。\n下次去观察时再注意一下吧！
Mis_Stage009_172_01_Head	凶猛的一面
Mis_Stage009_172_01_Info1	你有见过冰岩怪\n凶猛的一面吗？\n要多注意观察哦。
Mis_Stage009_172_01_Info2	哦！你看到了啊！\n冰岩怪平时一直都是\n一副温顺的样子，\n所以有点意外吧。
Mis_Stage009_173_01_Head	有东西窜出来了！
Mis_Stage009_173_01_Info1	这附近有只大家伙窜了出来！\n那到底是什么啊？？
Mis_Stage009_173_01_Info2	原来是好胜毛蟹啊！\n谢谢你帮我调查啦！
Mis_Stage009_269_01_Head	暴风雪中
Mis_Stage009_269_01_Info1	雪吞虫一看到有人要\n拍它们的照片就会躲起来。\n但之前它们一口气冒了出来。\n是发生了什么事吗？
Mis_Stage009_269_01_Info2	哦～！\n原来是因为雪绒蛾来了，\n所以它们安心啦！\n这些雪吞虫看起来真开心！
Mis_Stage009_270_01_Head	像细雪一样
Mis_Stage009_270_01_Info1	你见过雪绒蛾的鳞粉吗？\n那就像雪一样，可漂亮了。
Mis_Stage009_270_01_Info2	哦！你拍下来啦！\n这张照片感觉真梦幻，不错。
Mis_Stage010_020_01_Head	嗡蝠是美食家
Mis_Stage010_020_01_Info1	嗡蝠可是美食家，\n它们吃东西前会做一件事情。\n至于它们会做什么，\n你就去亲眼见证吧。
Mis_Stage010_020_01_Info2	没错！\n它们会像这样对食物发出超音波，\n来确认食物好不好吃。
Mis_Stage010_045_01_Head	宝石的王国
Mis_Stage010_045_01_Info1	在小碎钻的群体里\n说不定还有位小碎钻公主呢。\n它们如果在一起，\n你说不定就能拍到幸福的小碎钻了。
Mis_Stage010_045_01_Info2	嗯，很好！\n这张照片一看就知道\n小碎钻们很高兴！
Mis_Stage010_046_01_Head	躲起来睡觉
Mis_Stage010_046_01_Info1	你见过睡着的勾魂眼吗？\n想知道在哪儿能见到吗～？\n……就不告诉你！
Mis_Stage010_046_01_Info2	什么？你已经找到它了？\n你该不会早就知道了吧？
Mis_Stage010_067_01_Head	竖起体毛
Mis_Stage010_067_01_Info1	这张是雷伊布生气时的照片，\n不过它后面是不是有什么？\n当时的气氛真的很紧张啊。
Mis_Stage010_067_01_Info2	嗯？发生了什么事？\n你说产生了“磁场”？\n虽然我不太明白，但是感觉很厉害！
Mis_Stage010_107_01_Head	大钢蛇的小憩
Mis_Stage010_107_01_Info1	大钢蛇和嗡蝠\n感觉很要好，对吧？\n它们在一起时，说不定能让我们\n看到与平时不同的一面呢。
Mis_Stage010_107_01_Info2	大钢蛇在睡觉哦～！\n跟要好的宝可梦在一起时，\n它果然会感到安心吧？
Mis_Stage010_176_01_Head	皮皮赏月记
Mis_Stage010_176_01_Info1	如果皮皮在这个会有\n月光照到的地方，\n说不定就能看到\n它浮在空中的景象了。
Mis_Stage010_176_01_Info2	哦！你看到啦！\n嗯嗯，拍得不错！
Mis_Stage010_179_01_Head	一直盯着它
Mis_Stage010_179_01_Info1	这里的小拳石\n位置偶尔会发生变动，\n但我从来没见过\n它们移动时的样子。
Mis_Stage010_179_01_Info2	这可是很难发现的，\n你一定费了不少功夫吧？\n谢谢你特地去调查！
Mis_Stage010_184_01_Head	耿鬼喜欢恶作剧
Mis_Stage010_184_01_Info1	耿鬼这家伙总是\n到处冒出来恶作剧！\n之前在熟睡的不良蛙\n后来没事吧？
Mis_Stage010_184_01_Info2	它果然在恶作剧！真是的～\n不良蛙被那样捉弄，好可怜哦。
Mis_Stage010_188_01_Head	降落地面的叉字蝠
Mis_Stage010_188_01_Info1	叉字蝠如果吃轻苹果的话，\n是在地面吃吗？\n但是它们不擅长走路，\n应该不会主动飞下来吧。
Mis_Stage010_188_01_Info2	哦！你抓住这个瞬间了！\n果然降到地面上来了。\n这景象可难得一见啊！
Mis_Stage010_202_01_Head	转头看看这边嘛
Mis_Stage010_202_01_Info1	我跟你说，大嘴娃\n完全不吃轻苹果耶！\n它总是很容易就生气。
Mis_Stage010_202_01_Info2	啊！它没有生气耶！\n而且在吃轻苹果！\n真好啊～！
Mis_Stage010_219_01_Head	怒火的宣泄处
Mis_Stage010_219_01_Info1	战槌龙给人们一种印象，\n当它在生气的时候\n会做出某种它很擅长的行动。
Mis_Stage010_219_01_Info2	它的头锤真厉害。\n我都有点担心\n洞窟会不会被它撞塌了。
Mis_Stage010_220_01_Head	轻轻的飘飘球
Mis_Stage010_220_01_Info1	上一秒我还觉得它是只飘飘球，\n下一秒就觉得它哪里不对劲了。\n是它的头有点大吗……\n还是我的错觉？
Mis_Stage010_220_01_Info2	果然是飘飘球啊！\n真厉害，都鼓起来啦。\n里面到底塞了什么啊？？
Mis_Stage010_222_01_Head	不良蛙的合唱
Mis_Stage010_222_01_Info1	不良蛙们好像各自\n都会有固定的叫声。\n按顺序叫应该会发生什么！\n我有这样的预感！
Mis_Stage010_222_01_Info2	我的预感成真了！\n它们的叫声连成了音阶，\n这让它们很高兴啊。
Mis_Stage010_239_01_Head	电电虫黏紧紧
Mis_Stage010_239_01_Info1	电电虫有一种\n很有意思的习性。\n你可以好好观察一下\n它在其他宝可梦附近时的样子。
Mis_Stage010_239_01_Info2	嗯嗯，拍得很好！\n它会像这样从其他宝可梦\n身上吸收静电。
Mis_Stage010_244_01_Head	暴躁的家伙
Mis_Stage010_244_01_Info1	我想在近距离拍摄三首恶龙！\n扔个轻苹果的话，它会过来吗？\n等等，它吃轻苹果吗？
Mis_Stage010_244_01_Info2	啊～！它这不是吃了吗！\n好！我也要去拍张回来！
Mis_Stage010_252_01_Head	黏美龙的乐趣
Mis_Stage010_252_01_Info1	这里的黏美龙\n有点心神不宁的样子。\n你觉不觉得，\n它好像是在等着什么？
Mis_Stage010_252_01_Info2	它原来是在等\n霓光现象发生啊！\n啊啊～！果然黏美龙\n就是超级可爱！！
Mis_Stage010_254_01_Head	洞窟之幻
Mis_Stage010_254_01_Info1	我好像在巨大的水晶那里\n看到了粉红色的光芒，\n该不会是我的错觉吧？
Mis_Stage010_254_01_Info2	原来是蒂安希呀！\n它真是太漂亮了……！
Mis_Stage010_271_03_01_Head	最大的南瓜精
Mis_Stage010_271_03_01_Info1	南瓜精有4种\n尺寸不同的样子。\n在这里也能找到\n尺寸最大的南瓜精吗？
Mis_Stage010_271_03_01_Info2	哦！拍摄成功了！\n真的好大啊。
Mis_Stage011_026_01_Head	心情不错的水晶灯火灵
Mis_Stage011_026_01_Info1	听说水晶灯火灵\n其实很开朗，有时还会\n兴致勃勃地跳舞呢！\n我真好奇，那会是什么样子呢？
Mis_Stage011_026_01_Info2	它真的跳得很起劲耶～！\n谢谢你帮忙调查！
Mis_Stage011_075_01_Head	融入黑暗中
Mis_Stage011_075_01_Info1	我总觉得有什么宝可梦\n藏在这附近呢……\n是我的错觉吗？
Mis_Stage011_075_01_Info2	原来是月亮伊布啊！\n谢谢你帮忙调查～！
Mis_Stage011_110_01_Head	哲尔尼亚斯的力量
Mis_Stage011_110_01_Info1	这附近的霓光能\n反应非常强啊。\n哲尔尼亚斯说不定会\n做出不同于平时的行动。
Mis_Stage011_110_01_Info2	谢谢你特地去调查！\n通过照片我也能感受到\n极强的力量汇聚在一起。
Mis_Stage011_192_01_Head	轻轻地站上去
Mis_Stage011_192_01_Info1	之前，我丢出了一颗轻苹果，\n结果天然雀站上去了！\n好可爱啊。
Mis_Stage011_192_01_Info2	没错没错，就是这样！\n我一不小心就会光顾着看，\n下次我一定也要拍下来！
Mis_Stage011_194_01_Head	黑鲁加的休息时间
Mis_Stage011_194_01_Info1	黑鲁加总是对周围\n保持着警惕，\n它们不会累吗？
Mis_Stage011_194_01_Info2	原来如此！\n它们是靠这样伸展身体\n来放松自己啊。
Mis_Stage011_216_01_Head	遗迹之幻
Mis_Stage011_216_01_Info1	你注意到这个结晶体了吗？\n如果能遇见沉睡在里面的宝可梦，\n我真想看看它祈祷时的样子啊。
Mis_Stage011_216_01_Info2	这张照片可真厉害！\n基拉祈就是通过这样祈祷\n来实现愿望的。
Mis_Stage011_231_01_Head	爱心的秘密
Mis_Stage011_231_01_Info1	这个形状……\n不用我说了吧？\n你一定要把它在这里的照片\n给拍下来啊！
Mis_Stage011_231_01_Info2	嗯！漂亮！\n拍得很好。
Mis_Stage011_234_01_Head	巡逻闲暇之时
Mis_Stage011_234_01_Info1	象征鸟总是守护着遗迹，\n不过它也是会休息的。\n你仔细观察一下吧。
Mis_Stage011_234_01_Info2	厉害啊，这都被你发现了！\n捕捉和平时不同的一面\n也很重要啊。
Mis_Stage011_242_01_Head	打盹儿的大宇怪
Mis_Stage011_242_01_Info1	我感觉大宇怪似乎\n会浮在空中睡觉。\n虽然这可能是我的错觉，\n但能请你去调查一下吗？
Mis_Stage011_242_01_Info2	原来不是我的错觉！\n大宇怪总是不停地工作，\n偶尔也需要休息一下才行啊。
Mis_Stage011_256_01_Head	夜盗火蜥的攻防
Mis_Stage011_256_01_Info1	这是战斗后的痕迹！\n那场面实在太厉害，\n我都忘记要拍下来了。\n不过，你应该也会吓一跳的！
Mis_Stage011_256_01_Info2	你也看到了吧？\n虽然音波龙也很厉害，\n但夜盗火蜥的反击\n也不是吃素的啊！
Mis_Stage011_262_01_Head	白色的宝可梦
Mis_Stage011_262_01_Info1	莉塔说她在这附近看到一只\n有4只脚的白色宝可梦。\n你去拍张它吃轻苹果的照片，\n我们一起确认一下吧！
Mis_Stage011_262_01_Info2	原来这里也有阿勃梭鲁啊！\n莉塔看到的一定就是阿勃梭鲁了！
Mis_Stage011_264_01_Head	2只泥偶巨人
Mis_Stage011_264_01_Info1	之前我错过了一个镜头，\n真是太不甘心了！\n你问我错过的是什么？嗯～\n提示就在这张照片里！
Mis_Stage011_264_01_Info2	哦哦哦，就是这个！\n是不是很帅啊！？\n哎，你就让我多看一会吧，\n好不？
Mis_Stage011_265_01_Head	滑翔的瞬间
Mis_Stage011_265_01_Info1	这张照片距离完美\n就差那么一点点，是吧？\n它的速度太快了，\n我没能好好拍下来。
Mis_Stage011_265_01_Info2	哇！你拍得真是完美！\n这有什么诀窍吗？
Mis_Stage011_266_01_Head	射出种子
Mis_Stage011_266_01_Info1	你见过白蓬蓬带给\n其他宝可梦活力的样子吗？\n仔细观察一下吧。
Mis_Stage011_266_01_Info2	哦！你看到啦！\n白蓬蓬的种子可有营养了。
Mis_Stage014_009_01_Head	来一个吧
Mis_Stage014_009_01_Info1	我想给拉普拉斯轻苹果，\n但是它完全不吃呢。\n它是不是肚子很饱啊？
Mis_Stage014_009_01_Info2	它在吃轻苹果耶～！\n这只拉普拉斯应该是饿了吧。\n下次我也喂它试试！
Mis_Stage014_037_01_Head	高兴时要尽全力表现
Mis_Stage014_037_01_Info1	吼鲸王不是特别大吗？\n但是它却会一圈又一圈地\n转起身子来玩耍！\n你不想看看吗？
Mis_Stage014_037_01_Info2	这震撼力，简直太厉害了！\n话说回来，你胆子可真大啊！
Mis_Stage014_038_01_Head	可爱的喷水
Mis_Stage014_038_01_Info1	吼吼鲸会像吼鲸王\n一样喷水吗～？\n你也很想知道吧？
Mis_Stage014_038_01_Info2	哦！你拍回来啦！\n我觉得莉塔要是看见了这张\n绝对会大叫“好可爱～！”的！
Mis_Stage014_041_01_Head	旋转大跳跃
Mis_Stage014_041_01_Info1	有只巨翅飞鱼\n从我头顶上飞过去了！\n那景象实在是厉害，\n让我都忘了拍照了。
Mis_Stage014_041_01_Info2	厉害！太帅了！\n下次我也要拍！\n而且要拍得比这张更厉害！
Mis_Stage014_054_01_Head	大海恶霸的饮食习惯
Mis_Stage014_054_01_Info1	说起来巨牙鲨也会\n吃轻苹果吗？\n那可是被称为\n大海恶霸的宝可梦……
Mis_Stage014_054_01_Info2	哦，它不仅吃了，\n还吃得很快呢。\n谢谢你特地去调查！
Mis_Stage014_062_01_Head	舞动的歌姬
Mis_Stage014_062_01_Info1	西狮海壬在游泳时\n也非常漂亮呢！\n我推荐你在它跳跃的时候拍照！\n不过应该很难拍到吧！
Mis_Stage014_062_01_Info2	好～厉害！拍得很棒呢！\n等一下把这张照片\n拿去给大家看看吧！
Mis_Stage014_066_01_Head	前往大海
Mis_Stage014_066_01_Info1	你见过拳海参\n回到海里的瞬间吗？\n我在蓝蒂尔也还没见过呢。
Mis_Stage014_066_01_Info2	原来如此！它是让大嘴鸥\n把自己运回去的啊！
Mis_Stage014_068_01_Head	转圈圈发射！
Mis_Stage014_068_01_Info1	看来漩涡里好像有什么东西。\n让人有点在意啊，\n你能去调查一下吗？
Mis_Stage014_068_01_Info2	原来是水箭龟！\n它会借助喷射水流的反作用力\n飞行啊，真让人吃惊。
Mis_Stage014_069_01_Head	练习的成果
Mis_Stage014_069_01_Info1	这是在海滩练习冲浪的雷丘啊。\n不知它练习的成果如何，\n别忘了去关注一下啊。
Mis_Stage014_069_01_Info2	嗯！拍得真不错，\n看来雷丘的练习\n卓有成效啊。
Mis_Stage014_070_01_Head	水伊布的餐桌
Mis_Stage014_070_01_Info1	师傅说了，我的作业就是\n拍摄水伊布吃轻苹果的瞬间……\n但它一直在游泳啊。
Mis_Stage014_070_01_Info2	哦！在这里它就会吃了吗？\n谢啦！
Mis_Stage014_082_01_Head	捞轻苹果
Mis_Stage014_082_01_Info1	你觉得大嘴鸥会在什么时候\n贴近海面低空飞行呢？
Mis_Stage014_082_01_Info2	很好，完全正确！\n它在寻找食物的时候\n就会紧贴着海面飞行了。
Mis_Stage014_093_01_Head	轻轻的随风球
Mis_Stage014_093_01_Info1	刚刚有只奇怪的随风球。\n它的头好像膨胀了起来。\n……是我的错觉吗？
Mis_Stage014_093_01_Info2	原来不是我的错觉啊！\n它的头胀得好大，\n是怎么回事呢……
Mis_Stage014_094_01_Head	海上之幻
Mis_Stage014_094_01_Info1	说不定拉普拉斯的美妙歌声\n会吸引某些宝可梦现身呢。
Mis_Stage014_094_01_Info2	没想到玛纳霏竟然会现身，\n真是让我大吃一惊！\n你拍到了很厉害的瞬间啊。
Mis_Stage014_100_01_Head	好坏星好坏哦
Mis_Stage014_100_01_Info1	在白天好坏星\n一直在追太阳珊瑚。\n我有点担心到了傍晚之后，\n它会去追珍珠贝之类的宝可梦。
Mis_Stage014_100_01_Info2	哇！果然！\n你捕捉到了\n很厉害的瞬间啊……
Mis_Stage014_102_01_Head	转啊转啊转圈圈
Mis_Stage014_102_01_Info1	听我说！有只杰尼龟被\n困在了漩涡里哦！\n它会不会有事啊？
Mis_Stage014_102_01_Info2	什么嘛，原来它玩得很开心啊。\n太好了～！\n谢谢你告诉我～！
Mis_Stage101_002_01_Head	开心的伊布
Mis_Stage101_002_01_Info1	伊布有时候会和大家聚一起，\n一脸开开心心的样子呢。\n你看到过这样的伊布吗？
Mis_Stage101_002_01_Info2	啊！你拍到了啊！\n它看起来非常开心对吧？\n光是看着我就觉得好幸福啊！
