advresult.dat
msg_ui_advresult_00_01	調查報告
ZKN_COMMENT_B_117_000	[~ 117]
ZKN_COMMENT_B_118_000	[~ 118]
ZKN_COMMENT_B_119_000	[~ 119]
ZKN_COMMENT_B_120_000	[~ 120]
ZKN_COMMENT_B_121_000	[~ 121]
ZKN_COMMENT_B_122_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_123_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_124_000	[~ 124]
ZKN_COMMENT_B_125_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_126_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_127_000	[~ 127]
ZKN_COMMENT_B_128_000	[~ 128]
ZKN_COMMENT_B_129_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_130_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_131_000	[~ 131]
ZKN_COMMENT_B_132_000	[~ 132]
ZKN_COMMENT_B_133_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_134_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_135_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_136_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_137_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_138_000	[~ 138]
ZKN_COMMENT_B_139_000	[~ 139]
ZKN_COMMENT_B_140_000	[~ 140]
ZKN_COMMENT_B_141_000	[~ 141]
ZKN_COMMENT_B_142_000	[~ 142]
ZKN_COMMENT_B_143_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_144_000	[~ 144]
ZKN_COMMENT_B_145_000	[~ 145]
ZKN_COMMENT_B_146_000	[~ 146]
ZKN_COMMENT_B_147_000	[~ 147]
ZKN_COMMENT_B_148_000	[~ 148]
ZKN_COMMENT_B_149_000	[~ 149]
ZKN_COMMENT_B_150_000	[~ 150]
ZKN_COMMENT_B_151_000	[~ 151]
ZKN_COMMENT_B_152_000	[~ 152]
ZKN_COMMENT_B_153_000	[~ 153]
ZKN_COMMENT_B_154_000	[~ 154]
ZKN_COMMENT_B_155_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_156_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_157_000	[~ 157]
ZKN_COMMENT_B_158_000	[~ 158]
ZKN_COMMENT_B_159_000	[~ 159]
ZKN_COMMENT_B_160_000	[~ 160]
ZKN_COMMENT_B_161_000	[~ 161]
ZKN_COMMENT_B_162_000	[~ 162]
ZKN_COMMENT_B_163_000	[~ 163]
ZKN_COMMENT_B_164_000	[~ 164]
ZKN_COMMENT_B_165_000	[~ 165]
ZKN_COMMENT_B_166_000	[~ 166]
ZKN_COMMENT_B_167_000	[~ 167]
ZKN_COMMENT_B_168_000	[~ 168]
ZKN_COMMENT_B_169_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_170_000	[~ 170]
ZKN_COMMENT_B_171_000	[~ 171]
ZKN_COMMENT_B_172_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_173_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_174_000	[~ 174]
ZKN_COMMENT_B_175_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_176_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_177_000	[~ 177]
ZKN_COMMENT_B_178_000	[~ 178]
ZKN_COMMENT_B_179_000	[~ 179]
ZKN_COMMENT_B_180_000	[~ 180]
ZKN_COMMENT_B_181_000	[~ 181]
ZKN_COMMENT_B_182_000	[~ 182]
ZKN_COMMENT_B_183_000	[~ 183]
ZKN_COMMENT_B_184_000	[~ 184]
ZKN_COMMENT_B_185_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_186_000	[~ 186]
ZKN_COMMENT_B_187_000	[~ 187]
ZKN_COMMENT_B_188_000	[~ 188]
ZKN_COMMENT_B_189_000	[~ 189]
ZKN_COMMENT_B_190_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_191_000	[~ 191]
ZKN_COMMENT_B_192_000	[~ 192]
ZKN_COMMENT_B_193_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_194_000	[~ 194]
ZKN_COMMENT_B_195_000	[~ 195]
ZKN_COMMENT_B_196_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_197_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_198_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_199_000	[~ 199]
ZKN_COMMENT_B_200_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_201_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_202_000	[~ 202]
ZKN_COMMENT_B_203_000	[~ 203]
ZKN_COMMENT_B_204_000	[~ 204]
ZKN_COMMENT_B_205_000	[~ 205]
ZKN_COMMENT_B_206_000	[~ 206]
ZKN_COMMENT_B_207_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_208_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_209_000	[~ 209]
ZKN_COMMENT_B_210_000	[~ 210]
ZKN_COMMENT_B_211_000	[~ 211]
ZKN_COMMENT_B_212_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_213_000	[~ 213]
ZKN_COMMENT_B_214_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_215_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_216_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_217_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_218_000	[~ 218]
ZKN_COMMENT_B_219_000	[~ 219]
ZKN_COMMENT_B_220_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_221_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_222_000	[~ 222]
ZKN_COMMENT_B_223_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_224_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_225_000	[~ 225]
ZKN_COMMENT_B_226_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_227_000	[~ 227]
ZKN_COMMENT_B_228_000	[~ 228]
ZKN_COMMENT_B_229_000	[~ 229]
ZKN_COMMENT_B_230_000	[~ 230]
ZKN_COMMENT_B_231_000	[~ 231]
ZKN_COMMENT_B_232_000	[~ 232]
ZKN_COMMENT_B_233_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_234_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_235_000	[~ 235]
ZKN_COMMENT_B_236_000	[~ 236]
ZKN_COMMENT_B_237_000	[~ 237]
ZKN_COMMENT_B_238_000	[~ 238]
ZKN_COMMENT_B_239_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_240_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_241_000	[~ 241]
ZKN_COMMENT_B_242_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_243_000	[~ 243]
ZKN_COMMENT_B_244_000	[~ 244]
ZKN_COMMENT_B_245_000	[~ 245]
ZKN_COMMENT_B_246_000	[~ 246]
ZKN_COMMENT_B_247_000	[~ 247]
ZKN_COMMENT_B_248_000	[~ 248]
ZKN_COMMENT_B_249_000	[~ 249]
ZKN_COMMENT_B_250_000	[~ 250]
ZKN_COMMENT_B_251_000	[~ 251]
ZKN_COMMENT_B_252_000	[~ 252]
ZKN_COMMENT_B_253_000	[~ 253]
ZKN_COMMENT_B_254_000	[~ 254]
ZKN_COMMENT_B_255_000	[~ 255]
ZKN_COMMENT_B_256_000	[~ 256]
ZKN_COMMENT_B_257_000	[~ 257]
ZKN_COMMENT_B_258_000	[~ 258]
ZKN_COMMENT_B_259_000	[~ 259]
ZKN_COMMENT_B_260_000	[~ 260]
ZKN_COMMENT_B_261_000	[~ 261]
ZKN_COMMENT_B_262_000	[~ 262]
ZKN_COMMENT_B_263_000	[~ 263]
ZKN_COMMENT_B_264_000	[~ 264]
ZKN_COMMENT_B_265_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_266_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_267_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_268_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_269_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_270_000	[~ 270]
ZKN_COMMENT_B_271_000	[~ 271]
ZKN_COMMENT_B_272_000	[~ 272]
ZKN_COMMENT_B_273_000	[~ 273]
ZKN_COMMENT_B_274_000	[~ 274]
ZKN_COMMENT_B_275_000	[~ 275]
ZKN_COMMENT_B_276_000	[~ 276]
ZKN_COMMENT_B_277_000	[~ 277]
ZKN_COMMENT_B_278_000	[~ 278]
ZKN_COMMENT_B_279_000	[~ 279]
ZKN_COMMENT_B_280_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_281_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_282_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_283_000	[~ 283]
ZKN_COMMENT_B_284_000	[~ 284]
ZKN_COMMENT_B_285_000	[~ 285]
ZKN_COMMENT_B_286_000	[~ 286]
ZKN_COMMENT_B_287_000	[~ 287]
ZKN_COMMENT_B_288_000	[~ 288]
ZKN_COMMENT_B_289_000	[~ 289]
ZKN_COMMENT_B_290_000	[~ 290]
ZKN_COMMENT_B_291_000	[~ 291]
ZKN_COMMENT_B_292_000	[~ 292]
ZKN_COMMENT_B_293_000	[~ 293]
ZKN_COMMENT_B_294_000	[~ 294]
ZKN_COMMENT_B_295_000	[~ 295]
ZKN_COMMENT_B_296_000	[~ 296]
ZKN_COMMENT_B_297_000	[~ 297]
ZKN_COMMENT_B_298_000	[~ 298]
ZKN_COMMENT_B_299_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_300_000	[~ 300]
ZKN_COMMENT_B_301_000	[~ 301]
ZKN_COMMENT_B_302_000	[~ 302]
ZKN_COMMENT_B_303_000	[~ 303]
ZKN_COMMENT_B_304_000	[~ 304]
ZKN_COMMENT_B_305_000	[~ 305]
ZKN_COMMENT_B_306_000	[~ 306]
ZKN_COMMENT_B_307_000	[~ 307]
ZKN_COMMENT_B_308_000	[~ 308]
ZKN_COMMENT_B_309_000	[~ 309]
ZKN_COMMENT_B_310_000	[~ 310]
ZKN_COMMENT_B_311_000	[~ 311]
ZKN_COMMENT_B_312_000	[~ 312]
ZKN_COMMENT_B_313_000	[~ 313]
ZKN_COMMENT_B_314_000	[~ 314]
ZKN_COMMENT_B_315_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_316_000	[~ 316]
ZKN_COMMENT_B_317_000	[~ 317]
ZKN_COMMENT_B_318_000	[~ 318]
ZKN_COMMENT_B_319_000	[~ 319]
ZKN_COMMENT_B_320_000	[~ 320]
ZKN_COMMENT_B_321_000	[~ 321]
ZKN_COMMENT_B_322_000	[~ 322]
ZKN_COMMENT_B_323_000	[~ 323]
ZKN_COMMENT_B_324_000	[~ 324]
ZKN_COMMENT_B_325_000	[~ 325]
ZKN_COMMENT_B_326_000	[~ 326]
ZKN_COMMENT_B_327_000	[~ 327]
ZKN_COMMENT_B_328_000	[~ 328]
ZKN_COMMENT_B_329_000	[~ 329]
ZKN_COMMENT_B_330_000	[~ 330]
ZKN_COMMENT_B_331_000	[~ 331]
ZKN_COMMENT_B_332_000	[~ 332]
ZKN_COMMENT_B_333_000	[~ 333]
ZKN_COMMENT_B_334_000	[~ 334]
ZKN_COMMENT_B_335_000	[~ 335]
ZKN_COMMENT_B_336_000	[~ 336]
ZKN_COMMENT_B_337_000	[~ 337]
ZKN_COMMENT_B_338_000	[~ 338]
ZKN_COMMENT_B_339_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_340_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_341_000	[~ 341]
ZKN_COMMENT_B_342_000	[~ 342]
ZKN_COMMENT_B_343_000	[~ 343]
ZKN_COMMENT_B_344_000	[~ 344]
ZKN_COMMENT_B_345_000	[~ 345]
ZKN_COMMENT_B_346_000	[~ 346]
ZKN_COMMENT_B_347_000	[~ 347]
ZKN_COMMENT_B_348_000	[~ 348]
ZKN_COMMENT_B_349_000	[~ 349]
ZKN_COMMENT_B_350_000	[~ 350]
ZKN_COMMENT_B_351_000	[~ 351]
ZKN_COMMENT_B_352_000	[~ 352]
ZKN_COMMENT_B_353_000	[~ 353]
ZKN_COMMENT_B_354_000	[~ 354]
ZKN_COMMENT_B_355_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_356_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_357_000	[~ 357]
ZKN_COMMENT_B_358_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_359_000	[~ 359]
ZKN_COMMENT_B_360_000	[~ 360]
ZKN_COMMENT_B_361_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_362_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_363_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_364_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_365_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_366_000	[~ 366]
ZKN_COMMENT_B_367_000	[~ 367]
ZKN_COMMENT_B_368_000	[~ 368]
ZKN_COMMENT_B_369_000	[~ 369]
ZKN_COMMENT_B_370_000	[~ 370]
ZKN_COMMENT_B_371_000	[~ 371]
ZKN_COMMENT_B_372_000	[~ 372]
ZKN_COMMENT_B_373_000	[~ 373]
ZKN_COMMENT_B_374_000	[~ 374]
ZKN_COMMENT_B_375_000	[~ 375]
ZKN_COMMENT_B_376_000	[~ 376]
ZKN_COMMENT_B_377_000	[~ 377]
ZKN_COMMENT_B_378_000	[~ 378]
ZKN_COMMENT_B_379_000	[~ 379]
ZKN_COMMENT_B_380_000	[~ 380]
ZKN_COMMENT_B_381_000	[~ 381]
ZKN_COMMENT_B_382_000	[~ 382]
ZKN_COMMENT_B_383_000	[~ 383]
ZKN_COMMENT_B_384_000	[~ 384]
ZKN_COMMENT_B_385_000	[~ 385]
ZKN_COMMENT_B_386_000	[~ 386]
ZKN_COMMENT_B_387_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_388_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_389_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_390_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_391_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_392_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_393_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_394_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_395_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_396_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_397_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_398_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_399_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_400_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_401_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_402_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_403_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_404_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_405_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_406_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_407_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_408_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_409_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_410_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_411_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_412_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_413_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_414_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_415_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_416_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_417_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_418_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_419_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_420_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_421_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_422_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_423_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_424_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_425_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_426_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_427_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_428_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_429_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_430_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_431_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_432_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_433_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
ZKN_COMMENT_B_434_000	剛被發現的寶可夢，目前正在\n調查中。透過解決圖鑑課題，\n將這隻寶可夢的圖鑑內容填滿吧。
