app_common.dat
msg_common_big_18_keywait	[~ 0]
WAZANAME_447	Grass Knot
WAZANAME_448	Chatter
WAZANAME_449	Judgment
WAZANAME_450	Bug Bite
WAZANAME_451	Charge Beam
WAZANAME_452	Wood Hammer
WAZANAME_453	Aqua Jet
WAZANAME_454	Attack Order
WAZANAME_455	Defend Order
WAZANAME_456	Heal Order
WAZANAME_457	Head Smash
WAZANAME_458	Double Hit
WAZANAME_459	Roar of Time
WAZANAME_460	Spacial Rend
WAZANAME_461	Lunar Dance
WAZANAME_462	Crush Grip
WAZANAME_463	Magma Storm
WAZANAME_464	Dark Void
WAZANAME_465	Seed Flare
WAZANAME_466	Ominous Wind
WAZANAME_467	Shadow Force
WAZANAME_468	Hone Claws
WAZANAME_469	Wide Guard
WAZANAME_470	Guard Split
WAZANAME_471	Power Split
WAZANAME_472	Wonder Room
WAZANAME_473	Psyshock
WAZANAME_474	Venoshock
WAZANAME_475	Autotomize
WAZANAME_476	Rage Powder
WAZANAME_477	Telekinesis
WAZANAME_478	Magic Room
WAZANAME_479	Smack Down
WAZANAME_480	Storm Throw
WAZANAME_481	Flame Burst
WAZANAME_482	Sludge Wave
WAZANAME_483	Quiver Dance
WAZANAME_484	Heavy Slam
WAZANAME_485	Synchronoise
WAZANAME_486	Electro Ball
WAZANAME_487	Soak
WAZANAME_488	Flame Charge
WAZANAME_489	Coil
WAZANAME_490	Low Sweep
WAZANAME_491	Acid Spray
WAZANAME_492	Foul Play
WAZANAME_493	Simple Beam
WAZANAME_494	Entrainment
WAZANAME_495	After You
WAZANAME_496	Round
WAZANAME_497	Echoed Voice
WAZANAME_498	Chip Away
WAZANAME_499	Clear Smog
WAZANAME_500	Stored Power
WAZANAME_501	Quick Guard
WAZANAME_502	Ally Switch
WAZANAME_503	Scald
WAZANAME_504	Shell Smash
WAZANAME_505	Heal Pulse
WAZANAME_506	Hex
WAZANAME_507	Sky Drop
WAZANAME_508	Shift Gear
WAZANAME_509	Circle Throw
WAZANAME_510	Incinerate
WAZANAME_511	Quash
WAZANAME_512	Acrobatics
WAZANAME_513	Reflect Type
WAZANAME_514	Retaliate
WAZANAME_515	Final Gambit
WAZANAME_516	Bestow
WAZANAME_517	Inferno
WAZANAME_518	Water Pledge
WAZANAME_519	Fire Pledge
WAZANAME_520	Grass Pledge
WAZANAME_521	Volt Switch
WAZANAME_522	Struggle Bug
WAZANAME_523	Bulldoze
WAZANAME_524	Frost Breath
WAZANAME_525	Dragon Tail
WAZANAME_526	Work Up
WAZANAME_527	Electroweb
WAZANAME_528	Wild Charge
WAZANAME_529	Drill Run
WAZANAME_530	Dual Chop
WAZANAME_531	Heart Stamp
WAZANAME_532	Horn Leech
WAZANAME_533	Sacred Sword
WAZANAME_534	Razor Shell
WAZANAME_535	Heat Crash
WAZANAME_536	Leaf Tornado
WAZANAME_537	Steamroller
WAZANAME_538	Cotton Guard
WAZANAME_539	Night Daze
WAZANAME_540	Psystrike
WAZANAME_541	Tail Slap
WAZANAME_542	Hurricane
WAZANAME_543	Head Charge
WAZANAME_544	Gear Grind
WAZANAME_545	Searing Shot
WAZANAME_546	Techno Blast
WAZANAME_547	Relic Song
WAZANAME_548	Secret Sword
WAZANAME_549	Glaciate
WAZANAME_550	Bolt Strike
WAZANAME_551	Blue Flare
WAZANAME_552	Fiery Dance
WAZANAME_553	Freeze Shock
WAZANAME_554	Ice Burn
WAZANAME_555	Snarl
WAZANAME_556	Icicle Crash
WAZANAME_557	V-create
WAZANAME_558	Fusion Flare
WAZANAME_559	Fusion Bolt
WAZANAME_560	Flying Press
WAZANAME_561	Mat Block
WAZANAME_562	Belch
WAZANAME_563	Rototiller
WAZANAME_564	Sticky Web
WAZANAME_565	Fell Stinger
WAZANAME_566	Phantom Force
WAZANAME_567	Trick-or-Treat
WAZANAME_568	Noble Roar
WAZANAME_569	Ion Deluge
WAZANAME_570	Parabolic Charge
WAZANAME_571	Forest’s Curse
WAZANAME_572	Petal Blizzard
WAZANAME_573	Freeze-Dry
WAZANAME_574	Disarming Voice
WAZANAME_575	Parting Shot
WAZANAME_576	Topsy-Turvy
WAZANAME_577	Draining Kiss
WAZANAME_578	Crafty Shield
WAZANAME_579	Flower Shield
WAZANAME_580	Grassy Terrain
WAZANAME_581	Misty Terrain
WAZANAME_582	Electrify
WAZANAME_583	Play Rough
WAZANAME_584	Fairy Wind
WAZANAME_585	Moonblast
WAZANAME_586	Boomburst
WAZANAME_587	Fairy Lock
WAZANAME_588	King’s Shield
WAZANAME_589	Play Nice
WAZANAME_590	Confide
WAZANAME_591	Diamond Storm
WAZANAME_592	Steam Eruption
WAZANAME_593	Hyperspace Hole
WAZANAME_594	Water Shuriken
WAZANAME_595	Mystical Fire
WAZANAME_596	Spiky Shield
WAZANAME_597	Aromatic Mist
WAZANAME_598	Eerie Impulse
WAZANAME_599	Venom Drench
WAZANAME_600	Powder
WAZANAME_601	Geomancy
WAZANAME_602	Magnetic Flux
WAZANAME_603	Happy Hour
WAZANAME_604	Electric Terrain
WAZANAME_605	Dazzling Gleam
WAZANAME_606	Celebrate
WAZANAME_607	Hold Hands
WAZANAME_608	Baby-Doll Eyes
WAZANAME_609	Nuzzle
WAZANAME_610	Hold Back
WAZANAME_611	Infestation
WAZANAME_612	Power-Up Punch
WAZANAME_613	Oblivion Wing
WAZANAME_614	Thousand Arrows
WAZANAME_615	Thousand Waves
WAZANAME_616	Land’s Wrath
WAZANAME_617	Light of Ruin
WAZANAME_618	Origin Pulse
WAZANAME_619	Precipice Blades
WAZANAME_620	Dragon Ascent
WAZANAME_621	Hyperspace Fury
WAZANAME_622	Breakneck Blitz
WAZANAME_623	Breakneck Blitz
WAZANAME_624	All-Out Pummeling
WAZANAME_625	All-Out Pummeling
WAZANAME_626	Supersonic Skystrike
WAZANAME_627	Supersonic Skystrike
WAZANAME_628	Acid Downpour
WAZANAME_629	Acid Downpour
WAZANAME_630	Tectonic Rage
WAZANAME_631	Tectonic Rage
WAZANAME_632	Continental Crush
WAZANAME_633	Continental Crush
WAZANAME_634	Savage Spin-Out
WAZANAME_635	Savage Spin-Out
WAZANAME_636	Never-Ending Nightmare
WAZANAME_637	Never-Ending Nightmare
WAZANAME_638	Corkscrew Crash
WAZANAME_639	Corkscrew Crash
WAZANAME_640	Inferno Overdrive
WAZANAME_641	Inferno Overdrive
WAZANAME_642	Hydro Vortex
WAZANAME_643	Hydro Vortex
WAZANAME_644	Bloom Doom
WAZANAME_645	Bloom Doom
WAZANAME_646	Gigavolt Havoc
WAZANAME_647	Gigavolt Havoc
WAZANAME_648	Shattered Psyche
WAZANAME_649	Shattered Psyche
WAZANAME_650	Subzero Slammer
WAZANAME_651	Subzero Slammer
WAZANAME_652	Devastating Drake
WAZANAME_653	Devastating Drake
WAZANAME_654	Black Hole Eclipse
WAZANAME_655	Black Hole Eclipse
WAZANAME_656	Twinkle Tackle
WAZANAME_657	Twinkle Tackle
WAZANAME_658	Catastropika
WAZANAME_659	Shore Up
WAZANAME_660	First Impression
WAZANAME_661	Baneful Bunker
WAZANAME_662	Spirit Shackle
WAZANAME_663	Darkest Lariat
WAZANAME_664	Sparkling Aria
WAZANAME_665	Ice Hammer
WAZANAME_666	Floral Healing
WAZANAME_667	High Horsepower
WAZANAME_668	Strength Sap
WAZANAME_669	Solar Blade
WAZANAME_670	Leafage
WAZANAME_671	Spotlight
WAZANAME_672	Toxic Thread
WAZANAME_673	Laser Focus
WAZANAME_674	Gear Up
WAZANAME_675	Throat Chop
WAZANAME_676	Pollen Puff
WAZANAME_677	Anchor Shot
WAZANAME_678	Psychic Terrain
WAZANAME_679	Lunge
WAZANAME_680	Fire Lash
WAZANAME_681	Power Trip
WAZANAME_682	Burn Up
WAZANAME_683	Speed Swap
WAZANAME_684	Smart Strike
WAZANAME_685	Purify
WAZANAME_686	Revelation Dance
WAZANAME_687	Core Enforcer
WAZANAME_688	Trop Kick
WAZANAME_689	Instruct
WAZANAME_690	Beak Blast
WAZANAME_691	Clanging Scales
WAZANAME_692	Dragon Hammer
WAZANAME_693	Brutal Swing
WAZANAME_694	Aurora Veil
WAZANAME_695	Sinister Arrow Raid
WAZANAME_696	Malicious Moonsault
WAZANAME_697	Oceanic Operetta
WAZANAME_698	Guardian of Alola
WAZANAME_699	Soul-Stealing 7-Star Strike
WAZANAME_700	Stoked Sparksurfer
WAZANAME_701	Pulverizing Pancake
WAZANAME_702	Extreme Evoboost
WAZANAME_703	Genesis Supernova
WAZANAME_704	Shell Trap
WAZANAME_705	Fleur Cannon
WAZANAME_706	Psychic Fangs
WAZANAME_707	Stomping Tantrum
WAZANAME_708	Shadow Bone
WAZANAME_709	Accelerock
WAZANAME_710	Liquidation
WAZANAME_711	Prismatic Laser
WAZANAME_712	Spectral Thief
WAZANAME_713	Sunsteel Strike
WAZANAME_714	Moongeist Beam
WAZANAME_715	Tearful Look
WAZANAME_716	Zing Zap
WAZANAME_717	Nature’s Madness
WAZANAME_718	Multi-Attack
WAZANAME_719	10,000,000 Volt Thunderbolt
WAZANAME_720	Mind Blown
WAZANAME_721	Plasma Fists
WAZANAME_722	Photon Geyser
WAZANAME_723	Light That Burns the Sky
WAZANAME_724	Searing Sunraze Smash
WAZANAME_725	Menacing Moonraze Maelstrom
WAZANAME_726	Let’s Snuggle Forever
WAZANAME_727	Splintered Stormshards
WAZANAME_728	Clangorous Soulblaze
WAZANAME_729	Zippy Zap
WAZANAME_730	Splishy Splash
WAZANAME_731	Floaty Fall
WAZANAME_732	Pika Papow
WAZANAME_733	Bouncy Bubble
WAZANAME_734	Buzzy Buzz
WAZANAME_735	Sizzly Slide
WAZANAME_736	Glitzy Glow
WAZANAME_737	Baddy Bad
WAZANAME_738	Sappy Seed
WAZANAME_739	Freezy Frost
WAZANAME_740	Sparkly Swirl
WAZANAME_741	Veevee Volley
WAZANAME_742	Double Iron Bash
zkn_form.dat
ZKN_FORM_000_000	
ZKN_FORM_001_000	
ZKN_FORM_002_000	
ZKN_FORM_003_000	
ZKN_FORM_004_000	
ZKN_FORM_005_000	
ZKN_FORM_006_000	
ZKN_FORM_007_000	
ZKN_FORM_008_000	
ZKN_FORM_009_000	
ZKN_FORM_010_000	
ZKN_FORM_011_000	
ZKN_FORM_012_000	
ZKN_FORM_013_000	
ZKN_FORM_014_000	
ZKN_FORM_015_000	
ZKN_FORM_016_000	
ZKN_FORM_017_000	
ZKN_FORM_018_000	
ZKN_FORM_019_000	
ZKN_FORM_020_000	
ZKN_FORM_021_000	
ZKN_FORM_022_000	
ZKN_FORM_023_000	
ZKN_FORM_024_000	
ZKN_FORM_025_000	
ZKN_FORM_026_000	
ZKN_FORM_027_000	
ZKN_FORM_028_000	
ZKN_FORM_029_000	
ZKN_FORM_030_000	
ZKN_FORM_031_000	
ZKN_FORM_032_000	
ZKN_FORM_033_000	
ZKN_FORM_034_000	
ZKN_FORM_035_000	
ZKN_FORM_036_000	
ZKN_FORM_037_000	
ZKN_FORM_038_000	
ZKN_FORM_039_000	
ZKN_FORM_040_000	
ZKN_FORM_041_000	
ZKN_FORM_042_000	
ZKN_FORM_043_000	
ZKN_FORM_044_000	
ZKN_FORM_045_000	
ZKN_FORM_046_000	
ZKN_FORM_047_000	
ZKN_FORM_048_000	
ZKN_FORM_049_000	
ZKN_FORM_050_000	
ZKN_FORM_051_000	
ZKN_FORM_052_000	
ZKN_FORM_053_000	
ZKN_FORM_054_000	
ZKN_FORM_055_000	
ZKN_FORM_056_000	
ZKN_FORM_057_000	
ZKN_FORM_058_000	
ZKN_FORM_059_000	
ZKN_FORM_060_000	
ZKN_FORM_061_000	
ZKN_FORM_062_000	
ZKN_FORM_063_000	
ZKN_FORM_064_000	
ZKN_FORM_065_000	
ZKN_FORM_066_000	
ZKN_FORM_067_000	
ZKN_FORM_068_000	
ZKN_FORM_069_000	
ZKN_FORM_070_000	
ZKN_FORM_071_000	
ZKN_FORM_072_000	
ZKN_FORM_073_000	
ZKN_FORM_074_000	
ZKN_FORM_075_000	
ZKN_FORM_076_000	
ZKN_FORM_077_000	
ZKN_FORM_078_000	
ZKN_FORM_079_000	
ZKN_FORM_080_000	
ZKN_FORM_081_000	
ZKN_FORM_082_000	
ZKN_FORM_083_000	
ZKN_FORM_084_000	
ZKN_FORM_085_000	
ZKN_FORM_086_000	
ZKN_FORM_087_000	
ZKN_FORM_088_000	
ZKN_FORM_089_000	
ZKN_FORM_090_000	
ZKN_FORM_091_000	
ZKN_FORM_092_000	
ZKN_FORM_093_000	
ZKN_FORM_094_000	
ZKN_FORM_095_000	
ZKN_FORM_096_000	
ZKN_FORM_097_000	
ZKN_FORM_098_000	
ZKN_FORM_099_000	
ZKN_FORM_100_000	
ZKN_FORM_101_000	
ZKN_FORM_102_000	
ZKN_FORM_103_000	
ZKN_FORM_104_000	
ZKN_FORM_105_000	
ZKN_FORM_106_000	
ZKN_FORM_107_000	
ZKN_FORM_108_000	
ZKN_FORM_109_000	
ZKN_FORM_110_000	
ZKN_FORM_111_000	
ZKN_FORM_112_000	
ZKN_FORM_113_000	
ZKN_FORM_114_000	
ZKN_FORM_115_000	
ZKN_FORM_116_000	
ZKN_FORM_117_000	
ZKN_FORM_118_000	
ZKN_FORM_119_000	
ZKN_FORM_120_000	
ZKN_FORM_121_000	
ZKN_FORM_122_000	
ZKN_FORM_123_000	
ZKN_FORM_124_000	
ZKN_FORM_125_000	
ZKN_FORM_126_000	
ZKN_FORM_127_000	
ZKN_FORM_128_000	
ZKN_FORM_129_000	
ZKN_FORM_130_000	
ZKN_FORM_131_000	
ZKN_FORM_132_000	
ZKN_FORM_133_000	
ZKN_FORM_134_000	
ZKN_FORM_135_000	
ZKN_FORM_136_000	
ZKN_FORM_137_000	
ZKN_FORM_138_000	
ZKN_FORM_139_000	
ZKN_FORM_140_000	
ZKN_FORM_141_000	
ZKN_FORM_142_000	
ZKN_FORM_143_000	
ZKN_FORM_144_000	
ZKN_FORM_145_000	
ZKN_FORM_146_000	
ZKN_FORM_147_000	
ZKN_FORM_148_000	
ZKN_FORM_149_000	
ZKN_FORM_150_000	
ZKN_FORM_151_000	
ZKN_FORM_152_000	
ZKN_FORM_153_000	
ZKN_FORM_154_000	
ZKN_FORM_155_000	
ZKN_FORM_156_000	
ZKN_FORM_157_000	
ZKN_FORM_158_000	
ZKN_FORM_159_000	
ZKN_FORM_160_000	
ZKN_FORM_161_000	
ZKN_FORM_162_000	
ZKN_FORM_163_000	
ZKN_FORM_164_000	
ZKN_FORM_165_000	
ZKN_FORM_166_000	
ZKN_FORM_167_000	
ZKN_FORM_168_000	
ZKN_FORM_169_000	
ZKN_FORM_170_000	
ZKN_FORM_171_000	
ZKN_FORM_172_000	
ZKN_FORM_173_000	
ZKN_FORM_174_000	
ZKN_FORM_175_000	
ZKN_FORM_176_000	
ZKN_FORM_177_000	
ZKN_FORM_178_000	
ZKN_FORM_179_000	
ZKN_FORM_180_000	
ZKN_FORM_181_000	
ZKN_FORM_182_000	
ZKN_FORM_183_000	
ZKN_FORM_184_000	
ZKN_FORM_185_000	
ZKN_FORM_186_000	
ZKN_FORM_187_000	
ZKN_FORM_188_000	
ZKN_FORM_189_000	
ZKN_FORM_190_000	
ZKN_FORM_191_000	
ZKN_FORM_192_000	
ZKN_FORM_193_000	
ZKN_FORM_194_000	
ZKN_FORM_195_000	
ZKN_FORM_196_000	
ZKN_FORM_197_000	
ZKN_FORM_198_000	
ZKN_FORM_199_000	
ZKN_FORM_200_000	
ZKN_FORM_201_000	One form
ZKN_FORM_202_000	
ZKN_FORM_203_000	
ZKN_FORM_204_000	
ZKN_FORM_205_000	
ZKN_FORM_206_000	
ZKN_FORM_207_000	
ZKN_FORM_208_000	
ZKN_FORM_209_000	
ZKN_FORM_210_000	
ZKN_FORM_211_000	
ZKN_FORM_212_000	
ZKN_FORM_213_000	
ZKN_FORM_214_000	
ZKN_FORM_215_000	
ZKN_FORM_216_000	
ZKN_FORM_217_000	
ZKN_FORM_218_000	
ZKN_FORM_219_000	
ZKN_FORM_220_000	
ZKN_FORM_221_000	
ZKN_FORM_222_000	
ZKN_FORM_223_000	
ZKN_FORM_224_000	
ZKN_FORM_225_000	
ZKN_FORM_226_000	
ZKN_FORM_227_000	
ZKN_FORM_228_000	
ZKN_FORM_229_000	
ZKN_FORM_230_000	
ZKN_FORM_231_000	
ZKN_FORM_232_000	
ZKN_FORM_233_000	
ZKN_FORM_234_000	
ZKN_FORM_235_000	
ZKN_FORM_236_000	
ZKN_FORM_237_000	
ZKN_FORM_238_000	
ZKN_FORM_239_000	
ZKN_FORM_240_000	
ZKN_FORM_241_000	
ZKN_FORM_242_000	
ZKN_FORM_243_000	
ZKN_FORM_244_000	
ZKN_FORM_245_000	
ZKN_FORM_246_000	
ZKN_FORM_247_000	
ZKN_FORM_248_000	
ZKN_FORM_249_000	
ZKN_FORM_250_000	
ZKN_FORM_251_000	
ZKN_FORM_252_000	
ZKN_FORM_253_000	
ZKN_FORM_254_000	
ZKN_FORM_255_000	
ZKN_FORM_256_000	
ZKN_FORM_257_000	
ZKN_FORM_258_000	
ZKN_FORM_259_000	
ZKN_FORM_260_000	
ZKN_FORM_261_000	
ZKN_FORM_262_000	
ZKN_FORM_263_000	
ZKN_FORM_264_000	
ZKN_FORM_265_000	
ZKN_FORM_266_000	
ZKN_FORM_267_000	
ZKN_FORM_268_000	
ZKN_FORM_269_000	
ZKN_FORM_270_000	
ZKN_FORM_271_000	
ZKN_FORM_272_000	
ZKN_FORM_273_000	
ZKN_FORM_274_000	
ZKN_FORM_275_000	
ZKN_FORM_276_000	
ZKN_FORM_277_000	
ZKN_FORM_278_000	
ZKN_FORM_279_000	
ZKN_FORM_280_000	
ZKN_FORM_281_000	
ZKN_FORM_282_000	
ZKN_FORM_283_000	
ZKN_FORM_284_000	
ZKN_FORM_285_000	
ZKN_FORM_286_000	
ZKN_FORM_287_000	
ZKN_FORM_288_000	
ZKN_FORM_289_000	
ZKN_FORM_290_000	
ZKN_FORM_291_000	
ZKN_FORM_292_000	
ZKN_FORM_293_000	
ZKN_FORM_294_000	
ZKN_FORM_295_000	
ZKN_FORM_296_000	
ZKN_FORM_297_000	
ZKN_FORM_298_000	
ZKN_FORM_299_000	
ZKN_FORM_300_000	
ZKN_FORM_301_000	
ZKN_FORM_302_000	
ZKN_FORM_303_000	
ZKN_FORM_304_000	
ZKN_FORM_305_000	
ZKN_FORM_306_000	
ZKN_FORM_307_000	
ZKN_FORM_308_000	
ZKN_FORM_309_000	
ZKN_FORM_310_000	
ZKN_FORM_311_000	
ZKN_FORM_312_000	
ZKN_FORM_313_000	
ZKN_FORM_314_000	
ZKN_FORM_315_000	
ZKN_FORM_316_000	
ZKN_FORM_317_000	
ZKN_FORM_318_000	
ZKN_FORM_319_000	
ZKN_FORM_320_000	
ZKN_FORM_321_000	
ZKN_FORM_322_000	
ZKN_FORM_323_000	
ZKN_FORM_324_000	
ZKN_FORM_325_000	
ZKN_FORM_326_000	
ZKN_FORM_327_000	
ZKN_FORM_328_000	
ZKN_FORM_329_000	
ZKN_FORM_330_000	
ZKN_FORM_331_000	
ZKN_FORM_332_000	
ZKN_FORM_333_000	
ZKN_FORM_334_000	
ZKN_FORM_335_000	
ZKN_FORM_336_000	
ZKN_FORM_337_000	
ZKN_FORM_338_000	
ZKN_FORM_339_000	
ZKN_FORM_340_000	
ZKN_FORM_341_000	
ZKN_FORM_342_000	
ZKN_FORM_343_000	
ZKN_FORM_344_000	
ZKN_FORM_345_000	
ZKN_FORM_346_000	
ZKN_FORM_347_000	
ZKN_FORM_348_000	
ZKN_FORM_349_000	
ZKN_FORM_350_000	
ZKN_FORM_351_000	Normal
ZKN_FORM_352_000	
ZKN_FORM_353_000	
ZKN_FORM_354_000	
ZKN_FORM_355_000	
ZKN_FORM_356_000	
ZKN_FORM_357_000	
ZKN_FORM_358_000	
ZKN_FORM_359_000	
ZKN_FORM_360_000	
ZKN_FORM_361_000	
ZKN_FORM_362_000	
ZKN_FORM_363_000	
ZKN_FORM_364_000	
ZKN_FORM_365_000	
ZKN_FORM_366_000	
ZKN_FORM_367_000	
ZKN_FORM_368_000	
ZKN_FORM_369_000	
ZKN_FORM_370_000	
ZKN_FORM_371_000	
ZKN_FORM_372_000	
ZKN_FORM_373_000	
ZKN_FORM_374_000	
ZKN_FORM_375_000	
ZKN_FORM_376_000	
ZKN_FORM_377_000	
ZKN_FORM_378_000	
ZKN_FORM_379_000	
ZKN_FORM_380_000	
ZKN_FORM_381_000	
ZKN_FORM_382_000	Kyogre
ZKN_FORM_383_000	Groudon
ZKN_FORM_384_000	
ZKN_FORM_385_000	
ZKN_FORM_386_000	Normal Forme
ZKN_FORM_387_000	
ZKN_FORM_388_000	
ZKN_FORM_389_000	
ZKN_FORM_390_000	
ZKN_FORM_391_000	
ZKN_FORM_392_000	
ZKN_FORM_393_000	
ZKN_FORM_394_000	
ZKN_FORM_395_000	
ZKN_FORM_396_000	
ZKN_FORM_397_000	
ZKN_FORM_398_000	
ZKN_FORM_399_000	
ZKN_FORM_400_000	
ZKN_FORM_401_000	
ZKN_FORM_402_000	
ZKN_FORM_403_000	
ZKN_FORM_404_000	
ZKN_FORM_405_000	
ZKN_FORM_406_000	
ZKN_FORM_407_000	
ZKN_FORM_408_000	
ZKN_FORM_409_000	
ZKN_FORM_410_000	
ZKN_FORM_411_000	
ZKN_FORM_412_000	Plant Cloak
ZKN_FORM_413_000	Plant Cloak
ZKN_FORM_414_000	
ZKN_FORM_415_000	
ZKN_FORM_416_000	
ZKN_FORM_417_000	
ZKN_FORM_418_000	
ZKN_FORM_419_000	
ZKN_FORM_420_000	
ZKN_FORM_421_000	Overcast Form
ZKN_FORM_422_000	West Sea
ZKN_FORM_423_000	West Sea
ZKN_FORM_424_000	
ZKN_FORM_425_000	
ZKN_FORM_426_000	
ZKN_FORM_427_000	
ZKN_FORM_428_000	
ZKN_FORM_429_000	
ZKN_FORM_430_000	
ZKN_FORM_431_000	
ZKN_FORM_432_000	
ZKN_FORM_433_000	
ZKN_FORM_434_000	
ZKN_FORM_435_000	
ZKN_FORM_436_000	
ZKN_FORM_437_000	
ZKN_FORM_438_000	
ZKN_FORM_439_000	
ZKN_FORM_440_000	
ZKN_FORM_441_000	
ZKN_FORM_442_000	
ZKN_FORM_443_000	
ZKN_FORM_444_000	
ZKN_FORM_445_000	
ZKN_FORM_446_000	
ZKN_FORM_447_000	
ZKN_FORM_448_000	
ZKN_FORM_449_000	
ZKN_FORM_450_000	
ZKN_FORM_451_000	
ZKN_FORM_452_000	
ZKN_FORM_453_000	
ZKN_FORM_454_000	
ZKN_FORM_455_000	
ZKN_FORM_456_000	
ZKN_FORM_457_000	
ZKN_FORM_458_000	
ZKN_FORM_459_000	
ZKN_FORM_460_000	
ZKN_FORM_461_000	
ZKN_FORM_462_000	
ZKN_FORM_463_000	
ZKN_FORM_464_000	
ZKN_FORM_465_000	
ZKN_FORM_466_000	
ZKN_FORM_467_000	
ZKN_FORM_468_000	
ZKN_FORM_469_000	
ZKN_FORM_470_000	
ZKN_FORM_471_000	
ZKN_FORM_472_000	
ZKN_FORM_473_000	
ZKN_FORM_474_000	
ZKN_FORM_475_000	
ZKN_FORM_476_000	
ZKN_FORM_477_000	
ZKN_FORM_478_000	
ZKN_FORM_479_000	Rotom
ZKN_FORM_480_000	
ZKN_FORM_481_000	
ZKN_FORM_482_000	
ZKN_FORM_483_000	
ZKN_FORM_484_000	
ZKN_FORM_485_000	
ZKN_FORM_486_000	
ZKN_FORM_487_000	Altered Forme
ZKN_FORM_488_000	
ZKN_FORM_489_000	
ZKN_FORM_490_000	
ZKN_FORM_491_000	
ZKN_FORM_492_000	Land Forme
ZKN_FORM_493_000	Arceus
ZKN_FORM_494_000	
ZKN_FORM_495_000	
ZKN_FORM_496_000	
ZKN_FORM_497_000	
ZKN_FORM_498_000	
ZKN_FORM_499_000	
ZKN_FORM_500_000	
ZKN_FORM_501_000	
ZKN_FORM_502_000	
ZKN_FORM_503_000	
ZKN_FORM_504_000	
ZKN_FORM_505_000	
ZKN_FORM_506_000	
ZKN_FORM_507_000	
ZKN_FORM_508_000	
ZKN_FORM_509_000	
ZKN_FORM_510_000	
