app_common.dat
msg_common_big_18_keywait	[~ 0]
ZKN_HEIGHT_214_001	1.7m
ZKN_HEIGHT_229_001	1.9m
ZKN_HEIGHT_248_001	2.5m
ZKN_HEIGHT_254_001	1.9m
ZKN_HEIGHT_257_001	1.9m
ZKN_HEIGHT_260_001	1.9m
ZKN_HEIGHT_282_001	1.6m
ZKN_HEIGHT_302_001	0.5m
ZKN_HEIGHT_303_001	1.0m
ZKN_HEIGHT_306_001	2.2m
ZKN_HEIGHT_308_001	1.3m
ZKN_HEIGHT_310_001	1.8m
ZKN_HEIGHT_319_001	2.5m
ZKN_HEIGHT_323_001	2.5m
ZKN_HEIGHT_334_001	1.5m
ZKN_HEIGHT_351_001	0.3m
ZKN_HEIGHT_351_002	0.3m
ZKN_HEIGHT_351_003	0.3m
ZKN_HEIGHT_354_001	1.2m
ZKN_HEIGHT_359_001	1.2m
ZKN_HEIGHT_362_001	2.1m
ZKN_HEIGHT_373_001	1.8m
ZKN_HEIGHT_376_001	2.5m
ZKN_HEIGHT_380_001	1.8m
ZKN_HEIGHT_381_001	2.3m
ZKN_HEIGHT_382_001	9.8m
ZKN_HEIGHT_383_001	5.0m
ZKN_HEIGHT_384_001	10.8m
ZKN_HEIGHT_386_001	1.7m
ZKN_HEIGHT_386_002	1.7m
ZKN_HEIGHT_386_003	1.7m
ZKN_HEIGHT_412_001	0.2m
ZKN_HEIGHT_412_002	0.2m
ZKN_HEIGHT_413_001	0.5m
ZKN_HEIGHT_413_002	0.5m
ZKN_HEIGHT_414_001	
ZKN_HEIGHT_414_002	
ZKN_HEIGHT_421_001	0.5m
ZKN_HEIGHT_422_001	0.3m
ZKN_HEIGHT_423_001	0.9m
ZKN_HEIGHT_428_001	1.3m
ZKN_HEIGHT_445_001	1.9m
ZKN_HEIGHT_448_001	1.3m
ZKN_HEIGHT_460_001	2.7m
ZKN_HEIGHT_475_001	1.6m
ZKN_HEIGHT_479_001	0.3m
ZKN_HEIGHT_479_002	0.3m
ZKN_HEIGHT_479_003	0.3m
ZKN_HEIGHT_479_004	0.3m
ZKN_HEIGHT_479_005	0.3m
ZKN_HEIGHT_487_001	6.9m
ZKN_HEIGHT_492_001	0.4m
ZKN_HEIGHT_493_001	3.2m
ZKN_HEIGHT_493_002	3.2m
ZKN_HEIGHT_493_003	3.2m
ZKN_HEIGHT_493_004	3.2m
ZKN_HEIGHT_493_005	3.2m
ZKN_HEIGHT_493_006	3.2m
ZKN_HEIGHT_493_007	3.2m
ZKN_HEIGHT_493_008	3.2m
ZKN_HEIGHT_493_009	3.2m
ZKN_HEIGHT_493_010	3.2m
ZKN_HEIGHT_493_011	3.2m
ZKN_HEIGHT_493_012	3.2m
ZKN_HEIGHT_493_013	3.2m
ZKN_HEIGHT_493_014	3.2m
ZKN_HEIGHT_493_015	3.2m
ZKN_HEIGHT_493_016	3.2m
ZKN_HEIGHT_493_017	3.2m
ZKN_HEIGHT_531_001	1.5m
ZKN_HEIGHT_550_001	1.0m
ZKN_HEIGHT_555_001	1.3m
ZKN_HEIGHT_585_001	0.6m
ZKN_HEIGHT_585_002	0.6m
ZKN_HEIGHT_585_003	0.6m
ZKN_HEIGHT_586_001	1.9m
ZKN_HEIGHT_586_002	1.9m
ZKN_HEIGHT_586_003	1.9m
ZKN_HEIGHT_641_001	1.4m
ZKN_HEIGHT_642_001	3.0m
ZKN_HEIGHT_645_001	1.3m
ZKN_HEIGHT_646_001	3.6m
ZKN_HEIGHT_646_002	3.3m
ZKN_HEIGHT_647_001	1.4m
ZKN_HEIGHT_648_001	0.6m
ZKN_HEIGHT_649_001	1.5m
ZKN_HEIGHT_649_002	1.5m
ZKN_HEIGHT_649_003	1.5m
ZKN_HEIGHT_649_004	1.5m
ZKN_HEIGHT_658_001	1.5m
ZKN_HEIGHT_658_002	1.5m
ZKN_HEIGHT_664_001	
ZKN_HEIGHT_664_002	
ZKN_HEIGHT_664_003	
ZKN_HEIGHT_664_004	
ZKN_HEIGHT_664_005	
ZKN_HEIGHT_664_006	
ZKN_HEIGHT_664_007	
ZKN_HEIGHT_664_008	
ZKN_HEIGHT_664_009	
ZKN_HEIGHT_664_010	
ZKN_HEIGHT_664_011	
ZKN_HEIGHT_664_012	
ZKN_HEIGHT_664_013	
ZKN_HEIGHT_664_014	
ZKN_HEIGHT_664_015	
ZKN_HEIGHT_664_016	
ZKN_HEIGHT_664_017	
ZKN_HEIGHT_664_018	
ZKN_HEIGHT_664_019	
ZKN_HEIGHT_665_001	
ZKN_HEIGHT_665_002	
ZKN_HEIGHT_665_003	
ZKN_HEIGHT_665_004	
ZKN_HEIGHT_665_005	
ZKN_HEIGHT_665_006	
ZKN_HEIGHT_665_007	
ZKN_HEIGHT_665_008	
ZKN_HEIGHT_665_009	
ZKN_HEIGHT_665_010	
ZKN_HEIGHT_665_011	
ZKN_HEIGHT_665_012	
ZKN_HEIGHT_665_013	
ZKN_HEIGHT_665_014	
ZKN_HEIGHT_665_015	
ZKN_HEIGHT_665_016	
ZKN_HEIGHT_665_017	
ZKN_HEIGHT_665_018	
ZKN_HEIGHT_665_019	
ZKN_HEIGHT_666_001	1.2m
ZKN_HEIGHT_666_002	1.2m
ZKN_HEIGHT_666_003	1.2m
ZKN_HEIGHT_666_004	1.2m
ZKN_HEIGHT_666_005	1.2m
ZKN_HEIGHT_666_006	1.2m
ZKN_HEIGHT_666_007	1.2m
ZKN_HEIGHT_666_008	1.2m
ZKN_HEIGHT_666_009	1.2m
ZKN_HEIGHT_666_010	1.2m
ZKN_HEIGHT_666_011	1.2m
ZKN_HEIGHT_666_012	1.2m
ZKN_HEIGHT_666_013	1.2m
ZKN_HEIGHT_666_014	1.2m
ZKN_HEIGHT_666_015	1.2m
ZKN_HEIGHT_666_016	1.2m
ZKN_HEIGHT_666_017	1.2m
ZKN_HEIGHT_666_018	1.2m
ZKN_HEIGHT_666_019	1.2m
ZKN_HEIGHT_669_001	0.1m
ZKN_HEIGHT_669_002	0.1m
ZKN_HEIGHT_669_003	0.1m
ZKN_HEIGHT_669_004	0.1m
ZKN_HEIGHT_670_001	0.2m
ZKN_HEIGHT_670_002	0.2m
ZKN_HEIGHT_670_003	0.2m
ZKN_HEIGHT_670_004	0.2m
ZKN_HEIGHT_670_005	0.2m
ZKN_HEIGHT_671_001	1.1m
ZKN_HEIGHT_671_002	1.1m
ZKN_HEIGHT_671_003	1.1m
ZKN_HEIGHT_671_004	1.1m
ZKN_HEIGHT_676_001	1.2m
ZKN_HEIGHT_676_002	1.2m
ZKN_HEIGHT_676_003	1.2m
ZKN_HEIGHT_676_004	1.2m
ZKN_HEIGHT_676_005	1.2m
ZKN_HEIGHT_676_006	1.2m
ZKN_HEIGHT_676_007	1.2m
ZKN_HEIGHT_676_008	1.2m
ZKN_HEIGHT_676_009	1.2m
ZKN_HEIGHT_678_001	0.6m
ZKN_HEIGHT_681_001	1.7m
ZKN_HEIGHT_710_001	0.3m
ZKN_HEIGHT_710_002	0.5m
ZKN_HEIGHT_710_003	0.8m
ZKN_HEIGHT_711_001	0.7m
ZKN_HEIGHT_711_002	1.1m
ZKN_HEIGHT_711_003	1.7m
ZKN_HEIGHT_716_001	3.0m
ZKN_HEIGHT_718_001	1.2m
ZKN_HEIGHT_718_002	1.2m
ZKN_HEIGHT_718_003	5.0m
ZKN_HEIGHT_718_004	4.5m
ZKN_HEIGHT_719_001	1.1m
ZKN_HEIGHT_720_001	6.5m
ZKN_HEIGHT_735_001	0.7m
ZKN_HEIGHT_738_001	1.5m
ZKN_HEIGHT_741_001	0.6m
ZKN_HEIGHT_741_002	0.6m
ZKN_HEIGHT_741_003	0.6m
ZKN_HEIGHT_743_001	
ZKN_HEIGHT_744_001	
ZKN_HEIGHT_745_001	1.1m
ZKN_HEIGHT_745_002	0.8m
ZKN_HEIGHT_746_001	8.2m
ZKN_HEIGHT_752_001	
ZKN_HEIGHT_754_001	0.9m
ZKN_HEIGHT_758_001	1.2m
ZKN_HEIGHT_773_001	2.3m
ZKN_HEIGHT_773_002	2.3m
ZKN_HEIGHT_773_003	2.3m
ZKN_HEIGHT_773_004	2.3m
ZKN_HEIGHT_773_005	2.3m
ZKN_HEIGHT_773_006	2.3m
ZKN_HEIGHT_773_007	2.3m
ZKN_HEIGHT_773_008	2.3m
ZKN_HEIGHT_773_009	2.3m
ZKN_HEIGHT_773_010	2.3m
ZKN_HEIGHT_773_011	2.3m
ZKN_HEIGHT_773_012	2.3m
ZKN_HEIGHT_773_013	2.3m
ZKN_HEIGHT_773_014	2.3m
ZKN_HEIGHT_773_015	2.3m
ZKN_HEIGHT_773_016	2.3m
ZKN_HEIGHT_773_017	2.3m
ZKN_HEIGHT_774_001	0.3m
ZKN_HEIGHT_774_002	0.3m
ZKN_HEIGHT_774_003	0.3m
ZKN_HEIGHT_774_004	0.3m
ZKN_HEIGHT_774_005	0.3m
ZKN_HEIGHT_774_006	0.3m
ZKN_HEIGHT_774_007	0.3m
ZKN_HEIGHT_774_008	0.3m
ZKN_HEIGHT_774_009	0.3m
ZKN_HEIGHT_774_010	0.3m
ZKN_HEIGHT_774_011	0.3m
ZKN_HEIGHT_774_012	0.3m
ZKN_HEIGHT_774_013	0.3m
ZKN_HEIGHT_777_001	
ZKN_HEIGHT_778_001	0.2m
ZKN_HEIGHT_778_002	0.2m
ZKN_HEIGHT_778_003	0.2m
ZKN_HEIGHT_784_001	1.6m
ZKN_HEIGHT_800_001	3.8m
ZKN_HEIGHT_800_002	4.2m
ZKN_HEIGHT_800_003	7.5m
ZKN_HEIGHT_802_001	1.0m
ZKN_HEIGHT_803_001	[~ 1121]
ZKN_HEIGHT_804_001	[~ 1122]
ZKN_HEIGHT_805_001	[~ 1123]
ZKN_HEIGHT_806_001	[~ 1124]
ZKN_HEIGHT_807_001	[~ 1125]
zkn_type.dat
ZKN_TYPE_000	？？？？？寶可夢
ZKN_TYPE_001	種子寶可夢
ZKN_TYPE_002	種子寶可夢
ZKN_TYPE_003	種子寶可夢
ZKN_TYPE_004	蜥蜴寶可夢
ZKN_TYPE_005	火焰寶可夢
ZKN_TYPE_006	火焰寶可夢
ZKN_TYPE_007	小龜寶可夢
ZKN_TYPE_008	龜寶可夢
ZKN_TYPE_009	甲殼寶可夢
ZKN_TYPE_010	蟲寶寶寶可夢
ZKN_TYPE_011	蛹寶可夢
ZKN_TYPE_012	蝴蝶寶可夢
ZKN_TYPE_013	毛毛蟲寶可夢
ZKN_TYPE_014	蛹寶可夢
ZKN_TYPE_015	毒蜂寶可夢
ZKN_TYPE_016	小鳥寶可夢
ZKN_TYPE_017	鳥寶可夢
ZKN_TYPE_018	鳥寶可夢
ZKN_TYPE_019	鼠寶可夢
ZKN_TYPE_020	鼠寶可夢
ZKN_TYPE_021	小鳥寶可夢
ZKN_TYPE_022	鳥嘴寶可夢
ZKN_TYPE_023	蛇寶可夢
ZKN_TYPE_024	眼鏡蛇寶可夢
ZKN_TYPE_025	鼠寶可夢
ZKN_TYPE_026	鼠寶可夢
ZKN_TYPE_027	鼠寶可夢
ZKN_TYPE_028	鼠寶可夢
ZKN_TYPE_029	毒針寶可夢
ZKN_TYPE_030	毒針寶可夢
ZKN_TYPE_031	鑽錐寶可夢
ZKN_TYPE_032	毒針寶可夢
ZKN_TYPE_033	毒針寶可夢
ZKN_TYPE_034	鑽錐寶可夢
ZKN_TYPE_035	妖精寶可夢
ZKN_TYPE_036	妖精寶可夢
ZKN_TYPE_037	狐狸寶可夢
ZKN_TYPE_038	狐狸寶可夢
ZKN_TYPE_039	氣球寶可夢
ZKN_TYPE_040	氣球寶可夢
ZKN_TYPE_041	蝙蝠寶可夢
ZKN_TYPE_042	蝙蝠寶可夢
ZKN_TYPE_043	雜草寶可夢
ZKN_TYPE_044	雜草寶可夢
ZKN_TYPE_045	花寶可夢
ZKN_TYPE_046	蘑菇寶可夢
ZKN_TYPE_047	蘑菇寶可夢
ZKN_TYPE_048	昆蟲寶可夢
ZKN_TYPE_049	毒蛾寶可夢
ZKN_TYPE_050	鼴鼠寶可夢
ZKN_TYPE_051	鼴鼠寶可夢
ZKN_TYPE_052	妖怪貓寶可夢
ZKN_TYPE_053	暹羅貓寶可夢
ZKN_TYPE_054	鴨寶可夢
ZKN_TYPE_055	鴨寶可夢
ZKN_TYPE_056	豬猴寶可夢
ZKN_TYPE_057	豬猴寶可夢
ZKN_TYPE_058	小狗寶可夢
ZKN_TYPE_059	傳說寶可夢
ZKN_TYPE_060	蝌蚪寶可夢
ZKN_TYPE_061	蝌蚪寶可夢
ZKN_TYPE_062	蝌蚪寶可夢
ZKN_TYPE_063	念力寶可夢
ZKN_TYPE_064	念力寶可夢
ZKN_TYPE_065	念力寶可夢
ZKN_TYPE_066	怪力寶可夢
ZKN_TYPE_067	怪力寶可夢
ZKN_TYPE_068	怪力寶可夢
ZKN_TYPE_069	花寶可夢
ZKN_TYPE_070	捕蠅寶可夢
ZKN_TYPE_071	捕蠅寶可夢
ZKN_TYPE_072	水母寶可夢
ZKN_TYPE_073	水母寶可夢
ZKN_TYPE_074	岩石寶可夢
ZKN_TYPE_075	岩石寶可夢
ZKN_TYPE_076	重量級寶可夢
ZKN_TYPE_077	火馬寶可夢
ZKN_TYPE_078	火馬寶可夢
ZKN_TYPE_079	憨憨寶可夢
ZKN_TYPE_080	寄居蟹寶可夢
ZKN_TYPE_081	磁鐵寶可夢
ZKN_TYPE_082	磁鐵寶可夢
ZKN_TYPE_083	黃嘴鴨寶可夢
ZKN_TYPE_084	兩頭鳥寶可夢
ZKN_TYPE_085	三頭鳥寶可夢
ZKN_TYPE_086	海獅寶可夢
ZKN_TYPE_087	海獅寶可夢
ZKN_TYPE_088	污泥寶可夢
ZKN_TYPE_089	污泥寶可夢
ZKN_TYPE_090	雙殼貝寶可夢
ZKN_TYPE_091	雙殼貝寶可夢
ZKN_TYPE_092	氣體狀寶可夢
ZKN_TYPE_093	氣體狀寶可夢
ZKN_TYPE_094	影子寶可夢
ZKN_TYPE_095	岩蛇寶可夢
ZKN_TYPE_096	催眠寶可夢
ZKN_TYPE_097	催眠寶可夢
ZKN_TYPE_098	清水蟹寶可夢
ZKN_TYPE_099	鉗子寶可夢
ZKN_TYPE_100	球寶可夢
ZKN_TYPE_101	球寶可夢
ZKN_TYPE_102	蛋寶可夢
ZKN_TYPE_103	椰子寶可夢
ZKN_TYPE_104	孤獨寶可夢
ZKN_TYPE_105	愛骨寶可夢
ZKN_TYPE_106	踢腿寶可夢
ZKN_TYPE_107	拳擊寶可夢
ZKN_TYPE_108	舔舔寶可夢
ZKN_TYPE_109	毒氣寶可夢
ZKN_TYPE_110	毒氣寶可夢
ZKN_TYPE_111	尖尖寶可夢
ZKN_TYPE_112	鑽錐寶可夢
ZKN_TYPE_113	蛋寶可夢
ZKN_TYPE_114	藤蔓狀寶可夢
ZKN_TYPE_115	親子寶可夢
ZKN_TYPE_116	龍寶可夢
ZKN_TYPE_117	龍寶可夢
ZKN_TYPE_118	金魚寶可夢
ZKN_TYPE_119	金魚寶可夢
ZKN_TYPE_120	星形寶可夢
ZKN_TYPE_121	謎寶可夢
ZKN_TYPE_122	屏障寶可夢
ZKN_TYPE_123	螳螂寶可夢
ZKN_TYPE_124	人形寶可夢
ZKN_TYPE_125	電擊寶可夢
ZKN_TYPE_126	吐火寶可夢
ZKN_TYPE_127	鍬形蟲寶可夢
ZKN_TYPE_128	暴牛寶可夢
ZKN_TYPE_129	魚寶可夢
ZKN_TYPE_130	凶惡寶可夢
ZKN_TYPE_131	乘載寶可夢
ZKN_TYPE_132	變身寶可夢
ZKN_TYPE_133	進化寶可夢
ZKN_TYPE_134	吐泡寶可夢
ZKN_TYPE_135	雷寶可夢
ZKN_TYPE_136	火寶可夢
ZKN_TYPE_137	虛擬寶可夢
ZKN_TYPE_138	漩渦寶可夢
ZKN_TYPE_139	漩渦寶可夢
ZKN_TYPE_140	甲殼寶可夢
ZKN_TYPE_141	甲殼寶可夢
ZKN_TYPE_142	化石寶可夢
ZKN_TYPE_143	瞌睡寶可夢
ZKN_TYPE_144	冰凍寶可夢
ZKN_TYPE_145	電擊寶可夢
ZKN_TYPE_146	火焰寶可夢
ZKN_TYPE_147	龍寶可夢
ZKN_TYPE_148	龍寶可夢
ZKN_TYPE_149	龍寶可夢
ZKN_TYPE_150	基因寶可夢
ZKN_TYPE_151	新種寶可夢
ZKN_TYPE_152	葉子寶可夢
ZKN_TYPE_153	葉子寶可夢
ZKN_TYPE_154	芳草寶可夢
ZKN_TYPE_155	火鼠寶可夢
ZKN_TYPE_156	火山寶可夢
ZKN_TYPE_157	火山寶可夢
ZKN_TYPE_158	大顎寶可夢
ZKN_TYPE_159	大顎寶可夢
ZKN_TYPE_160	大顎寶可夢
ZKN_TYPE_161	放哨寶可夢
ZKN_TYPE_162	長軀幹寶可夢
ZKN_TYPE_163	貓頭鷹寶可夢
ZKN_TYPE_164	貓頭鷹寶可夢
ZKN_TYPE_165	五星寶可夢
ZKN_TYPE_166	五星寶可夢
ZKN_TYPE_167	吐絲寶可夢
ZKN_TYPE_168	長腿寶可夢
ZKN_TYPE_169	蝙蝠寶可夢
ZKN_TYPE_170	琵琶魚寶可夢
ZKN_TYPE_171	燈寶可夢
ZKN_TYPE_172	小鼠寶可夢
ZKN_TYPE_173	星形寶可夢
ZKN_TYPE_174	氣球寶可夢
ZKN_TYPE_175	針球寶可夢
ZKN_TYPE_176	幸福寶可夢
ZKN_TYPE_177	小鳥寶可夢
ZKN_TYPE_178	神秘寶可夢
ZKN_TYPE_179	綿毛寶可夢
ZKN_TYPE_180	綿毛寶可夢
ZKN_TYPE_181	燈寶可夢
ZKN_TYPE_182	花寶可夢
ZKN_TYPE_183	水鼠寶可夢
ZKN_TYPE_184	水兔寶可夢
ZKN_TYPE_185	模仿寶可夢
ZKN_TYPE_186	蛙寶可夢
ZKN_TYPE_187	棉草寶可夢
ZKN_TYPE_188	棉草寶可夢
ZKN_TYPE_189	棉草寶可夢
ZKN_TYPE_190	長尾寶可夢
ZKN_TYPE_191	種子寶可夢
ZKN_TYPE_192	太陽寶可夢
ZKN_TYPE_193	薄翼寶可夢
ZKN_TYPE_194	水魚寶可夢
ZKN_TYPE_195	水魚寶可夢
ZKN_TYPE_196	太陽寶可夢
ZKN_TYPE_197	月光寶可夢
ZKN_TYPE_198	黑暗寶可夢
ZKN_TYPE_199	王者寶可夢
ZKN_TYPE_200	夜啼寶可夢
ZKN_TYPE_201	象徵寶可夢
ZKN_TYPE_202	忍耐寶可夢
ZKN_TYPE_203	長頸寶可夢
ZKN_TYPE_204	蓑衣蟲寶可夢
ZKN_TYPE_205	蓑衣蟲寶可夢
ZKN_TYPE_206	地蛇寶可夢
ZKN_TYPE_207	飛蠍寶可夢
ZKN_TYPE_208	鐵蛇寶可夢
ZKN_TYPE_209	妖精寶可夢
ZKN_TYPE_210	妖精寶可夢
ZKN_TYPE_211	氣球寶可夢
ZKN_TYPE_212	鉗子寶可夢
ZKN_TYPE_213	發酵寶可夢
ZKN_TYPE_214	獨角寶可夢
ZKN_TYPE_215	鉤爪寶可夢
ZKN_TYPE_216	小熊寶可夢
ZKN_TYPE_217	冬眠寶可夢
ZKN_TYPE_218	熔岩寶可夢
ZKN_TYPE_219	熔岩寶可夢
ZKN_TYPE_220	小豬寶可夢
ZKN_TYPE_221	野豬寶可夢
ZKN_TYPE_222	珊瑚寶可夢
ZKN_TYPE_223	噴射寶可夢
ZKN_TYPE_224	噴射寶可夢
ZKN_TYPE_225	搬運寶可夢
ZKN_TYPE_226	風箏寶可夢
ZKN_TYPE_227	鋼甲鳥寶可夢
ZKN_TYPE_228	陰暗寶可夢
ZKN_TYPE_229	陰暗寶可夢
ZKN_TYPE_230	龍寶可夢
ZKN_TYPE_231	長鼻寶可夢
ZKN_TYPE_232	鎧甲寶可夢
ZKN_TYPE_233	虛擬寶可夢
ZKN_TYPE_234	大角寶可夢
ZKN_TYPE_235	畫畫寶可夢
ZKN_TYPE_236	打鬥寶可夢
ZKN_TYPE_237	倒立寶可夢
ZKN_TYPE_238	親吻寶可夢
ZKN_TYPE_239	電氣寶可夢
ZKN_TYPE_240	火種寶可夢
ZKN_TYPE_241	乳牛寶可夢
ZKN_TYPE_242	幸福寶可夢
ZKN_TYPE_243	天雷寶可夢
ZKN_TYPE_244	火山寶可夢
ZKN_TYPE_245	極光寶可夢
ZKN_TYPE_246	岩石膚寶可夢
ZKN_TYPE_247	子彈寶可夢
ZKN_TYPE_248	鎧甲寶可夢
ZKN_TYPE_249	潛水寶可夢
ZKN_TYPE_250	虹色寶可夢
ZKN_TYPE_251	時空穿越寶可夢
ZKN_TYPE_252	林蜥寶可夢
ZKN_TYPE_253	林蜥寶可夢
ZKN_TYPE_254	密林寶可夢
ZKN_TYPE_255	雛雞寶可夢
ZKN_TYPE_256	幼雞寶可夢
ZKN_TYPE_257	猛火寶可夢
ZKN_TYPE_258	沼魚寶可夢
ZKN_TYPE_259	沼魚寶可夢
ZKN_TYPE_260	沼魚寶可夢
ZKN_TYPE_261	緊咬寶可夢
ZKN_TYPE_262	緊咬寶可夢
ZKN_TYPE_263	豆貍寶可夢
ZKN_TYPE_264	猛衝寶可夢
ZKN_TYPE_265	蟲寶寶寶可夢
ZKN_TYPE_266	蛹寶可夢
ZKN_TYPE_267	蝴蝶寶可夢
ZKN_TYPE_268	蛹寶可夢
ZKN_TYPE_269	毒蛾寶可夢
ZKN_TYPE_270	浮萍寶可夢
ZKN_TYPE_271	爽朗寶可夢
ZKN_TYPE_272	樂天寶可夢
ZKN_TYPE_273	橡實寶可夢
ZKN_TYPE_274	捉弄寶可夢
ZKN_TYPE_275	邪惡寶可夢
ZKN_TYPE_276	幼燕寶可夢
ZKN_TYPE_277	燕子寶可夢
ZKN_TYPE_278	海鷗寶可夢
ZKN_TYPE_279	水鳥寶可夢
ZKN_TYPE_280	心情寶可夢
ZKN_TYPE_281	感情寶可夢
ZKN_TYPE_282	包容寶可夢
ZKN_TYPE_283	水黽寶可夢
ZKN_TYPE_284	眼珠寶可夢
ZKN_TYPE_285	蘑菇寶可夢
ZKN_TYPE_286	蘑菇寶可夢
ZKN_TYPE_287	懶人寶可夢
ZKN_TYPE_288	暴猿寶可夢
ZKN_TYPE_289	怕麻煩寶可夢
ZKN_TYPE_290	入門寶可夢
ZKN_TYPE_291	忍者寶可夢
ZKN_TYPE_292	空殼寶可夢
ZKN_TYPE_293	細語寶可夢
ZKN_TYPE_294	大聲寶可夢
ZKN_TYPE_295	噪音寶可夢
ZKN_TYPE_296	毅力寶可夢
ZKN_TYPE_297	猛推寶可夢
ZKN_TYPE_298	水珠寶可夢
ZKN_TYPE_299	羅盤寶可夢
ZKN_TYPE_300	小貓寶可夢
ZKN_TYPE_301	清高寶可夢
ZKN_TYPE_302	黑暗寶可夢
ZKN_TYPE_303	欺騙寶可夢
ZKN_TYPE_304	鐵鎧寶可夢
ZKN_TYPE_305	鐵鎧寶可夢
ZKN_TYPE_306	鐵鎧寶可夢
ZKN_TYPE_307	冥想寶可夢
ZKN_TYPE_308	冥想寶可夢
ZKN_TYPE_309	閃電寶可夢
ZKN_TYPE_310	放電寶可夢
ZKN_TYPE_311	加油寶可夢
ZKN_TYPE_312	加油寶可夢
ZKN_TYPE_313	螢火蟲寶可夢
ZKN_TYPE_314	螢火蟲寶可夢
ZKN_TYPE_315	荊棘寶可夢
ZKN_TYPE_316	胃袋寶可夢
ZKN_TYPE_317	毒袋寶可夢
ZKN_TYPE_318	凶猛寶可夢
ZKN_TYPE_319	凶暴寶可夢
ZKN_TYPE_320	球鯨寶可夢
ZKN_TYPE_321	浮鯨寶可夢
ZKN_TYPE_322	遲鈍寶可夢
ZKN_TYPE_323	噴火寶可夢
ZKN_TYPE_324	煤炭寶可夢
ZKN_TYPE_325	彈跳寶可夢
ZKN_TYPE_326	操縱寶可夢
ZKN_TYPE_327	斑點熊貓寶可夢
ZKN_TYPE_328	蟻獅寶可夢
ZKN_TYPE_329	震動寶可夢
ZKN_TYPE_330	神秘寶可夢
ZKN_TYPE_331	仙人掌寶可夢
ZKN_TYPE_332	稻草人寶可夢
ZKN_TYPE_333	綿鳥寶可夢
ZKN_TYPE_334	哼唱寶可夢
ZKN_TYPE_335	貓鼬寶可夢
ZKN_TYPE_336	牙蛇寶可夢
ZKN_TYPE_337	隕石寶可夢
ZKN_TYPE_338	隕石寶可夢
ZKN_TYPE_339	鬚魚寶可夢
ZKN_TYPE_340	鬚魚寶可夢
ZKN_TYPE_341	無賴寶可夢
ZKN_TYPE_342	流氓寶可夢
ZKN_TYPE_343	泥偶寶可夢
ZKN_TYPE_344	泥偶寶可夢
ZKN_TYPE_345	海百合寶可夢
ZKN_TYPE_346	藤壺寶可夢
ZKN_TYPE_347	古蝦寶可夢
ZKN_TYPE_348	甲胄寶可夢
ZKN_TYPE_349	魚寶可夢
ZKN_TYPE_350	慈愛寶可夢
ZKN_TYPE_351	天氣寶可夢
ZKN_TYPE_352	變色寶可夢
ZKN_TYPE_353	人偶寶可夢
ZKN_TYPE_354	布偶寶可夢
ZKN_TYPE_355	渡魂寶可夢
ZKN_TYPE_356	招手寶可夢
ZKN_TYPE_357	水果寶可夢
ZKN_TYPE_358	風鈴寶可夢
ZKN_TYPE_359	災禍寶可夢
ZKN_TYPE_360	開朗寶可夢
ZKN_TYPE_361	雪笠寶可夢
ZKN_TYPE_362	臉面寶可夢
ZKN_TYPE_363	拍手寶可夢
ZKN_TYPE_364	滾球寶可夢
ZKN_TYPE_365	破冰寶可夢
ZKN_TYPE_366	雙殼貝寶可夢
ZKN_TYPE_367	深海寶可夢
ZKN_TYPE_368	南海寶可夢
ZKN_TYPE_369	長壽寶可夢
ZKN_TYPE_370	相隨寶可夢
ZKN_TYPE_371	堅硬腦袋寶可夢
ZKN_TYPE_372	耐力寶可夢
ZKN_TYPE_373	龍寶可夢
ZKN_TYPE_374	鐵球寶可夢
ZKN_TYPE_375	鐵爪寶可夢
ZKN_TYPE_376	鐵足寶可夢
ZKN_TYPE_377	岩山寶可夢
ZKN_TYPE_378	冰山寶可夢
ZKN_TYPE_379	黑金寶可夢
ZKN_TYPE_380	無限寶可夢
ZKN_TYPE_381	無限寶可夢
ZKN_TYPE_382	海底寶可夢
ZKN_TYPE_383	大陸寶可夢
ZKN_TYPE_384	天空寶可夢
ZKN_TYPE_385	祈願寶可夢
ZKN_TYPE_386	DNA寶可夢
ZKN_TYPE_387	嫩葉寶可夢
ZKN_TYPE_388	樹叢寶可夢
ZKN_TYPE_389	大陸寶可夢
ZKN_TYPE_390	小猴寶可夢
ZKN_TYPE_391	頑皮寶可夢
ZKN_TYPE_392	火焰寶可夢
ZKN_TYPE_393	企鵝寶可夢
ZKN_TYPE_394	企鵝寶可夢
ZKN_TYPE_395	皇帝寶可夢
ZKN_TYPE_396	椋鳥寶可夢
ZKN_TYPE_397	椋鳥寶可夢
ZKN_TYPE_398	猛禽寶可夢
ZKN_TYPE_399	圓鼠寶可夢
ZKN_TYPE_400	河狸寶可夢
ZKN_TYPE_401	蟋蟀寶可夢
ZKN_TYPE_402	蟋蟀寶可夢
ZKN_TYPE_403	閃光寶可夢
ZKN_TYPE_404	電光寶可夢
ZKN_TYPE_405	目光寶可夢
ZKN_TYPE_406	花苞寶可夢
ZKN_TYPE_407	花束寶可夢
ZKN_TYPE_408	頭錘寶可夢
ZKN_TYPE_409	頭錘寶可夢
ZKN_TYPE_410	護盾寶可夢
ZKN_TYPE_411	護盾寶可夢
ZKN_TYPE_412	蓑衣蟲寶可夢
ZKN_TYPE_413	蓑衣蟲寶可夢
ZKN_TYPE_414	蓑衣蛾寶可夢
ZKN_TYPE_415	幼蜂寶可夢
ZKN_TYPE_416	蜂巢寶可夢
