Battle\COMMON.msbt
NOT_MOVE	正在觀察狀況……
023	\x0e\x04\0\x1c\x19\0EVT_sw_204_02_0023_pc1009\0你維持這樣就好了。\n今後也是喔。
SwitchEvent\sw_204_03.msbt
001	\x0e\x04\0\x1c\x19\0EVT_sw_204_03_0001_pc1004\0霧亞將翻唱的歌，\n詮釋得像是自己的歌曲一樣。
002	\x0e\x04\0\x1c\x19\0EVT_sw_204_03_0002_pc1004\0只是稍微揣摩小翼的風格，\n就能充分發揮，真不愧是霧亞～！
003	\x0e\x04\0\x1c\x19\0EVT_sw_204_03_0003_pc1002\0那可是非常不容易的事情呢。
004	\x0e\x04\0\x1c\x19\0EVT_sw_204_03_0004_pc1002\0好～！我也要多聽霧亞小姐的歌學習！
005	\x0e\x04\0\x1c\x19\0EVT_sw_204_03_0005_pc1004\0呵呵，就是這股幹勁。\n透過不斷努力，\n才能開拓通往獨當一面的偶像的道路。
006	\x0e\x04\0\x1c\x19\0EVT_sw_204_03_0006_pc1002\0和霧亞小姐相比，\n我還只是個雛鳥而已。
007	\x0e\x04\0\x1c\x19\0EVT_sw_204_03_0007_pc1002\0為了能堅定地在這條路上前進，\n必須更加努力才行！
SwitchEvent\sw_302_01.msbt
001	\x0e\x04\0\x1c\x19\0EVT_sw_302_01_0001_pc1002\0嗚、唔～
002	\x0e\x04\0\x1c\x19\0EVT_sw_302_01_0002_pc1001\0怎麼了，小翼？\n你看起來好像很不舒服……？
003	\x0e\x04\0\x1c\x19\0EVT_sw_302_01_0003_pc1002\0嗯……\n可能是因為最近有點睡眠不足。
004	\x0e\x04\0\x1c\x19\0EVT_sw_302_01_0004_pc1002\0其實，我和霧亞小姐\n接到了新的工作。
005	\x0e\x04\0\x1c\x19\0EVT_sw_302_01_0005_pc1002\0說是想用我們兩個人唱的新歌\n當作化妝品廣告的主題曲。
006	\x0e\x04\0\x1c\x19\0EVT_sw_302_01_0006_pc1001\0那很厲害啊！
007	\x0e\x04\0\x1c\x19\0EVT_sw_302_01_0007_pc1002\0嘿嘿，謝謝你。\n我這次想試著站在和霧亞小姐對等的位置，\n抬頭挺胸地唱歌。
008	\x0e\x04\0\x1c\x19\0EVT_sw_302_01_0008_pc1002\0但是，憑我現在的實力\n是追不上霧亞小姐的……\n所以我正在做各式各樣的特訓……呼……
009	\x0e\x04\0\x1c\x19\0EVT_sw_302_01_0009_pc1001\0小翼你還好嗎？\n你看起來真的很不舒服……
010	\x0e\x04\0\x1c\x19\0EVT_sw_302_01_0010_pc1002\0我好像有一點暈。\n抱歉讓你擔心了。
011	\x0e\x04\0\x1c\x19\0EVT_sw_302_01_0011_pc1001\0你說的各式各樣的特訓，\n是在做些什麼？
012	\x0e\x04\0\x1c\x19\0EVT_sw_302_01_0012_pc1002\0嗯～第一件事當然是練習Ｈｉｐ　ｈｏｐ囉。\n然後為了鍛鍊節奏感，\n我盯著節拍器看了一整個晚上……
013	\x0e\x04\0\x1c\x19\0EVT_sw_302_01_0013_pc1002\0為了蛻變成全新的自己，\n我天天都在鑽研。
014	\x0e\x04\0\x1c\x19\0EVT_sw_302_01_0014_pc1001\0那樣當然會睡眠不足啊……
015	\x0e\x04\0\x1c\x19\0EVT_sw_302_01_0015_pc1002\0雖然我也用自己的方式努力過了……\n但不管怎麼練習，\n還是覺得有哪裡不夠。
016	\x0e\x04\0\x1c\x19\0EVT_sw_302_01_0016_pc1009\0……
017	\x0e\x04\0\x1c\x19\0EVT_sw_302_01_0017_pc1002\0然後我就想到了。\n要是在這個地方找到新的寶箱，\n合唱也一定會成功。
018	\x0e\x04\0\x1c\x19\0EVT_sw_302_01_0018_pc1002\0畢竟之前都那麼順利嘛。\n要是這次也找到寶箱，\n一定能夠找出什麼答案的……
019	\x0e\x04\0\x1c\x19\0EVT_sw_302_01_0019_pc1001\0要是能幫上忙，\n我是什麼都願意幫啦……
020	\x0e\x04\0\x1c\x19\0EVT_sw_302_01_0020_pc1002\0謝謝你，阿樹。\n那我們快點出發吧……
SwitchEvent\sw_302_02.msbt
001	\x0e\x04\0\x1c\x19\0EVT_sw_302_02_0001_pc1009\0阿樹。\n他剛剛說的話，你怎麼想？
002	\x0e\x04\0\x1c\x19\0EVT_sw_302_02_0002_pc1001\0嗯～總覺得有些努力過頭了……\n而且朝這個方向努力，\n真的就可以了嗎……？
003	\x0e\x04\0\x1c\x19\0EVT_sw_302_02_0003_pc1009\0沒錯……小翼早就\n具有相當的實力了。\n和他一起唱歌時，我是這麼覺得的。
004	\x0e\x04\0\x1c\x19\0EVT_sw_302_02_0004_pc1001\0嗯，我也有同感。
005	\x0e\x04\0\x1c\x19\0EVT_sw_302_02_0005_pc1009\0所以，\n雖然很高興小翼說\n想要挑戰我……
006	\x0e\x04\0\x1c\x19\0EVT_sw_302_02_0006_pc1009\0但他現在是自己一個人\n在那裡鑽牛角尖、白費功夫。\n我們明明是要兩個人一起合唱啊。
007	\x0e\x04\0\x1c\x19\0EVT_sw_302_02_0007_pc1001\0這麼一說，\n小翼確實是有這樣的毛病呢。
008	\x0e\x04\0\x1c\x19\0EVT_sw_302_02_0008_pc1009\0因為他早就有足夠的實力了，\n所以我希望他不要太過顧慮，\n直接告訴我他的想法。
009	\x0e\x04\0\x1c\x19\0EVT_sw_302_02_0009_pc1009\0因為我跟小翼\n已經是對等的了。
010	\x0e\x04\0\x1c\x19\0EVT_sw_302_02_0010_pc1001\0你不當面跟小翼說嗎？\n如果霧亞小姐對他這樣說，\n他一定會很高興的。
011	\x0e\x04\0\x1c\x19\0EVT_sw_302_02_0011_pc1009\0和小翼面對面的話，\n我實在無法好好將我的想法傳達給他。\n要是我能夠更善於表達就好了……
012	\x0e\x04\0\x1c\x19\0EVT_sw_302_02_0012_pc1001\0我知道了。\n我會去跟小翼談談。
013	\x0e\x04\0\x1c\x19\0EVT_sw_302_02_0013_pc1009\0謝謝你，阿樹。
SwitchEvent\sw_303_01.msbt
001	\x0e\x04\0\x1c\x19\0EVT_sw_303_01_0001_pc1001\0那個啊，小翼。\n雖然我知道你是想努力，\n但是不是有點拚命過頭了？
002	\x0e\x04\0\x1c\x19\0EVT_sw_303_01_0002_pc1002\0阿樹……\n那個啊……和霧亞小姐一起工作過後……\n我明白了……
003	\x0e\x04\0\x1c\x19\0EVT_sw_303_01_0003_pc1002\0霧亞小姐果然很厲害……\n就像是神一般的存在。
004	\x0e\x04\0\x1c\x19\0EVT_sw_303_01_0004_pc1002\0同台演出《Ｇｉｖｅ　Ｍｅ！！》、\n翻唱過《Ｒｅｉｎｃａｒｎａｔｉｏｎ》之後……\n我清楚感受到了。
005	\x0e\x04\0\x1c\x19\0EVT_sw_303_01_0005_pc1002\0而且我從來沒想過\n《朋友以上，情人未滿。》\n居然可以用那種方式來唱。
SEL_01_01	對同台演出感到害怕嗎？
006	\x0e\x04\0\x1c\x19\0EVT_sw_303_01_0006_pc1001\0是因為這次的工作，\n而對同台演出感到害怕嗎？
007	\x0e\x04\0\x1c\x19\0EVT_sw_303_01_0007_pc1002\0嗯……
008	\x0e\x04\0\x1c\x19\0EVT_sw_303_01_0008_pc1001\0但是《Ｇｉｖｅ　Ｍｅ！！》的時候，\n不是一起唱歌唱得很開心嗎？
009	\x0e\x04\0\x1c\x19\0EVT_sw_303_01_0009_pc1002\0那時一定只是因為能同台演出，\n而興奮過頭了。
SEL_01_02	小翼已經很厲害了。
010	\x0e\x04\0\x1c\x19\0EVT_sw_303_01_0010_pc1001\0小翼已經很厲害了。\n《Ｇｉｖｅ　Ｍｅ！！》的時候\n你不是也跟上霧亞小姐了嗎？
011	\x0e\x04\0\x1c\x19\0EVT_sw_303_01_0011_pc1002\0謝謝你。\n但我大概只是因為一頭熱才這麼橫衝直撞。\n可能是當時太興奮了吧……
012	\x0e\x04\0\x1c\x19\0EVT_sw_303_01_0012_pc1002\0那時我當然也盡了全力，\n但我這次想要做得更好……
013	\x0e\x04\0\x1c\x19\0EVT_sw_303_01_0013_pc1001\0但我覺得小翼已經能和霧亞小姐\n唱得不相上下了。
014	\x0e\x04\0\x1c\x19\0EVT_sw_303_01_0014_pc1002\0像、像我這種程度\n怎麼可能跟霧亞小姐不相上下嘛……！
015	\x0e\x04\0\x1c\x19\0EVT_sw_303_01_0015_pc1001\0因為我一直看著小翼，\n所以我才這麼想。一直以來你不是都\n把各種工作做得很好，帶給許多人笑容嗎？
016	\x0e\x04\0\x1c\x19\0EVT_sw_303_01_0016_pc1001\0而且還拯救了彩羽小姐……\n甚至超越了那位前川梓小姐，不是嗎？
017	\x0e\x04\0\x1c\x19\0EVT_sw_303_01_0017_pc1002\0阿樹……
018	\x0e\x04\0\x1c\x19\0EVT_sw_303_01_0018_pc1001\0就算不去發掘新的魅力，\n我想小翼也已經握有\n只屬於自己的武器了。
019	\x0e\x04\0\x1c\x19\0EVT_sw_303_01_0019_pc1001\0你是不是該更相信自己\n一直以來的努力呢？
020	\x0e\x04\0\x1c\x19\0EVT_sw_303_01_0020_pc1002\0是這樣嗎……？\n相信自己的努力……
021	\x0e\x04\0\x1c\x19\0EVT_sw_303_01_0021_pc1002\0……讓我思考一下，阿樹。\n謝謝你。
SwitchEvent\sw_304_02.msbt
001	\x0e\x04\0\x1c\x19\0EVT_sw_304_02_0001_pc1001\0小翼，怎麼了嗎？
002	\x0e\x04\0\x1c\x19\0EVT_sw_304_02_0002_pc1002\0阿樹。\n我剛剛想到……
003	\x0e\x04\0\x1c\x19\0EVT_sw_304_02_0003_pc1001\0等等再說吧。\n要上囉！
SwitchEvent\sw_305_01.msbt
001	\x0e\x04\0\x1c\x19\0EVT_sw_305_01_0001_pc1001\0話說回來，小翼。\n你剛剛想要說什麼？
002	\x0e\x04\0\x1c\x19\0EVT_sw_305_01_0002_pc1002\0那個……被阿樹一說，\n我試著回想了自己之前做過的事。
003	\x0e\x04\0\x1c\x19\0EVT_sw_305_01_0003_pc1002\0雖然一開始我可能只是\n單純地崇拜霧亞小姐……
004	\x0e\x04\0\x1c\x19\0EVT_sw_305_01_0004_pc1002\0但在經歷了各式各樣的工作之後，\n我想我一定也有所成長。
005	\x0e\x04\0\x1c\x19\0EVT_sw_305_01_0005_pc1001\0小翼……
006	\x0e\x04\0\x1c\x19\0EVT_sw_305_01_0006_pc1002\0阿樹對我說的話，\n讓我意識到了。
007	\x0e\x04\0\x1c\x19\0EVT_sw_305_01_0007_pc1002\0霧亞小姐……\n我跟之前不一樣了，\n我想以現在的自己和霧亞小姐較勁看看！
008	\x0e\x04\0\x1c\x19\0EVT_sw_305_01_0008_pc1009\0這就對了，小翼。\n因為你跟我不一樣，\n你有自己獨一無二的長處。
009	\x0e\x04\0\x1c\x19\0EVT_sw_305_01_0009_pc1009\0我也希望不是以前輩後輩的關係，\n而是以合唱夥伴……\n以互相砥礪的對手身分和小翼一起唱歌。
010	\x0e\x04\0\x1c\x19\0EVT_sw_305_01_0010_pc1002\0霧亞小姐……\n請多多指教了！
011	\x0e\x04\0\x1c\x19\0EVT_sw_305_01_0011_pc1002\0我會為了不輸給霧亞小姐，\n拚盡全力唱給你聽的！
012	\x0e\x04\0\x1c\x19\0EVT_sw_305_01_0012_pc1009\0我很期待喔。\n將現在的小翼的一切\n都展現給我看吧。
013	\x0e\x04\0\x1c\x19\0EVT_sw_305_01_0013_pc1009\0這麼一來，\n新歌一定也會更加出色的。
014	\x0e\x04\0\x1c\x19\0EVT_sw_305_01_0014_pc1002\0好的！
015	\x0e\x04\0\x1c\x19\0EVT_sw_305_01_0015_pc1001\0寶箱消失了？\n為什麼……？
016	\x0e\x04\0\x1c\x19\0EVT_sw_305_01_0016_pc1002\0沒關係啦，阿樹。\n我想，一定是因為必要的東西，\n已經在我心中了。
017	\x0e\x04\0\x1c\x19\0EVT_sw_305_01_0017_pc1009\0來，小翼。\n我們回去繼續練習吧。
018	\x0e\x04\0\x1c\x19\0EVT_sw_305_01_0018_pc1002\0好的，霧亞小姐！
019	兩人反覆練習，\n然後……
SwitchEvent\sw_307_01.msbt
001	\x0e\x04\0\x1c\x19\0EVT_sw_307_01_0001_pc1001\0總覺得舞子小姐的心情很好呢。
002	\x0e\x04\0\x1c\x19\0EVT_sw_307_01_0002_pc1004\0那當然～！\n因為小翼和霧亞的工作超順利的呀！
003	\x0e\x04\0\x1c\x19\0EVT_sw_307_01_0003_pc1004\0廣告的評價很好，新歌也大爆紅。\n這對公司來說可是雙喜臨門，\n心情好也是理所當然的吧？
004	\x0e\x04\0\x1c\x19\0EVT_sw_307_01_0004_pc1001\0走在路上也能聽到店裡面\n在播他們兩個唱的歌呢。
005	\x0e\x04\0\x1c\x19\0EVT_sw_307_01_0005_pc1004\0是吧是吧～？\n我想現在對我們公司來說\n是個大好時機！
006	\x0e\x04\0\x1c\x19\0EVT_sw_307_01_0006_pc1004\0小翼和霧亞接下來有沒有什麼\n想要兩人一起做做看的工作呢？
007	\x0e\x04\0\x1c\x19\0EVT_sw_307_01_0007_pc1009\0這個嘛……我想再唱\n像《Ｇｉｖｅ　Ｍｅ！！》一樣\n既帥氣又可愛的歌。
008	\x0e\x04\0\x1c\x19\0EVT_sw_307_01_0008_pc1002\0……我想試著挑戰目前為止\n沒有嘗試過的曲風。
009	\x0e\x04\0\x1c\x19\0EVT_sw_307_01_0009_pc1002\0我覺得累積各種經驗，\n才能夠建立自信。
010	\x0e\x04\0\x1c\x19\0EVT_sw_307_01_0010_pc1004\0哎呀～？能反駁霧亞的意見，\n小翼還真是成長了不少呢。
011	\x0e\x04\0\x1c\x19\0EVT_sw_307_01_0011_pc1002\0我、我沒有反駁呀！
012	\x0e\x04\0\x1c\x19\0EVT_sw_307_01_0012_pc1002\0不過……我是真的這麼想。\n我想要挑戰各式各樣的事情，\n想要更加精進自己。
013	\x0e\x04\0\x1c\x19\0EVT_sw_307_01_0013_pc1009\0小翼。為了不輸給你，\n我也會朝比現在更高的目標邁進的。\n我們一起加油吧。
014	\x0e\x04\0\x1c\x19\0EVT_sw_307_01_0014_pc1002\0好的！！
015	\x0e\x04\0\x1c\x19\0EVT_sw_307_01_0015_pc1001\0可是……
016	\x0e\x04\0\x1c\x19\0EVT_sw_307_01_0016_pc1002\0怎麼了阿樹？
017	\x0e\x04\0\x1c\x19\0EVT_sw_307_01_0017_pc1001\0當時那個寶箱\n到底為什麼消失了呢？\n明明從來沒有發生過這種事……
018	\x0e\x04\0\x1c\x19\0EVT_sw_307_01_0018_pc1009\0很在意的話，要不要去問問看琪姬？\n他說不定知道些什麼。
SwitchEvent\sw_308_01.msbt
001	\x0e\x04\0\x1c\x19\0EVT_sw_308_01_0001_pc1010\0寶箱消失的原因？
002	\x0e\x04\0\x1c\x19\0EVT_sw_308_01_0002_pc1001\0我想說琪姬應該會知道吧。
003	\x0e\x04\0\x1c\x19\0EVT_sw_308_01_0003_pc1010\0嗯～雖然只是個假設……\n但應該是因為小翼姐姐\n自己找到了成長的關鍵吧。
004	\x0e\x04\0\x1c\x19\0EVT_sw_308_01_0004_pc1002\0自己找到了關鍵……？
005	\x0e\x04\0\x1c\x19\0EVT_sw_308_01_0005_pc1010\0嗯。我想那個寶箱\n是為了擁有資質卻無法成功而煩惱的人出現，\n並給予他們成長關鍵的存在。
006	\x0e\x04\0\x1c\x19\0EVT_sw_308_01_0006_pc1010\0也許是因為靠自己找到關鍵的人\n就不再需要它了，\n所以寶箱自己消失了……
007	\x0e\x04\0\x1c\x19\0EVT_sw_308_01_0007_pc1001\0搞不好真的是那樣呢。\n畢竟小翼一直在成長嘛。
008	\x0e\x04\0\x1c\x19\0EVT_sw_308_01_0008_pc1002\0嘿嘿……\n但能夠找到答案，\n並不是全靠我自己喔……
009	\x0e\x04\0\x1c\x19\0EVT_sw_308_01_0009_pc1002\0我想是因為琪姬幫我找到那個地方，\n我才能得到那份經驗並找到答案。\n所以，謝謝你。
010	\x0e\x04\0\x1e\x1b\0EVT_sw_308_01_0010_pc1010_b\0嗯，我也很高興\n能夠幫上小翼姐姐的忙！
SwitchEvent\sw_308_02.msbt
001	\x0e\x04\0\x1c\x19\0EVT_sw_308_02_0001_pc1001\0話說回來小翼，\n你之前說過『想以現在的自己\n和霧亞小姐較勁看看！』對吧？
002	\x0e\x04\0\x1c\x19\0EVT_sw_308_02_0002_pc1002\0對、對呀。從別人口中聽到，\n總覺得有點害羞呢。
003	\x0e\x04\0\x1c\x19\0EVT_sw_308_02_0003_pc1001\0那時候總覺得看到了\n我之前不知道的小翼，讓我很驚訝。
004	\x0e\x04\0\x1c\x19\0EVT_sw_308_02_0004_pc1002\0……我能說出那些話，\n也是多虧了阿樹給我的建議喔。
005	\x0e\x04\0\x1c\x19\0EVT_sw_308_02_0005_pc1002\0正因為那是一直陪在我身邊的你所說的話，\n我才能夠從中得到勇氣。
006	\x0e\x04\0\x1c\x19\0EVT_sw_308_02_0006_pc1002\0阿樹果然無論何時\n都能帶給我勇氣和力量呢。\n之後也一定會一直這樣下去吧……
SEL_01_01	我也希望是這樣呢。
007	\x0e\x04\0\x1c\x19\0EVT_sw_308_02_0007_pc1001\0我也希望是這樣呢。\n畢竟小翼是我重要的青梅竹馬嘛。
008	\x0e\x04\0\x1c\x19\0EVT_sw_308_02_0008_pc1002\0只是……青梅竹馬嗎……？
009	\x0e\x04\0\x1c\x19\0EVT_sw_308_02_0009_pc1001\0呃……？
010	\x0e\x04\0\x1c\x19\0EVT_sw_308_02_0010_pc1002\0沒事！當我沒說。\n真是的，阿樹真是個充滿罪惡的男人。
011	\x0e\x04\0\x1c\x19\0EVT_sw_308_02_0011_pc1002\0不過，既然阿樹給了我勇氣，\n我也要努力回應你才行！
SEL_01_02	不可能一直……
012	\x0e\x04\0\x1c\x19\0EVT_sw_308_02_0012_pc1001\0不可能一直……
013	\x0e\x04\0\x1c\x19\0EVT_sw_308_02_0013_pc1002\0咦咦！？怎麼這樣……
014	\x0e\x04\0\x1c\x19\0EVT_sw_308_02_0014_pc1001\0哈哈，開玩笑的啦。\n只要能夠成為小翼的助力，\n就算只幫得上一點忙我也很高興。
015	\x0e\x04\0\x1c\x19\0EVT_sw_308_02_0015_pc1002\0太好了……
016	\x0e\x04\0\x1c\x19\0EVT_sw_308_02_0016_pc1002\0還有呢，阿樹。不是只有一點唷。\n因為只要有阿樹在，\n我就覺得自己什麼事都做得到。
017	\x0e\x04\0\x1c\x19\0EVT_sw_308_02_0017_pc1002\0我不會再說「像我這種人」之類的洩氣話了。\n我要拿出自信、抬頭挺胸，\n在工作上不輸給任何人……
018	\x0e\x04\0\x1c\x19\0EVT_sw_308_02_0018_pc1002\0然後讓看著我的人露出燦爛的笑容，\n這就是我現在的目標！
019	\x0e\x04\0\x1c\x19\0EVT_sw_308_02_0019_pc1002\0從今以後，\n我還會讓你看到更多\n你不知道的、嶄新的我――
020	\x0e\x04\0\x1c\x19\0EVT_sw_308_02_0020_pc1002\0希望你拭目以待喔！\n好嗎？
SwitchEvent\sw_BonusElement.msbt
001	新一輪限定！　特別成員配置
002	新一輪遊玩時，\n可以使用\x0e\0\x03\x02\x02\0從主要成員中換下阿樹\x0e\0\x03\x02\xff\xff的特別功能。\n請利用變得更加自由的成員配置享受戰鬥吧。\n\n此外，當阿樹不在主要成員中時，\n\x0e\0\x03\x02\x02\0ＴＡＣＴＩＣＳ內的指示將會失效\x0e\0\x03\x02\xff\xff。\n但指示內容會被保留，\n只要將阿樹重新加入主要成員，\n指示內容就會恢復作用。
003	（但我可是領主……\n就算在待命，也得好好表現才行。）
SwitchEvent\sw_EXSTORYTITLE.msbt
EXSTORY_01	第一回
EXSTORY_02	第二回
EXSTORY_03	第三回
EXSTORY_01_B	滾動之星
EXSTORY_02_B	陷入熱戀後
EXSTORY_03_B	Ｓｔａｙ　Ｇｏｌｄ
EXSTORY_COMMON	特別劇情
SwitchEvent\SW_NewDungeon.msbt
001	阿樹等人的特訓
002	今後可從\x0e\0\x03\x02\x02\0綻花殿堂\x0e\0\x03\x02\xff\xff前往專門用來\x0e\0\x03\x02\x02\0特訓阿樹等人\x0e\0\x03\x02\xff\xff\n的伊多拉領域。\n\n這個特訓用的伊多拉領域裡有各式各樣的訓練，\n\x0e\0\x03\x02\x02\0能在培養阿樹等人時派上用場。\n\x0e\0\x03\x02\xff\xff請在「敵人太強」、「沒時間培養」\n……等情況下多加活用。
003	特訓！　幻影獵人
004	在阿樹等人的特訓\x0e\0\x03\x02\x02\0「幻影獵人」\x0e\0\x03\x02\xff\xff中\n可以狩獵敵人，賺取\x0e\0\x03\x02\x02\0有利於培養的道具\x0e\0\x03\x02\xff\xff。\n…………………………………………………………\n‧\x0e\0\x03\x02\x02\0魔道書\x0e\0\x03\x02\xff\xff\n　可獲得經驗值的消耗道具。\n‧\x0e\0\x03\x02\x02\0技藝書\n\x0e\0\x03\x02\xff\xff　可獲得武器熟練度的消耗道具。\n‧\x0e\0\x03\x02\x02\0殘骸\n\x0e\0\x03\x02\xff\xff　可交換提升能力值道具的貴重物品。
005	特訓的種類
006	特訓總共有\x0e\0\x03\x02\x02\0三種\x0e\0\x03\x02\xff\xff，各自有專用的特訓場地。\n請選擇符合目的之特訓。\n…………………………………………………………\n‧\x0e\0\x03\x02\x02\0幻影獵人　經驗值篇\x0e\0\x03\x02\xff\xff\n　可在\x0e\0\x03\x02\x02\0「修練迴廊」\x0e\0\x03\x02\xff\xff賺取魔道書。\n‧\x0e\0\x03\x02\x02\0幻影獵人　熟練度篇\n\x0e\0\x03\x02\xff\xff　可在\x0e\0\x03\x02\x02\0「練劍迴廊」\x0e\0\x03\x02\xff\xff賺取技藝書。\n‧\x0e\0\x03\x02\x02\0幻影獵人　狂野慶典\n\x0e\0\x03\x02\xff\xff　可在\x0e\0\x03\x02\x02\0「階下囚迴廊」\x0e\0\x03\x02\xff\xff賺取殘骸。
007	特別劇情
008	\x0e\0\x03\x02\x02\0特別劇情\x0e\0\x03\x02\xff\xff是與主線劇情及支線劇情\n並行發展的小故事。\n不但能看到成員們更加活躍的表現，\n還能夠得到\x0e\0\x03\x02\x02\0新的技能及服裝\x0e\0\x03\x02\xff\xff，\n請積極地進行吧。\n\n若想開始特別劇情，\n請與\x0e\0\x03\x02\x02\0在綻花殿堂的琪姬\x0e\0\x03\x02\xff\xff對話。
009	希望之幻想領域
010	現在能夠從綻花殿堂的傳送門\n前往\x0e\0\x03\x02\x02\0「希望之幻想領域」\x0e\0\x03\x02\xff\xff了。\n今後\x0e\0\x03\x02\x02\0只要攻略這個伊多拉領域，\n就能繼續進行特別劇情\x0e\0\x03\x02\xff\xff。\n\n另外在這個伊多拉領域內的寶箱中\n除了普通的道具以外，\n亦有\x0e\0\x03\x02\x02\0技能及服裝\x0e\0\x03\x02\xff\xff，請務必尋找看看。
011	特別劇情的後續
012	特別劇情由複數的故事而組成。\n必須先\x0e\0\x03\x02\x02\0進行主線劇情及支線劇情，\n滿足一定條件後\x0e\0\x03\x02\xff\xff才能開始下一回故事。\n\n調查\x0e\0\x03\x02\x02\0在福圖娜公司\x0e\0\x03\x02\xff\xff裡的桌子上的\n\x0e\0\x03\x02\x02\0筆記型電腦\x0e\0\x03\x02\xff\xff就能確認現在所需的條件。
013	\x0e\0\x03\x02\x01\0門似乎被不可思議的力量封印著……\x0e\0\x03\x02\xff\xff
