00_glossary.msbt
01_msg_with_voice.msbt
mng_cmn_go	Go！
tips_bds001_2_404	要想在最后关头完成逆转的话，\r\n拜托球盖姆也不失为1种战术哦。
tips_bds001_2_405	2人分别于上下层移动的话，\r\n更容易获得星星哦。
tips_bdr001_002	快速航行的关键，\r\n在于4人步调一致的划桨节奏。
tips_bdr001_003	赛道名景1，位于何处呢？
tips_bdr001_004	左侧的人使劲划，小船就会往右拐！\r\n右侧的人使劲划，小船就会往左拐！\r\n虽然说得有点复杂，大家都懂了吧？
tips_bdr001_005	奇诺比奥会在赛道半程处\r\n为大家加油打气哦！
tips_bdr001_006	黄色气球体积比较小，不容易撞到哦。\r\n一旦发现，立刻划过去吧！
tips_bdr001_007	赛道名景2，位于何处呢？
tips_bdr001_008	取得全部♪之后，就会出现气球哦。
tips_bdr001_009	1个人玩的时候，可以选择2人模式，\r\n两手各拿一个游玩，也很有趣哦！
tips_bdr001_010	赛道名景3，位于何处呢？
tips_bdcn001_001	忘掉自我，成为角色，\r\n踩着节奏，尽情表演吧！
tips_bdcn001_002	只需配合节奏，\r\n轻挥就OK！
tips_bdcn001_003	感受手中的节拍来把握时机吧！
tips_bdcn001_004	站着玩会更有乐趣！\r\n不过要跟别人保持好距离哦。
tips_bdcn001_005	做动作时拿出活力，该停下时\r\n“啪”的一下定格，动静结合是关键！
tips_bdcn001_006	时机精准获得3分，\r\n稍快稍慢获得1分。
tips_bdcn001_007	脚下光圈亮起来的时候，\r\n就是与节拍吻合的瞬间哦。
tips_bdcn001_008	这里的节拍影院是持续刷新\r\n满座纪录的传说舞台！
tips_que000_001	就算中途退出，也会保存进度哦。\r\n稳扎稳打地前进吧。
tips_que000_002	就算没有完成小游戏，\r\n也请永不言败地挑战下去吧！
tips_que000_003	关卡的最后挑战，\r\n是与对手正面较量！
tips_que000_004	没有人知道终点有什么哦。\r\n这个挑战，真的有终点吗？
tips_mgm001_001	可以通过/\r\n选择不同类别的小游戏哦。
tips_mgm001_002	按下，将中意的小游戏\r\n收藏至{c[ffdc0f]}我的最爱{c[8cfafa]}中去吧！
tips_mgm001_003	按/选择{c[ffdc0f]}我的最爱{c[8cfafa]}后，\r\n将只显示我的最爱小游戏哦。
tips_mgm001_004	选择{c[ffdc0f]}详细查看{c[8cfafa]}，就能查看\r\n游戏规则、游玩次数以及最高纪录哦。
tips_mgm001_005	选择{c[ffdc0f]}以随机模式游玩{c[8cfafa]}，\r\n就会玩到系统推荐的小游戏哦。
tips_mgm004_001	用己方颜色的色板夹住\r\n对手的色板后，就能将其夺走！
tips_mgm004_002	夹住的色板在增加自己得分的同时，\r\n还能减少对手的得分，让形势变得更有利！
tips_mgm004_003	四个角上的色板很难被对手夺走，\r\n请优先占领吧。
tips_mgm004_004	在某处隐藏着{c[ffdc0f]}+1色板{c[8cfafa]}，\r\n选中时能再多选一块色板哦。
tips_mgm004_005	利用能够抢夺对手色板的\r\n{c[ffdc0f]}抢夺机会{c[8cfafa]}，完成逆转吧！
tips_mgm004_006	要是碰到不擅长的小游戏，\r\n放弃胜利阻碍第1名也不失为一种战术。
tips_mgm003_002	要是想试试身手的话，\r\n就去挑战线上全能赛吧！
tips_mgm003_003	最后的小游戏中或许能够大逆转？\r\n不要放弃，加油吧！
tips_exg002_t001	投手请交叉使用\r\n快球和慢球，\r\n争取让打者挥空吧！
tips_exg002_t002	打者请根据投手所在\r\n的位置，左右调整自己\r\n的站位吧。
tips_exg002_t003	组队战中轮到同伴击球的时候，\r\n自己也可以练习挥棒哦。
tips_exg002_t004	根据投手弹簧的收缩方式\r\n看穿球速吧。
tips_exg002_t005	抓准时机击球，\r\n争取打出本垒打吧。
tips_exg002_001	投手请交叉使用快球和慢球，\r\n争取让打者挥空吧！
tips_exg002_002	打者请根据投手所在的位置，\r\n左右调整自己的站位吧。
tips_exg002_003	组队战中轮到同伴击球的时候，\r\n自己也可以练习挥棒哦。
tips_exg002_004	根据投手弹簧的收缩方式\r\n看穿球速吧。
tips_exg002_005	抓准时机击球，\r\n争取打出本垒打吧。
tips_exg001_t001	人数越多，方块移动速度越快！\r\n4个人一起搬的话，\r\n一口气就能搞定哦。
tips_exg001_t002	和朋友一起玩的时候，\r\n请出声交流吧！
tips_exg001_t003	感觉应该完成了，却没有完成？\r\n碰到这种情况时，\r\n请仔细与完成图对比一下哦。
tips_exg001_t004	将方块搬到正确位置的话，\r\n碎片就会发光哦。
tips_exg001_t005	方块太多时，\r\n将一部分搬到边上，\r\n腾出作业空间很重要！
tips_exg001_t006	使用2台主机游玩\r\n的时候，请注意不要把\r\n水管的出口堵住了哦。
tips_exg001_001	人数越多，方块移动速度越快！\r\n4个人一起搬的话，一下子就到位了哦。
tips_exg001_002	和朋友一起玩的时候，\r\n请出声交流吧！
tips_exg001_003	感觉应该完成了，却没有完成？\r\n碰到这种情况时，请仔细与完成图对比一下哦。
tips_exg001_004	将方块搬到正确位置的话，\r\n碎片就会发光哦。
tips_exg001_005	方块太多时，\r\n将一部分搬到边上，\r\n腾出作业空间很重要！
tips_exg001_006	使用2台主机游玩的时候，\r\n请注意不要把水管的出口堵住了哦。
tips_exg003_001	战车只能前后移动，\r\n调整方向往目标地点前进吧。
tips_exg003_002	炮弹撞到墙壁的时候，\r\n只会反弹一次哦。
tips_exg003_004	自己发射的炮弹不会击中自己哦，\r\n是不是放心了呢？
tips_exg003_005	炮弹相撞的时候彼此会一起消失哦。\r\n情况不妙时，或许可以尝试射击飞来的炮弹？
tips_exg004_002	当出现{c[ffdc0f]}差一点！{c[8cfafa]}字样的时候，\r\n说明香蕉的位置就差了一点哦！
tips_exg004_003	香蕉到底弯向了哪里，\r\n请不要着急，仔细看清楚吧。
tips_sticker_002	‐
tips_mgx101	一共有3种赛道，\r\n泥泞区域速度会下降哦。
tips_mgx102	瞅准金色泡泡鱼，\r\n数到三，向上挥动！
tips_mgx103	有时候会直接出现\r\n与自己篮子对应的球。
tips_mgx104	还没轮到自己的时候，挥挥\r\n就能为同伴加油哦。
tips_mgx104_que	这次并非接力，而是1个人搬到终点哦。\r\n摔落即告出局，机会只有一次。
tips_mgx104_que_h	这次并非接力，而是1个人搬到终点哦。\r\n摔落即告出局，机会只有一次。
tips_mgx105	要是有1个人等在入口附近的话，\r\n赶起来会更方便哦！
tips_mgx106	有些地方需要踩踏开关才能进入哦。\r\n同心协力完成收集吧。
tips_mgx107	卡美克洗牌的时候，\r\n眼睛可要盯紧了哦。
tips_mgx108	有些气球3个一捆扎在一起哦。\r\n打到的话当然会获得3分！
tips_mgx109	打中刺球丸子脑袋的话，一击就能打倒哦。\r\n如果是3段刺球丸子的话就能获得3分！
tips_mgx110	偶尔会落下雷电照亮房间，\r\n趁此机会看清蜡烛的位置吧。
tips_mgx501	迅速看穿布鲁不会通过的区域吧。
tips_mgx502	静下心来慢慢移动吧。
tips_mgx503	尝试用力摇瓶子，轻轻摇瓶子，\r\n以及改变瓶子倾斜角度吧。
tips_mgx504	看清楚那些走来走去的奇诺比奥，\r\n把人数数正确吧。
tips_mgx505	左右拐弯的时候，\r\n小心不要过度倾斜哦。
tips_mgx506	要是振动太弱的话，\r\n就去其他地方找找看吧。
tips_mgx506_que	海龙大小无关紧要，\r\n总之早点钓起来吧。
tips_mgx506_que_h	海龙大小无关紧要，\r\n总之早点钓起来吧。
tips_mgx507	记住振动的强度和长度，\r\n选出正确的对象吧。
tips_mgx508	按住/大幅甩动的话，\r\n一口气就能爬很高哦。
tips_mgx509	获胜的关键，在于起跑后全力冲刺！
tips_mgx510	留心那些颜色相近的角色，\r\n不要被迷惑到哦。
tips_mgx511	相信自己的直觉，\r\n先于对手选择区域吧。
tips_mgx512	只有有方块的赛道，\r\n水管中才会出现砸砖拳手哦。
tips_mgx513	冒烟的话，\r\n就说明那一面已经煎熟了哦。
tips_mgx514	上下迅速挥动，\r\n将水浇得更快更远吧。
tips_mgx515	看清楚套娃的动作吧。\r\n换位的时候千万不要眨眼！
tips_mgx516	这个小游戏其实\r\n也能用来操作哦。
tips_mgx517	比起连续挥动去投球，\r\n推荐1个1个地稳稳投球！
tips_mgx518	场地外围很危险哦。\r\n请站在安全的地方加水吧。
tips_mgx519	拿取有★图案的美式松饼可以获得3分哦。\r\n盯紧些，别被对手拿走了。
tips_mgx520	缓缓倾斜的话，\r\n更容易对准焦点哦。
tips_mgx521	慢慢龟挥完手之后，\r\n把握好抢镜的时机吧。
tips_mgx522	吸附大量的球后，\r\nUFO的动作会变慢哦。
tips_mgx523	不小心吵醒花毛毛的人\r\n分数将归0哦。
tips_mgx524	影子大量重叠的地方\r\n可以接到大量爆米花哦！
tips_mgx525	有时候只要朝着终点笔直前进，\r\n就算被香蕉皮滑倒也能更快抵达哦。
tips_mgx525_que_h	一定会有不用滑倒也能前进的道路。
tips_mgx401	埋藏的金币数，\r\n只有挖出来的那一刻才知道哦。
tips_mgx402	就算已经选好了云彩，只要其他人\r\n还没选好的话，就可以重新选择哦。
tips_mgx403	KK的雷电，落地\r\n之后会横向移动哦。
tips_mgx404	在道路中途，会有一些\r\n走过之后才出现金币的地方。
tips_mgx405	如果积攒了很多的金币，\r\n最后也可以不踩停转轮哦。
tips_mgx601	持续按住，当球舱发光，\r\n就说明弹射充能完成了哦！
tips_mgx602	组队战的时候，\r\n请小心不要打到同伴哦。
tips_mgx603	左侧划的人多，船就会向右前进。\r\n右侧划的人多，船就会向左前进哦。
tips_mgx604	地图上有3个地方可以拼金牌，\r\n2个人商量好之后再移动吧。
tips_mgx605	到底是自己主动出击，还是\r\n一路逃到底，考虑好战术吧。
tips_mgx606	无法把炸弹兵传给\r\n已经拿有炸弹兵的人哦。
tips_mgx607	有时候就算人数比对方少，\r\n只要连按得够猛也能获胜哦。
tips_mgx608	第3回合的时候，\r\n陷阱会变为2处哦！
tips_mgx609	面对缓缓滚来的刺滚轮时，\r\n在它即将碰到自己时跳跃吧。
tips_mgx610	由于没有守门员，\r\n尝试远距离射门吧。
tips_mgx701	箱子放下之后，\r\n也能再拿起来换成别的箱子哦。
tips_mgx702	首先对准上下，\r\n然后缓缓旋转，完成拼接吧。
tips_mgx703	如果你盯着6摇却摇出了1，\r\n那下次只要盯着5摇就好了！
tips_mgx704	要点在于看清楚影子的位置！
tips_mgx705	移动的时候注意\r\n不要挡住同伴的路哦。
tips_mgx706	对手去拿派的时候，\r\n就是下手的好机会！
tips_mgx707	被铁球砸中的话，虽会暂时无法动弹，\r\n但到手的水果并不会减少哦。
tips_mgx708	先寻找与自己这一侧相同的，\r\n竖着排列的2个水果吧。
tips_mgx709	将水平方向大幅转动的话，\r\n就能够更加容易地刨冰哦。
tips_mgx710	一边商量好各自往哪里走，\r\n一边完成题目吧。
tips_mgx801	3人阵营的成员，不要聚集在1处，\r\n四散开来行动吧。
tips_mgx801_que	尽量一直待在\r\n远离汪汪的地方吧。
tips_mgx801_que_h	操作汪汪，朝想要前进的方向推下吧。
tips_mgx802	1人阵营的话，预判对手们下一秒的位置\r\n进行瞄准，将更容易击中哦。
tips_mgx802_que	一边看着1人阵营的光标，\r\n一边朝着各个方向移动来逃跑吧。
tips_mgx802_que_h	预判对手们下一秒的位置\r\n进行瞄准，将更容易击中哦。
tips_mgx803	灰尘吸得越多，\r\n吸尘器就会变得越大哦。
tips_mgx803_que	灰尘吸得越多，\r\n吸尘器就会变得越大哦。
tips_mgx803_que_h	灰尘吸得越多，\r\n吸尘器就会变得越大哦。
tips_mgx804	1人阵营的话，只要待在螃蟹机器的正面，\r\n就不会被锤子敲到。
tips_mgx804_que	做出假动作，\r\n让对手无法预测你的行动吧。
tips_mgx804_que_h	只要待在螃蟹机器的正面，\r\n两个锤子都敲不到哦。
tips_mgx805	3人阵营的话，由于一发炮弹无法击倒积木，\r\n所以请大家同心协力，自上而下按顺序射击吧。
tips_mgx805_que	瞄准能一次击倒多块积木的地方，\r\n稳扎稳打地进行射击吧。
tips_mgx805_que_h	瞄准能一次击倒多块积木的地方，\r\n稳扎稳打地进行射击吧。
tips_mgx806	1人阵营在炸弹贴近地面时挥拍的话，\r\n就能打出又低又迅猛的球哦。
tips_mgx806_que	在炸弹贴近地面时挥拍的话，\r\n就能打出又低又迅猛的球哦。
tips_mgx806_que_h	为了不让对手轻易把球打回来，\r\n将球打向对手的左右吧。
tips_mgx807	3人阵营的话，就通过掷出的飞镖，\r\n缩小对手的行动范围，将其逼入死角吧。
tips_mgx807_que	一边看着3人阵营的光标，\r\n一边尽可能地四处逃跑吧。
tips_mgx807_que_h	一边看着3人阵营的光标，\r\n一边尽可能地四处逃跑吧。
tips_mgx808	3人阵营的话，\r\n请大家分别记忆不同内容吧！
tips_mgx808_que	就算自己答错了，只要同伴中\r\n有1个人留到最后的话，就算完成了哦。
tips_mgx808_que_h	只能靠自己答对所有问题了，\r\n加油吧！
tips_mgx809	3人阵营的话，请划分好各自负责的区域，\r\n远处就交给同伴来处理吧。
tips_mgx809_que	窍门在于打完一拳后，\r\n立刻返回正中心哦。
tips_mgx809_que_h	请划分好各自负责的区域，\r\n远处就交给同伴来处理吧。
tips_mgx810	1人阵营可以抢夺\r\n对手搬运的包裹哦。
tips_mgx810_que	可以抢夺\r\n对手搬运的包裹哦。
tips_mgx810_que_h	由于走廊只能一个人通行，\r\n请利用好两侧的楼梯吧。
tips_mgcn401	按照4·3·2·1·抽！的节奏\r\n来抽走桌巾吧。
tips_mgcn402	最后的方块不用在意节奏，\r\n连按！连按！
tips_mgcn403	按照球盖姆扔水果的节奏\r\n来刺击水果吧。
tips_mgcn404	看清楚周围的奇诺比奥的动作，\r\n高举插画板吧。
tips_mgcn405	和着节奏，与领舞的角色\r\n摆出相同的姿势吧！
tips_mgcn406	发光的节拍有时慢，\r\n有时快，要多加留意哦。
tips_mgcn407	红色的球速度快，\r\n蘑菇花纹的球会拐来拐去。
tips_mgcn408	最后那片污渍不用在意节奏，\r\n迅速左右挥动吧。
tips_mgcn409	迈第一步时以及停下时，\r\n注意听哨子声吧。
tips_mgcn410	就算大家的马所在的位置改变了，\r\n挥动的时机也不会改变哦。
tips_title_003	诀窍
tips_bds000_001	你好像凑巧按下了/键啊！\r\n在诀窍中，将会提供\r\n各种各样的信息哦。
topics.msbt
kinopad_topics_mode_00	[0]
kinopad_topics_title_00	棋盘地图的走法
kinopad_topics_title_01	骰子图鉴
kinopad_topics_title_02	这种时候用什么道具？
kinopad_topics_title_03	必胜！Mario Party
kinopad_topics_title_05	这种道具就2人一起使用吧！
kinopad_topics_title_06	必胜！2on2
kinopad_topics_title_08	探险指南
kinopad_topics_title_09	紧跟节拍的方法
kinopad_topics_title_10	前无古人的挑战
kinopad_topics_title_11	各种各样的游戏
kinopad_topics_title_14	目标是——世界第一！
kinopad_topics_title_15	有趣的玩法
kinopad_topics_title_19	特别的贴纸
kinopad_topics_title_20	2on2推荐的队伍！
kinopad_topics_mode2_00	[0]
kinopad_topics_title2_00	[0]
kinopad_topics_subtitle_00_00	砰砰的骨牌遗迹
kinopad_topics_subtitle_00_01	炸弹王的危险矿山
kinopad_topics_subtitle_00_02	发现巨大水果的岛屿！
kinopad_topics_subtitle_00_03	卡美克的华丽塔楼
kinopad_topics_subtitle_01_00	[0]
kinopad_topics_subtitle_01_01	？？？？骰子
kinopad_topics_subtitle_02_00	“决斗手套”的陷阱
kinopad_topics_subtitle_02_01	“抢劫龙卷风”要对谁使用？
kinopad_topics_subtitle_02_02	“螺旋桨嘿虎”的应对方式
kinopad_topics_subtitle_02_03	使用“金水管”之前
kinopad_topics_subtitle_03_00	聚集同伴很重要！
kinopad_topics_subtitle_03_01	灵活使用各种骰子吧！
kinopad_topics_subtitle_03_02	往不同路线前进吧！
kinopad_topics_subtitle_03_03	远处的道具商店！
kinopad_topics_subtitle_04_00	骨牌遗迹的宝箱
kinopad_topics_subtitle_04_01	矿山的淘金热
kinopad_topics_subtitle_04_02	巨大西瓜的星星
kinopad_topics_subtitle_04_03	华丽塔楼的扭蛋机
kinopad_topics_subtitle_05_00	更上一层楼的“传送箱”
kinopad_topics_subtitle_05_01	先到先得！各地图的专属道具
kinopad_topics_subtitle_05_02	“不害羞幽灵铃铛”的巧妙用法
kinopad_topics_subtitle_05_03	使用“2倍卡”的时机到了！
kinopad_topics_subtitle_06_00	两人的位置
kinopad_topics_subtitle_06_01	踩踏对手吧！
kinopad_topics_subtitle_06_02	同伴比星星更重要？
kinopad_topics_subtitle_06_03	寻找隐藏砖块！
kinopad_topics_subtitle_08_00	拍照机会！
kinopad_topics_subtitle_08_01	神秘生物
kinopad_topics_subtitle_08_02	神秘的巨大乌贼
kinopad_topics_subtitle_08_03	神秘的巨大鱼
kinopad_topics_subtitle_08_04	神秘的飞行生物
kinopad_topics_subtitle_09_00	紧跟节奏的方法
kinopad_topics_subtitle_09_01	操作要点
kinopad_topics_subtitle_09_02	配合时机的方法
kinopad_topics_subtitle_09_03	隐藏的游玩方式
